number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_power,params_imp_type,params_norm,params_num_layers,params_prune_type,params_residual,state
25,0.748666667,59:32.3,00:47.3,0 days 00:01:15.034467,0.8,8,fpgm,batch,3,bnscale,TRUE,COMPLETE
42,0.748333333,48:20.1,50:19.4,0 days 00:01:59.350870,0.8,8,fpgm,batch,3,group,TRUE,COMPLETE
58,0.748,18:39.0,20:13.1,0 days 00:01:34.101031,0.7,7,fpgm,layer,3,base,FALSE,COMPLETE
24,0.747333333,58:24.1,59:32.3,0 days 00:01:08.180885,0.8,7,fpgm,batch,3,bnscale,TRUE,COMPLETE
54,0.746666667,11:55.3,13:36.6,0 days 00:01:41.294426,0.7,7,fpgm,batch,3,base,TRUE,COMPLETE
30,0.746333333,17:28.1,21:13.5,0 days 00:03:45.365511,0.8,9,fpgm,batch,3,group,TRUE,COMPLETE
53,0.746,10:11.5,11:55.3,0 days 00:01:43.819381,0.8,7,fpgm,batch,3,base,TRUE,COMPLETE
97,0.746,19:48.7,21:26.2,0 days 00:01:37.523148,0.6,6,lamp,layer,4,base,FALSE,COMPLETE
36,0.744,36:00.5,37:59.5,0 days 00:01:59.046238,0.8,8,fpgm,batch,3,group,TRUE,COMPLETE
63,0.743333333,26:50.7,28:25.4,0 days 00:01:34.733953,0.8,7,fpgm,layer,3,base,FALSE,COMPLETE
29,0.741333333,13:02.6,17:28.1,0 days 00:04:25.423639,0.8,9,fpgm,batch,3,group,TRUE,COMPLETE
32,0.741333333,23:20.5,26:54.1,0 days 00:03:33.619798,0.8,9,fpgm,batch,3,group,TRUE,COMPLETE
70,0.741333333,37:26.6,39:19.5,0 days 00:01:52.969329,0.5,6,lamp,layer,4,base,FALSE,COMPLETE
43,0.741,50:19.4,52:19.8,0 days 00:02:00.322160,0.8,8,fpgm,batch,3,group,TRUE,COMPLETE
26,0.740333333,00:47.3,02:34.0,0 days 00:01:46.683957,0.8,9,fpgm,batch,3,bnscale,TRUE,COMPLETE
101,0.739,26:37.5,28:15.7,0 days 00:01:38.248697,0.5,6,lamp,layer,4,base,FALSE,COMPLETE
76,0.734666667,47:05.0,48:39.3,0 days 00:01:34.362477,0.6,6,lamp,layer,3,base,FALSE,COMPLETE
27,0.733,02:34.0,04:20.8,0 days 00:01:46.748757,0.8,9,fpgm,batch,3,bnscale,TRUE,COMPLETE
37,0.732333333,37:59.6,39:59.0,0 days 00:01:59.428980,0.8,9,fpgm,batch,2,group,TRUE,COMPLETE
74,0.732333333,43:58.1,45:30.8,0 days 00:01:32.688557,0.6,6,lamp,layer,3,base,FALSE,COMPLETE
68,0.730333333,34:39.2,35:53.2,0 days 00:01:14.052499,0.7,6,lamp,layer,2,base,FALSE,COMPLETE
17,0.73,47:51.9,49:26.0,0 days 00:01:34.163934,0.7,8,fpgm,batch,4,bnscale,TRUE,COMPLETE
56,0.728,15:12.1,16:28.8,0 days 00:01:16.682113,0.7,7,fpgm,batch,2,base,TRUE,COMPLETE
34,0.727666667,29:44.6,32:30.4,0 days 00:02:45.736024,0.7,9,fpgm,batch,3,group,TRUE,COMPLETE
51,0.727666667,06:50.7,08:24.9,0 days 00:01:34.174038,0.7,8,fpgm,batch,2,base,FALSE,COMPLETE
62,0.725666667,25:14.1,26:50.7,0 days 00:01:36.590283,0.7,7,fpgm,layer,3,base,FALSE,COMPLETE
0,0.719,22:52.2,23:50.1,0 days 00:00:57.933390,0.7,8,fpgm,batch,2,bnscale,FALSE,COMPLETE
44,0.716666667,52:19.8,54:46.6,0 days 00:02:26.860031,0.7,8,fpgm,batch,4,group,TRUE,COMPLETE
47,0.714666667,59:14.8,01:13.6,0 days 00:01:58.794034,0.7,8,fpgm,layer,3,group,TRUE,COMPLETE
88,0.714333333,05:48.3,07:00.7,0 days 00:01:12.374278,0.6,6,lamp,layer,2,base,FALSE,COMPLETE
71,0.713666667,39:19.6,40:53.3,0 days 00:01:33.725790,0.6,6,lamp,layer,3,base,FALSE,COMPLETE
55,0.711666667,13:36.6,15:12.1,0 days 00:01:35.497065,0.8,6,fpgm,batch,3,base,TRUE,COMPLETE
2,0.707333333,25:24.5,26:58.2,0 days 00:01:33.725824,0.6,7,lamp,,5,bnscale,TRUE,COMPLETE
61,0.706333333,23:51.6,25:14.1,0 days 00:01:22.459442,0.6,8,fpgm,batch,2,group,TRUE,COMPLETE
39,0.706,42:11.2,44:58.7,0 days 00:02:47.504864,0.7,9,fpgm,layer,3,group,TRUE,COMPLETE
19,0.705666667,50:58.1,52:11.6,0 days 00:01:13.475953,0.7,9,fpgm,batch,2,base,FALSE,COMPLETE
38,0.704333333,39:59.0,42:11.2,0 days 00:02:12.208323,0.6,7,group,batch,4,group,TRUE,COMPLETE
48,0.704333333,01:13.6,02:41.6,0 days 00:01:28.044268,0.6,7,fpgm,batch,2,group,FALSE,COMPLETE
106,0.700333333,33:37.2,34:53.3,0 days 00:01:16.027320,0.8,6,lamp,,3,base,FALSE,COMPLETE
118,0.7,50:21.3,51:38.3,0 days 00:01:17.045613,0.8,6,group,,3,bnscale,FALSE,COMPLETE
85,0.694,01:09.1,02:42.0,0 days 00:01:32.879914,0.5,6,lamp,layer,3,base,FALSE,COMPLETE
15,0.692666667,45:17.1,47:01.9,0 days 00:01:44.792773,0.6,6,fpgm,batch,5,bnscale,TRUE,COMPLETE
8,0.692,37:02.2,38:06.9,0 days 00:01:04.635913,0.6,7,fpgm,layer,3,base,TRUE,COMPLETE
91,0.690333333,10:01.8,11:57.7,0 days 00:01:55.931633,0.6,6,lamp,layer,5,base,FALSE,COMPLETE
59,0.689666667,20:13.1,21:55.8,0 days 00:01:42.758195,0.3,8,fpgm,,3,base,TRUE,COMPLETE
