number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
65,0.832,2025-05-19 20:22:30.142509,2025-05-19 20:22:52.464090,0 days 00:00:22.321581,True,4.75,COMPLETE,0.6,0.995,0.995,0.00029891174633605086,0.00014655916167251792,1.8,0.35,0.05,True,90.0,0.25
49,0.8319999999999999,2025-05-19 20:17:28.461452,2025-05-19 20:17:47.996102,0 days 00:00:19.534650,False,1.75,COMPLETE,0.6,0.99,0.99,0.00024380620169282247,0.013635536251103336,1.7000000000000002,0.35,0.05,False,,0.15000000000000002
122,0.8319999999999999,2025-05-19 20:42:46.842810,2025-05-19 20:43:09.402534,0 days 00:00:22.559724,True,4.0,COMPLETE,0.6,0.995,0.995,0.00018212558789228045,0.00534421942548403,1.9500000000000002,0.25,0.05,True,90.0,0.3
78,0.8316666666666667,2025-05-19 20:27:04.384297,2025-05-19 20:27:27.044472,0 days 00:00:22.660175,True,0.5,COMPLETE,0.6,0.8,0.8,0.0002480287841164179,0.001398040374890376,1.6,0.1,0.05,True,120.0,0.25
62,0.8316666666666667,2025-05-19 20:21:30.044457,2025-05-19 20:21:52.103523,0 days 00:00:22.059066,False,3.5,COMPLETE,0.6,0.8,0.8,0.00042781860114159587,0.005859677886565404,1.55,0.35,0.0,True,120.0,0.25
85,0.8316666666666667,2025-05-19 20:29:24.602949,2025-05-19 20:29:41.616462,0 days 00:00:17.013513,True,4.0,COMPLETE,0.6,0.8,0.8,0.0013369340533353794,0.0008100560732664779,1.6500000000000001,0.15000000000000002,0.15,False,,0.2
73,0.8316666666666667,2025-05-19 20:25:16.588734,2025-05-19 20:25:37.406369,0 days 00:00:20.817635,True,0.5,COMPLETE,0.6,0.995,0.995,0.0030348859867197087,0.003334611686357053,0.8,0.15000000000000002,0.05,False,,0.25
66,0.8316666666666666,2025-05-19 20:22:52.503075,2025-05-19 20:23:13.155074,0 days 00:00:20.651999,True,2.0,COMPLETE,0.6,0.9,0.9,0.0008245262771692892,0.0010289651721694692,1.9000000000000001,0.25,0.05,True,120.0,0.0
118,0.8316666666666666,2025-05-19 20:41:15.488969,2025-05-19 20:41:38.073462,0 days 00:00:22.584493,True,3.75,COMPLETE,0.6,0.995,0.995,0.00016438721321711128,0.0175749761484955,2.0,0.25,0.05,True,90.0,0.3
38,0.8313333333333333,2025-05-19 20:13:52.957457,2025-05-19 20:14:10.071217,0 days 00:00:17.113760,True,4.75,COMPLETE,0.6,0.8,0.8,0.003239808168874338,0.0015158293346146346,1.8,0.25,0.05,False,,0.1
91,0.8306666666666667,2025-05-19 20:31:28.647887,2025-05-19 20:31:48.484609,0 days 00:00:19.836722,True,4.75,COMPLETE,0.6,0.9,0.9,0.001296975508437887,3.5206000258642034e-05,1.7000000000000002,0.2,0.05,True,30.0,0.1
93,0.8306666666666667,2025-05-19 20:32:09.308325,2025-05-19 20:32:26.336002,0 days 00:00:17.027677,True,4.5,COMPLETE,0.6,0.8,0.8,0.0028504967739927073,0.0039145082232694165,1.85,0.15000000000000002,0.05,True,90.0,0.25
60,0.8306666666666667,2025-05-19 20:20:51.011541,2025-05-19 20:21:11.843100,0 days 00:00:20.831559,False,4.0,COMPLETE,0.6,0.8,0.8,0.0025828763946426202,0.0020252295170885212,1.6500000000000001,0.30000000000000004,0.0,False,,0.3
55,0.8303333333333334,2025-05-19 20:19:23.079998,2025-05-19 20:19:40.245268,0 days 00:00:17.165270,True,4.75,COMPLETE,0.6,0.99,0.99,0.0014879903452579332,0.001137855041432386,1.85,0.30000000000000004,0.05,False,,0.05
40,0.8303333333333334,2025-05-19 20:14:28.669537,2025-05-19 20:14:45.588241,0 days 00:00:16.918704,True,4.5,COMPLETE,0.6,0.8,0.8,0.0005793127642242333,0.12259045504721977,1.6,0.2,0.1,False,,0.3
110,0.8303333333333333,2025-05-19 20:38:14.028553,2025-05-19 20:38:36.636180,0 days 00:00:22.607627,True,3.5,COMPLETE,0.6,0.995,0.995,0.0003717341022671713,0.02231848206255195,1.9000000000000001,0.25,0.05,True,60.0,0.3
109,0.8303333333333333,2025-05-19 20:37:52.255822,2025-05-19 20:38:13.985159,0 days 00:00:21.729337,True,4.0,COMPLETE,0.6,0.995,0.995,0.0005672975993819144,0.007474073841133939,1.9500000000000002,0.35,0.05,True,60.0,0.3
12,0.83,2025-05-19 20:04:52.323500,2025-05-19 20:05:12.192694,0 days 00:00:19.869194,True,0.25,COMPLETE,0.6,0.9,0.9,0.0022391875849574203,0.0003437103082720825,0.5,0.1,0.1,True,150.0,0.25
26,0.83,2025-05-19 20:09:44.275543,2025-05-19 20:10:04.224225,0 days 00:00:19.948682,False,4.5,COMPLETE,0.6,0.8,0.8,0.0025167434925193783,0.000758082006716812,1.85,0.15000000000000002,0.0,True,120.0,0.3
4,0.83,2025-05-19 20:02:06.475902,2025-05-19 20:02:27.678915,0 days 00:00:21.203013,True,0.75,COMPLETE,0.5,0.9,0.9,0.004017102046595083,0.002654885649097335,0.8,0.05,0.15,False,,0.1
25,0.8296666666666667,2025-05-19 20:09:27.070764,2025-05-19 20:09:44.237955,0 days 00:00:17.167191,True,5.0,COMPLETE,0.6,0.9,0.9,0.0035736474355482152,1.9970655475987097e-05,1.5,0.1,0.05,True,30.0,0.25
76,0.8296666666666667,2025-05-19 20:26:23.084732,2025-05-19 20:26:43.096956,0 days 00:00:20.012224,True,1.25,COMPLETE,0.6,0.995,0.995,0.0007433960197469145,0.009453939229952963,1.15,0.35,0.05,False,,0.05
46,0.8296666666666667,2025-05-19 20:16:27.442104,2025-05-19 20:16:49.539895,0 days 00:00:22.097791,True,1.25,COMPLETE,0.6,0.99,0.99,0.000132816162518092,0.0013617053048723404,1.8,0.30000000000000004,0.05,False,,0.1
51,0.8296666666666667,2025-05-19 20:18:04.807122,2025-05-19 20:18:22.645179,0 days 00:00:17.838057,True,4.25,COMPLETE,0.6,0.99,0.99,0.000757110786638309,0.0032342478280837595,1.9500000000000002,0.30000000000000004,0.05,False,,0.1
37,0.8286666666666666,2025-05-19 20:13:31.483761,2025-05-19 20:13:52.916822,0 days 00:00:21.433061,False,4.75,COMPLETE,0.5,0.8,0.8,0.0007438762660262617,0.0022360041724587905,1.6500000000000001,0.2,0.1,False,,0.1
