number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
41,0.374,0.6,27:16.7,27:26.2,0 days 00:00:09.442416,fpgm,TRUE,2.58E-05,0.007321548,TRUE,0.25,0.035492736,FALSE,0.6,1,group,TRUE,0,0.026530539,0,COMPLETE
63,0.352,0.6,31:37.3,31:50.2,0 days 00:00:12.869872,fpgm,TRUE,2.58E-05,6.14E-05,TRUE,0.2,0.035492736,TRUE,0.6,3,group,TRUE,0.25,0.026530539,1,COMPLETE
47,0.331666667,0.8,28:24.2,28:36.8,0 days 00:00:12.576461,lamp,TRUE,0.000969672,9.12E-05,FALSE,,0.000427414,TRUE,0.8,3,bnscale,TRUE,0.05,0.126769163,0,COMPLETE
11,0.33,0.6,21:33.3,21:46.7,0 days 00:00:13.408146,group,FALSE,3.81E-05,0.006533719,TRUE,0.5,0.213843313,TRUE,0.6,3,base,FALSE,,0.069455893,0,COMPLETE
2,0.323666667,0.8,19:50.2,20:01.2,0 days 00:00:11.008771,lamp,FALSE,0.000754257,1.33E-05,TRUE,0.35,0.000257528,FALSE,0.8,2,base,FALSE,,0.124031192,0,COMPLETE
25,0.268,0.5,24:17.3,24:27.2,0 days 00:00:09.837795,lamp,FALSE,0.00264251,8.69E-05,FALSE,,0.000420038,FALSE,0.5,1,bnscale,TRUE,0.5,0.729602753,0,COMPLETE
83,0.258666667,0.6,35:26.0,35:35.7,0 days 00:00:09.681626,lamp,TRUE,1.42E-05,2.94E-05,FALSE,,0.000445147,FALSE,0.6,1,bnscale,FALSE,,0.094516693,1,COMPLETE
91,0.256,0.9,36:51.7,37:04.3,0 days 00:00:12.641612,fpgm,TRUE,0.006715681,0.000235206,TRUE,0.2,1.77E-05,TRUE,0.9,3,group,FALSE,,0.373822139,1,COMPLETE
12,0.214,0.5,21:46.7,21:56.7,0 days 00:00:09.988035,group,FALSE,0.000127676,0.001415031,FALSE,,0.796222056,FALSE,0.5,1,group,TRUE,0.4,0.631062844,0,COMPLETE
19,0.208666667,0.7,23:07.2,23:18.4,0 days 00:00:11.269097,lamp,FALSE,1.42E-05,2.94E-05,FALSE,,0.021843914,FALSE,0.7,2,base,FALSE,,0.04795725,0,COMPLETE
15,0.207,0.9,22:19.0,22:31.5,0 days 00:00:12.513712,fpgm,TRUE,5.37E-05,0.001403959,FALSE,,1.77E-05,TRUE,0.9,3,base,FALSE,,0.112487064,0,COMPLETE
75,0.201,0.5,33:53.8,34:03.4,0 days 00:00:09.577181,lamp,TRUE,0.000264181,0.00446868,TRUE,0.15,0.085746518,TRUE,0.5,1,base,TRUE,0,0.191959054,1,COMPLETE
20,0.199333333,0.8,23:18.4,23:31.4,0 days 00:00:12.947975,lamp,TRUE,1.20E-05,0.007860811,TRUE,0.15,0.059364551,TRUE,0.8,3,group,TRUE,0.1,0.002166075,0,COMPLETE
76,0.180333333,0.9,34:03.4,34:16.1,0 days 00:00:12.677184,lamp,FALSE,1.20E-05,0.007860811,TRUE,0.25,0.09028767,TRUE,0.9,3,bnscale,TRUE,0.15,0.002780971,1,COMPLETE
70,0.163333333,0.7,33:00.4,33:11.4,0 days 00:00:11.015664,lamp,TRUE,6.40E-05,0.007860811,TRUE,0.3,0.001962095,TRUE,0.7,2,group,TRUE,0.15,0.064843756,1,COMPLETE
36,0.155,0.7,26:25.9,26:35.4,0 days 00:00:09.482090,lamp,TRUE,0.000264181,0.00446868,TRUE,0.15,0.085746518,TRUE,0.7,1,group,TRUE,0.5,0.191959054,0,COMPLETE
45,0.154,0.9,28:00.6,28:13.1,0 days 00:00:12.525518,fpgm,FALSE,0.000363287,1.33E-05,TRUE,0.4,8.39E-05,FALSE,0.9,3,group,TRUE,0.45,0.169046255,0,COMPLETE
6,0.152,0.5,20:37.1,20:48.4,0 days 00:00:11.255894,group,FALSE,1.74E-05,0.000191686,FALSE,,0.002747959,TRUE,0.5,2,group,FALSE,,0.123445453,0,COMPLETE
93,0.149333333,0.9,37:17.0,37:29.6,0 days 00:00:12.687606,lamp,FALSE,3.23E-05,0.000519951,FALSE,,0.263663164,TRUE,0.9,3,base,FALSE,,0.025574647,1,COMPLETE
21,0.134333333,0.8,23:31.4,23:44.0,0 days 00:00:12.598657,group,FALSE,0.000343203,0.000656017,TRUE,0,0.001126518,FALSE,0.8,3,bnscale,TRUE,0.45,0.256481292,0,COMPLETE
7,0.133333333,0.6,20:48.4,20:58.2,0 days 00:00:09.829916,fpgm,TRUE,1.44E-05,0.009613824,TRUE,0.35,0.171813648,TRUE,0.6,1,group,FALSE,,0.253763548,0,COMPLETE
26,0.13,0.8,24:27.2,24:40.1,0 days 00:00:12.881435,fpgm,FALSE,0.000743195,0.006871642,FALSE,,0.155450131,FALSE,0.8,3,base,TRUE,0.1,0.432021709,0,COMPLETE
