scheduler,prune_mlp,lr,weight_decay,mpp_lr,mpp_weight_decay,prune_step,prune_rate,prune_type,imp_type,isomorphic,mpp_scheduler,values,mpp_warnup
False,False,0.003219336345828076,0.010359181413146411,0.0002556154393799157,0.021499366008775094,3,0.5,group,fpgm,False,False,"[0.7283333333333334, 0.5]",
False,False,0.003174352117057786,0.004126503825155552,0.00013540177044209163,0.026195966137080338,3,0.9,base,fpgm,False,True,"[0.722, 0.9]",0.15000000000000002
False,True,0.003219336345828076,0.010359181413146411,0.0030748181248659245,5.664039140976852e-05,2,0.7,group,fpgm,False,True,"[0.7239999999999999, 0.7]",0.0
False,True,0.001748484911495282,0.0021660749864477894,0.00786081065455951,0.05936455081891189,1,0.6,group,lamp,True,True,"[0.725, 0.6]",0.30000000000000004
