number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
110,0.7937403796818882,0.7,2025-05-17 18:13:28.457805,2025-05-17 18:14:20.039777,0 days 00:00:51.581972,cwd,False,0.25,2,COMPLETE,0.7,0.995,0.995,0.008344444482842203,9.065217183482745e-05,4.75,0.0,0.15,True,30.0,0.15000000000000002
0,0.7929422495866826,0.6,2025-05-17 16:43:28.255278,2025-05-17 16:45:03.354447,0 days 00:01:35.099169,mse,False,,0,COMPLETE,0.6,0.995,0.995,0.00027655167494056095,0.006844674336251205,4.25,0.5,0.1,True,90.0,0.25
78,0.7924861752465652,0.6,2025-05-17 17:47:21.575169,2025-05-17 17:48:09.365085,0 days 00:00:47.789916,mse,True,,1,COMPLETE,0.6,0.8,0.8,0.007394766217901976,0.002291934401934247,4.5,3.0,0.15,False,,0.15000000000000002
41,0.7919160823214183,0.7,2025-05-17 17:17:40.011746,2025-05-17 17:18:28.968358,0 days 00:00:48.956612,cwd,False,3.0,0,COMPLETE,0.7,0.995,0.995,0.0006116595324432815,0.0003944883598633535,1.25,2.0,0.15,True,60.0,0.15000000000000002
3,0.7906618778860954,0.6,2025-05-17 16:47:40.247207,2025-05-17 16:48:25.388783,0 days 00:00:45.141576,mse,True,,0,COMPLETE,0.6,0.8,0.8,0.00034883132701187046,0.002291934401934247,4.5,1.0,0.15,True,30.0,0.3
100,0.790547859301066,0.7,2025-05-17 18:05:09.800804,2025-05-17 18:06:01.294968,0 days 00:00:51.494164,cwd,True,4.25,2,COMPLETE,0.7,0.995,0.995,0.00036336382169315645,0.0003944883598633535,1.25,2.5,0.15,False,,0.15000000000000002
119,0.7899207570834045,0.6,2025-05-17 18:20:54.606970,2025-05-17 18:21:42.606808,0 days 00:00:47.999838,mse,True,,2,COMPLETE,0.6,0.8,0.8,0.00034883132701187046,0.002291934401934247,4.5,1.0,0.15,True,30.0,0.3
50,0.7895787013283165,0.5,2025-05-17 17:24:41.225516,2025-05-17 17:25:25.837448,0 days 00:00:44.611932,mse,False,,1,COMPLETE,0.5,0.9,0.9,0.0001858788630703364,0.042090435532090846,4.0,0.0,0.0,False,,0.15000000000000002
105,0.7890656176956844,0.6,2025-05-17 18:09:17.616776,2025-05-17 18:10:05.462136,0 days 00:00:47.845360,mse,True,,2,COMPLETE,0.6,0.8,0.8,0.00034883132701187046,0.002291934401934247,4.5,1.0,0.15,True,120.0,0.15000000000000002
86,0.788780571233111,0.7,2025-05-17 17:53:49.995715,2025-05-17 17:54:41.846946,0 days 00:00:51.851231,cwd,True,1.0,1,COMPLETE,0.7,0.99,0.99,0.0003537134757910799,7.871196998430181e-05,3.75,3.5,0.05,False,,0.05
