number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_star,state
38,0.9549019607843138,2025-05-25 19:51:34.650575,2025-05-25 19:53:46.494468,0 days 00:02:11.843893,0.7000000000000001,0.016338525367193258,False,COMPLETE
41,0.9546840958605665,2025-05-25 19:58:14.986170,2025-05-25 20:00:30.078570,0 days 00:02:15.092400,0.7000000000000001,0.007771298006010806,False,COMPLETE
95,0.9546840958605665,2025-05-25 21:58:17.066707,2025-05-25 22:00:30.046498,0 days 00:02:12.979791,0.45000000000000007,4.7852746749294475e-05,True,COMPLETE
94,0.954248366013072,2025-05-25 21:56:05.640877,2025-05-25 21:58:17.029076,0 days 00:02:11.388199,0.75,6.0855355536852386e-05,True,COMPLETE
31,0.9540305010893246,2025-05-25 19:36:06.710652,2025-05-25 19:38:09.832487,0 days 00:02:03.121835,0.55,0.003591191435657765,False,COMPLETE
28,0.9538126361655773,2025-05-25 19:29:17.507461,2025-05-25 19:31:37.044475,0 days 00:02:19.537014,0.55,1.956826797898966e-06,True,COMPLETE
30,0.9535947712418299,2025-05-25 19:33:54.262538,2025-05-25 19:36:06.671969,0 days 00:02:12.409431,0.55,0.002622293361632152,False,COMPLETE
54,0.9533769063180828,2025-05-25 20:27:16.920120,2025-05-25 20:29:35.507539,0 days 00:02:18.587419,0.75,0.00014147782730777157,False,COMPLETE
71,0.9533769063180828,2025-05-25 21:04:33.206087,2025-05-25 21:06:46.642645,0 days 00:02:13.436558,0.45000000000000007,0.00040992085740723503,False,COMPLETE
57,0.9531590413943355,2025-05-25 20:34:00.689416,2025-05-25 20:36:06.847342,0 days 00:02:06.157926,0.75,0.0001761855889571817,True,COMPLETE
36,0.9531590413943355,2025-05-25 19:47:12.310725,2025-05-25 19:49:25.489901,0 days 00:02:13.179176,0.5,0.00046873163418888696,False,COMPLETE
81,0.9531590413943355,2025-05-25 21:26:40.931294,2025-05-25 21:29:05.315326,0 days 00:02:24.384032,0.4,0.0005263085887268627,False,COMPLETE
10,0.9531590413943355,2025-05-25 18:49:01.531501,2025-05-25 18:51:19.258419,0 days 00:02:17.726918,0.65,3.0308278978673813e-05,False,COMPLETE
88,0.9531590413943354,2025-05-25 21:42:30.455782,2025-05-25 21:44:37.485709,0 days 00:02:07.029927,0.75,0.0023827782262708665,False,COMPLETE
25,0.9529411764705883,2025-05-25 19:22:44.387731,2025-05-25 19:24:56.115427,0 days 00:02:11.727696,0.55,3.258473629643998e-06,False,COMPLETE
46,0.9529411764705883,2025-05-25 20:09:28.187900,2025-05-25 20:11:38.271666,0 days 00:02:10.083766,0.5,0.002184747880433775,True,COMPLETE
