number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_power,params_imp_type,params_norm,params_num_layers,params_prune_type,params_residual,state
12,0.807,31:03.8,31:29.1,0 days 00:00:25.290284,0.4,6,fpgm,layer,2,bnscale,TRUE,COMPLETE
87,0.806666667,09:34.0,10:25.6,0 days 00:00:51.557804,0.5,9,group,layer,4,bnscale,FALSE,COMPLETE
18,0.805666667,33:35.6,33:54.8,0 days 00:00:19.234860,0.6,9,group,layer,1,bnscale,FALSE,COMPLETE
49,0.805666667,48:46.8,49:14.4,0 days 00:00:27.635821,0.2,8,group,,2,base,TRUE,COMPLETE
43,0.805333333,45:56.0,46:15.0,0 days 00:00:19.042812,0.4,9,group,layer,1,base,TRUE,COMPLETE
70,0.805333333,00:03.3,00:24.2,0 days 00:00:20.931287,0.4,9,group,layer,1,base,TRUE,COMPLETE
98,0.805333333,15:52.2,16:13.0,0 days 00:00:20.891096,0.4,9,lamp,layer,1,bnscale,TRUE,COMPLETE
29,0.804666667,38:38.5,39:07.3,0 days 00:00:28.858807,0.2,8,lamp,,2,bnscale,TRUE,COMPLETE
84,0.804333333,07:46.7,08:28.9,0 days 00:00:42.128917,0.7,9,group,layer,3,bnscale,TRUE,COMPLETE
36,0.802666667,41:56.6,42:15.6,0 days 00:00:19.035320,0.3,9,lamp,layer,1,base,TRUE,COMPLETE
53,0.802666667,50:49.5,51:07.8,0 days 00:00:18.308399,0.3,9,group,layer,1,base,TRUE,COMPLETE
47,0.802333333,47:46.2,48:03.8,0 days 00:00:17.538797,0.4,9,group,layer,1,group,FALSE,COMPLETE
66,0.802333333,57:59.9,58:19.8,0 days 00:00:19.954493,0.4,9,group,layer,1,bnscale,FALSE,COMPLETE
69,0.801666667,59:32.8,00:03.3,0 days 00:00:30.494611,0.6,6,fpgm,layer,2,bnscale,TRUE,COMPLETE
76,0.801,03:03.5,03:31.8,0 days 00:00:28.299316,0.7,9,group,,2,bnscale,TRUE,COMPLETE
57,0.799333333,52:51.7,53:12.0,0 days 00:00:20.295975,0.6,9,group,layer,1,bnscale,TRUE,COMPLETE
34,0.795,41:13.4,41:32.5,0 days 00:00:19.051995,0.2,8,group,layer,1,bnscale,TRUE,COMPLETE
8,0.794333333,28:49.8,29:30.7,0 days 00:00:40.886736,0.3,6,fpgm,layer,4,base,TRUE,COMPLETE
60,0.789,54:42.1,55:20.0,0 days 00:00:37.861434,0.5,9,lamp,,3,bnscale,TRUE,COMPLETE
1,0.785333333,24:28.9,24:46.4,0 days 00:00:17.457515,0.6,7,fpgm,layer,1,bnscale,TRUE,COMPLETE
19,0.782333333,33:54.8,34:28.4,0 days 00:00:33.554778,0.3,9,group,,3,bnscale,TRUE,COMPLETE
0,0.782,23:57.6,24:28.9,0 days 00:00:31.337887,0.1,8,fpgm,,3,bnscale,TRUE,COMPLETE
2,0.781333333,24:46.4,25:39.4,0 days 00:00:53.001001,0.5,8,group,layer,5,base,TRUE,COMPLETE
80,0.773666667,05:24.3,06:04.3,0 days 00:00:39.942080,0.6,7,group,layer,3,bnscale,FALSE,COMPLETE
85,0.75,08:28.9,09:02.1,0 days 00:00:33.188244,0.3,9,group,batch,2,base,TRUE,COMPLETE
44,0.734,46:15.0,46:44.5,0 days 00:00:29.521342,0,9,group,batch,2,base,TRUE,COMPLETE
10,0.731,29:49.3,30:29.9,0 days 00:00:40.615733,0.3,6,fpgm,,4,base,FALSE,COMPLETE
5,0.721666667,27:08.0,28:01.1,0 days 00:00:53.080514,0,6,lamp,layer,6,bnscale,TRUE,COMPLETE
30,0.718,39:07.3,39:40.7,0 days 00:00:33.320910,0.6,9,group,,4,bnscale,TRUE,COMPLETE
28,0.700666667,38:16.5,38:38.4,0 days 00:00:21.895464,0.4,9,group,batch,1,group,TRUE,COMPLETE
50,0.695333333,49:14.4,49:46.8,0 days 00:00:32.395980,0.5,9,group,batch,2,group,TRUE,COMPLETE
7,0.684666667,28:32.3,28:49.8,0 days 00:00:17.545340,0.7,7,fpgm,batch,1,group,FALSE,COMPLETE
38,0.638666667,43:03.8,43:55.6,0 days 00:00:51.839261,0.3,9,lamp,batch,5,base,TRUE,COMPLETE
68,0.611,58:48.7,59:32.7,0 days 00:00:44.085454,0.5,9,group,batch,3,bnscale,TRUE,COMPLETE
6,0.604,28:01.1,28:32.3,0 days 00:00:31.128675,0.1,8,group,batch,3,group,FALSE,COMPLETE
14,0.571666667,31:54.2,32:17.3,0 days 00:00:23.176701,0.8,7,fpgm,layer,2,bnscale,FALSE,COMPLETE
3,0.555333333,25:39.4,26:18.5,0 days 00:00:39.083611,0.4,7,lamp,batch,3,base,TRUE,COMPLETE
9,0.506,29:30.8,29:49.3,0 days 00:00:18.557920,0.2,6,fpgm,batch,1,bnscale,TRUE,COMPLETE
27,0.349,37:44.6,38:16.5,0 days 00:00:31.891446,0.8,8,group,layer,3,bnscale,TRUE,COMPLETE
4,0.255666667,26:18.5,27:08.0,0 days 00:00:49.490402,0.7,9,lamp,layer,5,base,TRUE,COMPLETE
