number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_power,params_imp_type,params_norm,params_num_layers,params_prune_type,params_residual,state
87,0.809666667,34:40.7,35:19.0,0 days 00:00:38.317647,0.5,8,group,,2,base,TRUE,COMPLETE
49,0.808,05:03.8,05:39.7,0 days 00:00:35.898431,0.4,8,fpgm,,2,base,TRUE,COMPLETE
56,0.808,10:35.7,11:10.9,0 days 00:00:35.273001,0.4,8,lamp,,2,group,TRUE,COMPLETE
4,0.807666667,26:42.7,27:27.0,0 days 00:00:44.300570,0.1,7,fpgm,,3,group,TRUE,COMPLETE
86,0.804666667,33:47.7,34:40.7,0 days 00:00:53.001643,0.5,8,fpgm,layer,3,base,TRUE,COMPLETE
96,0.800333333,42:03.7,42:54.9,0 days 00:00:51.151645,0.7,8,fpgm,batch,3,base,TRUE,COMPLETE
59,0.798,12:55.7,13:45.6,0 days 00:00:49.887741,0.7,8,lamp,batch,3,base,TRUE,COMPLETE
55,0.796666667,09:38.1,10:35.6,0 days 00:00:57.546223,0.7,8,lamp,,4,base,TRUE,COMPLETE
19,0.794333333,40:01.7,41:14.9,0 days 00:01:13.218897,0.3,7,group,layer,5,group,TRUE,COMPLETE
48,0.788666667,04:05.8,05:03.8,0 days 00:00:57.970304,0.5,9,fpgm,batch,3,group,TRUE,COMPLETE
28,0.786333333,47:15.2,48:07.8,0 days 00:00:52.529000,0.5,8,fpgm,batch,3,base,TRUE,COMPLETE
18,0.781666667,39:10.6,40:01.7,0 days 00:00:51.019685,0.6,8,fpgm,batch,3,group,FALSE,COMPLETE
15,0.779666667,36:08.5,37:31.2,0 days 00:01:22.697147,0.4,8,fpgm,batch,5,group,FALSE,COMPLETE
3,0.769333333,26:04.0,26:42.6,0 days 00:00:38.659200,0,9,fpgm,layer,2,base,TRUE,COMPLETE
37,0.765666667,55:01.1,55:50.5,0 days 00:00:49.461059,0.4,8,fpgm,batch,3,base,TRUE,COMPLETE
9,0.765333333,30:04.2,31:24.3,0 days 00:01:20.087865,0.2,8,group,batch,5,group,FALSE,COMPLETE
40,0.746,57:32.5,57:58.0,0 days 00:00:25.554787,0.5,8,fpgm,,1,base,TRUE,COMPLETE
6,0.739333333,28:11.6,28:32.6,0 days 00:00:21.070032,0.5,6,lamp,,1,bnscale,TRUE,COMPLETE
8,0.735,28:58.6,30:04.2,0 days 00:01:05.539177,0.2,9,fpgm,layer,1,base,TRUE,COMPLETE
7,0.722333333,28:32.6,28:58.6,0 days 00:00:25.975251,0.5,6,group,,1,base,FALSE,COMPLETE
0,0.718333333,24:01.0,24:29.4,0 days 00:00:28.401827,0.5,8,group,layer,1,group,TRUE,COMPLETE
77,0.685333333,27:11.5,27:49.7,0 days 00:00:38.187806,0.1,8,group,batch,2,base,TRUE,COMPLETE
12,0.615,33:48.9,34:45.4,0 days 00:00:56.468940,0.7,7,lamp,,4,bnscale,FALSE,COMPLETE
39,0.595666667,56:53.5,57:32.5,0 days 00:00:38.948424,0,6,group,layer,2,bnscale,TRUE,COMPLETE
30,0.524666667,49:08.3,50:36.4,0 days 00:01:28.053752,0.7,8,fpgm,layer,6,base,TRUE,COMPLETE
27,0.404,46:20.4,47:15.2,0 days 00:00:54.802950,0.8,7,fpgm,,4,base,TRUE,COMPLETE
11,0.366666667,32:51.3,33:48.9,0 days 00:00:57.557586,0.8,7,lamp,,4,bnscale,FALSE,COMPLETE
2,0.354,25:15.7,26:04.0,0 days 00:00:48.278119,0,6,fpgm,batch,3,bnscale,FALSE,COMPLETE
10,0.298666667,31:24.3,32:51.3,0 days 00:01:26.994852,0.8,8,fpgm,,6,group,TRUE,COMPLETE
