2025-04-24 20:43:52 - sandbox - [INFO]: Test Logger Initialized!
2025-04-24 20:43:52 - sandbox - [ERROR]: Test Error Message!
2025-04-24 20:43:52 - sandbox - [WARNING]: Test Warning Message!
2025-04-24 20:43:53 - engine - [INFO]: Epoch: 01, Loss: 1.951, valLoss: 1.944, Train: 30.00%, Valid: 24.40%, Test: 26.06%, 
2025-04-24 20:43:53 - engine - [INFO]: Epoch: 02, Loss: 1.938, valLoss: 1.938, Train: 44.29%, Valid: 28.60%, Test: 30.61%, 
2025-04-24 20:43:53 - engine - [INFO]: Epoch: 03, Loss: 1.932, valLoss: 1.932, Train: 57.14%, Valid: 35.80%, Test: 36.80%, 
2025-04-24 20:43:53 - engine - [INFO]: Epoch: 04, Loss: 1.920, valLoss: 1.924, Train: 66.43%, Valid: 41.80%, Test: 41.39%, 
2025-04-24 20:43:53 - engine - [INFO]: Epoch: 05, Loss: 1.907, valLoss: 1.915, Train: 75.00%, Valid: 48.20%, Test: 48.84%, 
2025-04-24 20:43:53 - engine - [INFO]: Epoch: 06, Loss: 1.897, valLoss: 1.902, Train: 75.71%, Valid: 53.80%, Test: 54.11%, 
2025-04-24 20:43:53 - engine - [INFO]: Epoch: 07, Loss: 1.879, valLoss: 1.887, Train: 75.71%, Valid: 57.40%, Test: 55.80%, 
2025-04-24 20:43:53 - engine - [INFO]: Epoch: 08, Loss: 1.854, valLoss: 1.867, Train: 74.29%, Valid: 58.00%, Test: 57.11%, 
2025-04-24 20:43:53 - engine - [INFO]: Epoch: 10, Loss: 1.809, valLoss: 1.813, Train: 74.29%, Valid: 58.00%, Test: 55.71%, 
2025-04-24 20:43:54 - engine - [INFO]: Epoch: 11, Loss: 1.759, valLoss: 1.773, Train: 72.86%, Valid: 58.40%, Test: 56.72%, 
2025-04-24 20:43:54 - engine - [INFO]: Epoch: 12, Loss: 1.710, valLoss: 1.724, Train: 74.29%, Valid: 61.00%, Test: 58.51%, 
2025-04-24 20:43:54 - engine - [INFO]: Epoch: 13, Loss: 1.648, valLoss: 1.663, Train: 76.43%, Valid: 62.40%, Test: 60.83%, 
