number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_kd_dropout,params_kd_lamb,params_kd_lr_power,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay_power,params_mpp,params_mpp_lr_power,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay_power,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,system_attrs_NSGAIISampler:generation,state
97,0.684333333,10.07208671,01:33.6,02:04.8,0 days 00:00:31.115911,,,0.8,0.55,4,0.995,,FALSE,TRUE,0.15,0.2,5,FALSE,,,,,,,,,TRUE,0.2,1,COMPLETE
62,0.684,10.66007907,41:01.4,41:34.1,0 days 00:00:32.648175,,,0.6,0.35,6,0.9,layer,TRUE,TRUE,0.15,0.05,4,FALSE,,,,,,,,,FALSE,,1,COMPLETE
78,0.684,11.25047966,50:09.7,50:44.1,0 days 00:00:34.451461,,,0.75,0.25,2,0.99,,TRUE,FALSE,0.2,,3,FALSE,,,,,,,,,TRUE,0.1,1,COMPLETE
83,0.683333333,12.83209797,53:05.0,53:44.3,0 days 00:00:39.326110,lamp,FALSE,0.3,0.35,4,0.99,batch,TRUE,TRUE,0.05,0.2,0,TRUE,4,TRUE,0.35,1,FALSE,0.5,2,base,TRUE,0.15,1,COMPLETE
96,0.683333333,10.86629594,01:00.3,01:33.6,0 days 00:00:33.328390,,,0.1,0.3,5,0.995,batch,TRUE,TRUE,0.1,0.5,3,FALSE,,,,,,,,,TRUE,0.5,1,COMPLETE
8,0.683,10.31450373,10:28.2,10:59.8,0 days 00:00:31.615842,,,0.6,0.3,3,0.99,layer,FALSE,TRUE,0.2,0.25,5,FALSE,,,,,,,,,TRUE,0.45,0,COMPLETE
80,0.682,12.13396726,51:17.5,51:54.7,0 days 00:00:37.178331,group,TRUE,0.25,0.6,5,0.99,layer,FALSE,FALSE,0.2,,0,TRUE,5,TRUE,0.3,1,FALSE,0.8,3,bnscale,TRUE,0.5,1,COMPLETE
37,0.680666667,10.18739013,26:51.8,27:23.1,0 days 00:00:31.248057,,,0.75,0,6,0.995,layer,FALSE,TRUE,0.05,0.1,5,FALSE,,,,,,,,,FALSE,,0,COMPLETE
44,0.679666667,11.89155093,30:37.6,31:14.1,0 days 00:00:36.467490,lamp,TRUE,0.4,0.45,3,0.9,,TRUE,TRUE,0.05,0.15,5,TRUE,4,TRUE,0.25,5,FALSE,0.65,4,group,FALSE,,0,COMPLETE
36,0.678666667,10.17208375,26:20.6,26:51.8,0 days 00:00:31.187065,,,0.4,0.5,2,0.9,batch,FALSE,TRUE,0.1,0.45,5,FALSE,,,,,,,,,TRUE,0.4,0,COMPLETE
84,0.678666667,11.12610099,53:44.4,54:18.5,0 days 00:00:34.077692,,,0.7,0.9,3,0.9,,TRUE,TRUE,0.2,0.15,4,FALSE,,,,,,,,,TRUE,0.45,1,COMPLETE
39,0.678,10.73736358,27:54.6,28:27.5,0 days 00:00:32.881933,,,0.2,0.5,4,0.99,layer,TRUE,TRUE,0.15,0.25,2,FALSE,,,,,,,,,TRUE,0.4,0,COMPLETE
49,0.677666667,10.19178474,33:49.1,34:20.4,0 days 00:00:31.289278,,,0.5,0.45,5,0.995,batch,FALSE,TRUE,0.05,0.4,3,FALSE,,,,,,,,,TRUE,0.5,0,COMPLETE
66,0.675333333,10.75491681,43:24.2,43:57.2,0 days 00:00:33.015369,group,FALSE,0.45,0.35,4,0.99,,FALSE,TRUE,0,0.4,5,TRUE,5,FALSE,,4,FALSE,0.9,4,bnscale,TRUE,0.45,1,COMPLETE
3,0.675,10.43508153,07:41.5,08:13.5,0 days 00:00:31.933449,,,0.4,0.8,4,0.995,batch,FALSE,TRUE,0.3,0.05,5,FALSE,,,,,,,,,FALSE,,0,COMPLETE
81,0.674333333,10.7756706,51:54.7,52:27.3,0 days 00:00:32.617553,,,0.35,0.15,3,0.99,batch,FALSE,TRUE,0.05,0,5,FALSE,,,,,,,,,FALSE,,1,COMPLETE
40,0.674,10.08089274,28:27.5,28:58.4,0 days 00:00:30.903883,,,0.6,0.15,4,0.99,layer,FALSE,FALSE,0.05,,2,FALSE,,,,,,,,,FALSE,,0,COMPLETE
0,0.673666667,13.16132327,05:55.3,06:35.5,0 days 00:00:40.207177,fpgm,FALSE,,0.5,4,0.995,,,TRUE,0.15,0.35,1,TRUE,3,FALSE,,5,TRUE,0.7,5,bnscale,TRUE,0.1,0,COMPLETE
26,0.673,10.19534235,20:47.9,21:19.1,0 days 00:00:31.243699,,,0.15,0.8,5,0.995,batch,FALSE,FALSE,0.1,,4,FALSE,,,,,,,,,FALSE,,0,COMPLETE
