2025-04-24 22:05:41 - sandbox - [INFO]: Test Logger Initialized!
2025-04-24 22:05:41 - sandbox - [ERROR]: Test Error Message!
2025-04-24 22:05:41 - sandbox - [WARNING]: Test Warning Message!
2025-04-24 22:05:42 - engine - [INFO]: Epoch: 01, Loss: 1.273, valLoss: 1.333, Train: 63.33%, Valid: 62.80%, Test: 60.30%, 
2025-04-24 22:05:47 - engine - [INFO]: Epoch: 300, Loss: 0.072, valLoss: 1.961, Train: 100.00%, Valid: 70.20%, Test: 74.30%, 
2025-04-24 22:05:47 - engine - [INFO]: Epoch: 310, Loss: 0.032, valLoss: 2.138, Train: 100.00%, Valid: 68.40%, Test: 73.00%, 
2025-04-24 22:05:48 - engine - [INFO]: Epoch: 320, Loss: 0.047, valLoss: 2.129, Train: 100.00%, Valid: 67.40%, Test: 72.20%, 
2025-04-24 22:05:48 - engine - [INFO]: Epoch: 330, Loss: 0.101, valLoss: 1.944, Train: 98.33%, Valid: 71.40%, Test: 72.80%, 
2025-04-24 22:05:48 - engine - [INFO]: Epoch: 340, Loss: 0.056, valLoss: 1.949, Train: 98.33%, Valid: 71.60%, Test: 73.60%, 
2025-04-24 22:05:48 - engine - [INFO]: Epoch: 350, Loss: 0.108, valLoss: 1.923, Train: 98.33%, Valid: 66.20%, Test: 70.70%, 
2025-04-24 22:05:48 - engine - [INFO]: Epoch: 360, Loss: 0.080, valLoss: 1.812, Train: 100.00%, Valid: 70.20%, Test: 73.70%, 
2025-04-24 22:05:49 - engine - [INFO]: Epoch: 370, Loss: 0.075, valLoss: 1.663, Train: 100.00%, Valid: 72.20%, Test: 73.40%, 
2025-04-24 22:05:49 - engine - [INFO]: Epoch: 380, Loss: 0.032, valLoss: 1.875, Train: 100.00%, Valid: 71.60%, Test: 73.00%, 
2025-04-24 22:05:49 - engine - [INFO]: Epoch: 390, Loss: 0.050, valLoss: 2.167, Train: 98.33%, Valid: 68.60%, Test: 72.60%, 
2025-04-24 22:05:49 - engine - [INFO]: Epoch: 400, Loss: 0.045, valLoss: 2.378, Train: 100.00%, Valid: 68.80%, Test: 72.70%, 
2025-04-24 22:05:49 - engine - [INFO]: Epoch: 410, Loss: 0.107, valLoss: 1.899, Train: 100.00%, Valid: 68.60%, Test: 72.20%, 
2025-04-24 22:05:50 - engine - [INFO]: Epoch: 420, Loss: 0.092, valLoss: 1.923, Train: 100.00%, Valid: 66.80%, Test: 71.80%, 
2025-04-24 22:05:50 - engine - [INFO]: Epoch: 430, Loss: 0.148, valLoss: 1.638, Train: 100.00%, Valid: 70.40%, Test: 73.10%, 
2025-04-24 22:05:50 - engine - [INFO]: Epoch: 440, Loss: 0.101, valLoss: 2.010, Train: 100.00%, Valid: 71.20%, Test: 73.70%, 
2025-04-24 22:05:50 - engine - [INFO]: Epoch: 450, Loss: 0.143, valLoss: 2.316, Train: 98.33%, Valid: 66.40%, Test: 71.90%, 
2025-04-24 22:05:50 - engine - [INFO]: Epoch: 460, Loss: 0.115, valLoss: 1.729, Train: 100.00%, Valid: 72.00%, Test: 74.40%, 
2025-04-24 22:05:51 - engine - [INFO]: Epoch: 470, Loss: 0.024, valLoss: 2.172, Train: 98.33%, Valid: 70.80%, Test: 73.50%, 
2025-04-24 22:05:51 - engine - [INFO]: Epoch: 480, Loss: 0.048, valLoss: 2.304, Train: 100.00%, Valid: 69.40%, Test: 73.70%, 
2025-04-24 22:05:51 - engine - [INFO]: Epoch: 490, Loss: 0.015, valLoss: 2.370, Train: 100.00%, Valid: 68.20%, Test: 73.30%, 
2025-04-24 22:05:51 - engine - [INFO]: Epoch: 500, Loss: 0.076, valLoss: 1.778, Train: 100.00%, Valid: 71.60%, Test: 74.70%, 
2025-04-24 22:05:51 - engine - [INFO]: Epoch: 510, Loss: 0.049, valLoss: 1.939, Train: 98.33%, Valid: 68.60%, Test: 74.40%, 
2025-04-24 22:05:52 - engine - [INFO]: Epoch: 520, Loss: 0.030, valLoss: 1.943, Train: 98.33%, Valid: 72.20%, Test: 74.80%, 
2025-04-24 22:05:52 - engine - [INFO]: Epoch: 530, Loss: 0.036, valLoss: 2.081, Train: 100.00%, Valid: 70.80%, Test: 73.80%, 
2025-04-24 22:05:52 - engine - [INFO]: Epoch: 540, Loss: 0.089, valLoss: 1.571, Train: 98.33%, Valid: 70.60%, Test: 73.80%, 
2025-04-24 22:05:52 - engine - [INFO]: Epoch: 550, Loss: 0.029, valLoss: 1.838, Train: 100.00%, Valid: 71.80%, Test: 74.30%, 
2025-04-24 22:05:52 - engine - [INFO]: Epoch: 560, Loss: 0.047, valLoss: 1.910, Train: 98.33%, Valid: 71.60%, Test: 74.30%, 
2025-04-24 22:05:53 - engine - [INFO]: Epoch: 570, Loss: 0.027, valLoss: 1.901, Train: 100.00%, Valid: 71.40%, Test: 74.00%, 
2025-04-24 22:05:53 - engine - [INFO]: Epoch: 580, Loss: 0.166, valLoss: 1.819, Train: 100.00%, Valid: 67.60%, Test: 72.70%, 
2025-04-24 22:05:53 - engine - [INFO]: Epoch: 590, Loss: 0.030, valLoss: 2.013, Train: 100.00%, Valid: 71.20%, Test: 74.50%, 
2025-04-24 22:05:53 - engine - [INFO]: Epoch: 600, Loss: 0.060, valLoss: 2.209, Train: 100.00%, Valid: 70.40%, Test: 73.20%, 
2025-04-24 22:05:53 - engine - [INFO]: Epoch: 610, Loss: 0.006, valLoss: 1.916, Train: 98.33%, Valid: 72.80%, Test: 74.70%, 
2025-04-24 22:05:54 - engine - [INFO]: Epoch: 620, Loss: 0.045, valLoss: 2.057, Train: 98.33%, Valid: 68.60%, Test: 73.30%, 
2025-04-24 22:05:54 - engine - [INFO]: Epoch: 630, Loss: 0.070, valLoss: 1.918, Train: 98.33%, Valid: 72.80%, Test: 74.30%, 
2025-04-24 22:05:54 - engine - [INFO]: Epoch: 640, Loss: 0.017, valLoss: 1.764, Train: 98.33%, Valid: 73.00%, Test: 74.90%, 
2025-04-24 22:05:54 - engine - [INFO]: Epoch: 650, Loss: 0.017, valLoss: 2.335, Train: 100.00%, Valid: 71.80%, Test: 73.40%, 
2025-04-24 22:05:54 - engine - [INFO]: Epoch: 660, Loss: 0.107, valLoss: 2.535, Train: 98.33%, Valid: 64.80%, Test: 69.80%, 
2025-04-24 22:05:55 - engine - [INFO]: Epoch: 670, Loss: 0.053, valLoss: 2.293, Train: 100.00%, Valid: 65.40%, Test: 71.40%, 
2025-04-24 22:05:55 - engine - [INFO]: Epoch: 680, Loss: 0.116, valLoss: 1.878, Train: 100.00%, Valid: 66.80%, Test: 72.10%, 
2025-04-24 22:05:55 - engine - [INFO]: Epoch: 690, Loss: 0.019, valLoss: 2.133, Train: 100.00%, Valid: 69.00%, Test: 73.90%, 
2025-04-24 22:05:55 - engine - [INFO]: Epoch: 700, Loss: 0.178, valLoss: 2.101, Train: 98.33%, Valid: 67.60%, Test: 69.30%, 
2025-04-24 22:05:56 - engine - [INFO]: Epoch: 710, Loss: 0.099, valLoss: 1.694, Train: 98.33%, Valid: 71.40%, Test: 73.50%, 
2025-04-24 22:05:56 - engine - [INFO]: Epoch: 720, Loss: 0.093, valLoss: 1.525, Train: 100.00%, Valid: 70.20%, Test: 74.20%, 
2025-04-24 22:05:56 - engine - [INFO]: Epoch: 730, Loss: 0.046, valLoss: 2.093, Train: 98.33%, Valid: 71.20%, Test: 74.50%, 
2025-04-24 22:05:56 - engine - [INFO]: Epoch: 740, Loss: 0.183, valLoss: 2.219, Train: 98.33%, Valid: 71.20%, Test: 74.30%, 
2025-04-24 22:05:56 - engine - [INFO]: Epoch: 750, Loss: 0.107, valLoss: 1.630, Train: 100.00%, Valid: 70.80%, Test: 74.20%, 
2025-04-24 22:05:57 - engine - [INFO]: Epoch: 760, Loss: 0.076, valLoss: 2.335, Train: 100.00%, Valid: 65.80%, Test: 70.50%, 
2025-04-24 22:05:57 - engine - [INFO]: Epoch: 770, Loss: 0.070, valLoss: 1.877, Train: 100.00%, Valid: 69.00%, Test: 72.60%, 
2025-04-24 22:05:57 - engine - [INFO]: Epoch: 780, Loss: 0.061, valLoss: 1.966, Train: 100.00%, Valid: 70.60%, Test: 73.00%, 
2025-04-24 22:05:57 - engine - [INFO]: Epoch: 790, Loss: 0.052, valLoss: 2.507, Train: 98.33%, Valid: 68.00%, Test: 72.50%, 
2025-04-24 22:05:57 - engine - [INFO]: Epoch: 800, Loss: 0.028, valLoss: 2.052, Train: 100.00%, Valid: 71.60%, Test: 73.80%, 
2025-04-24 22:05:58 - engine - [INFO]: Epoch: 810, Loss: 0.072, valLoss: 1.602, Train: 100.00%, Valid: 70.60%, Test: 73.60%, 
2025-04-24 22:05:58 - engine - [INFO]: Epoch: 820, Loss: 0.035, valLoss: 1.833, Train: 100.00%, Valid: 70.80%, Test: 73.20%, 
2025-04-24 22:05:58 - engine - [INFO]: Epoch: 830, Loss: 0.119, valLoss: 2.511, Train: 100.00%, Valid: 68.00%, Test: 72.30%, 
2025-04-24 22:05:58 - engine - [INFO]: Epoch: 840, Loss: 0.075, valLoss: 2.154, Train: 100.00%, Valid: 70.40%, Test: 73.10%, 
2025-04-24 22:05:58 - engine - [INFO]: Epoch: 850, Loss: 0.129, valLoss: 2.676, Train: 98.33%, Valid: 67.80%, Test: 72.10%, 
2025-04-24 22:05:59 - engine - [INFO]: Epoch: 860, Loss: 0.056, valLoss: 1.697, Train: 100.00%, Valid: 69.20%, Test: 72.80%, 
2025-04-24 22:05:59 - engine - [INFO]: Epoch: 870, Loss: 0.035, valLoss: 2.117, Train: 100.00%, Valid: 70.40%, Test: 74.00%, 
2025-04-24 22:05:59 - engine - [INFO]: Epoch: 880, Loss: 0.025, valLoss: 2.474, Train: 100.00%, Valid: 69.60%, Test: 74.00%, 
2025-04-24 22:05:59 - engine - [INFO]: Epoch: 890, Loss: 0.054, valLoss: 1.901, Train: 100.00%, Valid: 70.80%, Test: 73.60%, 
2025-04-24 22:05:59 - engine - [INFO]: Epoch: 900, Loss: 0.014, valLoss: 2.825, Train: 100.00%, Valid: 69.20%, Test: 74.60%, 
2025-04-24 22:06:00 - engine - [INFO]: Epoch: 910, Loss: 0.036, valLoss: 2.312, Train: 98.33%, Valid: 71.20%, Test: 73.90%, 
2025-04-24 22:06:00 - engine - [INFO]: Epoch: 920, Loss: 0.011, valLoss: 2.275, Train: 100.00%, Valid: 72.40%, Test: 73.90%, 
2025-04-24 22:06:00 - engine - [INFO]: Epoch: 930, Loss: 0.031, valLoss: 2.415, Train: 100.00%, Valid: 67.40%, Test: 72.30%, 
2025-04-24 22:06:00 - engine - [INFO]: Epoch: 940, Loss: 0.085, valLoss: 2.374, Train: 100.00%, Valid: 70.60%, Test: 74.00%, 
2025-04-24 22:06:01 - engine - [INFO]: Epoch: 950, Loss: 0.078, valLoss: 2.045, Train: 98.33%, Valid: 71.80%, Test: 73.90%, 
2025-04-24 22:06:01 - engine - [INFO]: Epoch: 960, Loss: 0.100, valLoss: 2.040, Train: 100.00%, Valid: 70.40%, Test: 73.60%, 
2025-04-24 22:06:01 - engine - [INFO]: Epoch: 970, Loss: 0.055, valLoss: 2.192, Train: 100.00%, Valid: 66.00%, Test: 71.00%, 
2025-04-24 22:06:01 - engine - [INFO]: Epoch: 980, Loss: 0.090, valLoss: 2.021, Train: 98.33%, Valid: 72.40%, Test: 74.20%, 
2025-04-24 22:06:01 - engine - [INFO]: Epoch: 990, Loss: 0.057, valLoss: 1.803, Train: 100.00%, Valid: 72.40%, Test: 74.20%, 
2025-04-24 22:06:02 - engine - [INFO]: Epoch: 1000, Loss: 0.078, valLoss: 1.641, Train: 100.00%, Valid: 71.60%, Test: 73.80%, 
2025-04-24 22:06:43 - sandbox - [INFO]: Test Logger Initialized!
2025-04-24 22:06:43 - sandbox - [ERROR]: Test Error Message!
2025-04-24 22:06:43 - sandbox - [WARNING]: Test Warning Message!
2025-04-24 22:06:44 - engine - [INFO]: Epoch: 01, Loss: 1.273, valLoss: 1.333, Train: 63.33%, Valid: 62.80%, Test: 60.30%, 
2025-04-24 22:06:44 - engine - [INFO]: Epoch: 05, Loss: 1.014, valLoss: 0.873, Train: 70.00%, Valid: 64.40%, Test: 62.60%, 
2025-04-24 22:06:44 - engine - [INFO]: Epoch: 06, Loss: 0.927, valLoss: 0.843, Train: 70.00%, Valid: 65.60%, Test: 63.40%, 
2025-04-24 22:06:44 - engine - [INFO]: Epoch: 07, Loss: 0.927, valLoss: 0.824, Train: 80.00%, Valid: 70.60%, Test: 69.00%, 
2025-04-24 22:06:44 - engine - [INFO]: Epoch: 10, Loss: 0.816, valLoss: 0.940, Train: 78.33%, Valid: 61.20%, Test: 66.10%, 
2025-04-24 22:06:44 - engine - [INFO]: Epoch: 12, Loss: 0.647, valLoss: 0.714, Train: 88.33%, Valid: 76.20%, Test: 75.90%, 
2025-04-24 22:06:44 - engine - [INFO]: Epoch: 13, Loss: 0.531, valLoss: 0.671, Train: 85.00%, Valid: 77.80%, Test: 76.10%, 
2025-04-24 22:06:44 - engine - [INFO]: Epoch: 20, Loss: 0.187, valLoss: 0.949, Train: 95.00%, Valid: 72.20%, Test: 76.00%, 
2025-04-24 22:06:44 - engine - [INFO]: Epoch: 30, Loss: 0.165, valLoss: 1.516, Train: 96.67%, Valid: 71.20%, Test: 72.90%, 
2025-04-24 22:06:44 - engine - [INFO]: Epoch: 40, Loss: 0.060, valLoss: 1.660, Train: 96.67%, Valid: 72.20%, Test: 73.70%, 
2025-04-24 22:06:45 - engine - [INFO]: Epoch: 50, Loss: 0.132, valLoss: 1.631, Train: 96.67%, Valid: 73.00%, Test: 73.80%, 
2025-04-24 22:06:45 - engine - [INFO]: Epoch: 60, Loss: 0.071, valLoss: 1.925, Train: 98.33%, Valid: 69.20%, Test: 73.10%, 
2025-04-24 22:06:45 - engine - [INFO]: Epoch: 70, Loss: 0.059, valLoss: 1.997, Train: 98.33%, Valid: 68.00%, Test: 73.00%, 
2025-04-24 22:06:45 - engine - [INFO]: Epoch: 80, Loss: 0.032, valLoss: 2.213, Train: 100.00%, Valid: 68.40%, Test: 72.90%, 
2025-04-24 22:06:45 - engine - [INFO]: Epoch: 90, Loss: 0.050, valLoss: 2.259, Train: 98.33%, Valid: 67.60%, Test: 73.00%, 
2025-04-24 22:06:45 - engine - [INFO]: Epoch: 100, Loss: 0.062, valLoss: 2.419, Train: 98.33%, Valid: 67.40%, Test: 72.80%, 
2025-04-24 22:06:46 - engine - [INFO]: Epoch: 110, Loss: 0.054, valLoss: 2.137, Train: 100.00%, Valid: 69.00%, Test: 72.70%, 
2025-04-24 22:06:46 - engine - [INFO]: Epoch: 120, Loss: 0.311, valLoss: 1.913, Train: 100.00%, Valid: 68.00%, Test: 73.00%, 
2025-04-24 22:06:46 - engine - [INFO]: Epoch: 130, Loss: 0.068, valLoss: 1.974, Train: 98.33%, Valid: 71.40%, Test: 74.70%, 
2025-04-24 22:06:46 - engine - [INFO]: Epoch: 140, Loss: 0.077, valLoss: 2.101, Train: 98.33%, Valid: 69.20%, Test: 73.60%, 
2025-04-24 22:06:46 - engine - [INFO]: Epoch: 150, Loss: 0.083, valLoss: 1.986, Train: 98.33%, Valid: 72.00%, Test: 74.00%, 
2025-04-24 22:06:46 - engine - [INFO]: Epoch: 160, Loss: 0.080, valLoss: 2.306, Train: 100.00%, Valid: 69.40%, Test: 73.20%, 
2025-04-24 22:06:47 - engine - [INFO]: Epoch: 170, Loss: 0.020, valLoss: 2.576, Train: 100.00%, Valid: 66.00%, Test: 70.50%, 
2025-04-24 22:06:47 - engine - [INFO]: Epoch: 180, Loss: 0.151, valLoss: 1.906, Train: 98.33%, Valid: 69.80%, Test: 73.00%, 
2025-04-24 22:06:47 - engine - [INFO]: Epoch: 190, Loss: 0.123, valLoss: 1.700, Train: 100.00%, Valid: 71.20%, Test: 74.70%, 
2025-04-24 22:06:47 - engine - [INFO]: Epoch: 200, Loss: 0.041, valLoss: 1.787, Train: 98.33%, Valid: 70.60%, Test: 72.00%, 
2025-04-24 22:06:47 - engine - [INFO]: Epoch: 210, Loss: 0.021, valLoss: 1.915, Train: 98.33%, Valid: 73.00%, Test: 73.60%, 
2025-04-24 22:06:47 - engine - [INFO]: Epoch: 220, Loss: 0.020, valLoss: 2.186, Train: 100.00%, Valid: 70.80%, Test: 72.90%, 
2025-04-24 22:06:48 - engine - [INFO]: Epoch: 230, Loss: 0.063, valLoss: 2.322, Train: 100.00%, Valid: 70.00%, Test: 72.90%, 
2025-04-24 22:06:48 - engine - [INFO]: Epoch: 240, Loss: 0.045, valLoss: 2.199, Train: 98.33%, Valid: 72.20%, Test: 73.00%, 
2025-04-24 22:06:48 - engine - [INFO]: Epoch: 250, Loss: 0.039, valLoss: 1.869, Train: 98.33%, Valid: 71.60%, Test: 73.80%, 
2025-04-24 22:06:48 - engine - [INFO]: Epoch: 260, Loss: 0.050, valLoss: 1.940, Train: 100.00%, Valid: 72.40%, Test: 73.80%, 
2025-04-24 22:06:48 - engine - [INFO]: Epoch: 270, Loss: 0.036, valLoss: 2.291, Train: 100.00%, Valid: 69.40%, Test: 74.20%, 
2025-04-24 22:06:49 - engine - [INFO]: Epoch: 280, Loss: 0.065, valLoss: 2.552, Train: 100.00%, Valid: 67.20%, Test: 72.40%, 
2025-04-24 22:06:49 - engine - [INFO]: Epoch: 290, Loss: 0.051, valLoss: 1.919, Train: 100.00%, Valid: 69.80%, Test: 74.00%, 
2025-04-24 22:06:49 - engine - [INFO]: Epoch: 300, Loss: 0.139, valLoss: 1.684, Train: 100.00%, Valid: 70.60%, Test: 73.80%, 
2025-04-24 22:06:49 - engine - [INFO]: Epoch: 310, Loss: 0.062, valLoss: 1.751, Train: 100.00%, Valid: 71.60%, Test: 75.10%, 
2025-04-24 22:06:49 - engine - [INFO]: Epoch: 320, Loss: 0.026, valLoss: 2.272, Train: 100.00%, Valid: 71.80%, Test: 75.50%, 
2025-04-24 22:06:49 - engine - [INFO]: Epoch: 330, Loss: 0.055, valLoss: 1.716, Train: 100.00%, Valid: 72.40%, Test: 74.50%, 
2025-04-24 22:06:50 - engine - [INFO]: Epoch: 340, Loss: 0.051, valLoss: 2.464, Train: 100.00%, Valid: 68.60%, Test: 73.60%, 
2025-04-24 22:06:50 - engine - [INFO]: Epoch: 350, Loss: 0.097, valLoss: 2.003, Train: 100.00%, Valid: 71.20%, Test: 74.50%, 
2025-04-24 22:06:50 - engine - [INFO]: Epoch: 360, Loss: 0.058, valLoss: 2.066, Train: 100.00%, Valid: 67.60%, Test: 71.80%, 
2025-04-24 22:06:50 - engine - [INFO]: Epoch: 370, Loss: 0.071, valLoss: 1.764, Train: 100.00%, Valid: 70.60%, Test: 74.60%, 
2025-04-24 22:06:50 - engine - [INFO]: Epoch: 380, Loss: 0.162, valLoss: 2.269, Train: 98.33%, Valid: 67.20%, Test: 69.00%, 
2025-04-24 22:06:50 - engine - [INFO]: Epoch: 390, Loss: 0.063, valLoss: 1.630, Train: 98.33%, Valid: 71.80%, Test: 73.90%, 
2025-04-24 22:06:51 - engine - [INFO]: Epoch: 400, Loss: 0.133, valLoss: 1.721, Train: 100.00%, Valid: 71.00%, Test: 74.40%, 
2025-04-24 22:06:51 - engine - [INFO]: Epoch: 410, Loss: 0.032, valLoss: 1.624, Train: 98.33%, Valid: 70.80%, Test: 73.70%, 
2025-04-24 22:06:51 - engine - [INFO]: Epoch: 420, Loss: 0.039, valLoss: 1.828, Train: 98.33%, Valid: 70.40%, Test: 73.90%, 
2025-04-24 22:06:51 - engine - [INFO]: Epoch: 430, Loss: 0.099, valLoss: 2.295, Train: 100.00%, Valid: 68.80%, Test: 73.80%, 
2025-04-24 22:06:51 - engine - [INFO]: Epoch: 440, Loss: 0.054, valLoss: 2.152, Train: 98.33%, Valid: 68.40%, Test: 73.90%, 
2025-04-24 22:06:52 - engine - [INFO]: Epoch: 450, Loss: 0.027, valLoss: 1.799, Train: 98.33%, Valid: 71.40%, Test: 72.90%, 
2025-04-24 22:06:52 - engine - [INFO]: Epoch: 460, Loss: 0.055, valLoss: 1.766, Train: 98.33%, Valid: 71.80%, Test: 74.50%, 
2025-04-24 22:06:52 - engine - [INFO]: Epoch: 470, Loss: 0.083, valLoss: 2.507, Train: 98.33%, Valid: 68.60%, Test: 74.20%, 
2025-04-24 22:06:52 - engine - [INFO]: Epoch: 480, Loss: 0.047, valLoss: 2.469, Train: 100.00%, Valid: 69.60%, Test: 74.60%, 
2025-04-24 22:06:52 - engine - [INFO]: Epoch: 490, Loss: 0.132, valLoss: 2.295, Train: 100.00%, Valid: 70.40%, Test: 73.80%, 
2025-04-24 22:06:53 - engine - [INFO]: Epoch: 500, Loss: 0.071, valLoss: 2.186, Train: 98.33%, Valid: 71.00%, Test: 72.10%, 
2025-04-24 22:06:53 - engine - [INFO]: Epoch: 510, Loss: 0.033, valLoss: 1.831, Train: 100.00%, Valid: 70.00%, Test: 74.70%, 
2025-04-24 22:06:53 - engine - [INFO]: Epoch: 520, Loss: 0.111, valLoss: 2.048, Train: 100.00%, Valid: 69.80%, Test: 73.70%, 
2025-04-24 22:06:53 - engine - [INFO]: Epoch: 530, Loss: 0.095, valLoss: 2.075, Train: 100.00%, Valid: 70.00%, Test: 73.80%, 
2025-04-24 22:06:53 - engine - [INFO]: Epoch: 540, Loss: 0.095, valLoss: 1.886, Train: 100.00%, Valid: 69.00%, Test: 73.80%, 
2025-04-24 22:06:54 - engine - [INFO]: Epoch: 550, Loss: 0.024, valLoss: 2.114, Train: 100.00%, Valid: 70.40%, Test: 73.30%, 
2025-04-24 22:06:54 - engine - [INFO]: Epoch: 560, Loss: 0.171, valLoss: 2.080, Train: 100.00%, Valid: 68.40%, Test: 72.90%, 
2025-04-24 22:06:54 - engine - [INFO]: Epoch: 570, Loss: 0.055, valLoss: 2.181, Train: 100.00%, Valid: 70.80%, Test: 73.70%, 
2025-04-24 22:06:54 - engine - [INFO]: Epoch: 580, Loss: 0.115, valLoss: 2.184, Train: 98.33%, Valid: 69.60%, Test: 73.80%, 
