number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
84,0.654124622313437,0.6,2025-05-17 16:12:34.494409,2025-05-17 16:13:18.181548,0 days 00:00:43.687139,cwd,False,3.25,1,COMPLETE,0.6,0.99,0.99,0.001967037183979024,0.0711742702909856,4.25,4.0,0.0,True,150.0,0.05
35,0.645972293483838,0.5,2025-05-17 15:22:09.553065,2025-05-17 15:23:25.735194,0 days 00:01:16.182129,mse,False,,0,COMPLETE,0.5,0.8,0.8,0.0006113061476157455,0.08520401266796773,0.0,2.5,0.1,False,,0.0
88,0.6297816544096688,0.6,2025-05-17 16:15:28.783325,2025-05-17 16:16:13.255407,0 days 00:00:44.472082,cwd,True,3.5,1,COMPLETE,0.6,0.99,0.99,5.7468397022532424e-05,0.10033317198869664,2.25,1.75,0.15,False,,0.05
25,0.6221424092127016,0.5,2025-05-17 15:09:38.766910,2025-05-17 15:10:35.823803,0 days 00:00:57.056893,mse,True,,0,COMPLETE,0.5,0.9,0.9,5.7468397022532424e-05,0.08080340660686225,2.75,1.75,0.15,True,150.0,0.05
44,0.6214582977025255,0.6,2025-05-17 15:35:24.947396,2025-05-17 15:36:51.541325,0 days 00:01:26.593929,mse,True,,0,COMPLETE,0.6,0.9,0.9,2.4452218423237914e-05,0.00032828699461415905,2.75,2.0,0.15,True,30.0,0.05
27,0.6170115728863804,0.7,2025-05-17 15:11:33.246621,2025-05-17 15:12:30.228283,0 days 00:00:56.981662,cwd,True,3.5,0,COMPLETE,0.7,0.99,0.99,0.000277337363590806,0.0711742702909856,4.25,4.0,0.0,True,60.0,0.05
94,0.6126788666552647,0.7,2025-05-17 16:20:02.273859,2025-05-17 16:20:48.905716,0 days 00:00:46.631857,cwd,True,3.0,1,COMPLETE,0.7,0.995,0.995,0.000277337363590806,0.0711742702909856,4.25,4.0,0.0,True,90.0,0.05
7,0.6021891568325638,0.6,2025-05-17 14:53:11.691096,2025-05-17 14:54:02.363996,0 days 00:00:50.672900,cwd,True,0.5,0,COMPLETE,0.6,0.8,0.8,0.00017566301060318676,0.002799824485717289,0.0,2.75,0.0,False,,0.25
42,0.6009349523972407,0.5,2025-05-17 15:32:38.958646,2025-05-17 15:34:03.403627,0 days 00:01:24.444981,mse,False,,0,COMPLETE,0.5,0.995,0.995,0.00405125966256942,0.23551974284706736,1.25,3.25,0.0,True,150.0,0.2
66,0.6004218687646086,0.5,2025-05-17 15:59:04.229428,2025-05-17 15:59:51.757599,0 days 00:00:47.528171,mse,False,,1,COMPLETE,0.5,0.995,0.995,0.00405125966256942,0.23551974284706736,1.25,3.25,0.0,True,120.0,0.2
58,0.5971153297987571,0.7,2025-05-17 15:53:01.962949,2025-05-17 15:53:48.541631,0 days 00:00:46.578682,cwd,True,3.25,1,COMPLETE,0.7,0.9,0.9,0.0002512414995943113,0.19667856569007297,2.0,0.5,0.05,False,,0.15000000000000002
92,0.5956900974858902,0.7,2025-05-17 16:18:29.045804,2025-05-17 16:19:14.098773,0 days 00:00:45.052969,mse,True,,1,COMPLETE,0.7,0.8,0.8,4.637503515915148e-05,0.0001123534652829479,1.0,2.75,0.05,True,30.0,0.05
98,0.5860555270509092,0.7,2025-05-17 16:23:07.225400,2025-05-17 16:23:49.849592,0 days 00:00:42.624192,mse,True,,1,COMPLETE,0.7,0.8,0.8,1.5013745958774355e-05,4.54500203302417e-05,3.5,2.75,0.1,False,,0.0
72,0.5859985177583946,0.6,2025-05-17 16:03:49.553938,2025-05-17 16:04:36.949917,0 days 00:00:47.395979,cwd,True,0.5,1,COMPLETE,0.6,0.8,0.8,0.0009411264036092151,0.7477255419344507,4.75,0.0,0.0,True,30.0,0.2
97,0.5851433783706744,0.5,2025-05-17 16:22:20.601751,2025-05-17 16:23:07.200160,0 days 00:00:46.598409,mse,True,,1,COMPLETE,0.5,0.995,0.995,1.368505584890508e-05,0.02456428025142494,1.25,1.75,0.05,False,,0.2
51,0.5712901202896071,0.7,2025-05-17 15:46:47.006316,2025-05-17 15:48:14.499783,0 days 00:01:27.493467,mse,True,,1,COMPLETE,0.7,0.99,0.99,0.0002479645497096551,0.35236937661155876,0.5,0.5,0.05,False,,0.3
48,0.5590331223989511,0.7,2025-05-17 15:41:29.962650,2025-05-17 15:43:03.297025,0 days 00:01:33.334375,mse,True,,0,COMPLETE,0.7,0.9,0.9,2.39344988860235e-05,0.00023241838534969968,1.0,3.0,0.05,True,150.0,0.0
11,0.5581209737187162,0.5,2025-05-17 14:56:28.631719,2025-05-17 14:57:18.609501,0 days 00:00:49.977782,mse,True,,0,COMPLETE,0.5,0.99,0.99,0.0010812837852039305,0.1085436550325129,5.0,4.75,0.15,False,,0.05
112,0.5273929650533037,0.5,2025-05-17 16:33:51.889635,2025-05-17 16:34:41.852419,0 days 00:00:49.962784,mse,True,,2,COMPLETE,0.5,0.8,0.8,6.572064908967159e-05,0.17710731697965154,4.25,2.5,0.0,False,,0.1
47,0.5207228778290861,0.6,2025-05-17 15:39:57.643198,2025-05-17 15:41:29.936447,0 days 00:01:32.293249,cwd,True,3.5,0,COMPLETE,0.6,0.8,0.8,0.0003832156938322789,0.7477255419344507,4.75,1.0,0.0,True,90.0,0.2
55,0.5139957813123539,0.5,2025-05-17 15:50:40.065088,2025-05-17 15:51:27.768628,0 days 00:00:47.703540,mse,True,,1,COMPLETE,0.5,0.8,0.8,6.572064908967159e-05,0.17710731697965154,1.25,2.5,0.0,False,,0.1
34,0.5137677441422951,0.5,2025-05-17 15:20:33.886065,2025-05-17 15:22:09.522677,0 days 00:01:35.636612,mse,True,,0,COMPLETE,0.5,0.8,0.8,6.572064908967159e-05,0.17710731697965154,1.25,2.5,0.0,False,,0.1
0,0.49250327803431954,0.6,2025-05-17 14:45:47.834882,2025-05-17 14:47:06.869081,0 days 00:01:19.034199,mse,True,,0,COMPLETE,0.6,0.9,0.9,0.004948476971346136,0.8144398474975669,4.25,0.0,0.0,True,30.0,0.3
28,0.429565019098113,0.7,2025-05-17 15:12:30.254716,2025-05-17 15:13:23.063049,0 days 00:00:52.808333,mse,True,,0,COMPLETE,0.7,0.995,0.995,1.339019375297979e-05,0.023639618462532812,4.0,1.5,0.0,False,,0.05
39,0.38150618550823784,0.5,2025-05-17 15:28:20.607499,2025-05-17 15:30:11.833097,0 days 00:01:51.225598,cwd,True,1.75,0,COMPLETE,0.5,0.9,0.9,0.0004526149140704708,0.3930629002617559,1.0,3.75,0.15,True,120.0,0.2
36,0.2531212587651787,0.7,2025-05-17 15:23:25.760957,2025-05-17 15:24:51.666059,0 days 00:01:25.905102,cwd,True,1.5,0,COMPLETE,0.7,0.99,0.99,0.00021674886815473322,0.9311340099007149,1.75,3.75,0.15,False,,0.25
