number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
12,0.342,0.8,36:26.2,36:40.6,0 days 00:00:14.446861,group,FALSE,0.00011152,0.003270839,FALSE,,0.003504645,TRUE,0.8,3,group,TRUE,0.15,0.000103131,0,COMPLETE
27,0.317333333,0.7,39:36.3,39:48.9,0 days 00:00:12.641221,group,TRUE,3.58E-05,0.002880191,FALSE,,0.010329509,TRUE,0.7,2,group,FALSE,,1.02E-05,0,COMPLETE
39,0.297,0.6,42:00.9,42:11.7,0 days 00:00:10.856420,lamp,FALSE,0.000165198,0.002263669,TRUE,0.05,0.000832405,TRUE,0.6,1,bnscale,FALSE,,0.050264453,0,COMPLETE
2,0.294,0.9,34:27.0,34:42.7,0 days 00:00:15.701628,lamp,TRUE,0.003868279,0.000134191,TRUE,0,0.450804974,FALSE,0.9,3,base,FALSE,,0.185317216,0,COMPLETE
52,0.294,0.6,44:54.4,45:14.5,0 days 00:00:20.135961,lamp,TRUE,0.003868279,0.000134191,TRUE,0.35,0.006714515,FALSE,0.6,3,base,FALSE,,0.185317216,1,COMPLETE
97,0.293666667,0.9,54:24.6,54:38.9,0 days 00:00:14.291325,lamp,TRUE,0.004239656,0.000134191,FALSE,,0.450804974,FALSE,0.9,3,base,TRUE,0.4,0.185317216,1,COMPLETE
95,0.293333333,0.9,53:59.4,54:13.8,0 days 00:00:14.353833,lamp,TRUE,0.003868279,0.00037993,TRUE,0.25,0.450804974,FALSE,0.9,3,base,FALSE,,0.185317216,1,COMPLETE
29,0.289,0.9,40:01.7,40:12.6,0 days 00:00:10.889790,group,FALSE,6.51E-05,8.21E-05,TRUE,0.15,0.125550717,TRUE,0.9,1,base,TRUE,0.1,0.000111313,0,COMPLETE
6,0.258333333,0.8,35:15.8,35:26.6,0 days 00:00:10.807083,group,FALSE,2.57E-05,0.004968879,TRUE,0.4,3.49E-05,FALSE,0.8,1,base,FALSE,,0.000863362,0,COMPLETE
53,0.235666667,0.8,45:14.7,45:25.9,0 days 00:00:11.217575,lamp,FALSE,1.31E-05,0.005981752,TRUE,0.5,0.000192449,TRUE,0.8,1,bnscale,FALSE,,5.81E-05,1,COMPLETE
99,0.235333333,0.7,54:51.6,55:02.4,0 days 00:00:10.865684,lamp,FALSE,1.54E-05,1.88E-05,TRUE,0.15,0.112859568,FALSE,0.7,1,bnscale,TRUE,0.3,6.53E-05,1,COMPLETE
13,0.179,0.9,36:40.7,36:55.1,0 days 00:00:14.449199,group,FALSE,0.001754531,0.00219282,TRUE,0.2,0.00142123,TRUE,0.9,3,bnscale,TRUE,0.5,0.210727854,0,COMPLETE
49,0.177666667,0.7,44:14.0,44:28.7,0 days 00:00:14.735159,group,FALSE,2.73E-05,0.000153176,FALSE,,1.99E-05,TRUE,0.7,3,group,TRUE,0.5,0.003799368,0,COMPLETE
71,0.175333333,0.5,49:00.0,49:10.9,0 days 00:00:10.912070,group,TRUE,6.51E-05,0.000904101,FALSE,,0.085241134,TRUE,0.5,1,base,TRUE,0.5,0.43228817,1,COMPLETE
44,0.174333333,0.6,43:06.6,43:17.6,0 days 00:00:10.948969,group,FALSE,2.37E-05,8.98E-05,FALSE,,0.105287126,TRUE,0.6,1,group,FALSE,,0.67590457,0,COMPLETE
58,0.163666667,0.9,46:16.7,46:33.7,0 days 00:00:16.932450,fpgm,TRUE,0.000209199,0.00015174,FALSE,,0.012829713,TRUE,0.9,3,group,FALSE,,0.076228691,1,COMPLETE
41,0.156,0.5,42:26.3,42:39.2,0 days 00:00:12.812041,fpgm,TRUE,5.21E-05,0.000904101,TRUE,0.25,0.085241134,TRUE,0.5,2,bnscale,TRUE,0.45,0.43228817,0,COMPLETE
74,0.150333333,0.6,49:36.0,49:48.6,0 days 00:00:12.615488,lamp,FALSE,1.31E-05,0.00658624,TRUE,0.15,4.45E-05,TRUE,0.6,2,bnscale,TRUE,0.4,5.81E-05,1,COMPLETE
