number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
57,0.9668599033816424,2025-05-20 15:28:39.597127,2025-05-20 15:30:30.401782,0 days 00:01:50.804655,False,4.25,COMPLETE,0.5,0.995,0.0004086796962258954,0.0004169281066589961,1.15,0.05,0.15,True,60.0,0.1
22,0.9668599033816424,2025-05-20 14:29:12.727653,2025-05-20 14:31:11.590852,0 days 00:01:58.863199,False,2.25,COMPLETE,0.5,0.995,0.0008636623066618029,0.0006796149713472607,0.95,0.15000000000000002,0.15,False,,0.25
23,0.9668599033816424,2025-05-20 14:31:11.630311,2025-05-20 14:32:48.405602,0 days 00:01:36.775291,False,2.25,COMPLETE,0.5,0.995,0.0028200490370552346,0.0005546765942739824,0.9,0.15000000000000002,0.15,False,,0.2
72,0.9667632850241547,2025-05-20 15:50:37.960059,2025-05-20 15:52:28.336599,0 days 00:01:50.376540,True,4.0,COMPLETE,0.5,0.995,0.00035774424642802453,0.003924383161596215,1.6500000000000001,0.0,0.1,True,60.0,0.05
67,0.9667149758454107,2025-05-20 15:43:19.431277,2025-05-20 15:44:32.199648,0 days 00:01:12.768371,False,4.5,COMPLETE,0.5,0.8,0.001112361203522149,0.0028660367635926234,1.3,0.0,0.15,True,60.0,0.1
85,0.9667149758454107,2025-05-20 16:12:27.375130,2025-05-20 16:13:54.434530,0 days 00:01:27.059400,False,4.25,COMPLETE,0.5,0.995,0.001211144098671504,0.0008111396415872963,1.0,0.0,0.15,True,60.0,0.05
87,0.9667149758454107,2025-05-20 16:15:19.264960,2025-05-20 16:16:48.292859,0 days 00:01:29.027899,False,4.0,COMPLETE,0.5,0.995,0.0006294128667789106,0.0003557294241044632,1.2000000000000002,0.05,0.15,True,30.0,0.1
96,0.9666183574879227,2025-05-20 16:27:45.982042,2025-05-20 16:28:56.947328,0 days 00:01:10.965286,False,3.75,COMPLETE,0.5,0.99,0.0004692163709613213,0.007657505558765406,1.05,0.0,0.15,True,30.0,0.15000000000000002
49,0.9665700483091788,2025-05-20 15:11:51.370250,2025-05-20 15:14:26.664663,0 days 00:02:35.294413,False,4.0,COMPLETE,0.5,0.9,0.0001804983242240006,0.0011486529826274276,0.75,0.1,0.15,True,120.0,0.25
68,0.9665700483091787,2025-05-20 15:44:32.241397,2025-05-20 15:46:16.126205,0 days 00:01:43.884808,False,3.5,COMPLETE,0.5,0.995,0.00040822536692759905,0.005836005766407299,1.55,0.05,0.15,True,30.0,0.0
108,0.9665217391304347,2025-05-20 16:49:21.326014,2025-05-20 16:51:54.568041,0 days 00:02:33.242027,False,3.25,COMPLETE,0.5,0.99,0.00014885130826435466,0.006092849871926468,1.0,0.0,0.15,True,150.0,0.15000000000000002
27,0.9664734299516908,2025-05-20 14:37:36.534177,2025-05-20 14:39:52.208101,0 days 00:02:15.673924,False,2.75,COMPLETE,0.5,0.9,0.0008564987994989014,0.0015272148629910354,0.65,0.15000000000000002,0.1,False,,0.25
63,0.9664251207729468,2025-05-20 15:37:31.509929,2025-05-20 15:38:49.688269,0 days 00:01:18.178340,False,4.75,COMPLETE,0.5,0.995,0.0007167258249624822,0.0006874488684272616,1.05,0.0,0.15,True,60.0,0.05
98,0.9664251207729468,2025-05-20 16:30:02.626589,2025-05-20 16:30:59.618417,0 days 00:00:56.991828,False,3.25,COMPLETE,0.5,0.99,0.001361227087406577,0.004548814735073072,0.95,0.0,0.15,True,30.0,0.15000000000000002
53,0.9664251207729468,2025-05-20 15:19:57.716850,2025-05-20 15:22:28.275178,0 days 00:02:30.558328,False,4.75,COMPLETE,0.5,0.9,0.00022199785771494302,0.0005773744765757854,0.95,0.1,0.15,True,90.0,0.3
79,0.9663768115942029,2025-05-20 16:03:16.379388,2025-05-20 16:04:55.119727,0 days 00:01:38.740339,False,4.75,COMPLETE,0.5,0.8,0.0006005010977426799,0.0004359340481601941,1.8,0.0,0.15,True,90.0,0.1
77,0.966328502415459,2025-05-20 15:59:44.996144,2025-05-20 16:01:49.888698,0 days 00:02:04.892554,False,4.5,COMPLETE,0.5,0.99,0.000432857173876107,0.005449862311734134,1.25,0.05,0.1,True,30.0,0.1
46,0.966280193236715,2025-05-20 15:06:48.806497,2025-05-20 15:08:51.198915,0 days 00:02:02.392418,False,1.0,COMPLETE,0.5,0.995,0.0019917754540055323,0.0022252089310879296,0.65,0.15000000000000002,0.15,True,90.0,0.3
48,0.966231884057971,2025-05-20 15:10:38.141899,2025-05-20 15:11:51.328754,0 days 00:01:13.186855,False,1.75,COMPLETE,0.5,0.995,0.004456842094131362,0.00013046110699550416,1.0,0.15000000000000002,0.15,True,90.0,0.25
10,0.966231884057971,2025-05-20 14:09:04.884870,2025-05-20 14:10:52.079865,0 days 00:01:47.194995,True,1.5,COMPLETE,0.5,0.995,0.0013606265739914854,0.00017452955452419586,1.05,0.2,0.15,False,,0.3
123,0.966135265700483,2025-05-20 17:16:12.000713,2025-05-20 17:19:02.299151,0 days 00:02:50.298438,False,3.0,COMPLETE,0.5,0.99,0.0001297442469925914,0.006300466884983659,0.9,0.0,0.15,True,30.0,0.15000000000000002
18,0.966086956521739,2025-05-20 14:22:36.357328,2025-05-20 14:24:22.451314,0 days 00:01:46.093986,False,2.0,COMPLETE,0.5,0.995,0.0007514117293013625,0.000503406116878906,1.3,0.1,0.1,False,,0.25
30,0.9660386473429953,2025-05-20 14:42:29.241603,2025-05-20 14:43:55.873504,0 days 00:01:26.631901,False,2.25,COMPLETE,0.5,0.995,0.004817465898973221,5.74031065227207e-05,1.4,0.2,0.05,False,,0.25
36,0.9659903381642513,2025-05-20 14:51:02.159849,2025-05-20 14:52:55.930158,0 days 00:01:53.770309,False,4.25,COMPLETE,0.5,0.8,0.002317355486666294,0.0008287523873031843,1.0,0.25,0.1,True,30.0,0.3
31,0.9659420289855073,2025-05-20 14:43:55.918521,2025-05-20 14:45:57.948735,0 days 00:02:02.030214,False,2.75,COMPLETE,0.5,0.9,0.000924137145712675,0.001482031957495709,0.6,0.15000000000000002,0.1,False,,0.25
94,0.9658937198067633,2025-05-20 16:24:35.956156,2025-05-20 16:26:23.656077,0 days 00:01:47.699921,False,3.5,COMPLETE,0.5,0.99,0.0003573423490475912,1.3577076246058482e-05,1.15,0.0,0.15,True,30.0,0.15000000000000002
104,0.9658454106280194,2025-05-20 16:41:27.348201,2025-05-20 16:43:45.795684,0 days 00:02:18.447483,False,3.0,COMPLETE,0.5,0.99,0.00016174633300075465,0.003566070653880155,1.05,0.0,0.15,True,30.0,0.15000000000000002
64,0.9658454106280193,2025-05-20 15:38:49.728884,2025-05-20 15:40:41.972604,0 days 00:01:52.243720,False,4.5,COMPLETE,0.5,0.995,0.0002476005037391969,0.0010691708872237367,1.2000000000000002,0.0,0.15,True,60.0,0.05
116,0.9657971014492753,2025-05-20 17:04:39.855851,2025-05-20 17:05:59.761640,0 days 00:01:19.905789,False,3.5,COMPLETE,0.5,0.99,0.0003885754475439236,0.009375004628163675,1.1,0.0,0.15,True,30.0,0.15000000000000002
110,0.9657004830917875,2025-05-20 16:54:08.971581,2025-05-20 16:55:31.097332,0 days 00:01:22.125751,False,2.75,COMPLETE,0.5,0.99,0.00030653353254668085,0.015443159589170015,0.95,0.0,0.15,True,30.0,0.2
