number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
13,0.9702415458937198,2025-05-20 17:40:48.288535,2025-05-20 17:42:33.706568,0 days 00:01:45.418033,True,0.25,COMPLETE,0.7,0.99,0.0006285171214312325,0.0002043576752343088,0.5,0.25,0.15,True,150.0,0.1
2,0.9702415458937198,2025-05-20 17:23:46.364749,2025-05-20 17:24:39.599102,0 days 00:00:53.234353,False,1.25,COMPLETE,0.5,0.99,0.001257899954952465,2.1576136152563776e-05,1.1,0.15000000000000002,0.05,True,150.0,0.05
57,0.9700966183574878,2025-05-20 18:38:18.463248,2025-05-20 18:39:24.676555,0 days 00:01:06.213307,False,1.75,COMPLETE,0.5,0.99,0.009658222637820398,0.0013435082918372395,1.5,0.0,0.15,False,,0.25
46,0.9700966183574878,2025-05-20 18:27:16.442410,2025-05-20 18:28:13.430256,0 days 00:00:56.987846,False,3.5,COMPLETE,0.5,0.99,0.004117635912367854,4.8410439790099384e-05,0.8500000000000001,0.05,0.1,False,,0.25
95,0.9700483091787439,2025-05-20 19:25:27.621254,2025-05-20 19:26:45.419554,0 days 00:01:17.798300,False,1.75,COMPLETE,0.5,0.99,0.008512575879624597,0.001653355363758188,1.4500000000000002,0.15000000000000002,0.0,False,,0.3
62,0.9699033816425121,2025-05-20 18:43:46.952677,2025-05-20 18:44:56.820026,0 days 00:01:09.867349,False,1.25,COMPLETE,0.5,0.99,0.0032239790060909703,0.00020006918382352412,0.7,0.1,0.15,False,,0.05
84,0.9698067632850241,2025-05-20 19:13:48.555709,2025-05-20 19:15:00.753215,0 days 00:01:12.197506,True,2.5,COMPLETE,0.5,0.99,0.002936760668927844,0.00011160115084604673,0.8500000000000001,0.05,0.15,False,,0.1
59,0.9697584541062803,2025-05-20 18:41:23.536024,2025-05-20 18:42:11.846262,0 days 00:00:48.310238,False,2.5,COMPLETE,0.5,0.9,0.007579351616687419,0.00010439230043053874,1.5,0.05,0.1,False,,0.3
29,0.9694685990338164,2025-05-20 18:03:52.545615,2025-05-20 18:05:00.859039,0 days 00:01:08.313424,False,4.0,COMPLETE,0.6,0.9,0.0003852360178504569,5.846699727764603e-05,1.25,0.0,0.15,True,30.0,0.25
31,0.9694685990338164,2025-05-20 18:06:30.072482,2025-05-20 18:08:47.747992,0 days 00:02:17.675510,True,0.75,COMPLETE,0.7,0.99,0.0001602611134550514,0.004452399104867895,1.05,0.15000000000000002,0.15,True,60.0,0.1
6,0.9694202898550724,2025-05-20 17:29:00.420824,2025-05-20 17:30:03.144536,0 days 00:01:02.723712,False,1.0,COMPLETE,0.6,0.99,0.0029897549082843877,0.012698393864056894,0.65,0.2,0.0,True,60.0,0.1
32,0.9693719806763285,2025-05-20 18:08:47.788837,2025-05-20 18:10:52.727234,0 days 00:02:04.938397,True,1.25,COMPLETE,0.7,0.99,6.107456431780108e-05,0.0003696806821933431,1.0,0.15000000000000002,0.05,True,60.0,0.1
116,0.9692270531400967,2025-05-20 19:54:12.850816,2025-05-20 19:56:09.493175,0 days 00:01:56.642359,False,2.0,COMPLETE,0.5,0.995,0.006030584439450032,0.008234022021945576,1.4,0.05,0.0,False,,0.3
12,0.9691787439613527,2025-05-20 17:38:45.727208,2025-05-20 17:40:48.249094,0 days 00:02:02.521886,True,2.0,COMPLETE,0.7,0.99,0.00010339411264732772,0.004367019081480672,1.4,0.1,0.05,False,,0.0
45,0.9691304347826087,2025-05-20 18:25:40.965241,2025-05-20 18:27:16.402838,0 days 00:01:35.437597,False,2.5,COMPLETE,0.5,0.99,0.007260683239006171,0.0019869809029964295,1.0,0.05,0.1,False,,0.3
28,0.9685507246376813,2025-05-20 18:02:40.971662,2025-05-20 18:03:52.504956,0 days 00:01:11.533294,True,1.5,COMPLETE,0.6,0.9,0.005015938027981383,0.000863189150822605,0.6,0.05,0.15,False,,0.05
1,0.9678260869565217,2025-05-20 17:21:28.918567,2025-05-20 17:23:46.325163,0 days 00:02:17.406596,False,4.25,COMPLETE,0.6,0.9,2.8965956642371884e-05,8.255404584562135e-05,0.65,0.0,0.15,True,60.0,0.25
78,0.967536231884058,2025-05-20 19:06:04.364970,2025-05-20 19:06:49.028924,0 days 00:00:44.663954,True,2.5,COMPLETE,0.5,0.995,0.008274111146523185,0.0026061733748389345,0.95,0.2,0.1,False,,0.15000000000000002
106,0.967391304347826,2025-05-20 19:41:06.235991,2025-05-20 19:42:53.368923,0 days 00:01:47.132932,False,2.5,COMPLETE,0.5,0.8,0.004896030507407524,0.010190149426030191,1.6500000000000001,0.1,0.0,False,,0.3
49,0.9651207729468599,2025-05-20 18:30:40.302253,2025-05-20 18:31:22.116598,0 days 00:00:41.814345,False,2.25,COMPLETE,0.5,0.8,0.0062318544386669224,0.0059851813083531,0.8500000000000001,0.05,0.1,False,,0.3
17,0.9645893719806763,2025-05-20 17:47:06.118486,2025-05-20 17:49:28.597771,0 days 00:02:22.479285,True,5.0,COMPLETE,0.6,0.995,1.0639584155276106e-05,1.0984315086171669e-05,0.8,0.0,0.1,False,,0.0
14,0.9641545893719806,2025-05-20 17:42:33.745503,2025-05-20 17:43:57.504143,0 days 00:01:23.758640,True,3.25,COMPLETE,0.6,0.99,9.743051215362694e-05,0.03640926659589191,0.95,0.05,0.1,True,90.0,0.2
73,0.9638647342995169,2025-05-20 18:57:30.677794,2025-05-20 18:59:48.148870,0 days 00:02:17.471076,True,2.25,COMPLETE,0.6,0.99,1.9093043074773723e-05,0.0009752267981231759,0.65,0.25,0.15,True,120.0,0.15000000000000002
10,0.9629468599033816,2025-05-20 17:35:51.849094,2025-05-20 17:36:48.609267,0 days 00:00:56.760173,True,2.5,COMPLETE,0.5,0.99,0.00025659143741139684,0.03282061079771685,0.9,0.35,0.1,False,,0.15000000000000002
50,0.962512077294686,2025-05-20 18:31:22.155571,2025-05-20 18:32:04.453320,0 days 00:00:42.297749,False,2.0,COMPLETE,0.5,0.99,0.003980986414863143,0.021367101305370634,1.05,0.05,0.1,False,,0.25
16,0.962463768115942,2025-05-20 17:45:55.037017,2025-05-20 17:47:06.078402,0 days 00:01:11.041385,True,2.25,COMPLETE,0.5,0.8,0.0001060460338518927,0.06306375284112513,1.1,0.1,0.15,True,30.0,0.1
7,0.9592753623188406,2025-05-20 17:30:03.183107,2025-05-20 17:32:29.117273,0 days 00:02:25.934166,True,1.5,COMPLETE,0.6,0.995,1.8458725754849547e-05,0.0006348965972585703,1.75,0.2,0.0,False,,0.0
60,0.9575362318840579,2025-05-20 18:42:11.884224,2025-05-20 18:42:52.200679,0 days 00:00:40.316455,False,4.0,COMPLETE,0.5,0.995,0.004811285484187224,0.06435221657459737,1.7000000000000002,0.0,0.15,False,,0.25
4,0.9541545893719806,2025-05-20 17:27:02.181354,2025-05-20 17:28:17.929331,0 days 00:01:15.747977,True,2.5,COMPLETE,0.5,0.8,0.0014355382403651194,0.16052743277194229,1.8,0.35,0.05,True,30.0,0.05
90,0.8773429951690822,2025-05-20 19:20:30.814888,2025-05-20 19:21:12.629879,0 days 00:00:41.814991,True,2.5,COMPLETE,0.5,0.9,0.004808201296243608,0.6748909804922921,0.95,0.15000000000000002,0.0,False,,0.3
18,0.8403864734299518,2025-05-20 17:49:28.637987,2025-05-20 17:50:09.784365,0 days 00:00:41.146378,False,3.25,COMPLETE,0.7,0.9,0.0004673130476839512,0.8661493677707022,1.6500000000000001,0.25,0.05,False,,0.2
5,0.7730917874396135,2025-05-20 17:28:17.967536,2025-05-20 17:29:00.380484,0 days 00:00:42.412948,False,3.5,COMPLETE,0.6,0.9,0.006824898332144914,0.2790001400939314,1.4,0.15000000000000002,0.15,False,,0.25
