number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_star,state
28,0.9231794498970071,2025-05-26 05:44:37.555209,2025-05-26 05:46:45.394986,0 days 00:02:07.839777,0.55,0.18338737529158186,False,COMPLETE
38,0.9218466012359142,2025-05-26 06:06:26.331742,2025-05-26 06:08:38.709603,0 days 00:02:12.377861,0.4,0.5977979587678472,False,COMPLETE
17,0.9212407609354174,2025-05-26 05:21:03.074360,2025-05-26 05:23:09.049222,0 days 00:02:05.974862,0.2,0.9536410367544382,True,COMPLETE
13,0.9208772567551193,2025-05-26 05:12:11.354996,2025-05-26 05:14:25.013547,0 days 00:02:13.658551,0.5,0.5817662041639212,True,COMPLETE
73,0.92075608869502,2025-05-26 07:21:33.501141,2025-05-26 07:23:45.099521,0 days 00:02:11.598380,0.15000000000000002,0.10889507628710762,False,COMPLETE
66,0.920392584514722,2025-05-26 07:06:21.167532,2025-05-26 07:08:35.386790,0 days 00:02:14.219258,0.6,0.08109776658814881,True,COMPLETE
54,0.920392584514722,2025-05-26 06:40:39.532705,2025-05-26 06:42:53.145184,0 days 00:02:13.612479,0.2,0.6345936376060369,False,COMPLETE
34,0.9201502483945232,2025-05-26 05:57:48.912496,2025-05-26 06:00:02.501029,0 days 00:02:13.588533,0.25,0.06747102322438435,False,COMPLETE
90,0.9199079122743244,2025-05-26 07:57:44.115651,2025-05-26 07:59:48.737604,0 days 00:02:04.621953,0.6,0.9705874529177888,False,COMPLETE
3,0.9196655761541258,2025-05-26 04:50:54.272172,2025-05-26 04:52:58.828991,0 days 00:02:04.556819,0.25,0.14202286656200605,False,COMPLETE
63,0.9195444080940264,2025-05-26 07:00:04.241707,2025-05-26 07:02:14.133810,0 days 00:02:09.892103,0.1,0.3350859600871145,False,COMPLETE
24,0.9195444080940264,2025-05-26 05:35:52.449443,2025-05-26 05:38:01.651129,0 days 00:02:09.201686,0.45000000000000007,0.969567976033366,True,COMPLETE
70,0.9194232400339271,2025-05-26 07:15:04.522488,2025-05-26 07:17:16.367314,0 days 00:02:11.844826,0.65,0.17423472774048807,True,COMPLETE
40,0.9194232400339271,2025-05-26 06:10:53.442745,2025-05-26 06:12:58.195633,0 days 00:02:04.752888,0.4,0.21916023797787781,False,COMPLETE
23,0.9193020719738277,2025-05-26 05:33:38.907326,2025-05-26 05:35:52.411368,0 days 00:02:13.504042,0.35,0.06022856326154491,False,COMPLETE
43,0.9193020719738277,2025-05-26 06:17:14.223517,2025-05-26 06:19:26.624790,0 days 00:02:12.401273,0.45000000000000007,0.4845320804822496,False,COMPLETE
61,0.9193020719738275,2025-05-26 06:55:40.698786,2025-05-26 06:57:51.125134,0 days 00:02:10.426348,0.30000000000000004,0.21268772840040917,False,COMPLETE
78,0.9191809039137283,2025-05-26 07:32:07.762537,2025-05-26 07:34:14.918136,0 days 00:02:07.155599,0.15000000000000002,0.46568023153927457,False,COMPLETE
