number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
18,0.8011515877087966,2025-05-20 08:35:07.377467,2025-05-20 08:35:53.592118,0 days 00:00:46.214651,True,3.5,COMPLETE,0.5,0.995,0.0012682335490988067,0.00010624509204601839,2.0,0.15000000000000002,0.05,True,90.0,0.1
26,0.801094578416282,2025-05-20 08:40:33.379979,2025-05-20 08:41:16.982238,0 days 00:00:43.602259,False,2.25,COMPLETE,0.5,0.995,0.002616034806248084,3.2201209648706705e-05,1.6,0.05,0.0,False,,0.1
15,0.801094578416282,2025-05-20 08:32:44.260091,2025-05-20 08:33:32.310950,0 days 00:00:48.050859,True,4.0,COMPLETE,0.5,0.995,0.0011474078368974184,0.00021161549623239866,2.0,0.05,0.1,True,60.0,0.0
60,0.8009805598312525,2025-05-20 09:03:50.356721,2025-05-20 09:04:28.231309,0 days 00:00:37.874588,False,1.25,COMPLETE,0.5,0.8,0.005897317511224427,0.0002439641926598072,1.7000000000000002,0.25,0.15,False,,0.3
32,0.8009805598312525,2025-05-20 08:44:31.284791,2025-05-20 08:45:20.894134,0 days 00:00:49.609343,True,3.75,COMPLETE,0.5,0.995,0.0009284276244043135,3.951799810566193e-05,1.9000000000000001,0.05,0.1,True,60.0,0.05
84,0.800866541246223,2025-05-20 09:21:42.963401,2025-05-20 09:22:28.089890,0 days 00:00:45.126489,False,0.5,COMPLETE,0.5,0.99,0.0003794561290910107,0.00019082413532173933,1.9500000000000002,0.0,0.15,False,,0.3
45,0.8005814947836498,2025-05-20 08:54:05.875866,2025-05-20 08:54:49.254530,0 days 00:00:43.378664,False,5.0,COMPLETE,0.5,0.9,0.006786637363614185,3.3794809150084896e-05,1.25,0.35,0.15,False,,0.3
64,0.8005814947836498,2025-05-20 09:06:43.147210,2025-05-20 09:07:32.811917,0 days 00:00:49.664707,False,0.75,COMPLETE,0.5,0.9,0.0002523985070157632,2.563513392471769e-05,1.9500000000000002,0.05,0.15,False,,0.25
75,0.8000684111510177,2025-05-20 09:14:36.314486,2025-05-20 09:15:15.407734,0 days 00:00:39.093248,False,1.0,COMPLETE,0.5,0.9,0.007643847501840238,4.834808949755166e-05,1.6,0.05,0.15,False,,0.2
16,0.7996693461034149,2025-05-20 08:33:32.353171,2025-05-20 08:34:17.797977,0 days 00:00:45.444806,True,4.0,COMPLETE,0.5,0.995,0.0011992824023465017,0.00013022382978251438,1.9500000000000002,0.05,0.05,True,60.0,0.05
83,0.7994983182258708,2025-05-20 09:20:53.405080,2025-05-20 09:21:42.922377,0 days 00:00:49.517297,False,0.25,COMPLETE,0.5,0.99,0.0007624027071851502,0.00011136478446045027,0.9,0.0,0.15,False,,0.3
25,0.7989852345932387,2025-05-20 08:39:56.223934,2025-05-20 08:40:33.340200,0 days 00:00:37.116266,True,4.5,COMPLETE,0.5,0.995,0.009760389257249931,1.8158461529175237e-05,1.85,0.25,0.05,True,90.0,0.15000000000000002
