number,value,datetime_start,datetime_complete,duration,params_reset,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
23,0.9715458937198068,2025-05-19 12:27:18.858195,2025-05-19 12:28:28.556518,0 days 00:01:09.698323,False,COMPLETE,0.7,0.995,0.995,0.0006627187178997111,0.004010306743895948,0.5,0.1,True,90.0,0.3
28,0.9715458937198068,2025-05-19 12:33:57.831646,2025-05-19 12:35:34.911638,0 days 00:01:37.079992,False,COMPLETE,0.5,0.995,0.995,0.0003226497067502222,0.003537856937483083,0.4,0.15,True,60.0,0.25
74,0.9715458937198068,2025-05-19 13:49:10.252738,2025-05-19 13:50:43.523001,0 days 00:01:33.270263,False,COMPLETE,0.5,0.9,0.9,9.053072344580932e-05,0.007455748447669815,0.5,0.1,False,,0.2
92,0.9715458937198068,2025-05-19 14:17:21.454627,2025-05-19 14:19:30.764225,0 days 00:02:09.309598,False,COMPLETE,0.5,0.9,0.9,5.840117002523535e-05,0.005662911602719516,0.5,0.1,False,,0.25
78,0.9714975845410628,2025-05-19 13:55:27.753179,2025-05-19 13:57:05.308559,0 days 00:01:37.555380,False,COMPLETE,0.5,0.9,0.9,8.141488639261937e-05,0.0013957912487211428,0.6,0.1,False,,0.2
93,0.9714975845410628,2025-05-19 14:19:30.803046,2025-05-19 14:21:42.102667,0 days 00:02:11.299621,False,COMPLETE,0.5,0.9,0.9,3.0051459134972037e-05,0.003286943867587788,0.4,0.1,False,,0.2
55,0.9714975845410628,2025-05-19 13:17:05.270111,2025-05-19 13:19:01.933443,0 days 00:01:56.663332,False,COMPLETE,0.5,0.995,0.995,2.6951203092736174e-05,0.0010676678289153856,0.7000000000000001,0.05,True,60.0,0.25
21,0.9714975845410628,2025-05-19 12:23:38.030322,2025-05-19 12:25:10.588784,0 days 00:01:32.558462,False,COMPLETE,0.6,0.995,0.995,0.00020445571712843463,0.0014540707984583962,0.4,0.1,True,30.0,0.3
88,0.9714492753623188,2025-05-19 14:10:21.418202,2025-05-19 14:11:56.584294,0 days 00:01:35.166092,False,COMPLETE,0.5,0.99,0.99,0.00013278264570439058,0.004670716205459575,0.4,0.1,False,,0.2
42,0.971400966183575,2025-05-19 12:53:39.551823,2025-05-19 12:54:52.147389,0 days 00:01:12.595566,False,COMPLETE,0.5,0.995,0.995,0.00038534365609317617,0.0023958608885546115,0.4,0.1,True,30.0,0.3
