number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
35,0.9022222222222221,0.9126570048309178,2025-05-07 00:18:16.294183,2025-05-07 00:21:35.222181,0 days 00:03:18.927998,fpgm,False,0.8,0.2,0.0020566666842500095,0.9,,True,True,0.2,0.2,0.00024780935738079795,0.0014185404444986781,0.0004089614481462919,False,,0.00024096658723987515,False,0.8999999999999999,1,bnscale,False,,0.02816344165468526,0,COMPLETE
36,0.962512077294686,0.966280193236715,2025-05-07 00:21:35.242579,2025-05-07 00:25:08.832041,0 days 00:03:33.589462,lamp,False,0.7000000000000001,0.9,5.582206365819849e-05,0.995,batch,True,False,0.05,,0.011854172707912723,0.00042879106319958693,5.8679921934834835e-05,False,,0.5453686764505342,False,0.7999999999999999,3,group,False,,0.002258938723505124,0,COMPLETE
37,0.7215458937198068,0.9404830917874397,2025-05-07 00:25:08.853591,2025-05-07 00:27:50.119248,0 days 00:02:41.265657,lamp,False,,0.8,4.842487648409873e-05,0.9,,,False,0.15000000000000002,,0.2712682752121565,2.025025833773792e-05,6.081873586340363e-05,False,,0.36583097296405503,True,0.7999999999999999,2,base,True,0.15000000000000002,0.15989993643278946,0,COMPLETE
38,0.9658454106280193,0.9656038647342995,2025-05-07 00:27:50.140906,2025-05-07 00:30:40.219513,0 days 00:02:50.078607,group,True,,0.6,3.213454893851444e-05,0.995,,,False,0.15000000000000002,,0.001025976809798656,0.00015090097576864425,2.1491288092650384e-05,True,0.25,0.31946151613133467,True,0.7,3,base,True,0.30000000000000004,0.00027300460189190164,0,COMPLETE
39,0.5143961352657005,0.966280193236715,2025-05-07 00:30:40.242061,2025-05-07 00:33:29.801771,0 days 00:02:49.559710,fpgm,False,0.1,0.7000000000000001,0.00029593838737574925,0.99,,False,False,0.05,,0.36581971723290246,0.0038497373004884347,0.0005021415878816305,False,,0.0009643509259523576,False,0.7,2,group,True,0.0,0.00260148033865026,0,COMPLETE
40,0.9651207729468599,0.787342995169082,2025-05-07 00:33:29.822919,2025-05-07 00:37:02.139542,0 days 00:03:32.316623,group,False,0.35,0.8,0.0003228117638739864,0.99,layer,True,True,0.2,0.1,0.0020449091738040178,1.890911713221187e-05,1.668815715702471e-05,True,0.15000000000000002,1.9584367524821477e-05,False,0.8999999999999999,2,bnscale,False,,0.1089364065118685,0,COMPLETE
41,0.9575362318840579,0.9411594202898551,2025-05-07 00:37:02.162773,2025-05-07 00:39:53.472678,0 days 00:02:51.309905,group,False,0.30000000000000004,0.4,0.0013166312398439216,0.8,batch,False,True,0.3,0.30000000000000004,3.0716339394291204e-05,9.754314426971026e-05,1.2134741711363148e-05,False,,0.030828571139789557,False,0.7,2,bnscale,True,0.15000000000000002,0.8223057468839464,0,COMPLETE
42,0.8756038647342995,0.6159903381642512,2025-05-07 00:39:53.494131,2025-05-07 00:42:39.209427,0 days 00:02:45.715296,fpgm,True,,0.2,0.0038955097757821812,0.9,,,False,0.15000000000000002,,4.3884689743098955e-05,6.464299094699964e-05,0.0007462889756320593,True,0.2,0.4232693764524469,True,0.8999999999999999,3,bnscale,False,,0.000549056504495104,0,COMPLETE
43,0.7915942028985506,0.9664251207729468,2025-05-07 00:42:39.233777,2025-05-07 00:45:30.060051,0 days 00:02:50.826274,group,True,,0.30000000000000004,0.008915305235388341,0.99,,,False,0.1,,0.02666555436686346,0.0015202729412708968,0.0007128011493189574,True,0.15000000000000002,0.008655789459099604,True,0.7,3,bnscale,False,,4.0566600415693554e-05,0,COMPLETE
44,0.7339613526570048,0.8142512077294685,2025-05-07 00:45:30.082885,2025-05-07 00:48:19.066924,0 days 00:02:48.984039,fpgm,False,,0.2,6.153060389190527e-05,0.995,,,False,0.3,,0.0032500453252541335,0.001075256783180209,0.004806265621873044,True,0.1,0.0009369354702231359,True,0.8999999999999999,3,group,False,,0.030232977698663552,0,COMPLETE
45,0.9527053140096619,0.7330434782608696,2025-05-07 00:48:19.089948,2025-05-07 00:51:16.164405,0 days 00:02:57.074457,lamp,False,0.25,0.7000000000000001,0.00035943972699574976,0.9,batch,False,False,0.3,,0.00023118334677284754,9.519221142512519e-05,0.002536817006064489,False,,0.09025285646111517,False,0.7999999999999999,3,bnscale,False,,0.18567213176923264,0,COMPLETE
46,0.922512077294686,0.9418357487922706,2025-05-07 00:51:16.186664,2025-05-07 00:54:09.212085,0 days 00:02:53.025421,lamp,True,0.35,0.5,0.0007140714741377195,0.995,batch,False,True,0.25,0.05,0.0012394581083665945,0.006434494213200741,0.003452018223892332,True,0.4,8.906722500485528e-05,False,0.7999999999999999,3,group,True,0.45,0.15686185488720852,0,COMPLETE
47,0.9601932367149759,0.9532850241545893,2025-05-07 00:54:09.233751,2025-05-07 00:56:50.745176,0 days 00:02:41.511425,lamp,True,,0.30000000000000004,0.00932948527872338,0.8,,,True,0.25,0.35000000000000003,0.013896979168496476,6.222389601121392e-05,4.21108044866783e-05,False,,0.0023189636539630676,True,0.7,1,bnscale,False,,0.3215065443735416,0,COMPLETE
