number,value,datetime_start,datetime_complete,duration,params_reset,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
120,0.9172422149521386,2025-05-19 01:46:07.597429,2025-05-19 01:46:59.424199,0 days 00:00:51.826770,False,COMPLETE,0.6,0.9,0.9,0.00016922237363661198,1.4773933721851342e-05,0.8,0.1,True,150.0,0.0
79,0.9172422149521386,2025-05-19 01:14:00.265157,2025-05-19 01:14:52.034084,0 days 00:00:51.768927,False,COMPLETE,0.6,0.995,0.995,0.0002772717461434825,3.7425422666630294e-05,0.6,0.05,True,150.0,0.0
98,0.9171210468920393,2025-05-19 01:28:47.052571,2025-05-19 01:29:30.472227,0 days 00:00:43.419656,False,COMPLETE,0.6,0.99,0.99,0.0005741946584995048,1.345996307562768e-05,0.7000000000000001,0.15,True,150.0,0.0
85,0.9171210468920393,2025-05-19 01:19:10.973142,2025-05-19 01:19:58.570218,0 days 00:00:47.597076,False,COMPLETE,0.6,0.995,0.995,0.0003965650690667193,1.0404150916294814e-05,0.7000000000000001,0.05,True,150.0,0.05
81,0.9171210468920393,2025-05-19 01:15:41.480473,2025-05-19 01:16:36.009880,0 days 00:00:54.529407,False,COMPLETE,0.6,0.995,0.995,0.0002672683659960408,3.5391216515159446e-05,0.6,0.05,True,150.0,0.0
78,0.9171210468920391,2025-05-19 01:13:11.472722,2025-05-19 01:14:00.224234,0 days 00:00:48.751512,False,COMPLETE,0.6,0.995,0.995,0.00025600580567461796,0.00010643323190663586,0.5,0.0,True,150.0,0.05
99,0.9169998788319399,2025-05-19 01:29:30.514538,2025-05-19 01:30:12.543773,0 days 00:00:42.029235,False,COMPLETE,0.6,0.99,0.99,0.000786534479741082,1.648441376286559e-05,0.7000000000000001,0.15,True,120.0,0.0
91,0.9168787107718405,2025-05-19 01:23:46.160981,2025-05-19 01:24:25.253515,0 days 00:00:39.092534,False,COMPLETE,0.6,0.99,0.99,0.0006276978527038815,2.5644286858947207e-05,0.6,0.1,True,150.0,0.0
104,0.9168787107718405,2025-05-19 01:33:16.915574,2025-05-19 01:33:58.254690,0 days 00:00:41.339116,False,COMPLETE,0.6,0.99,0.99,0.0006968134560429201,1.698545344896994e-05,0.7000000000000001,0.15,True,150.0,0.0
74,0.9168787107718405,2025-05-19 01:10:18.230678,2025-05-19 01:11:02.209470,0 days 00:00:43.978792,False,COMPLETE,0.6,0.995,0.995,0.00023652581879719852,4.817637055722822e-05,0.6,0.1,True,150.0,0.0
114,0.9167575427117413,2025-05-19 01:41:04.942968,2025-05-19 01:41:51.984067,0 days 00:00:47.041099,False,COMPLETE,0.6,0.99,0.99,0.0004659548986943842,3.083549095457443e-05,0.6,0.1,True,150.0,0.0
20,0.9167575427117413,2025-05-19 00:30:34.212625,2025-05-19 00:31:18.995293,0 days 00:00:44.782668,False,COMPLETE,0.6,0.995,0.995,0.001078081278980125,2.735478172376321e-05,0.7000000000000001,0.0,True,30.0,0.15000000000000002
25,0.9166363746516418,2025-05-19 00:34:07.737998,2025-05-19 00:34:59.694561,0 days 00:00:51.956563,False,COMPLETE,0.6,0.995,0.995,0.0001226217056824552,0.0009555243351085952,0.7000000000000001,0.0,True,30.0,0.1
100,0.9165152065915425,2025-05-19 01:30:12.586555,2025-05-19 01:30:57.998797,0 days 00:00:45.412242,False,COMPLETE,0.6,0.99,0.99,0.0011642247327568352,3.518226263229834e-05,0.7000000000000001,0.15,True,150.0,0.0
103,0.9165152065915425,2025-05-19 01:32:29.797302,2025-05-19 01:33:16.874166,0 days 00:00:47.076864,False,COMPLETE,0.6,0.99,0.99,0.0004970684729515534,1.2498137947100702e-05,0.7000000000000001,0.15,True,150.0,0.0
44,0.9165152065915425,2025-05-19 00:48:43.829016,2025-05-19 00:49:33.450997,0 days 00:00:49.621981,False,COMPLETE,0.6,0.995,0.995,0.0003137214875634597,1.8927418841586394e-05,0.8,0.0,True,120.0,0.2
84,0.9163940385314432,2025-05-19 01:18:22.159674,2025-05-19 01:19:10.931532,0 days 00:00:48.771858,False,COMPLETE,0.6,0.995,0.995,0.00036362527394753384,1.953843863170302e-05,0.5,0.05,True,150.0,0.05
119,0.916394038531443,2025-05-19 01:45:16.969201,2025-05-19 01:46:07.557332,0 days 00:00:50.588131,False,COMPLETE,0.6,0.995,0.995,0.0002276532754555563,4.2634140898727424e-05,0.5,0.1,True,150.0,0.05
65,0.916394038531443,2025-05-19 01:03:25.729737,2025-05-19 01:04:13.307292,0 days 00:00:47.577555,False,COMPLETE,0.6,0.8,0.8,0.0001991915811576042,1.6703539625685024e-05,0.6,0.1,True,120.0,0.15000000000000002
86,0.9162728704713438,2025-05-19 01:19:58.613425,2025-05-19 01:20:51.169179,0 days 00:00:52.555754,False,COMPLETE,0.6,0.995,0.995,0.00014913807541912068,1.5273816530292498e-05,0.6,0.05,True,120.0,0.05
