number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_star,state
39,0.5540000000000002,2025-05-24 12:52:50.074559,2025-05-24 12:53:29.370584,0 days 00:00:39.296025,0.9,0.24844393868011755,True,COMPLETE
27,0.5533333333333333,2025-05-24 12:44:56.361526,2025-05-24 12:45:33.121581,0 days 00:00:36.760055,0.85,2.8450743499979675e-06,False,COMPLETE
74,0.5493333333333333,2025-05-24 13:16:03.938017,2025-05-24 13:16:41.427033,0 days 00:00:37.489016,0.9,1.6919233982715694e-06,True,COMPLETE
11,0.548,2025-05-24 12:34:20.577036,2025-05-24 12:34:59.285990,0 days 00:00:38.708954,0.7000000000000001,4.70636535276164e-05,False,COMPLETE
36,0.5466666666666666,2025-05-24 12:50:54.532276,2025-05-24 12:51:29.922942,0 days 00:00:35.390666,0.6,0.0002610312012826857,True,COMPLETE
64,0.5463333333333334,2025-05-24 13:09:28.768638,2025-05-24 13:10:07.308980,0 days 00:00:38.540342,0.9,6.72862697779825e-05,True,COMPLETE
98,0.5463333333333334,2025-05-24 13:31:57.928226,2025-05-24 13:32:39.968498,0 days 00:00:42.040272,0.85,1.1813250552952186e-05,False,COMPLETE
14,0.545,2025-05-24 12:36:14.824735,2025-05-24 12:36:54.824446,0 days 00:00:39.999711,0.9,5.319492393539726e-06,False,COMPLETE
41,0.544,2025-05-24 12:54:10.256550,2025-05-24 12:54:50.281048,0 days 00:00:40.024498,0.9,0.0002081164210262295,True,COMPLETE
67,0.5436666666666666,2025-05-24 13:11:21.208053,2025-05-24 13:12:01.371876,0 days 00:00:40.163823,0.85,0.0002787484345739647,False,COMPLETE
49,0.5436666666666666,2025-05-24 12:59:21.093041,2025-05-24 13:00:02.813832,0 days 00:00:41.720791,0.75,8.960225162647544e-06,True,COMPLETE
10,0.5433333333333333,2025-05-24 12:33:44.102649,2025-05-24 12:34:20.538494,0 days 00:00:36.435845,0.7000000000000001,4.93119432158144e-05,False,COMPLETE
75,0.543,2025-05-24 13:16:41.466338,2025-05-24 13:17:17.086477,0 days 00:00:35.620139,0.9,1.7761380702681408e-06,True,COMPLETE
61,0.543,2025-05-24 13:07:25.068317,2025-05-24 13:08:03.212878,0 days 00:00:38.144561,0.75,9.463667199680454e-06,True,COMPLETE
60,0.543,2025-05-24 13:06:49.067983,2025-05-24 13:07:25.029574,0 days 00:00:35.961591,0.65,2.924018231506211e-05,True,COMPLETE
28,0.5426666666666667,2025-05-24 12:45:33.160138,2025-05-24 12:46:10.915692,0 days 00:00:37.755554,0.9,2.744590970055785e-06,False,COMPLETE
66,0.5426666666666667,2025-05-24 13:10:45.161982,2025-05-24 13:11:21.169845,0 days 00:00:36.007863,0.9,0.00016697745262618313,True,COMPLETE
86,0.5423333333333334,2025-05-24 13:23:53.593708,2025-05-24 13:24:32.708572,0 days 00:00:39.114864,0.65,5.959936405784662e-06,True,COMPLETE
94,0.5416666666666667,2025-05-24 13:29:16.951609,2025-05-24 13:29:59.788470,0 days 00:00:42.836861,0.9,1.2352100654249486e-06,False,COMPLETE
97,0.5416666666666666,2025-05-24 13:31:18.016796,2025-05-24 13:31:57.888287,0 days 00:00:39.871491,0.8,0.00019107346057933264,True,COMPLETE
55,0.5406666666666667,2025-05-24 13:03:27.006639,2025-05-24 13:04:05.715064,0 days 00:00:38.708425,0.9,8.349544568911781e-05,False,COMPLETE
69,0.5403333333333333,2025-05-24 13:12:45.196461,2025-05-24 13:13:25.003938,0 days 00:00:39.807477,0.9,0.00010157102634117224,True,COMPLETE
44,0.54,2025-05-24 12:56:08.073199,2025-05-24 12:56:47.746836,0 days 00:00:39.673637,0.9,9.2916757928895e-05,True,COMPLETE
4,0.54,2025-05-24 12:29:42.554944,2025-05-24 12:30:21.302403,0 days 00:00:38.747459,0.65,3.2827766862160534e-05,False,COMPLETE
53,0.54,2025-05-24 13:02:04.314275,2025-05-24 13:02:43.086986,0 days 00:00:38.772711,0.85,0.0001757727034428488,True,COMPLETE
43,0.539,2025-05-24 12:55:29.154776,2025-05-24 12:56:08.035261,0 days 00:00:38.880485,0.75,0.006453641096532493,True,COMPLETE
17,0.539,2025-05-24 12:38:17.281475,2025-05-24 12:38:53.752536,0 days 00:00:36.471061,0.30000000000000004,0.0004999998084072906,False,COMPLETE
