number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
66,0.76312639,0.8,24:29.7,25:00.5,0 days 00:00:30.820295,lamp,FALSE,0.007537383,0.001994415,TRUE,0.4,0.011503692,TRUE,0.8,1,bnscale,TRUE,0.05,0.011436365,1,COMPLETE
95,0.761872185,0.9,41:47.3,42:09.6,0 days 00:00:22.271236,lamp,FALSE,0.000178621,0.000723971,FALSE,,4.59E-05,TRUE,0.9,1,group,FALSE,,4.35E-05,1,COMPLETE
27,0.750413317,0.8,01:33.0,02:05.0,0 days 00:00:31.997512,lamp,FALSE,0.000239523,0.003666456,FALSE,,0.154483657,TRUE,0.8,2,bnscale,TRUE,0.3,6.39E-05,0,COMPLETE
12,0.746593695,0.9,52:03.6,52:26.4,0 days 00:00:22.849394,fpgm,FALSE,0.000178621,1.64E-05,FALSE,,4.59E-05,TRUE,0.9,1,base,FALSE,,4.35E-05,0,COMPLETE
10,0.743971267,0.7,50:32.0,51:09.0,0 days 00:00:37.001538,group,TRUE,0.001242249,0.0001298,FALSE,,0.445431391,TRUE,0.7,1,base,FALSE,,0.047269497,0,COMPLETE
5,0.743230147,0.8,47:26.8,47:57.5,0 days 00:00:30.669867,lamp,TRUE,8.86E-05,0.000784517,FALSE,,1.36E-05,TRUE,0.8,1,group,TRUE,0.3,0.003694589,0,COMPLETE
80,0.740379682,0.8,33:22.0,33:52.5,0 days 00:00:30.522344,lamp,FALSE,0.000233027,0.001908762,FALSE,,0.000576955,FALSE,0.8,1,group,TRUE,0.4,0.041214863,1,COMPLETE
33,0.735134827,0.9,05:07.1,05:31.0,0 days 00:00:23.883899,fpgm,FALSE,0.008298495,0.000212808,TRUE,0.15,0.302204867,TRUE,0.9,1,group,FALSE,,0.000163252,0,COMPLETE
28,0.733481557,0.8,02:05.0,02:35.6,0 days 00:00:30.525258,lamp,FALSE,4.82E-05,0.002441291,TRUE,0.15,6.73E-05,FALSE,0.8,1,bnscale,FALSE,,0.005136766,0,COMPLETE
9,0.728749786,0.8,50:01.9,50:32.0,0 days 00:00:30.143665,group,FALSE,4.55E-05,0.000914085,TRUE,0.4,2.30E-05,TRUE,0.8,1,base,FALSE,,0.009925494,0,COMPLETE
4,0.725956331,0.5,46:32.0,47:26.8,0 days 00:00:54.737267,lamp,FALSE,0.005384245,0.001908762,FALSE,,0.000576955,FALSE,0.5,3,bnscale,TRUE,0.2,0.041214863,0,COMPLETE
99,0.718032039,0.5,44:25.3,45:19.9,0 days 00:00:54.536286,fpgm,FALSE,0.000122372,0.000172585,TRUE,0.1,0.007838257,FALSE,0.5,3,group,FALSE,,0.211562968,1,COMPLETE
63,0.712901203,0.8,22:57.7,23:27.9,0 days 00:00:30.176193,fpgm,FALSE,4.82E-05,0.002441291,TRUE,0.25,0.00818311,FALSE,0.8,1,bnscale,FALSE,,0.004703955,1,COMPLETE
93,0.70343766,0.7,40:15.4,40:54.9,0 days 00:00:39.490728,group,TRUE,2.94E-05,0.000238234,TRUE,0.35,7.53E-05,FALSE,0.7,2,group,FALSE,,0.016386079,1,COMPLETE
16,0.695969443,0.7,54:31.1,55:08.3,0 days 00:00:37.189070,group,TRUE,2.94E-05,0.000238234,TRUE,0.1,7.53E-05,FALSE,0.7,1,group,FALSE,,0.016386079,0,COMPLETE
74,0.694886266,0.7,29:17.5,29:54.7,0 days 00:00:37.240381,group,TRUE,2.94E-05,0.000238234,TRUE,0.35,2.28E-05,FALSE,0.7,1,group,FALSE,,0.016386079,1,COMPLETE
7,0.675959181,0.8,48:37.0,49:11.2,0 days 00:00:34.164879,fpgm,TRUE,0.008486719,3.77E-05,FALSE,,3.67E-05,TRUE,0.8,3,bnscale,FALSE,,0.026452383,0,COMPLETE
17,0.673906847,0.7,55:08.3,55:47.9,0 days 00:00:39.552630,group,TRUE,1.66E-05,8.82E-05,FALSE,,9.91E-05,TRUE,0.7,2,bnscale,FALSE,,8.91E-05,0,COMPLETE
31,0.665298444,0.9,04:00.2,04:23.4,0 days 00:00:23.187793,group,FALSE,0.000151734,5.09E-05,TRUE,0.4,0.008174159,FALSE,0.9,1,bnscale,FALSE,,4.40E-05,0,COMPLETE
46,0.660851719,0.9,13:14.0,13:38.1,0 days 00:00:24.135564,group,FALSE,4.85E-05,3.36E-05,FALSE,,0.03613184,FALSE,0.9,2,base,FALSE,,1.40E-05,0,COMPLETE
15,0.654580697,0.6,53:43.0,54:31.1,0 days 00:00:48.124486,lamp,FALSE,0.000122372,0.000172585,FALSE,,5.01E-05,TRUE,0.6,3,base,TRUE,0,0.311973409,0,COMPLETE
6,0.644262015,0.7,47:57.5,48:37.0,0 days 00:00:39.514939,lamp,FALSE,2.47E-05,0.007669933,FALSE,,9.83E-05,FALSE,0.7,2,bnscale,TRUE,0.35,0.00060477,0,COMPLETE
29,0.643520894,0.5,02:35.6,03:28.0,0 days 00:00:52.459107,fpgm,FALSE,0.002546548,4.31E-05,TRUE,0.5,0.007838257,FALSE,0.5,2,group,FALSE,,0.211562968,0,COMPLETE
53,0.639530243,0.8,16:51.0,17:25.1,0 days 00:00:34.019542,fpgm,TRUE,2.85E-05,4.01E-05,FALSE,,0.00818311,TRUE,0.8,3,bnscale,FALSE,,0.026452383,1,COMPLETE
13,0.638333048,0.9,52:26.4,52:52.4,0 days 00:00:25.986997,group,TRUE,0.000136721,0.000522208,FALSE,,0.002090465,FALSE,0.9,3,base,FALSE,,0.178023939,0,COMPLETE
75,0.633943333,0.5,29:54.7,30:45.4,0 days 00:00:50.718410,group,TRUE,1.04E-05,0.000417956,TRUE,0.35,0.423280253,TRUE,0.5,1,group,FALSE,,0.003486494,1,COMPLETE
76,0.629496608,0.7,30:45.5,31:23.0,0 days 00:00:37.506294,fpgm,TRUE,1.66E-05,8.82E-05,TRUE,0.3,9.91E-05,TRUE,0.7,1,base,TRUE,0.05,8.91E-05,1,COMPLETE
60,0.625962032,0.8,21:09.1,21:43.7,0 days 00:00:34.525631,lamp,FALSE,0.000233027,0.000172585,FALSE,,5.01E-05,FALSE,0.8,3,bnscale,TRUE,0.3,0.311973409,1,COMPLETE
35,0.619519982,0.9,06:19.2,06:43.2,0 days 00:00:24.066938,fpgm,TRUE,0.001259256,0.003846904,FALSE,,2.01E-05,TRUE,0.9,2,group,TRUE,0.05,0.658985032,0,COMPLETE
11,0.616213443,0.5,51:09.1,52:03.5,0 days 00:00:54.481781,fpgm,FALSE,0.005424436,1.32E-05,TRUE,0.25,0.000195711,TRUE,0.5,3,group,FALSE,,0.090167071,0,COMPLETE
1,0.615016248,0.9,44:37.1,45:03.2,0 days 00:00:26.167382,lamp,FALSE,3.36E-05,1.94E-05,TRUE,0,1.26E-05,TRUE,0.9,3,base,FALSE,,0.025966113,0,COMPLETE
69,0.610911579,0.5,26:15.3,27:06.0,0 days 00:00:50.757135,group,FALSE,1.04E-05,0.002086155,TRUE,0.15,0.423280253,FALSE,0.5,1,base,FALSE,,0.009612269,1,COMPLETE
94,0.60754803,0.5,40:54.9,41:47.3,0 days 00:00:52.369786,group,TRUE,0.001259256,0.003846904,FALSE,,2.01E-05,TRUE,0.5,2,base,TRUE,0.4,0.658985032,1,COMPLETE
0,0.606179807,0.8,44:02.8,44:37.1,0 days 00:00:34.283724,group,TRUE,0.000249954,1.34E-05,TRUE,0,0.058004549,FALSE,0.8,3,group,FALSE,,0.686846433,0,COMPLETE
45,0.577162077,0.9,12:51.7,13:14.0,0 days 00:00:22.221774,lamp,TRUE,0.003486392,0.003714778,FALSE,,3.70E-05,FALSE,0.9,1,group,FALSE,,0.409585849,0,COMPLETE
24,0.562567699,0.8,59:27.8,59:58.8,0 days 00:00:30.959674,fpgm,TRUE,0.00891189,0.009141879,FALSE,,0.600434345,TRUE,0.8,1,group,FALSE,,0.000118186,0,COMPLETE
91,0.560287327,0.8,38:50.1,39:20.7,0 days 00:00:30.621837,lamp,TRUE,1.04E-05,0.000417956,TRUE,0.25,0.011503692,FALSE,0.8,1,base,FALSE,,1.25E-05,1,COMPLETE
47,0.553389202,0.9,13:38.1,14:04.2,0 days 00:00:26.026199,lamp,TRUE,3.68E-05,1.67E-05,TRUE,0.1,0.860160535,FALSE,0.9,3,base,TRUE,0.25,4.93E-05,0,COMPLETE
42,0.48668833,0.6,10:48.6,11:37.0,0 days 00:00:48.430178,fpgm,TRUE,2.19E-05,2.23E-05,FALSE,,1.38E-05,TRUE,0.6,3,base,FALSE,,0.409406565,0,COMPLETE
89,0.479220113,0.9,37:53.5,38:15.8,0 days 00:00:22.255303,lamp,TRUE,4.55E-05,0.003714778,TRUE,0.4,2.30E-05,TRUE,0.9,1,base,FALSE,,0.409585849,1,COMPLETE
87,0.457841628,0.9,37:06.7,37:28.6,0 days 00:00:21.904483,lamp,TRUE,0.003486392,0.003714778,FALSE,,0.002624588,FALSE,0.9,1,group,FALSE,,0.409585849,1,COMPLETE
19,0.37871273,0.9,56:22.0,56:44.2,0 days 00:00:22.139666,lamp,TRUE,1.04E-05,0.000417956,TRUE,0.15,0.423280253,FALSE,0.9,1,base,FALSE,,0.003486494,0,COMPLETE
57,0.35049313,0.9,19:16.6,19:44.2,0 days 00:00:27.536252,fpgm,FALSE,4.85E-05,0.003822714,FALSE,,0.043974153,FALSE,0.9,3,base,FALSE,,1.40E-05,1,COMPLETE
70,0.295650191,0.9,27:06.0,27:29.9,0 days 00:00:23.855089,group,TRUE,1.04E-05,0.000417956,FALSE,,0.423280253,FALSE,0.9,2,group,FALSE,,0.003486494,1,COMPLETE
20,0.238868936,0.8,56:44.2,57:18.5,0 days 00:00:34.338798,group,FALSE,1.24E-05,0.002230711,TRUE,0.35,0.000115562,TRUE,0.8,3,group,FALSE,,0.432464032,0,COMPLETE
