number,values_0,values_1,datetime_start,datetime_complete,duration,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_lr,params_weight_decay,params_warmup,params_scheduler,params_T_0,params_prune_lr,params_prune_weight_decay,params_prune_step,params_prune_scheduler,params_prune_T_0,params_prune_warmup,params_pruner_type,params_imp_type,params_isomorphic
13,0.48,0.5,2025-05-15 01:28:26.326345,2025-05-15 01:28:38.570863,0 days 00:00:12.244518,0,COMPLETE,0.5,0.00011021775832309845,0.09417016049106067,0.1,True,120.0,4.091842893699031e-05,0.002338664912544626,1,False,,0.1,bnscale,group,True
93,0.461,0.6,2025-05-15 01:43:11.672236,2025-05-15 01:43:24.260497,0 days 00:00:12.588261,1,COMPLETE,0.6,1.0217861863165902e-05,0.0018827111609227417,0.05,True,30.0,0.0011438465303556366,0.002192132164337675,1,False,,0.0,bnscale,fpgm,True
78,0.35133333333333333,0.6,2025-05-15 01:40:31.647242,2025-05-15 01:40:41.517811,0 days 00:00:09.870569,1,COMPLETE,0.6,1.0217861863165902e-05,0.0023440067510719985,0.05,False,,2.5577956033390267e-05,0.0001000446989992127,3,False,,0.05,bnscale,fpgm,False
33,0.33,0.5,2025-05-15 01:32:04.637356,2025-05-15 01:32:14.364486,0 days 00:00:09.727130,0,COMPLETE,0.5,0.0022421366405415946,0.11974094355513568,0.0,False,,0.0027891278438294392,0.0004558924250705226,3,False,,0.0,bnscale,group,False
81,0.32066666666666666,0.5,2025-05-15 01:41:02.312045,2025-05-15 01:41:14.064649,0 days 00:00:11.752604,1,COMPLETE,0.5,7.683584730930688e-05,0.08945254540987896,0.15,True,60.0,0.001788544603917941,0.05697664803729403,2,True,30.0,0.05,bnscale,group,False
82,0.278,0.6,2025-05-15 01:41:14.087776,2025-05-15 01:41:27.143296,0 days 00:00:13.055520,1,COMPLETE,0.6,2.3852589670488654e-05,0.0077369157996692445,0.0,False,,0.00011918133146537325,0.008767976490913267,1,False,,0.15,bnscale,group,True
77,0.24133333333333332,0.6,2025-05-15 01:40:20.759834,2025-05-15 01:40:31.627872,0 days 00:00:10.868038,1,COMPLETE,0.6,7.778994495627932e-05,0.0841465527355313,0.0,False,,0.00029283561281542614,0.11735909588080144,2,True,150.0,0.05,bnscale,fpgm,False
25,0.24033333333333332,0.5,2025-05-15 01:30:34.709366,2025-05-15 01:30:46.872811,0 days 00:00:12.163445,0,COMPLETE,0.5,0.0005050724984152296,0.7150555625584769,0.1,True,30.0,0.007889651673848584,0.010063623782344048,1,False,,0.0,base,fpgm,True
23,0.233,0.5,2025-05-15 01:30:14.300781,2025-05-15 01:30:24.905192,0 days 00:00:10.604411,0,COMPLETE,0.5,5.1481606420989444e-05,0.1929692579013269,0.0,True,120.0,5.249283665871855e-05,0.0001651900239141676,2,True,30.0,0.15,bnscale,lamp,False
45,0.231,0.7,2025-05-15 01:34:19.662296,2025-05-15 01:34:32.189049,0 days 00:00:12.526753,0,COMPLETE,0.7,2.2937571748487514e-05,0.053242667924303745,0.15,True,90.0,0.0011878559499061765,0.002465270284239849,1,False,,0.1,group,fpgm,True
35,0.231,0.6,2025-05-15 01:32:24.563685,2025-05-15 01:32:34.498260,0 days 00:00:09.934575,0,COMPLETE,0.6,0.006455803908859826,0.17599051372904756,0.0,False,,0.0077910482773791475,0.048943299413324745,3,False,,0.0,base,fpgm,False
64,0.228,0.7,2025-05-15 01:37:57.588451,2025-05-15 01:38:07.397468,0 days 00:00:09.809017,1,COMPLETE,0.7,0.001274007587524181,0.3817283814700592,0.05,True,120.0,3.334964467417269e-05,0.17487253006002243,3,True,30.0,0.05,bnscale,group,False
58,0.22133333333333335,0.7,2025-05-15 01:36:47.238006,2025-05-15 01:36:57.374014,0 days 00:00:10.136008,1,COMPLETE,0.7,2.3852589670488654e-05,0.3270435653790868,0.0,True,150.0,0.0022018864272685,0.008767976490913267,3,False,,0.1,bnscale,group,True
42,0.22,0.5,2025-05-15 01:33:44.628841,2025-05-15 01:33:55.913444,0 days 00:00:11.284603,0,COMPLETE,0.5,3.4774931436094956e-05,0.13368970409933523,0.0,False,,0.00043485980387810065,0.4394573335085501,2,False,,0.15,group,group,True
40,0.214,0.5,2025-05-15 01:33:23.289653,2025-05-15 01:33:33.816963,0 days 00:00:10.527310,0,COMPLETE,0.5,2.331701597536517e-05,0.4395913357407523,0.1,False,,0.00023020917619194704,0.24850336121092623,2,True,60.0,0.0,bnscale,group,False
16,0.169,0.5,2025-05-15 01:29:03.173988,2025-05-15 01:29:13.102625,0 days 00:00:09.928637,0,COMPLETE,0.5,0.00027874830903576654,0.19067843300653747,0.05,True,150.0,3.2501882089258216e-05,0.013455221114399805,3,True,90.0,0.05,base,lamp,True
6,0.15933333333333333,0.5,2025-05-15 01:27:12.742870,2025-05-15 01:27:22.984867,0 days 00:00:10.241997,0,COMPLETE,0.5,0.00021306874169662888,0.514264390602298,0.0,False,,0.00042716411118882806,0.0009442824697414045,3,True,90.0,0.05,group,group,True
2,0.159,0.6,2025-05-15 01:26:24.612938,2025-05-15 01:26:37.902230,0 days 00:00:13.289292,0,COMPLETE,0.6,2.3852589670488654e-05,0.3270435653790868,0.0,False,,0.0022018864272685,0.008767976490913267,1,False,,0.15,bnscale,group,True
18,0.159,0.5,2025-05-15 01:29:23.141546,2025-05-15 01:29:32.707386,0 days 00:00:09.565840,0,COMPLETE,0.5,0.00038317326793232465,0.16329611836322122,0.0,True,60.0,0.0008193755787176381,0.04278930666212313,3,False,,0.1,bnscale,lamp,True
47,0.15366666666666667,0.5,2025-05-15 01:34:43.004171,2025-05-15 01:34:54.820718,0 days 00:00:11.816547,0,COMPLETE,0.5,3.0295168916347768e-05,0.3739877466806547,0.15,True,150.0,0.0010823645792127346,1.3971657447585355e-05,1,True,150.0,0.05,base,fpgm,False
24,0.15366666666666665,0.7,2025-05-15 01:30:24.924464,2025-05-15 01:30:34.690375,0 days 00:00:09.765911,0,COMPLETE,0.7,3.171438613181627e-05,0.3817283814700592,0.05,True,60.0,1.56302704234453e-05,0.019812557612847122,3,True,120.0,0.05,bnscale,group,True
76,0.14966666666666667,0.7,2025-05-15 01:40:08.375660,2025-05-15 01:40:20.739267,0 days 00:00:12.363607,1,COMPLETE,0.7,1.0217861863165902e-05,0.053242667924303745,0.15,True,30.0,0.0011438465303556366,0.05697664803729403,1,False,,0.05,group,fpgm,True
97,0.14433333333333334,0.7,2025-05-15 01:43:55.720353,2025-05-15 01:44:05.517665,0 days 00:00:09.797312,1,COMPLETE,0.7,3.171438613181627e-05,0.3817283814700592,0.05,True,60.0,1.56302704234453e-05,0.019812557612847122,3,True,150.0,0.05,bnscale,group,True
14,0.128,0.5,2025-05-15 01:28:38.592009,2025-05-15 01:28:51.030887,0 days 00:00:12.438878,0,COMPLETE,0.5,1.976487100495231e-05,0.15689334177029593,0.15,True,30.0,0.00023951429188344824,2.110563879644041e-05,1,False,,0.0,bnscale,fpgm,True
