number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_star,state
69,0.8742919389978213,2025-06-04 11:39:54.213057,2025-06-04 11:42:03.713226,0 days 00:02:09.500169,0.6,0.9677521161235801,True,COMPLETE
32,0.8718954248366013,2025-06-04 10:24:18.050688,2025-06-04 10:26:34.801191,0 days 00:02:16.750503,0.75,0.9615532352143509,True,COMPLETE
83,0.8718954248366013,2025-06-04 12:07:08.869968,2025-06-04 12:09:07.526882,0 days 00:01:58.656914,0.75,0.9883183816028677,True,COMPLETE
41,0.8690631808278867,2025-06-04 10:42:36.379260,2025-06-04 10:44:53.305405,0 days 00:02:16.926145,0.75,0.2585008900424291,True,COMPLETE
70,0.8688453159041395,2025-06-04 11:42:03.751125,2025-06-04 11:43:49.695519,0 days 00:01:45.944394,0.6,0.40897951057919996,True,COMPLETE
96,0.8688453159041395,2025-06-04 12:31:30.540815,2025-06-04 12:33:29.248044,0 days 00:01:58.707229,0.6,0.5292160709168924,True,COMPLETE
51,0.8684095860566449,2025-06-04 11:03:18.997331,2025-06-04 11:05:23.617511,0 days 00:02:04.620180,0.75,0.6101090726303896,True,COMPLETE
88,0.8684095860566449,2025-06-04 12:16:28.245318,2025-06-04 12:18:32.529816,0 days 00:02:04.284498,0.65,0.3942857387101714,True,COMPLETE
43,0.8681917211328977,2025-06-04 10:46:40.479084,2025-06-04 10:48:55.375723,0 days 00:02:14.896639,0.7000000000000001,0.9323335259331615,True,COMPLETE
92,0.8681917211328977,2025-06-04 12:23:44.424675,2025-06-04 12:25:48.997920,0 days 00:02:04.573245,0.75,0.7072549986943385,True,COMPLETE
39,0.8681917211328977,2025-06-04 10:38:44.099647,2025-06-04 10:40:47.992202,0 days 00:02:03.892555,0.7000000000000001,0.8676678848015028,True,COMPLETE
94,0.8675381263616558,2025-06-04 12:27:29.091245,2025-06-04 12:29:32.210222,0 days 00:02:03.118977,0.7000000000000001,0.6677107236439441,True,COMPLETE
33,0.8675381263616558,2025-06-04 10:26:34.838439,2025-06-04 10:28:40.969832,0 days 00:02:06.131393,0.75,0.8187841805227752,True,COMPLETE
31,0.8671023965141612,2025-06-04 10:22:20.599781,2025-06-04 10:24:18.015253,0 days 00:01:57.415472,0.75,0.8403163808210912,True,COMPLETE
67,0.866884531590414,2025-06-04 11:36:19.496705,2025-06-04 11:38:19.929572,0 days 00:02:00.432867,0.65,0.6859625969052328,True,COMPLETE
57,0.866884531590414,2025-06-04 11:15:24.997463,2025-06-04 11:17:36.226027,0 days 00:02:11.228564,0.75,0.2024312877561976,False,COMPLETE
65,0.866884531590414,2025-06-04 11:32:18.610141,2025-06-04 11:34:23.017906,0 days 00:02:04.407765,0.7000000000000001,0.3500741477983795,True,COMPLETE
22,0.8664488017429194,2025-06-04 10:04:28.219409,2025-06-04 10:06:31.501412,0 days 00:02:03.282003,0.4,0.1981537530169031,True,COMPLETE
30,0.8662309368191722,2025-06-04 10:20:22.268700,2025-06-04 10:22:20.559213,0 days 00:01:58.290513,0.75,0.9782266456620158,True,COMPLETE
91,0.8660130718954249,2025-06-04 12:21:55.983756,2025-06-04 12:23:44.386425,0 days 00:01:48.402669,0.7000000000000001,0.45956281165362817,True,COMPLETE
44,0.8657952069716776,2025-06-04 10:48:55.414245,2025-06-04 10:51:04.468484,0 days 00:02:09.054239,0.7000000000000001,0.2582977226347892,True,COMPLETE
71,0.8655773420479304,2025-06-04 11:43:49.734078,2025-06-04 11:45:52.367057,0 days 00:02:02.632979,0.6,0.4461367035300081,True,COMPLETE
