number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
40,0.8456666666666667,0.6,2025-05-17 01:52:01.125055,2025-05-17 01:52:24.575121,0 days 00:00:23.450066,cwd,False,0.75,0,COMPLETE,0.6,0.9,0.9,8.74506775174565e-05,0.00039875240202692314,1.0,1.5,0.05,True,150.0,0.2
52,0.8453333333333334,0.6,2025-05-17 01:56:35.201130,2025-05-17 01:56:57.273067,0 days 00:00:22.071937,cwd,False,3.25,1,COMPLETE,0.6,0.9,0.9,0.0027697872609054233,6.770440912219149e-05,2.25,1.5,0.0,True,30.0,0.0
28,0.8453333333333334,0.6,2025-05-17 01:47:32.933629,2025-05-17 01:47:55.373669,0 days 00:00:22.440040,cwd,False,0.75,0,COMPLETE,0.6,0.8,0.8,5.342835689027072e-05,0.01656380437993137,1.25,5.0,0.15,False,,0.0
46,0.8453333333333332,0.6,2025-05-17 01:54:18.857492,2025-05-17 01:54:42.531774,0 days 00:00:23.674282,cwd,False,5.0,0,COMPLETE,0.6,0.995,0.995,0.00010509152919666158,0.0026182102213773697,0.75,1.0,0.05,True,120.0,0.25
32,0.8450000000000001,0.7,2025-05-17 01:49:00.676663,2025-05-17 01:49:24.010716,0 days 00:00:23.334053,cwd,True,4.75,0,COMPLETE,0.7,0.995,0.995,0.004921663119866246,0.0008185151738651503,2.75,2.75,0.05,False,,0.15000000000000002
119,0.8450000000000001,0.5,2025-05-17 02:21:51.832788,2025-05-17 02:22:13.522900,0 days 00:00:21.690112,mse,True,,2,COMPLETE,0.5,0.995,0.995,0.003173488314516945,0.00046077469211260286,1.0,2.25,0.05,True,60.0,0.1
5,0.8446666666666666,0.6,2025-05-17 01:39:00.574619,2025-05-17 01:39:24.289038,0 days 00:00:23.714419,cwd,False,3.0,0,COMPLETE,0.6,0.8,0.8,0.0015620161778354936,0.13602591146040863,2.75,3.25,0.1,False,,0.25
26,0.8443333333333333,0.5,2025-05-17 01:46:49.440086,2025-05-17 01:47:11.274109,0 days 00:00:21.834023,mse,False,,0,COMPLETE,0.5,0.9,0.9,0.0018597985009172523,0.016530753728220687,3.75,3.5,0.1,False,,0.1
120,0.8443333333333333,0.6,2025-05-17 02:22:13.546837,2025-05-17 02:22:35.164377,0 days 00:00:21.617540,mse,True,,2,COMPLETE,0.6,0.9,0.9,0.0002010836150863104,3.386251154401686e-05,2.5,0.75,0.1,False,,0.1
23,0.8443333333333333,0.7,2025-05-17 01:45:42.212232,2025-05-17 01:46:05.744475,0 days 00:00:23.532243,cwd,True,0.75,0,COMPLETE,0.7,0.9,0.9,0.008297454367299686,0.00013643710051112971,5.0,4.0,0.05,True,90.0,0.25
51,0.844,0.7,2025-05-17 01:56:13.188725,2025-05-17 01:56:35.178929,0 days 00:00:21.990204,mse,False,,1,COMPLETE,0.7,0.995,0.995,0.000372659116662715,0.0010441246061316945,3.0,4.25,0.0,True,60.0,0.3
61,0.844,0.7,2025-05-17 01:59:56.936673,2025-05-17 02:00:20.282947,0 days 00:00:23.346274,cwd,True,3.0,1,COMPLETE,0.7,0.99,0.99,0.006581484880058682,0.003789626399432763,1.0,2.75,0.05,False,,0.15000000000000002
33,0.844,0.5,2025-05-17 01:49:24.032490,2025-05-17 01:49:45.742351,0 days 00:00:21.709861,mse,False,,0,COMPLETE,0.5,0.9,0.9,0.00023987054556074612,0.007800949607437644,5.0,0.75,0.15,True,120.0,0.15000000000000002
75,0.8436666666666667,0.5,2025-05-17 02:05:15.864680,2025-05-17 02:05:39.232109,0 days 00:00:23.367429,cwd,True,4.25,1,COMPLETE,0.5,0.9,0.9,0.0027697872609054233,0.0009289182367036474,4.25,2.75,0.0,True,30.0,0.1
112,0.8436666666666666,0.5,2025-05-17 02:19:11.623763,2025-05-17 02:19:35.220448,0 days 00:00:23.596685,cwd,False,1.5,2,COMPLETE,0.5,0.99,0.99,0.00025196123221525585,0.005434794107117768,3.5,1.25,0.15,True,30.0,0.1
106,0.8436666666666666,0.7,2025-05-17 02:16:53.314314,2025-05-17 02:17:16.470338,0 days 00:00:23.156024,cwd,True,3.75,2,COMPLETE,0.7,0.9,0.9,0.0027697872609054233,0.00013643710051112971,5.0,1.5,0.0,False,,0.3
48,0.8433333333333334,0.5,2025-05-17 01:55:05.867113,2025-05-17 01:55:29.878691,0 days 00:00:24.011578,cwd,True,4.5,0,COMPLETE,0.5,0.9,0.9,0.00025196123221525585,0.00020462094231914692,2.75,2.75,0.15,True,120.0,0.1
111,0.8433333333333333,0.7,2025-05-17 02:18:48.165258,2025-05-17 02:19:11.600046,0 days 00:00:23.434788,cwd,False,3.0,2,COMPLETE,0.7,0.99,0.99,0.003584873247125696,0.005434794107117768,1.0,0.75,0.1,False,,0.1
109,0.8433333333333333,0.5,2025-05-17 02:18:04.873112,2025-05-17 02:18:26.717118,0 days 00:00:21.844006,mse,False,,2,COMPLETE,0.5,0.9,0.9,0.0016732840316792043,0.00015257543043460103,3.5,5.0,0.1,False,,0.2
95,0.8426666666666667,0.6,2025-05-17 02:12:49.090726,2025-05-17 02:13:12.306825,0 days 00:00:23.216099,cwd,False,3.0,1,COMPLETE,0.6,0.995,0.995,0.004921663119866246,0.0008185151738651503,2.75,1.5,0.05,False,,0.2
69,0.8423333333333334,0.5,2025-05-17 02:03:00.843626,2025-05-17 02:03:24.559738,0 days 00:00:23.716112,cwd,False,2.25,1,COMPLETE,0.5,0.99,0.99,0.00025196123221525585,0.005434794107117768,2.75,2.75,0.15,True,120.0,0.1
118,0.8423333333333334,0.7,2025-05-17 02:21:28.031074,2025-05-17 02:21:51.809808,0 days 00:00:23.778734,cwd,False,1.25,2,COMPLETE,0.7,0.995,0.995,0.00019277170028736304,6.014133170326179e-05,3.0,2.0,0.15,False,,0.25
114,0.8423333333333334,0.6,2025-05-17 02:19:56.799398,2025-05-17 02:20:20.134714,0 days 00:00:23.335316,cwd,False,1.75,2,COMPLETE,0.6,0.9,0.9,0.00017884489998048635,0.00091505389539479,2.75,0.0,0.1,False,,0.15000000000000002
44,0.8423333333333334,0.7,2025-05-17 01:53:31.909461,2025-05-17 01:53:55.420795,0 days 00:00:23.511334,cwd,True,2.5,0,COMPLETE,0.7,0.99,0.99,0.003584873247125696,3.386251154401686e-05,4.25,0.75,0.1,False,,0.1
99,0.8423333333333333,0.7,2025-05-17 02:14:17.116641,2025-05-17 02:14:39.690577,0 days 00:00:22.573936,cwd,True,3.75,1,COMPLETE,0.7,0.8,0.8,0.0024954642778646004,0.0008787462557787712,3.0,0.5,0.15,True,150.0,0.0
87,0.842,0.7,2025-05-17 02:09:48.846929,2025-05-17 02:10:12.494798,0 days 00:00:23.647869,cwd,False,3.5,1,COMPLETE,0.7,0.995,0.995,0.00019277170028736304,6.014133170326179e-05,3.0,2.0,0.15,False,,0.25
15,0.842,0.6,2025-05-17 01:42:47.855560,2025-05-17 01:43:09.361476,0 days 00:00:21.505916,mse,False,,0,COMPLETE,0.6,0.9,0.9,0.0002010836150863104,3.727854070311645e-05,2.75,0.0,0.15,False,,0.15000000000000002
105,0.842,0.5,2025-05-17 02:16:30.081906,2025-05-17 02:16:53.291200,0 days 00:00:23.209294,cwd,False,0.25,2,COMPLETE,0.5,0.99,0.99,0.0072085011897842196,6.014133170326179e-05,1.0,4.0,0.15,False,,0.15000000000000002
30,0.842,0.6,2025-05-17 01:48:18.111642,2025-05-17 01:48:39.129449,0 days 00:00:21.017807,mse,False,,0,COMPLETE,0.6,0.8,0.8,7.593495240570651e-05,0.008588029703818405,1.5,1.25,0.05,True,60.0,0.0
49,0.8416666666666667,0.6,2025-05-17 01:55:29.902199,2025-05-17 01:55:52.333051,0 days 00:00:22.430852,cwd,False,1.5,0,COMPLETE,0.6,0.995,0.995,0.00017884489998048635,0.00091505389539479,0.5,1.75,0.05,False,,0.0
18,0.8416666666666667,0.5,2025-05-17 01:43:52.921524,2025-05-17 01:44:15.481301,0 days 00:00:22.559777,cwd,True,0.25,0,COMPLETE,0.5,0.995,0.995,0.000372659116662715,0.0010441246061316945,4.25,3.0,0.0,True,60.0,0.0
67,0.8410000000000001,0.6,2025-05-17 02:02:16.596383,2025-05-17 02:02:39.955151,0 days 00:00:23.358768,cwd,False,4.0,1,COMPLETE,0.6,0.995,0.995,0.0002065947480329876,0.015449781871995236,4.25,1.5,0.05,True,30.0,0.1
9,0.8406666666666668,0.5,2025-05-17 01:40:31.466175,2025-05-17 01:40:53.324461,0 days 00:00:21.858286,mse,False,,0,COMPLETE,0.5,0.995,0.995,0.0003568650331371482,0.0023186481715956526,3.25,2.75,0.1,True,90.0,0.3
81,0.8406666666666666,0.5,2025-05-17 02:07:32.720066,2025-05-17 02:07:55.890049,0 days 00:00:23.169983,cwd,False,2.25,1,COMPLETE,0.5,0.9,0.9,0.0024954642778646004,0.00020462094231914692,2.75,0.5,0.1,True,60.0,0.3
96,0.8406666666666666,0.6,2025-05-17 02:13:12.329700,2025-05-17 02:13:33.900488,0 days 00:00:21.570788,mse,False,,1,COMPLETE,0.6,0.9,0.9,0.0001735226522477929,0.00039875240202692314,1.0,1.5,0.0,False,,0.2
122,0.8403333333333333,0.6,2025-05-17 02:22:57.999253,2025-05-17 02:23:19.652242,0 days 00:00:21.652989,mse,False,,2,COMPLETE,0.6,0.9,0.9,8.74506775174565e-05,0.008588029703818405,1.5,1.5,0.05,True,30.0,0.2
65,0.8403333333333333,0.6,2025-05-17 02:01:29.553949,2025-05-17 02:01:53.011802,0 days 00:00:23.457853,cwd,False,2.25,1,COMPLETE,0.6,0.9,0.9,0.0002010836150863104,3.727854070311645e-05,2.75,0.0,0.05,False,,0.15000000000000002
4,0.8396666666666667,0.5,2025-05-17 01:38:25.875330,2025-05-17 01:39:00.555297,0 days 00:00:34.679967,mse,False,,0,COMPLETE,0.5,0.99,0.99,0.0016732840316792043,0.00015257543043460103,3.5,1.25,0.0,True,90.0,0.15000000000000002
25,0.839,0.7,2025-05-17 01:46:27.541854,2025-05-17 01:46:49.417180,0 days 00:00:21.875326,mse,True,,0,COMPLETE,0.7,0.995,0.995,0.0001234970397806322,0.07182443066621909,1.25,1.0,0.1,True,30.0,0.15000000000000002
89,0.8386666666666667,0.5,2025-05-17 02:10:35.538550,2025-05-17 02:10:57.968699,0 days 00:00:22.430149,cwd,False,1.5,1,COMPLETE,0.5,0.8,0.8,0.0004776180130227928,4.716357624799056e-05,1.25,5.0,0.05,False,,0.0
45,0.8386666666666667,0.6,2025-05-17 01:53:55.444303,2025-05-17 01:54:18.833600,0 days 00:00:23.389297,cwd,True,2.25,0,COMPLETE,0.6,0.8,0.8,0.0002065947480329876,0.015449781871995236,2.0,4.75,0.05,False,,0.1
37,0.8386666666666667,0.5,2025-05-17 01:50:52.773832,2025-05-17 01:51:14.569158,0 days 00:00:21.795326,mse,False,,0,COMPLETE,0.5,0.995,0.995,0.0006235575314206571,0.0019375192067543879,5.0,2.5,0.05,True,150.0,0.15000000000000002
43,0.8376666666666667,0.7,2025-05-17 01:53:08.337907,2025-05-17 01:53:31.885199,0 days 00:00:23.547292,cwd,True,3.5,0,COMPLETE,0.7,0.8,0.8,0.006581484880058682,0.003789626399432763,5.0,4.0,0.0,True,30.0,0.2
115,0.8353333333333334,0.6,2025-05-17 02:20:20.156750,2025-05-17 02:20:43.895406,0 days 00:00:23.738656,cwd,False,4.25,2,COMPLETE,0.6,0.995,0.995,2.8336475408551608e-05,0.00091505389539479,2.75,1.5,0.0,True,120.0,0.3
13,0.835,0.5,2025-05-17 01:42:01.873515,2025-05-17 01:42:25.244653,0 days 00:00:23.371138,cwd,False,3.0,0,COMPLETE,0.5,0.9,0.9,0.004779569231527529,2.5907356109114125e-05,1.75,4.5,0.15,False,,0.2
0,0.835,0.7,2025-05-17 01:36:24.527156,2025-05-17 01:37:03.076042,0 days 00:00:38.548886,cwd,False,1.75,0,COMPLETE,0.7,0.995,0.995,0.0010982087148793003,0.017244379186870842,5.0,3.25,0.1,True,120.0,0.25
20,0.835,0.5,2025-05-17 01:44:37.786860,2025-05-17 01:44:59.947933,0 days 00:00:22.161073,mse,True,,0,COMPLETE,0.5,0.99,0.99,0.00010063992743731238,6.014133170326179e-05,2.75,2.25,0.05,True,30.0,0.25
54,0.8343333333333334,0.6,2025-05-17 01:57:18.832389,2025-05-17 01:57:42.308260,0 days 00:00:23.475871,cwd,True,2.25,1,COMPLETE,0.6,0.995,0.995,0.00010509152919666158,0.0026182102213773697,1.0,1.0,0.05,True,120.0,0.25
91,0.8336666666666667,0.7,2025-05-17 02:11:20.666164,2025-05-17 02:11:42.652201,0 days 00:00:21.986037,mse,True,,1,COMPLETE,0.7,0.99,0.99,6.473971755499523e-05,3.386251154401686e-05,2.0,0.75,0.1,False,,0.2
11,0.831,0.6,2025-05-17 01:41:16.748522,2025-05-17 01:41:38.627391,0 days 00:00:21.878869,mse,False,,0,COMPLETE,0.6,0.9,0.9,1.7914491841234663e-05,0.01090301851463454,4.75,3.0,0.1,True,150.0,0.05
94,0.8286666666666666,0.7,2025-05-17 02:12:27.925706,2025-05-17 02:12:49.065998,0 days 00:00:21.140292,mse,True,,1,COMPLETE,0.7,0.995,0.995,5.4128521062000914e-05,0.0008185151738651503,3.0,2.75,0.05,False,,0.0
82,0.8283333333333333,0.6,2025-05-17 02:07:55.914004,2025-05-17 02:08:19.500317,0 days 00:00:23.586313,cwd,False,3.25,1,COMPLETE,0.6,0.9,0.9,1.7914491841234663e-05,0.01090301851463454,4.75,0.5,0.1,True,30.0,0.05
59,0.8283333333333333,0.7,2025-05-17 01:59:13.311486,2025-05-17 01:59:35.206161,0 days 00:00:21.894675,mse,False,,1,COMPLETE,0.7,0.995,0.995,7.70097802047747e-05,0.008588029703818405,1.5,1.25,0.05,True,30.0,0.15000000000000002
7,0.828,0.7,2025-05-17 01:39:48.098132,2025-05-17 01:40:09.796877,0 days 00:00:21.698745,mse,False,,0,COMPLETE,0.7,0.9,0.9,0.00014570726131249708,4.6113785250271576e-05,3.0,2.75,0.05,False,,0.1
29,0.8079999999999999,0.7,2025-05-17 01:47:55.396609,2025-05-17 01:48:18.089858,0 days 00:00:22.693249,cwd,False,4.5,0,COMPLETE,0.7,0.8,0.8,0.0024954642778646004,0.04954571713094744,4.5,0.5,0.1,True,30.0,0.0
