number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
73,0.7486666666666667,0.6,2025-05-17 03:43:04.644857,2025-05-17 03:43:26.565119,0 days 00:00:21.920262,cwd,True,4.5,1,COMPLETE,0.6,0.9,0.9,2.502236696604116e-05,0.00017618623771044133,4.75,5.0,0.1,False,,0.1
61,0.7486666666666667,0.5,2025-05-17 03:38:53.418954,2025-05-17 03:39:14.813589,0 days 00:00:21.394635,cwd,True,1.0,1,COMPLETE,0.5,0.995,0.995,0.0006039391773901287,0.00012123976990639432,4.5,4.5,0.05,False,,0.3
103,0.7483333333333334,0.6,2025-05-17 03:53:41.719378,2025-05-17 03:54:03.406558,0 days 00:00:21.687180,cwd,False,1.25,2,COMPLETE,0.6,0.8,0.8,1.725121217949132e-05,0.0007904844289164445,4.5,3.25,0.15,True,90.0,0.2
50,0.7483333333333334,0.5,2025-05-17 03:35:03.713919,2025-05-17 03:35:25.306686,0 days 00:00:21.592767,cwd,True,4.25,1,COMPLETE,0.5,0.995,0.995,0.0006039391773901287,0.00012123976990639432,4.0,2.5,0.05,False,,0.25
7,0.7483333333333334,0.5,2025-05-17 03:19:43.150881,2025-05-17 03:20:15.297453,0 days 00:00:32.146572,cwd,True,0.5,0,COMPLETE,0.5,0.995,0.995,0.0006039391773901287,0.00012123976990639432,4.0,2.5,0.05,False,,0.25
123,0.7479999999999999,0.6,2025-05-17 04:00:45.997536,2025-05-17 04:01:06.672291,0 days 00:00:20.674755,mse,False,,2,COMPLETE,0.6,0.995,0.995,1.4346419267283812e-05,2.5785796347408194e-05,0.5,2.5,0.0,True,30.0,0.3
59,0.7476666666666668,0.6,2025-05-17 03:38:11.492410,2025-05-17 03:38:32.350285,0 days 00:00:20.857875,mse,False,,1,COMPLETE,0.6,0.9,0.9,0.00012640497194543057,0.004842812121275676,3.5,2.5,0.05,True,90.0,0.2
34,0.7476666666666666,0.5,2025-05-17 03:29:29.015182,2025-05-17 03:29:49.504519,0 days 00:00:20.489337,mse,True,,0,COMPLETE,0.5,0.99,0.99,0.0008276362769071172,0.09578035228903088,4.25,4.0,0.1,True,30.0,0.25
14,0.7476666666666666,0.5,2025-05-17 03:22:27.161711,2025-05-17 03:22:47.658856,0 days 00:00:20.497145,mse,True,,0,COMPLETE,0.5,0.995,0.995,0.0017204456681538722,0.03532467632811045,1.25,2.25,0.05,True,60.0,0.2
29,0.7473333333333333,0.6,2025-05-17 03:27:42.940677,2025-05-17 03:28:04.630810,0 days 00:00:21.690133,cwd,True,1.0,0,COMPLETE,0.6,0.9,0.9,0.002098788547008434,0.14259284198238042,4.5,2.5,0.1,False,,0.2
