number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
105,0.7016666666666667,0.7,2025-05-17 03:08:38.466585,2025-05-17 03:09:01.321254,0 days 00:00:22.854669,mse,False,,2,COMPLETE,0.7,0.995,0.995,3.644517775754351e-05,0.006028530977616711,0.25,4.0,0.1,False,,0.0
5,0.7013333333333334,0.6,2025-05-17 02:26:42.224639,2025-05-17 02:27:05.092133,0 days 00:00:22.867494,mse,False,,0,COMPLETE,0.6,0.99,0.99,0.002021598476355238,0.0001613033950663749,2.5,0.5,0.15,True,30.0,0.0
40,0.7003333333333334,0.5,2025-05-17 02:41:27.716230,2025-05-17 02:41:54.235340,0 days 00:00:26.519110,cwd,True,5.0,0,COMPLETE,0.5,0.8,0.8,0.0008457879351181735,0.012513015897404028,1.0,2.25,0.15,False,,0.3
47,0.7000000000000001,0.6,2025-05-17 02:44:23.023642,2025-05-17 02:44:47.504882,0 days 00:00:24.481240,cwd,False,3.5,0,COMPLETE,0.6,0.9,0.9,0.0003668278233960827,0.15053533678103248,1.0,1.5,0.0,True,120.0,0.0
52,0.6999999999999998,0.6,2025-05-17 02:46:28.541733,2025-05-17 02:46:51.616676,0 days 00:00:23.074943,mse,True,,1,COMPLETE,0.6,0.9,0.9,0.00025025353116990746,0.0003809557986343181,0.75,1.0,0.0,False,,0.0
46,0.699,0.6,2025-05-17 02:43:57.286774,2025-05-17 02:44:22.999981,0 days 00:00:25.713207,cwd,False,1.0,0,COMPLETE,0.6,0.9,0.9,2.012191103053428e-05,3.0080467219440403e-05,3.25,1.75,0.0,True,30.0,0.05
86,0.6986666666666667,0.5,2025-05-17 03:00:35.601691,2025-05-17 03:01:01.068286,0 days 00:00:25.466595,cwd,True,1.75,1,COMPLETE,0.5,0.8,0.8,0.0036504568032052864,0.006203195530632366,2.5,5.0,0.15,True,30.0,0.0
25,0.6986666666666667,0.6,2025-05-17 02:35:16.201412,2025-05-17 02:35:41.735525,0 days 00:00:25.534113,cwd,False,1.75,0,COMPLETE,0.6,0.8,0.8,0.005242945992058155,2.090068643998162e-05,2.0,2.5,0.05,True,90.0,0.1
50,0.698,0.6,2025-05-17 02:45:39.224667,2025-05-17 02:46:02.926565,0 days 00:00:23.701898,mse,False,,1,COMPLETE,0.6,0.995,0.995,0.0006019790837251181,0.17790538961544972,3.5,4.0,0.05,False,,0.05
67,0.6956666666666665,0.6,2025-05-17 02:52:41.878404,2025-05-17 02:53:05.769455,0 days 00:00:23.891051,mse,False,,1,COMPLETE,0.6,0.9,0.9,0.0006019790837251181,0.17790538961544972,3.25,4.0,0.05,False,,0.05
18,0.693,0.7,2025-05-17 02:32:22.703051,2025-05-17 02:32:46.074628,0 days 00:00:23.371577,mse,False,,0,COMPLETE,0.7,0.99,0.99,0.0021033358929848874,0.5921103172095559,3.5,3.0,0.05,False,,0.05
101,0.6903333333333332,0.6,2025-05-17 03:06:55.532981,2025-05-17 03:07:21.367190,0 days 00:00:25.834209,cwd,False,4.0,2,COMPLETE,0.6,0.995,0.995,0.00028397674310717835,0.04537208301463123,1.5,1.0,0.15,False,,0.05
117,0.6813333333333335,0.6,2025-05-17 03:13:33.778676,2025-05-17 03:13:57.755105,0 days 00:00:23.976429,mse,False,,2,COMPLETE,0.6,0.99,0.99,0.00122846737269266,0.006028530977616711,0.25,4.0,0.15,False,,0.25
58,0.6669999999999999,0.6,2025-05-17 02:48:59.194548,2025-05-17 02:49:21.875464,0 days 00:00:22.680916,mse,True,,1,COMPLETE,0.6,0.9,0.9,0.005115950878545484,0.005720032329100439,5.0,3.5,0.1,False,,0.0
20,0.6646666666666666,0.6,2025-05-17 02:33:09.772488,2025-05-17 02:33:35.393796,0 days 00:00:25.621308,cwd,False,1.75,0,COMPLETE,0.6,0.9,0.9,0.0024320834082164175,0.670625372019021,0.5,0.0,0.05,True,90.0,0.25
94,0.652,0.6,2025-05-17 03:03:55.368154,2025-05-17 03:04:23.775787,0 days 00:00:28.407633,cwd,False,3.0,1,COMPLETE,0.6,0.9,0.9,0.0024320834082164175,0.670625372019021,0.5,0.0,0.05,True,150.0,0.25
80,0.65,0.5,2025-05-17 02:58:05.197181,2025-05-17 02:58:31.857326,0 days 00:00:26.660145,cwd,True,0.25,1,COMPLETE,0.5,0.9,0.9,3.30763788066483e-05,0.7504961180784743,5.0,3.0,0.0,True,120.0,0.1
92,0.626,0.6,2025-05-17 03:03:05.416464,2025-05-17 03:03:30.674275,0 days 00:00:25.257811,cwd,True,5.0,1,COMPLETE,0.6,0.995,0.995,0.002044136042207506,0.04537208301463123,1.5,1.25,0.15,False,,0.05
73,0.6143333333333333,0.7,2025-05-17 02:55:14.393749,2025-05-17 02:55:37.229344,0 days 00:00:22.835595,mse,False,,1,COMPLETE,0.7,0.9,0.9,0.0021033358929848874,0.14769068253651427,0.0,4.75,0.05,False,,0.0
17,0.6103333333333333,0.6,2025-05-17 02:31:56.984213,2025-05-17 02:32:22.681323,0 days 00:00:25.697110,cwd,True,2.0,0,COMPLETE,0.6,0.8,0.8,0.002044136042207506,0.9083871882591599,4.75,4.75,0.05,False,,0.25
24,0.6096666666666666,0.5,2025-05-17 02:34:51.683560,2025-05-17 02:35:16.179361,0 days 00:00:24.495801,mse,True,,0,COMPLETE,0.5,0.995,0.995,0.005115950878545484,0.008565231818566908,0.25,4.25,0.1,False,,0.3
82,0.609,0.6,2025-05-17 02:58:58.266606,2025-05-17 02:59:23.540542,0 days 00:00:25.273936,cwd,False,4.0,1,COMPLETE,0.6,0.9,0.9,0.00659952687530927,0.006028530977616711,3.25,2.5,0.15,True,120.0,0.25
122,0.5793333333333334,0.6,2025-05-17 03:15:36.541950,2025-05-17 03:16:01.781914,0 days 00:00:25.239964,cwd,False,4.0,2,COMPLETE,0.6,0.995,0.995,0.00659952687530927,0.006028530977616711,3.25,4.0,0.15,True,60.0,0.25
4,0.566,0.5,2025-05-17 02:26:18.155360,2025-05-17 02:26:42.202235,0 days 00:00:24.046875,mse,False,,0,COMPLETE,0.5,0.9,0.9,0.006557923623675172,0.14769068253651427,0.0,4.75,0.1,False,,0.0
15,0.5326666666666666,0.6,2025-05-17 02:31:07.406417,2025-05-17 02:31:33.074311,0 days 00:00:25.667894,cwd,False,4.75,0,COMPLETE,0.6,0.9,0.9,0.007396658999306476,0.0038461251613751226,0.0,0.0,0.1,False,,0.3
49,0.35033333333333333,0.5,2025-05-17 02:45:13.852045,2025-05-17 02:45:39.201382,0 days 00:00:25.349337,mse,True,,0,COMPLETE,0.5,0.995,0.995,2.987901975381458e-05,1.7689297073209354e-05,0.0,4.75,0.0,True,150.0,0.05
74,0.29466666666666663,0.6,2025-05-17 02:55:37.251649,2025-05-17 02:56:00.873987,0 days 00:00:23.622338,mse,True,,1,COMPLETE,0.6,0.99,0.99,3.269577780350538e-05,0.9083871882591599,4.75,4.75,0.05,False,,0.2
77,0.292,0.6,2025-05-17 02:56:50.984627,2025-05-17 02:57:14.668732,0 days 00:00:23.684105,mse,True,,1,COMPLETE,0.6,0.99,0.99,2.364213224320731e-05,0.9586978384436241,3.5,3.0,0.05,False,,0.05
35,0.2823333333333334,0.6,2025-05-17 02:39:22.741809,2025-05-17 02:39:46.280512,0 days 00:00:23.538703,mse,True,,0,COMPLETE,0.6,0.8,0.8,2.364213224320731e-05,0.9586978384436241,5.0,2.0,0.05,True,120.0,0.15000000000000002
30,0.26533333333333337,0.6,2025-05-17 02:37:21.139107,2025-05-17 02:37:43.805622,0 days 00:00:22.666515,mse,True,,0,COMPLETE,0.6,0.99,0.99,6.855152069346782e-05,0.9302281326646036,2.0,4.75,0.1,True,60.0,0.0
