number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_star,state
6,0.2771241830065359,2025-06-03 11:58:42.412378,2025-06-03 12:00:14.723678,0 days 00:01:32.311300,0.45000000000000007,5.106227220549242e-06,False,COMPLETE
84,0.27538126361655774,2025-06-03 13:58:36.842582,2025-06-03 14:00:07.323085,0 days 00:01:30.480503,0.65,0.43840331000787097,False,COMPLETE
21,0.27058823529411763,2025-06-03 12:21:51.674342,2025-06-03 12:23:19.082858,0 days 00:01:27.408516,0.6,0.8899892329022857,False,COMPLETE
32,0.2647058823529412,2025-06-03 12:38:38.633515,2025-06-03 12:40:08.479425,0 days 00:01:29.845910,0.55,0.3311464206027652,False,COMPLETE
73,0.26296296296296295,2025-06-03 13:41:11.736803,2025-06-03 13:42:40.483410,0 days 00:01:28.746607,0.7000000000000001,0.61046374823593,False,COMPLETE
64,0.26122004357298473,2025-06-03 13:27:38.227658,2025-06-03 13:29:06.847092,0 days 00:01:28.619434,0.65,0.5868116244120494,False,COMPLETE
98,0.2610021786492374,2025-06-03 14:23:28.295767,2025-06-03 14:25:22.968548,0 days 00:01:54.672781,0.55,0.8183931835020101,False,COMPLETE
75,0.26078431372549016,2025-06-03 13:44:15.149108,2025-06-03 13:45:57.776054,0 days 00:01:42.626946,0.7000000000000001,0.36280647126818666,False,COMPLETE
93,0.2603485838779956,2025-06-03 14:13:25.535213,2025-06-03 14:15:18.240547,0 days 00:01:52.705334,0.6,0.6370630010149089,False,COMPLETE
47,0.25969498910675376,2025-06-03 13:01:31.718065,2025-06-03 13:03:03.063650,0 days 00:01:31.345585,0.5,0.9965057382976124,True,COMPLETE
92,0.25904139433551193,2025-06-03 14:11:50.632756,2025-06-03 14:13:25.496936,0 days 00:01:34.864180,0.6,0.7278132155073657,False,COMPLETE
72,0.2588235294117647,2025-06-03 13:39:43.089853,2025-06-03 13:41:11.698405,0 days 00:01:28.608552,0.7000000000000001,0.6665627723468308,False,COMPLETE
82,0.25816993464052285,2025-06-03 13:55:32.690032,2025-06-03 13:57:05.979964,0 days 00:01:33.289932,0.6,0.7906108507695051,False,COMPLETE
36,0.2579520697167756,2025-06-03 12:44:47.151239,2025-06-03 12:46:20.478598,0 days 00:01:33.327359,0.7000000000000001,0.34486648675322623,False,COMPLETE
39,0.2577342047930283,2025-06-03 12:49:21.288566,2025-06-03 12:50:51.262551,0 days 00:01:29.973985,0.4,0.09618376985889908,False,COMPLETE
12,0.25729847494553376,2025-06-03 12:08:02.716160,2025-06-03 12:09:30.716828,0 days 00:01:28.000668,0.75,0.38547718754318494,False,COMPLETE
17,0.25664488017429193,2025-06-03 12:15:44.488575,2025-06-03 12:17:12.185140,0 days 00:01:27.696565,0.55,0.5895255220750741,False,COMPLETE
