number,value,datetime_start,datetime_complete,duration,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_prune_mlp,params_prune_rate,state
6,0.496732026,27:06.1,32:05.2,0 days 00:04:59.128557,0.1,0.6,0.005168471,0.99,layer,FALSE,FALSE,0.15,,0.046059261,FALSE,0.5,COMPLETE
198,0.490196078,57:53.4,05:54.0,0 days 00:08:00.542346,,0.6,0.001895862,0.995,,,FALSE,0.25,,0.065663099,TRUE,0.7,COMPLETE
165,0.458169935,09:43.8,17:03.6,0 days 00:07:19.734049,,0.8,0.009094166,0.995,,,FALSE,0.1,,0.000187099,TRUE,0.7,COMPLETE
7,0.350544662,32:05.3,39:00.0,0 days 00:06:54.710562,,0.3,0.001954876,0.99,,,TRUE,0.3,0.45,0.561178517,TRUE,0.6,COMPLETE
197,0.255555556,50:14.4,57:53.4,0 days 00:07:38.978923,,0.4,0.00681887,0.995,,,FALSE,0.3,,0.000423035,TRUE,0.7,COMPLETE
0,,01:06.7,01:13.2,0 days 00:00:06.548169,,0.6,0.00070398,0.8,,,TRUE,0.05,0.05,0.004133854,TRUE,0.7,FAIL
2,,06:22.2,06:28.5,0 days 00:00:06.284335,0.25,0.6,7.15E-05,0.99,layer,TRUE,TRUE,0.15,0.35,0.000139121,FALSE,0.7,FAIL
12,,07:22.3,07:27.7,0 days 00:00:05.463054,0.35,0.7,0.000581739,0.8,batch,TRUE,FALSE,0,,1.01E-05,FALSE,0.7,FAIL
13,,07:27.8,07:34.6,0 days 00:00:06.768035,0.35,0.7,0.00069103,0.8,batch,TRUE,FALSE,0,,0.000117187,FALSE,0.7,FAIL
14,,07:34.6,07:41.7,0 days 00:00:07.053375,0.35,0.7,0.000668065,0.8,batch,TRUE,FALSE,0,,0.000169335,FALSE,0.7,FAIL
15,,07:41.8,07:49.6,0 days 00:00:07.777547,0.25,0.7,0.000544026,0.8,,FALSE,FALSE,0,,0.000145283,FALSE,0.7,FAIL
16,,07:49.6,07:57.1,0 days 00:00:07.461667,0.25,0.7,0.00059932,0.8,batch,TRUE,FALSE,0,,0.000117947,FALSE,0.7,FAIL
17,,07:57.2,08:03.1,0 days 00:00:05.985949,0.3,0.7,0.00059053,0.8,batch,TRUE,FALSE,0,,1.13E-05,FALSE,0.7,FAIL
18,,08:03.2,08:09.1,0 days 00:00:05.896085,0.35,0.7,0.000614913,0.8,,TRUE,FALSE,0,,1.04E-05,FALSE,0.7,FAIL
19,,08:09.2,08:15.4,0 days 00:00:06.171419,0.35,0.7,0.000554467,0.8,batch,FALSE,FALSE,0,,0.000115084,FALSE,0.7,FAIL
20,,08:15.4,08:21.8,0 days 00:00:06.325404,0.35,0.7,0.000630487,0.8,batch,TRUE,FALSE,0,,0.000191895,FALSE,0.7,FAIL
21,,08:21.9,08:28.1,0 days 00:00:06.263475,0.35,0.7,0.000679693,0.8,,TRUE,FALSE,0,,0.000105679,FALSE,0.7,FAIL
22,,08:28.2,08:34.5,0 days 00:00:06.315569,0.3,0.7,0.000531536,0.8,,TRUE,FALSE,0,,0.000106058,FALSE,0.7,FAIL
23,,08:34.7,08:40.7,0 days 00:00:05.998921,0.35,0.7,0.00062394,0.8,batch,FALSE,FALSE,0,,1.19E-05,FALSE,0.7,FAIL
24,,08:40.8,08:47.3,0 days 00:00:06.457913,0.35,0.7,0.000379495,0.8,,FALSE,FALSE,0,,0.000135049,FALSE,0.7,FAIL
25,,08:47.4,08:53.6,0 days 00:00:06.251003,0.35,0.7,0.000597994,0.8,,FALSE,FALSE,0,,1.05E-05,FALSE,0.7,FAIL
26,,08:53.7,08:59.4,0 days 00:00:05.749296,0.35,0.8,0.000476281,0.8,batch,FALSE,FALSE,0,,1.10E-05,FALSE,0.7,FAIL
27,,08:59.5,09:05.6,0 days 00:00:06.058885,0.35,0.7,0.000512099,0.8,,TRUE,FALSE,0,,0.000206005,FALSE,0.7,FAIL
28,,09:05.7,09:11.8,0 days 00:00:06.127984,0.35,0.7,0.000516322,0.8,batch,FALSE,FALSE,0,,0.000142408,FALSE,0.7,FAIL
29,,09:11.9,09:17.8,0 days 00:00:05.937343,0.35,0.7,0.000604885,0.8,batch,TRUE,FALSE,0,,7.69E-05,FALSE,0.7,FAIL
30,,09:17.9,09:24.0,0 days 00:00:06.130885,0.35,0.7,0.000664625,0.8,batch,TRUE,FALSE,0,,0.000112675,FALSE,0.7,FAIL
31,,09:24.1,09:30.3,0 days 00:00:06.177183,0.35,0.7,0.000392399,0.8,,FALSE,FALSE,0,,0.000108741,FALSE,0.7,FAIL
32,,09:30.4,09:36.7,0 days 00:00:06.285213,0.35,0.7,0.000760461,0.8,batch,TRUE,FALSE,0,,1.03E-05,FALSE,0.7,FAIL
33,,09:36.8,09:43.0,0 days 00:00:06.290738,0.35,0.7,0.000667933,0.8,batch,FALSE,FALSE,0,,0.00010008,FALSE,0.7,FAIL
34,,09:43.1,09:49.5,0 days 00:00:06.334671,0.35,0.7,0.000586127,0.8,batch,FALSE,FALSE,0,,0.000152924,FALSE,0.7,FAIL
35,,09:49.6,09:56.0,0 days 00:00:06.491637,0.35,0.7,0.000516901,0.8,,TRUE,FALSE,0,,1.07E-05,FALSE,0.7,FAIL
36,,09:56.1,10:02.5,0 days 00:00:06.383391,0.35,0.7,0.000884615,0.8,batch,FALSE,FALSE,0,,0.000125577,FALSE,0.7,FAIL
37,,10:02.6,10:08.9,0 days 00:00:06.244362,0.35,0.7,0.00058641,0.8,,TRUE,FALSE,0,,0.000115688,FALSE,0.7,FAIL
38,,10:08.9,10:15.2,0 days 00:00:06.295390,0.35,0.7,0.000623599,0.8,batch,FALSE,FALSE,0,,1.25E-05,FALSE,0.7,FAIL
39,,10:15.3,10:21.8,0 days 00:00:06.474304,0.35,0.7,0.000605951,0.8,batch,TRUE,FALSE,0,,0.000155742,FALSE,0.7,FAIL
