number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
5,0.9369281045751634,2025-05-23 05:03:14.806891,2025-05-23 05:04:56.073984,0 days 00:01:41.267093,0.4,0.0005743259448496333,COMPLETE
95,0.9369281045751634,2025-05-23 07:08:06.401693,2025-05-23 07:09:43.243909,0 days 00:01:36.842216,0.8,0.0006641679829683806,COMPLETE
98,0.934640522875817,2025-05-23 07:12:10.062947,2025-05-23 07:13:44.441280,0 days 00:01:34.378333,0.85,5.962890499567688e-06,COMPLETE
38,0.9323529411764706,2025-05-23 05:50:25.588527,2025-05-23 05:51:58.597519,0 days 00:01:33.008992,0.1,2.2077098334257948e-05,COMPLETE
57,0.9323529411764706,2025-05-23 06:15:53.516273,2025-05-23 06:17:31.214250,0 days 00:01:37.697977,0.45000000000000007,0.0011102633642902165,COMPLETE
36,0.9320261437908497,2025-05-23 05:47:19.140188,2025-05-23 05:49:01.105274,0 days 00:01:41.965086,0.1,8.982621121326566e-05,COMPLETE
2,0.9313725490196079,2025-05-23 04:59:10.305514,2025-05-23 05:00:44.654660,0 days 00:01:34.349146,0.15000000000000002,0.024071541410523013,COMPLETE
15,0.9303921568627451,2025-05-23 05:17:16.309653,2025-05-23 05:18:58.078024,0 days 00:01:41.768371,0.2,0.017367322758873708,COMPLETE
18,0.9294117647058824,2025-05-23 05:21:51.733910,2025-05-23 05:23:32.806536,0 days 00:01:41.072626,0.2,0.002906705047058576,COMPLETE
26,0.9274509803921569,2025-05-23 05:32:30.889533,2025-05-23 05:34:17.833617,0 days 00:01:46.944084,0.1,0.0008339485222567562,COMPLETE
20,0.927124183006536,2025-05-23 05:24:43.158325,2025-05-23 05:26:24.555241,0 days 00:01:41.396916,0.15000000000000002,0.00022583146292863462,COMPLETE
32,0.9258169934640523,2025-05-23 05:41:20.831201,2025-05-23 05:43:02.656631,0 days 00:01:41.825430,0.15000000000000002,0.0006891799811776329,COMPLETE
59,0.9248366013071896,2025-05-23 06:18:48.722195,2025-05-23 06:20:31.902428,0 days 00:01:43.180233,0.45000000000000007,7.564390347636392e-06,COMPLETE
37,0.923202614379085,2025-05-23 05:49:01.144468,2025-05-23 05:50:25.548659,0 days 00:01:24.404191,0.15000000000000002,9.926608142953062e-05,COMPLETE
13,0.9228758169934641,2025-05-23 05:14:31.450832,2025-05-23 05:15:58.561322,0 days 00:01:27.110490,0.7000000000000001,0.005890155969391874,COMPLETE
29,0.9225490196078432,2025-05-23 05:37:02.738392,2025-05-23 05:38:25.618344,0 days 00:01:22.879952,0.30000000000000004,1.1298154115719155e-05,COMPLETE
12,0.9218954248366014,2025-05-23 05:13:05.380569,2025-05-23 05:14:31.411887,0 days 00:01:26.031318,0.25,0.00723141153561966,COMPLETE
