number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
0,0.7656666666666667,2025-05-22 14:56:03.081179,2025-05-22 14:56:59.780524,0 days 00:00:56.699345,0.35,0.004984382270678976,COMPLETE
97,0.7646666666666667,2025-05-22 16:24:04.338401,2025-05-22 16:24:54.025779,0 days 00:00:49.687378,0.75,0.24856828351575194,COMPLETE
43,0.7639999999999999,2025-05-22 15:35:00.539403,2025-05-22 15:35:57.480327,0 days 00:00:56.940924,0.8,0.15073121341626797,COMPLETE
32,0.7633333333333333,2025-05-22 15:25:01.860010,2025-05-22 15:25:53.449611,0 days 00:00:51.589601,0.4,0.14578461794628633,COMPLETE
48,0.7633333333333333,2025-05-22 15:39:29.976566,2025-05-22 15:40:27.428638,0 days 00:00:57.452072,0.30000000000000004,0.2775292025754937,COMPLETE
8,0.763,2025-05-22 15:03:02.495464,2025-05-22 15:03:53.872511,0 days 00:00:51.377047,0.8,1.5718327097471554e-06,COMPLETE
17,0.7623333333333333,2025-05-22 15:11:25.242875,2025-05-22 15:12:19.664503,0 days 00:00:54.421628,0.5,0.007376454713289741,COMPLETE
69,0.7623333333333333,2025-05-22 15:58:50.002901,2025-05-22 15:59:44.255751,0 days 00:00:54.252850,0.7000000000000001,0.0015160224623849171,COMPLETE
1,0.762,2025-05-22 14:56:59.822413,2025-05-22 14:57:51.895260,0 days 00:00:52.072847,0.4,5.086969873513459e-05,COMPLETE
28,0.7616666666666667,2025-05-22 15:21:23.018308,2025-05-22 15:22:18.389403,0 days 00:00:55.371095,0.5,0.030043897160195444,COMPLETE
70,0.7616666666666667,2025-05-22 15:59:44.294789,2025-05-22 16:00:33.563272,0 days 00:00:49.268483,0.8,0.058579026855149076,COMPLETE
31,0.7616666666666667,2025-05-22 15:24:09.053312,2025-05-22 15:25:01.819518,0 days 00:00:52.766206,0.65,0.08708000084302736,COMPLETE
49,0.761,2025-05-22 15:40:27.468697,2025-05-22 15:41:21.915240,0 days 00:00:54.446543,0.4,0.04004954233880663,COMPLETE
5,0.7606666666666667,2025-05-22 15:00:29.151708,2025-05-22 15:01:18.361427,0 days 00:00:49.209719,0.75,8.85749745447248e-06,COMPLETE
2,0.7600000000000001,2025-05-22 14:57:51.940436,2025-05-22 14:58:44.537334,0 days 00:00:52.596898,0.2,2.1287679458131453e-05,COMPLETE
3,0.7583333333333333,2025-05-22 14:58:44.576581,2025-05-22 14:59:36.593522,0 days 00:00:52.016941,0.1,1.1122493505455119e-06,COMPLETE
4,0.7583333333333333,2025-05-22 14:59:36.633342,2025-05-22 15:00:29.108287,0 days 00:00:52.474945,0.2,0.00017789274463928114,COMPLETE
50,0.7556666666666666,2025-05-22 15:41:21.957356,2025-05-22 15:42:17.872108,0 days 00:00:55.914752,0.9,4.369816535379557e-06,COMPLETE
9,0.7553333333333333,2025-05-22 15:03:53.911872,2025-05-22 15:04:50.799622,0 days 00:00:56.887750,0.25,0.06265384766877839,COMPLETE
6,0.7536666666666667,2025-05-22 15:01:18.400178,2025-05-22 15:02:09.853384,0 days 00:00:51.453206,0.6,0.0011926750332271311,COMPLETE
80,0.7530000000000001,2025-05-22 16:08:41.782330,2025-05-22 16:09:37.370956,0 days 00:00:55.588626,0.75,7.969685338604987e-05,COMPLETE
40,0.7526666666666667,2025-05-22 15:32:18.427330,2025-05-22 15:33:10.461939,0 days 00:00:52.034609,0.1,1.9418970709039123e-05,COMPLETE
29,0.7146666666666667,2025-05-22 15:22:18.427526,2025-05-22 15:23:15.228396,0 days 00:00:56.800870,0.85,0.004507421176924002,COMPLETE
