number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
97,0.778,2025-05-22 21:08:51.396472,2025-05-22 21:09:25.869629,0 days 00:00:34.473157,0.9,0.4083707618305232,COMPLETE
93,0.777,2025-05-22 21:06:39.625803,2025-05-22 21:07:12.004042,0 days 00:00:32.378239,0.9,1.8300586091171283e-06,COMPLETE
21,0.7756666666666666,2025-05-22 20:27:15.356885,2025-05-22 20:27:47.818742,0 days 00:00:32.461857,0.9,2.400495940295813e-05,COMPLETE
14,0.7756666666666666,2025-05-22 20:23:22.479751,2025-05-22 20:23:55.212110,0 days 00:00:32.732359,0.9,1.6096932023528406e-05,COMPLETE
74,0.7756666666666666,2025-05-22 20:56:14.131092,2025-05-22 20:56:46.640050,0 days 00:00:32.508958,0.9,1.0291139291146616e-06,COMPLETE
61,0.7753333333333333,2025-05-22 20:49:07.541397,2025-05-22 20:49:39.336375,0 days 00:00:31.794978,0.9,3.105432381963906e-05,COMPLETE
26,0.7753333333333333,2025-05-22 20:29:59.633613,2025-05-22 20:30:30.797556,0 days 00:00:31.163943,0.9,3.7107370860929716e-05,COMPLETE
67,0.775,2025-05-22 20:52:21.319078,2025-05-22 20:52:55.201953,0 days 00:00:33.882875,0.9,9.532484347450415e-06,COMPLETE
92,0.7746666666666666,2025-05-22 21:06:07.466680,2025-05-22 21:06:39.587617,0 days 00:00:32.120937,0.9,1.0063696091432284e-06,COMPLETE
84,0.7746666666666666,2025-05-22 21:01:45.405259,2025-05-22 21:02:16.771865,0 days 00:00:31.366606,0.9,1.556950334441578e-06,COMPLETE
69,0.7746666666666666,2025-05-22 20:53:27.502972,2025-05-22 20:54:01.178733,0 days 00:00:33.675761,0.9,5.734953434875308e-06,COMPLETE
22,0.7743333333333334,2025-05-22 20:27:47.864273,2025-05-22 20:28:20.913586,0 days 00:00:33.049313,0.9,7.203530800768853e-06,COMPLETE
11,0.7743333333333333,2025-05-22 20:21:43.253560,2025-05-22 20:22:16.158671,0 days 00:00:32.905111,0.9,1.148107215360024e-06,COMPLETE
49,0.774,2025-05-22 20:42:36.137009,2025-05-22 20:43:07.854789,0 days 00:00:31.717780,0.8,0.00018667543611642184,COMPLETE
91,0.774,2025-05-22 21:05:34.110863,2025-05-22 21:06:07.427281,0 days 00:00:33.316418,0.9,2.8782070264676085e-06,COMPLETE
15,0.7736666666666667,2025-05-22 20:23:55.250325,2025-05-22 20:24:28.648807,0 days 00:00:33.398482,0.9,2.5042625957001556e-05,COMPLETE
38,0.7736666666666667,2025-05-22 20:36:35.842898,2025-05-22 20:37:07.585134,0 days 00:00:31.742236,0.9,0.0005591525988423646,COMPLETE
81,0.7736666666666667,2025-05-22 21:00:07.277087,2025-05-22 21:00:40.661294,0 days 00:00:33.384207,0.9,1.0179418294813058e-06,COMPLETE
95,0.7736666666666667,2025-05-22 21:07:45.009240,2025-05-22 21:08:18.464852,0 days 00:00:33.455612,0.8,2.1831284120008263e-06,COMPLETE
45,0.7736666666666667,2025-05-22 20:40:25.166419,2025-05-22 20:40:57.656803,0 days 00:00:32.490384,0.9,1.4538659434295988e-06,COMPLETE
77,0.7736666666666667,2025-05-22 20:57:54.082809,2025-05-22 20:58:27.882440,0 days 00:00:33.799631,0.9,3.15522653181473e-06,COMPLETE
82,0.7733333333333334,2025-05-22 21:00:40.702329,2025-05-22 21:01:13.896129,0 days 00:00:33.193800,0.9,2.4972354770375276e-06,COMPLETE
