number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
9,0.5896666666666667,2025-05-22 12:07:13.283887,2025-05-22 12:07:35.977428,0 days 00:00:22.693541,0.8,0.14005271607107056,COMPLETE
29,0.5896666666666667,2025-05-22 12:15:33.423065,2025-05-22 12:15:58.462880,0 days 00:00:25.039815,0.8,0.0002322559908807495,COMPLETE
38,0.5893333333333334,2025-05-22 12:19:19.967856,2025-05-22 12:19:45.972049,0 days 00:00:26.004193,0.75,0.001305505365868272,COMPLETE
6,0.5893333333333333,2025-05-22 12:05:58.692019,2025-05-22 12:06:21.889516,0 days 00:00:23.197497,0.4,0.15088120269089725,COMPLETE
43,0.5893333333333333,2025-05-22 12:21:24.243874,2025-05-22 12:21:47.566180,0 days 00:00:23.322306,0.30000000000000004,0.135978547037349,COMPLETE
69,0.589,2025-05-22 12:32:19.443850,2025-05-22 12:32:44.019287,0 days 00:00:24.575437,0.75,1.8504099814060152e-05,COMPLETE
22,0.5886666666666667,2025-05-22 12:12:43.993408,2025-05-22 12:13:07.759118,0 days 00:00:23.765710,0.75,0.0077592950832216494,COMPLETE
88,0.5883333333333333,2025-05-22 12:40:22.056865,2025-05-22 12:40:45.482051,0 days 00:00:23.425186,0.55,0.09858419298117964,COMPLETE
32,0.588,2025-05-22 12:16:48.053392,2025-05-22 12:17:14.274226,0 days 00:00:26.220834,0.75,0.0030994047738007523,COMPLETE
39,0.588,2025-05-22 12:19:46.012108,2025-05-22 12:20:10.374709,0 days 00:00:24.362601,0.85,0.017953754164387145,COMPLETE
7,0.5869999999999999,2025-05-22 12:06:21.952987,2025-05-22 12:06:45.307126,0 days 00:00:23.354139,0.30000000000000004,0.0021115181885828253,COMPLETE
12,0.5866666666666666,2025-05-22 12:08:26.131848,2025-05-22 12:08:52.224235,0 days 00:00:26.092387,0.6,0.012559943397273732,COMPLETE
62,0.5863333333333333,2025-05-22 12:29:16.499420,2025-05-22 12:29:39.428105,0 days 00:00:22.928685,0.9,5.0693513286307776e-06,COMPLETE
26,0.5856666666666667,2025-05-22 12:14:22.673986,2025-05-22 12:14:46.249905,0 days 00:00:23.575919,0.75,0.315445912260612,COMPLETE
5,0.5853333333333334,2025-05-22 12:05:32.627798,2025-05-22 12:05:58.652498,0 days 00:00:26.024700,0.15000000000000002,0.002128449124142469,COMPLETE
36,0.5853333333333333,2025-05-22 12:18:28.830616,2025-05-22 12:18:54.824927,0 days 00:00:25.994311,0.65,0.0010211225901366795,COMPLETE
92,0.5853333333333333,2025-05-22 12:41:56.088882,2025-05-22 12:42:23.620910,0 days 00:00:27.532028,0.85,0.0006680271576466679,COMPLETE
42,0.585,2025-05-22 12:20:58.058298,2025-05-22 12:21:24.201707,0 days 00:00:26.143409,0.65,0.058748936458228755,COMPLETE
40,0.5846666666666666,2025-05-22 12:20:10.414616,2025-05-22 12:20:33.393877,0 days 00:00:22.979261,0.55,0.4314306765926097,COMPLETE
96,0.5843333333333334,2025-05-22 12:43:38.354189,2025-05-22 12:44:03.456038,0 days 00:00:25.101849,0.85,0.0013782525016688752,COMPLETE
97,0.5843333333333333,2025-05-22 12:44:03.497046,2025-05-22 12:44:29.753974,0 days 00:00:26.256928,0.8,0.032227397259146535,COMPLETE
11,0.584,2025-05-22 12:07:59.870338,2025-05-22 12:08:26.088000,0 days 00:00:26.217662,0.6,0.0002971250377716752,COMPLETE
