number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
39,0.9418300653594771,2025-05-23 13:45:41.013101,2025-05-23 13:47:32.016181,0 days 00:01:51.003080,0.55,0.002580673411198359,COMPLETE
2,0.9408496732026144,2025-05-23 12:38:49.220035,2025-05-23 12:40:40.885916,0 days 00:01:51.665881,0.30000000000000004,0.001152873463545469,COMPLETE
86,0.9405228758169935,2025-05-23 15:03:46.272261,2025-05-23 15:05:24.986312,0 days 00:01:38.714051,0.6,0.002444120168923913,COMPLETE
38,0.9398692810457516,2025-05-23 13:43:49.217158,2025-05-23 13:45:40.970660,0 days 00:01:51.753502,0.55,0.00016002429515156076,COMPLETE
50,0.9392156862745098,2025-05-23 14:05:22.277405,2025-05-23 14:07:09.992391,0 days 00:01:47.714986,0.65,4.93948436533047e-06,COMPLETE
88,0.9392156862745098,2025-05-23 15:06:56.187410,2025-05-23 15:08:35.365592,0 days 00:01:39.178182,0.5,0.007778765404603628,COMPLETE
98,0.9392156862745098,2025-05-23 15:22:40.772324,2025-05-23 15:24:19.055690,0 days 00:01:38.283366,0.55,0.010963533662318536,COMPLETE
73,0.9388888888888889,2025-05-23 14:43:09.304292,2025-05-23 14:44:42.784926,0 days 00:01:33.480634,0.55,0.0010148797831190872,COMPLETE
30,0.9388888888888889,2025-05-23 13:29:25.187209,2025-05-23 13:31:13.258486,0 days 00:01:48.071277,0.30000000000000004,6.82865075130322e-06,COMPLETE
4,0.9388888888888889,2025-05-23 12:42:27.081640,2025-05-23 12:44:18.680242,0 days 00:01:51.598602,0.15000000000000002,0.00011719262208473331,COMPLETE
46,0.938562091503268,2025-05-23 13:58:13.191560,2025-05-23 14:00:01.076238,0 days 00:01:47.884678,0.6,0.0011674246847926744,COMPLETE
74,0.938562091503268,2025-05-23 14:44:42.825313,2025-05-23 14:46:15.042701,0 days 00:01:32.217388,0.55,0.000841545912509779,COMPLETE
79,0.938562091503268,2025-05-23 14:52:32.716852,2025-05-23 14:54:11.555758,0 days 00:01:38.838906,0.25,0.0055758096876896,COMPLETE
93,0.938562091503268,2025-05-23 15:14:52.280095,2025-05-23 15:16:27.206114,0 days 00:01:34.926019,0.35,0.0006499338573633586,COMPLETE
21,0.938562091503268,2025-05-23 13:13:13.026819,2025-05-23 13:15:02.401444,0 days 00:01:49.374625,0.7000000000000001,0.00010199826854297617,COMPLETE
