number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
64,0.780115159,0.805313266,12:44.6,15:01.3,0 days 00:02:16.669674,group,FALSE,,0.9,0.00070238,0.8,,,TRUE,0.2,0,0.000295548,0.003951528,0.001713011,TRUE,0.5,3.51E-05,TRUE,0.7,1,base,TRUE,0.05,0.001539405,1,COMPLETE
36,0.777378713,0.790547859,10:55.6,12:56.8,0 days 00:02:01.151625,group,TRUE,0.15,0.9,0.00070238,0.8,batch,FALSE,TRUE,0.2,0.5,0.000295548,0.002130404,0.003411773,FALSE,,3.51E-05,FALSE,0.9,1,base,TRUE,0.45,0.000110968,0,COMPLETE
23,0.776637592,0.801265606,41:59.3,44:26.4,0 days 00:02:27.078356,lamp,TRUE,,0.7,0.004595696,0.99,,,TRUE,0.1,0.1,1.67E-05,0.000748105,0.002263277,TRUE,0.5,8.62E-05,TRUE,0.8,3,bnscale,FALSE,,0.004667227,0,COMPLETE
78,0.776238527,0.786842255,43:00.1,45:08.6,0 days 00:02:08.514462,fpgm,FALSE,0.5,0.2,0.000853607,0.99,,FALSE,FALSE,0.2,,5.22E-05,0.001342791,0.004207589,TRUE,0.35,0.000408048,FALSE,0.9,3,group,FALSE,,1.45E-05,1,COMPLETE
1,0.775839462,0.790262813,52:40.5,54:59.8,0 days 00:02:19.295104,fpgm,TRUE,,0.3,0.002659923,0.9,,,TRUE,0.3,0.3,0.009247983,6.32E-05,2.06E-05,FALSE,,0.003667805,TRUE,0.7,2,base,FALSE,,0.00321179,0,COMPLETE
35,0.775839462,0.777036657,08:44.0,10:55.6,0 days 00:02:11.593495,fpgm,FALSE,0.35,0.2,7.42E-05,0.99,layer,TRUE,TRUE,0.2,0.1,0.000813932,0.001342791,0.004207589,TRUE,0.3,0.000408048,FALSE,0.9,3,base,FALSE,,1.45E-05,0,COMPLETE
68,0.77521236,0.800923551,21:21.5,23:39.2,0 days 00:02:17.691721,group,FALSE,,0.1,8.31E-05,0.995,,,FALSE,0.1,,9.96E-05,0.003951528,3.34E-05,TRUE,0.5,2.29E-05,TRUE,0.7,1,group,FALSE,,0.001913352,1,COMPLETE
43,0.771734793,0.802405792,26:25.8,28:43.8,0 days 00:02:18.058336,group,FALSE,,0.1,8.31E-05,0.8,,,TRUE,0.1,0.15,9.96E-05,0.003951528,0.001713011,TRUE,0.2,2.29E-05,TRUE,0.7,1,base,TRUE,0.1,0.001913352,0,COMPLETE
91,0.769055356,0.806282424,14:23.7,16:44.9,0 days 00:02:21.149657,fpgm,TRUE,,0.5,0.00031255,0.99,,,TRUE,0.05,0.2,1.32E-05,0.001510974,1.53E-05,TRUE,0.2,4.69E-05,TRUE,0.8,1,base,TRUE,0.2,7.92E-05,1,COMPLETE
90,0.764380594,0.779773103,11:38.4,14:23.7,0 days 00:02:45.287252,group,TRUE,,0.4,0.008200124,0.99,,,TRUE,0.2,0.5,0.000649148,4.76E-05,0.000348188,FALSE,,0.080566893,TRUE,0.7,2,bnscale,FALSE,,3.42E-05,1,COMPLETE
62,0.759306767,0.800752523,08:31.7,10:30.8,0 days 00:01:59.072021,group,TRUE,0.55,0.7,0.0022003,0.9,layer,FALSE,TRUE,0,0.2,0.007923171,0.000307213,1.34E-05,FALSE,,0.724720417,FALSE,0.7,2,bnscale,TRUE,0.3,1.18E-05,1,COMPLETE
24,0.757710507,0.798016077,44:26.4,46:24.7,0 days 00:01:58.336325,group,TRUE,0.7,0.5,0.00031255,0.8,,TRUE,FALSE,0.05,,1.32E-05,0.000563897,2.12E-05,TRUE,0.5,0.001319113,FALSE,0.8,1,base,TRUE,0.5,7.92E-05,0,COMPLETE
94,0.756285274,0.787868423,21:00.7,23:32.1,0 days 00:02:31.391983,group,TRUE,,0.5,0.009943981,0.9,,,TRUE,0,0.45,0.000703738,0.000544231,2.65E-05,TRUE,0.3,0.724720417,TRUE,0.9,2,group,FALSE,,6.62E-05,1,COMPLETE
74,0.74858902,0.794310473,34:15.5,36:27.6,0 days 00:02:12.075373,group,TRUE,0.55,0.2,2.93E-05,0.995,batch,FALSE,TRUE,0.1,0.05,6.44E-05,0.006311349,3.82E-05,FALSE,,0.001378026,FALSE,0.9,3,base,TRUE,0.15,2.39E-05,1,COMPLETE
57,0.746536685,0.761359102,57:43.0,59:41.1,0 days 00:01:58.133848,group,TRUE,0.25,0.5,0.00031255,0.99,batch,FALSE,TRUE,0,0.4,0.021389408,0.000563897,2.12E-05,FALSE,,0.00839281,FALSE,0.9,1,base,TRUE,0.45,6.76E-05,1,COMPLETE
86,0.742717063,0.800695513,01:05.7,03:49.0,0 days 00:02:43.327532,lamp,TRUE,,0.2,7.42E-05,0.99,,,TRUE,0.2,0.2,1.67E-05,0.001342791,0.002263277,TRUE,0.35,0.000408048,TRUE,0.8,3,bnscale,FALSE,,1.45E-05,1,COMPLETE
21,0.741291831,0.743230147,37:46.5,39:46.1,0 days 00:01:59.686449,lamp,FALSE,0.8,0.7,0.000853607,0.8,batch,TRUE,FALSE,0.25,,5.22E-05,8.31E-05,0.00329288,TRUE,0.45,0.001940051,FALSE,0.7,1,group,FALSE,,0.052104384,0,COMPLETE
83,0.739809589,0.798415142,54:21.9,56:45.6,0 days 00:02:23.756418,fpgm,TRUE,,0.7,0.0022003,0.99,,,TRUE,0.15,0,0.000880287,0.000923923,0.000279533,TRUE,0.25,0.035228234,TRUE,0.7,2,bnscale,FALSE,,0.01052041,1,COMPLETE
80,0.737985292,0.511088307,47:35.1,49:46.0,0 days 00:02:10.862119,group,TRUE,0.2,0.9,0.008200124,0.99,layer,TRUE,TRUE,0.1,0.15,0.000424674,1.99E-05,0.006058571,TRUE,0.15,0.080566893,FALSE,0.9,2,bnscale,FALSE,,3.42E-05,1,COMPLETE
32,0.736959124,0.713813352,01:52.6,04:14.2,0 days 00:02:21.578390,fpgm,TRUE,,0.3,0.007851369,0.99,,,TRUE,0.05,0.45,0.0043261,3.82E-05,0.001875637,FALSE,,2.14E-05,TRUE,0.7,1,bnscale,TRUE,0,0.000234906,0,COMPLETE
67,0.734222678,0.742260989,19:22.3,21:21.4,0 days 00:01:59.105308,fpgm,FALSE,0.5,0.2,0.000232452,0.99,batch,FALSE,TRUE,0.05,0.3,0.090768676,5.78E-05,1.82E-05,FALSE,,0.21499638,FALSE,0.7,1,group,TRUE,0.45,0.000126939,1,COMPLETE
71,0.733367539,0.796590844,27:50.3,29:54.8,0 days 00:02:04.496830,group,FALSE,0.4,0.5,0.005480292,0.8,layer,FALSE,FALSE,0.05,,0.022818165,0.001312691,2.12E-05,TRUE,0.15,0.001319113,FALSE,0.7,2,group,FALSE,,0.017825512,1,COMPLETE
39,0.729205861,0.482241605,17:50.7,20:03.9,0 days 00:02:13.283042,group,FALSE,0.55,0.8,0.000338503,0.99,layer,TRUE,FALSE,0.05,,0.003109422,1.18E-05,0.000173143,FALSE,,2.43E-05,FALSE,0.8,3,base,TRUE,0,0.041652569,0,COMPLETE
54,0.729148851,0.730346046,51:11.5,53:16.4,0 days 00:02:04.858190,group,FALSE,0.2,0.2,0.000532426,0.8,batch,FALSE,TRUE,0.3,0.2,0.090768676,5.78E-05,1.82E-05,FALSE,,0.21499638,FALSE,0.8,2,group,FALSE,,0.011636002,1,COMPLETE
42,0.724588108,0.726982498,24:24.7,26:25.7,0 days 00:02:00.979630,group,FALSE,0.25,0.2,0.000532426,0.8,layer,FALSE,TRUE,0.3,0.5,0.090768676,5.78E-05,1.82E-05,FALSE,,0.21499638,FALSE,0.8,1,group,FALSE,,0.011636002,0,COMPLETE
12,0.723333903,0.428538852,16:52.0,18:59.3,0 days 00:02:07.244635,fpgm,FALSE,0.2,0.9,0.000190499,0.9,batch,TRUE,FALSE,0.1,,0.000424674,1.59E-05,0.007886598,TRUE,0.4,0.002912139,FALSE,0.9,2,bnscale,FALSE,,0.000493402,0,COMPLETE
