number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_power,params_imp_type,params_norm,params_num_layers,params_prune_type,params_residual,state
59,0.951416122,25:25.4,26:35.1,0 days 00:01:09.631219,0.6,8,fpgm,,2,bnscale,FALSE,COMPLETE
67,0.951416122,35:05.3,36:04.1,0 days 00:00:58.751157,0.2,9,fpgm,,1,base,FALSE,COMPLETE
80,0.951416122,50:01.5,51:03.9,0 days 00:01:02.349032,0.5,9,fpgm,layer,1,group,FALSE,COMPLETE
32,0.951198257,53:09.4,54:10.9,0 days 00:01:01.446471,0.4,9,lamp,layer,1,base,TRUE,COMPLETE
41,0.951198257,03:14.3,04:15.3,0 days 00:01:01.049114,0.7,9,lamp,batch,1,group,TRUE,COMPLETE
52,0.950980392,15:44.0,17:07.9,0 days 00:01:23.882621,0.4,9,lamp,layer,2,group,TRUE,COMPLETE
60,0.950980392,26:35.1,27:33.8,0 days 00:00:58.662123,0.2,9,fpgm,,1,group,FALSE,COMPLETE
19,0.950762527,36:06.5,37:14.4,0 days 00:01:07.901884,0.2,7,fpgm,,2,bnscale,FALSE,COMPLETE
20,0.950762527,37:14.4,38:40.9,0 days 00:01:26.415511,0.4,8,fpgm,,3,bnscale,FALSE,COMPLETE
28,0.950762527,47:40.4,48:51.2,0 days 00:01:10.728691,0.1,8,fpgm,,2,base,FALSE,COMPLETE
36,0.950762527,58:02.2,59:00.5,0 days 00:00:58.362236,0.2,9,fpgm,,1,group,FALSE,COMPLETE
39,0.950762527,01:06.8,02:06.4,0 days 00:00:59.582105,0.6,9,group,layer,1,bnscale,FALSE,COMPLETE
43,0.950108932,05:20.5,06:19.1,0 days 00:00:58.557740,0.5,8,fpgm,layer,1,group,FALSE,COMPLETE
51,0.949891068,14:23.8,15:44.0,0 days 00:01:20.191626,0.3,8,fpgm,,3,base,TRUE,COMPLETE
81,0.949455338,51:03.9,51:59.3,0 days 00:00:55.424076,0.3,6,fpgm,,1,group,FALSE,COMPLETE
47,0.949019608,09:17.0,10:39.5,0 days 00:01:22.509268,0.8,9,fpgm,,2,group,FALSE,COMPLETE
93,0.949019608,04:46.6,06:53.7,0 days 00:02:07.101030,0.3,9,group,,4,group,FALSE,COMPLETE
14,0.948583878,29:51.9,30:57.8,0 days 00:01:05.907034,0,7,fpgm,layer,2,bnscale,TRUE,COMPLETE
31,0.948583878,51:27.0,53:09.4,0 days 00:01:42.442523,0.3,9,group,,3,bnscale,FALSE,COMPLETE
25,0.948148148,43:46.6,45:14.7,0 days 00:01:28.110246,0.2,8,fpgm,,3,bnscale,FALSE,COMPLETE
5,0.945751634,15:07.6,16:05.6,0 days 00:00:57.939931,0.1,6,lamp,batch,1,base,FALSE,COMPLETE
49,0.945315904,11:39.5,13:15.8,0 days 00:01:36.301417,0.7,8,fpgm,batch,3,bnscale,TRUE,COMPLETE
13,0.945098039,28:27.8,29:51.9,0 days 00:01:24.120491,0.6,8,fpgm,,3,group,FALSE,COMPLETE
70,0.944662309,38:27.3,40:01.8,0 days 00:01:34.584231,0.7,8,lamp,batch,3,bnscale,FALSE,COMPLETE
33,0.943137255,54:10.9,56:06.3,0 days 00:01:55.366222,0.4,8,lamp,batch,5,bnscale,FALSE,COMPLETE
3,0.9416122,11:31.6,14:13.8,0 days 00:02:42.276529,0.4,9,lamp,batch,5,group,TRUE,COMPLETE
22,0.937908497,39:50.3,41:19.3,0 days 00:01:29.063038,0.2,7,lamp,,4,bnscale,FALSE,COMPLETE
27,0.937472767,46:24.2,47:40.4,0 days 00:01:16.270563,0.5,7,fpgm,,3,bnscale,FALSE,COMPLETE
10,0.936383442,23:00.5,26:03.8,0 days 00:03:03.385723,0.7,9,group,layer,6,group,FALSE,COMPLETE
29,0.933551198,48:51.2,50:18.4,0 days 00:01:27.210479,0.4,7,fpgm,,4,bnscale,FALSE,COMPLETE
62,0.930936819,28:47.1,30:46.6,0 days 00:01:59.574266,0.3,8,fpgm,,5,bnscale,TRUE,COMPLETE
8,0.930065359,18:55.7,21:59.9,0 days 00:03:04.184626,0.1,9,group,batch,6,bnscale,FALSE,COMPLETE
50,0.893246187,13:15.8,14:23.8,0 days 00:01:08.013134,0.6,6,group,,2,bnscale,TRUE,COMPLETE
53,0.875163399,17:07.9,18:41.6,0 days 00:01:33.674325,0.7,8,fpgm,,4,bnscale,TRUE,COMPLETE
11,0.869498911,26:03.9,27:03.2,0 days 00:00:59.294159,0.7,6,lamp,batch,1,bnscale,TRUE,COMPLETE
6,0.850762527,16:05.6,17:55.3,0 days 00:01:49.731439,0.5,6,group,batch,5,group,TRUE,COMPLETE
71,0.702832244,40:01.9,41:08.1,0 days 00:01:06.208761,0.8,7,group,batch,2,bnscale,FALSE,COMPLETE
12,0.464923747,27:03.2,28:27.7,0 days 00:01:24.557523,0.8,6,fpgm,,4,group,TRUE,COMPLETE
56,0.450544662,20:39.4,23:30.7,0 days 00:02:51.295611,0.7,9,fpgm,,6,group,TRUE,COMPLETE
0,,35:59.7,36:02.4,0 days 00:00:02.659671,0.2,9,lamp,layer,3,bnscale,TRUE,FAIL
1,,06:29.1,06:29.2,0 days 00:00:00.090840,0.7,7,group,batch,5,group,FALSE,FAIL
2,,10:04.9,,,0.5,7,fpgm,batch,6,base,TRUE,RUNNING
