number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
45,0.683666667,0.6,56:14.9,56:26.0,0 days 00:00:11.111803,lamp,FALSE,0.001046796,1.88E-05,TRUE,0.5,0.085945881,TRUE,0.6,1,bnscale,FALSE,,6.65E-05,0,COMPLETE
5,0.682333333,0.6,48:27.4,48:37.4,0 days 00:00:09.961925,group,TRUE,0.000814117,2.75E-05,FALSE,,0.198756781,FALSE,0.6,1,base,FALSE,,4.65E-05,0,COMPLETE
58,0.682333333,0.6,58:54.4,59:07.6,0 days 00:00:13.194122,fpgm,FALSE,0.000398114,0.000929672,TRUE,0.35,0.031878036,FALSE,0.6,3,group,FALSE,,0.003967694,1,COMPLETE
33,0.681333333,0.6,53:52.7,54:06.1,0 days 00:00:13.428962,fpgm,TRUE,6.90E-05,5.34E-05,FALSE,,0.79784652,TRUE,0.6,3,base,TRUE,0,0.001627983,0,COMPLETE
46,0.681,0.6,56:26.1,56:39.5,0 days 00:00:13.407554,fpgm,TRUE,6.28E-05,0.000499453,TRUE,0.5,2.36E-05,FALSE,0.6,3,base,FALSE,,0.000253904,0,COMPLETE
25,0.68,0.7,52:23.9,52:34.3,0 days 00:00:10.353216,fpgm,FALSE,0.000120298,6.56E-05,FALSE,,2.86E-05,FALSE,0.7,1,bnscale,FALSE,,0.000304372,0,COMPLETE
53,0.678333333,0.5,57:52.2,58:06.1,0 days 00:00:13.869137,lamp,FALSE,0.000398114,3.00E-05,TRUE,0.25,7.99E-05,FALSE,0.5,3,group,FALSE,,1.17E-05,1,COMPLETE
91,0.677333333,0.6,05:08.1,05:19.5,0 days 00:00:11.383087,lamp,TRUE,0.000279714,0.000948824,FALSE,,0.002281803,FALSE,0.6,2,group,FALSE,,5.43E-05,1,COMPLETE
97,0.676333333,0.6,06:24.2,06:34.3,0 days 00:00:10.083466,lamp,FALSE,0.000814117,2.67E-05,FALSE,,0.002661359,FALSE,0.6,1,base,TRUE,0.4,4.65E-05,1,COMPLETE
85,0.674333333,0.5,04:00.8,04:12.3,0 days 00:00:11.477131,fpgm,FALSE,0.002536307,0.002899158,FALSE,,0.001138768,FALSE,0.5,2,bnscale,FALSE,,2.08E-05,1,COMPLETE
69,0.673333333,0.9,00:55.4,01:08.7,0 days 00:00:13.308730,fpgm,FALSE,0.000108145,0.000793331,TRUE,0.3,6.13E-05,TRUE,0.9,3,group,FALSE,,0.001685953,1,COMPLETE
71,0.672,0.6,01:20.5,01:30.4,0 days 00:00:09.903776,lamp,FALSE,4.48E-05,0.00268106,TRUE,0.25,3.83E-05,TRUE,0.6,1,bnscale,FALSE,,6.65E-05,1,COMPLETE
57,0.669666667,0.5,58:42.7,58:54.4,0 days 00:00:11.688570,fpgm,TRUE,3.47E-05,0.000657574,FALSE,,0.000301396,FALSE,0.5,2,bnscale,FALSE,,0.000304372,1,COMPLETE
76,0.666333333,0.6,02:13.6,02:27.2,0 days 00:00:13.552291,lamp,TRUE,6.90E-05,5.34E-05,FALSE,,0.000572983,TRUE,0.6,3,group,TRUE,0.3,1.59E-05,1,COMPLETE
88,0.665666667,0.8,04:37.1,04:46.8,0 days 00:00:09.754760,group,FALSE,0.000814117,2.75E-05,FALSE,,0.000301396,FALSE,0.8,1,base,FALSE,,1.43E-05,1,COMPLETE
86,0.664333333,0.6,04:12.3,04:25.6,0 days 00:00:13.298707,fpgm,TRUE,0.000165405,9.83E-05,FALSE,,0.003935167,TRUE,0.6,3,group,FALSE,,7.66E-05,1,COMPLETE
4,0.663666667,0.8,48:13.9,48:27.4,0 days 00:00:13.487012,lamp,FALSE,5.81E-05,1.40E-05,TRUE,0,0.101871038,FALSE,0.8,3,group,FALSE,,0.000146247,0,COMPLETE
15,0.663666667,0.9,50:17.0,50:29.0,0 days 00:00:11.980104,fpgm,FALSE,0.000165405,0.002899158,FALSE,,1.43E-05,TRUE,0.9,2,group,FALSE,,0.001685953,0,COMPLETE
61,0.663333333,0.9,59:29.4,59:40.8,0 days 00:00:11.392291,fpgm,TRUE,0.000165405,0.002899158,FALSE,,1.43E-05,FALSE,0.9,2,group,TRUE,0.05,0.001685953,1,COMPLETE
79,0.661666667,0.8,02:52.5,03:02.3,0 days 00:00:09.820403,lamp,TRUE,0.000814117,2.75E-05,TRUE,0.3,0.076739213,FALSE,0.8,1,base,FALSE,,1.10E-05,1,COMPLETE
31,0.660333333,0.7,53:33.0,53:42.8,0 days 00:00:09.741639,fpgm,FALSE,0.002978079,0.000853333,FALSE,,0.191243615,TRUE,0.7,1,bnscale,FALSE,,0.068959828,0,COMPLETE
