number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
75,0.671333333,0.7,40:37.4,40:50.4,0 days 00:00:13.002689,group,FALSE,0.003364621,0.000385128,FALSE,,0.009868073,FALSE,0.7,1,base,TRUE,0,0.0052678,1,COMPLETE
67,0.669333333,0.7,38:34.2,38:52.1,0 days 00:00:17.971765,lamp,TRUE,0.002776656,0.001423241,TRUE,0.2,0.033585074,FALSE,0.7,3,group,TRUE,0.3,4.54E-05,1,COMPLETE
84,0.667666667,0.8,42:55.5,43:08.1,0 days 00:00:12.621018,lamp,TRUE,0.00093625,0.000204254,FALSE,,1.44E-05,FALSE,0.8,1,group,FALSE,,5.56E-05,1,COMPLETE
34,0.667333333,0.5,29:51.6,30:08.2,0 days 00:00:16.611002,fpgm,FALSE,0.000109265,8.03E-05,TRUE,0.3,0.435900735,FALSE,0.5,2,base,FALSE,,0.000277619,0,COMPLETE
37,0.666333333,0.8,30:40.2,30:53.3,0 days 00:00:13.142010,group,FALSE,0.004634267,0.000218542,FALSE,,1.44E-05,FALSE,0.8,1,bnscale,TRUE,0.35,5.56E-05,0,COMPLETE
68,0.666333333,0.9,38:52.2,39:07.1,0 days 00:00:14.883710,lamp,FALSE,0.003142816,0.008600322,TRUE,0.35,0.038451884,TRUE,0.9,2,group,FALSE,,0.005063177,1,COMPLETE
85,0.666,0.6,43:08.1,43:29.0,0 days 00:00:20.846545,lamp,FALSE,0.00012185,4.22E-05,FALSE,,0.132381589,TRUE,0.6,3,bnscale,FALSE,,0.159534147,1,COMPLETE
25,0.661,0.6,27:31.3,27:49.5,0 days 00:00:18.131838,lamp,TRUE,0.000524051,2.20E-05,FALSE,,0.855652951,FALSE,0.6,3,group,TRUE,0.15,3.65E-05,0,COMPLETE
95,0.653,0.5,45:48.6,46:06.9,0 days 00:00:18.391665,fpgm,TRUE,6.21E-05,1.48E-05,FALSE,,0.058108204,FALSE,0.5,3,bnscale,FALSE,,0.008784266,1,COMPLETE
29,0.652,0.5,28:31.9,28:51.9,0 days 00:00:19.955049,group,TRUE,0.000113703,4.27E-05,TRUE,0.3,3.78E-05,FALSE,0.5,3,group,TRUE,0.2,0.001118326,0,COMPLETE
62,0.648666667,0.7,37:19.2,37:32.3,0 days 00:00:13.138272,fpgm,FALSE,0.007186682,0.000183945,FALSE,,3.07E-05,TRUE,0.7,1,group,FALSE,,0.233749568,1,COMPLETE
93,0.646666667,0.5,45:16.5,45:30.8,0 days 00:00:14.312308,group,FALSE,0.000113703,4.27E-05,TRUE,0.45,3.78E-05,TRUE,0.5,1,group,TRUE,0.3,0.001712751,1,COMPLETE
63,0.634666667,0.8,37:32.4,37:45.3,0 days 00:00:12.968215,lamp,FALSE,0.004269572,0.002059023,TRUE,0.05,0.038451884,FALSE,0.8,1,bnscale,FALSE,,2.77E-05,1,COMPLETE
30,0.629333333,0.6,28:51.9,29:05.5,0 days 00:00:13.541055,fpgm,TRUE,0.000118032,0.000476299,TRUE,0.45,0.000127065,TRUE,0.6,1,bnscale,TRUE,0.05,0.000915196,0,COMPLETE
