number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
94,0.85,2025-05-19 17:06:00.425684,2025-05-19 17:06:15.494288,0 days 00:00:15.068604,True,2.5,COMPLETE,0.6,0.995,0.995,0.0014699030566033683,0.007080007211365287,0.9,0.1,0.05,True,60.0,0.25
53,0.85,2025-05-19 16:53:04.950525,2025-05-19 16:53:20.177522,0 days 00:00:15.226997,False,2.25,COMPLETE,0.6,0.8,0.8,0.002398692849317828,0.004543120190040319,1.35,0.2,0.05,True,30.0,0.25
5,0.85,2025-05-19 16:36:19.582561,2025-05-19 16:36:33.899691,0 days 00:00:14.317130,True,1.5,COMPLETE,0.6,0.99,0.99,0.004821123528023987,1.4098300931348128e-05,0.5,0.35,0.1,False,,0.3
55,0.85,2025-05-19 16:53:36.819838,2025-05-19 16:53:57.840335,0 days 00:00:21.020497,False,1.5,COMPLETE,0.6,0.8,0.8,0.0034183895716132294,0.015826760425335207,0.5,0.15000000000000002,0.05,True,30.0,0.25
89,0.85,2025-05-19 17:04:34.807012,2025-05-19 17:04:53.544465,0 days 00:00:18.737453,True,1.75,COMPLETE,0.6,0.99,0.99,0.00026644676456187333,0.012447792451812167,0.75,0.0,0.15,False,,0.0
83,0.8496666666666667,2025-05-19 17:02:41.688855,2025-05-19 17:02:56.043781,0 days 00:00:14.354926,True,1.75,COMPLETE,0.6,0.9,0.9,0.0027534882497811243,0.0031226972115805125,0.9,0.15000000000000002,0.05,True,60.0,0.25
102,0.8496666666666667,2025-05-19 17:08:34.137683,2025-05-19 17:08:54.005939,0 days 00:00:19.868256,True,2.0,COMPLETE,0.6,0.9,0.9,0.0004022714857110929,3.769869765232183e-05,1.4,0.05,0.05,True,150.0,0.25
17,0.8496666666666667,2025-05-19 16:40:27.295993,2025-05-19 16:40:44.005991,0 days 00:00:16.709998,True,1.0,COMPLETE,0.5,0.995,0.995,0.0005441513717780159,0.015893566392993386,1.0,0.2,0.1,True,120.0,0.25
43,0.8493333333333334,2025-05-19 16:50:06.178915,2025-05-19 16:50:29.872265,0 days 00:00:23.693350,True,2.25,COMPLETE,0.6,0.9,0.9,0.00023068655431218572,0.00319847008188502,0.75,0.15000000000000002,0.1,True,90.0,0.2
59,0.8493333333333334,2025-05-19 16:54:41.178501,2025-05-19 16:55:01.176525,0 days 00:00:19.998024,False,1.25,COMPLETE,0.6,0.8,0.8,0.006561809093721112,0.032016972793815775,1.6,0.35,0.05,True,30.0,0.25
111,0.8490000000000001,2025-05-19 17:11:46.351861,2025-05-19 17:12:04.366155,0 days 00:00:18.014294,False,2.5,COMPLETE,0.6,0.9,0.9,0.00025134270991606457,0.0007437114485896205,0.8500000000000001,0.05,0.05,True,30.0,0.25
37,0.8490000000000001,2025-05-19 16:47:57.350027,2025-05-19 16:48:16.785747,0 days 00:00:19.435720,False,2.5,COMPLETE,0.7,0.99,0.99,0.00029888116031987936,0.0670523906340344,0.9,0.15000000000000002,0.05,False,,0.2
103,0.8489999999999999,2025-05-19 17:08:54.040860,2025-05-19 17:09:08.443320,0 days 00:00:14.402460,True,1.75,COMPLETE,0.6,0.9,0.9,0.002867621163357238,0.0002825865916889633,1.4500000000000002,0.0,0.05,True,150.0,0.25
76,0.8489999999999999,2025-05-19 17:00:17.071987,2025-05-19 17:00:40.278582,0 days 00:00:23.206595,True,2.25,COMPLETE,0.6,0.8,0.8,0.00019664439151876378,1.923827749155733e-05,1.2000000000000002,0.05,0.1,False,,0.2
67,0.8489999999999999,2025-05-19 16:57:09.307929,2025-05-19 16:57:33.256287,0 days 00:00:23.948358,False,3.25,COMPLETE,0.6,0.9,0.9,0.00010951960143254757,0.00066896641449899,1.15,0.05,0.1,True,30.0,0.2
115,0.8489999999999999,2025-05-19 17:13:14.734444,2025-05-19 17:13:37.810751,0 days 00:00:23.076307,False,2.5,COMPLETE,0.6,0.9,0.9,0.00010712550109698064,0.0054529912898228314,1.25,0.1,0.05,True,30.0,0.2
77,0.8486666666666668,2025-05-19 17:00:40.318487,2025-05-19 17:01:05.253160,0 days 00:00:24.934673,False,3.0,COMPLETE,0.6,0.9,0.9,6.453357059264936e-05,0.012120460667493517,0.6,0.15000000000000002,0.15,True,60.0,0.3
90,0.8483333333333333,2025-05-19 17:04:53.587643,2025-05-19 17:05:08.278101,0 days 00:00:14.690458,False,1.25,COMPLETE,0.6,0.99,0.99,0.0006289970244190839,0.03034230307158244,0.8,0.05,0.1,False,,0.0
42,0.848,2025-05-19 16:49:41.630717,2025-05-19 16:50:06.139667,0 days 00:00:24.508950,True,2.75,COMPLETE,0.6,0.9,0.9,0.000125470505333984,0.02798221295423231,0.8500000000000001,0.1,0.1,True,90.0,0.2
96,0.848,2025-05-19 17:06:31.170876,2025-05-19 17:06:50.538136,0 days 00:00:19.367260,False,1.75,COMPLETE,0.6,0.8,0.8,9.453627713796235e-05,0.010515678079082297,1.4500000000000002,0.15000000000000002,0.05,False,,0.0
63,0.848,2025-05-19 16:55:48.046933,2025-05-19 16:56:14.539157,0 days 00:00:26.492224,False,2.25,COMPLETE,0.6,0.8,0.8,6.263903869932224e-05,0.0016594599362957443,0.75,0.15000000000000002,0.1,True,30.0,0.25
78,0.848,2025-05-19 17:01:05.295876,2025-05-19 17:01:19.525601,0 days 00:00:14.229725,True,1.5,COMPLETE,0.6,0.8,0.8,0.0038640327125680426,7.249382120513585e-05,1.35,0.05,0.05,True,150.0,0.15000000000000002
91,0.848,2025-05-19 17:05:08.317359,2025-05-19 17:05:27.051343,0 days 00:00:18.733984,True,2.0,COMPLETE,0.6,0.9,0.9,0.00020083377327813185,0.009096127031616552,1.0,0.05,0.05,False,,0.0
57,0.848,2025-05-19 16:54:13.384660,2025-05-19 16:54:26.930560,0 days 00:00:13.545900,False,2.25,COMPLETE,0.6,0.8,0.8,0.002204571915399024,0.0002502849293467388,1.3,0.05,0.05,False,,0.3
