number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
38,0.8456666666666667,2025-05-19 16:01:58.670637,2025-05-19 16:02:16.231256,0 days 00:00:17.560619,True,3.0,COMPLETE,0.5,0.9,0.9,0.0014447602034518305,0.00012744105328351738,1.9000000000000001,0.2,0.1,True,30.0,0.3
121,0.8456666666666667,2025-05-19 16:32:58.584371,2025-05-19 16:33:23.797565,0 days 00:00:25.213194,True,3.5,COMPLETE,0.5,0.9,0.9,0.0005134566651564999,1.653056202391525e-05,1.9500000000000002,0.05,0.0,True,30.0,0.3
55,0.8456666666666667,2025-05-19 16:07:34.561313,2025-05-19 16:07:53.707664,0 days 00:00:19.146351,True,3.0,COMPLETE,0.5,0.995,0.995,0.0009833949207449487,8.258317375704953e-05,1.9500000000000002,0.2,0.1,True,90.0,0.3
123,0.8453333333333334,2025-05-19 16:33:49.735593,2025-05-19 16:34:14.288162,0 days 00:00:24.552569,True,3.75,COMPLETE,0.5,0.9,0.9,0.0005717353590471902,1.0352953242528557e-05,1.85,0.0,0.0,True,60.0,0.3
117,0.8453333333333334,2025-05-19 16:31:28.693278,2025-05-19 16:31:53.484531,0 days 00:00:24.791253,True,3.75,COMPLETE,0.5,0.9,0.9,0.0002281499969664879,1.97539132807214e-05,1.75,0.15000000000000002,0.0,True,60.0,0.3
114,0.8453333333333334,2025-05-19 16:30:15.074800,2025-05-19 16:30:39.713783,0 days 00:00:24.638983,True,3.25,COMPLETE,0.5,0.9,0.9,0.00027276156937839935,0.00046176088790919487,1.9000000000000001,0.0,0.05,True,90.0,0.3
91,0.8450000000000001,2025-05-19 16:20:38.689896,2025-05-19 16:21:03.628167,0 days 00:00:24.938271,True,3.75,COMPLETE,0.5,0.9,0.9,0.0003541444191451558,0.00037105816921849063,1.9000000000000001,0.05,0.0,True,30.0,0.3
94,0.8450000000000001,2025-05-19 16:21:53.951588,2025-05-19 16:22:16.071741,0 days 00:00:22.120153,True,4.5,COMPLETE,0.5,0.9,0.9,0.0006732760203750239,0.0009992808380865467,1.9500000000000002,0.0,0.0,True,30.0,0.3
83,0.8450000000000001,2025-05-19 16:17:14.997436,2025-05-19 16:17:40.924825,0 days 00:00:25.927389,True,4.75,COMPLETE,0.5,0.9,0.9,0.00026255384407896325,0.00029903639117429497,1.85,0.25,0.0,True,30.0,0.3
59,0.8449999999999999,2025-05-19 16:09:06.910352,2025-05-19 16:09:26.263826,0 days 00:00:19.353474,True,2.25,COMPLETE,0.5,0.995,0.995,0.0009519376017496768,5.776272139961262e-05,1.75,0.2,0.1,True,60.0,0.25
79,0.8449999999999999,2025-05-19 16:15:31.932897,2025-05-19 16:15:57.317805,0 days 00:00:25.384908,True,3.75,COMPLETE,0.5,0.9,0.9,0.0003033327734709903,0.0007013029882408971,1.8,0.15000000000000002,0.0,True,120.0,0.2
57,0.8446666666666666,2025-05-19 16:08:19.281764,2025-05-19 16:08:44.175242,0 days 00:00:24.893478,True,3.25,COMPLETE,0.5,0.995,0.995,0.00038935211255708814,1.5534908655940557e-05,1.85,0.2,0.15,True,120.0,0.3
120,0.8446666666666666,2025-05-19 16:32:33.250974,2025-05-19 16:32:58.541689,0 days 00:00:25.290715,True,3.75,COMPLETE,0.5,0.9,0.9,0.00041768336333575386,3.0670624692586135e-05,1.9000000000000001,0.30000000000000004,0.0,True,60.0,0.3
81,0.8446666666666666,2025-05-19 16:16:23.470741,2025-05-19 16:16:48.496733,0 days 00:00:25.025992,True,4.5,COMPLETE,0.5,0.9,0.9,0.00038574370959839016,0.00012325223549710426,1.9500000000000002,0.25,0.0,True,30.0,0.3
40,0.8446666666666666,2025-05-19 16:02:34.837655,2025-05-19 16:02:52.734398,0 days 00:00:17.896743,True,2.75,COMPLETE,0.5,0.99,0.99,0.0013579058182190934,8.82929335382761e-05,1.9500000000000002,0.1,0.1,True,60.0,0.25
98,0.8443333333333333,2025-05-19 16:23:33.000427,2025-05-19 16:23:56.006351,0 days 00:00:23.005924,True,4.5,COMPLETE,0.5,0.9,0.9,0.0006093283021697742,4.515328481294e-05,1.9500000000000002,0.05,0.0,True,60.0,0.25
108,0.8443333333333333,2025-05-19 16:27:43.281045,2025-05-19 16:28:08.501255,0 days 00:00:25.220210,True,4.75,COMPLETE,0.5,0.9,0.9,0.00029198374455614205,1.5041081546746248e-05,1.9500000000000002,0.0,0.05,True,60.0,0.3
41,0.8443333333333333,2025-05-19 16:02:52.773774,2025-05-19 16:03:10.908719,0 days 00:00:18.134945,True,2.75,COMPLETE,0.5,0.99,0.99,0.001332158643516527,7.935630932871088e-05,1.9500000000000002,0.1,0.1,True,30.0,0.25
70,0.844,2025-05-19 16:12:24.172505,2025-05-19 16:12:49.283909,0 days 00:00:25.111404,True,3.75,COMPLETE,0.5,0.9,0.9,0.000290675023616557,3.835548424931117e-05,1.6500000000000001,0.15000000000000002,0.15,True,30.0,0.3
124,0.844,2025-05-19 16:34:14.321292,2025-05-19 16:34:39.772403,0 days 00:00:25.451111,True,4.0,COMPLETE,0.5,0.9,0.9,0.0002582410030651266,0.00031835733962840766,2.0,0.15000000000000002,0.15,True,30.0,0.3
44,0.844,2025-05-19 16:03:44.080134,2025-05-19 16:04:08.126673,0 days 00:00:24.046539,True,2.75,COMPLETE,0.5,0.99,0.99,0.0005195591204719957,0.0005213789853374485,1.9000000000000001,0.05,0.1,True,30.0,0.3
102,0.8436666666666667,2025-05-19 16:25:11.559833,2025-05-19 16:25:37.095254,0 days 00:00:25.535421,True,3.5,COMPLETE,0.5,0.9,0.9,0.0002396869659756337,0.0003517058634545694,2.0,0.0,0.0,True,60.0,0.3
122,0.8436666666666667,2025-05-19 16:33:23.839195,2025-05-19 16:33:49.693685,0 days 00:00:25.854490,True,4.0,COMPLETE,0.5,0.9,0.9,0.00034998508272160043,4.0308892537184725e-05,1.9500000000000002,0.05,0.0,True,30.0,0.3
90,0.8436666666666666,2025-05-19 16:20:13.238445,2025-05-19 16:20:38.649588,0 days 00:00:25.411143,True,4.25,COMPLETE,0.5,0.9,0.9,0.0002515981301713713,0.0005852995367662978,1.7000000000000002,0.05,0.0,True,30.0,0.2
61,0.8433333333333333,2025-05-19 16:09:45.312219,2025-05-19 16:10:03.783568,0 days 00:00:18.471349,True,1.75,COMPLETE,0.5,0.995,0.995,0.0010902280610593643,4.820976597291545e-05,2.0,0.2,0.1,True,60.0,0.25
104,0.8433333333333333,2025-05-19 16:26:03.599037,2025-05-19 16:26:29.771875,0 days 00:00:26.172838,True,4.0,COMPLETE,0.5,0.9,0.9,0.00019922064842972347,0.0008133096675409717,1.9000000000000001,0.0,0.0,True,30.0,0.3
96,0.8433333333333333,2025-05-19 16:22:41.599431,2025-05-19 16:23:06.937385,0 days 00:00:25.337954,True,3.75,COMPLETE,0.5,0.9,0.9,0.0004710061593998894,0.0002733869442862586,1.8,0.05,0.0,True,30.0,0.25
103,0.843,2025-05-19 16:25:37.133538,2025-05-19 16:26:03.554290,0 days 00:00:26.420752,True,4.25,COMPLETE,0.5,0.9,0.9,0.0004120534507623783,0.0002094555677824567,1.9500000000000002,0.0,0.0,True,60.0,0.3
74,0.843,2025-05-19 16:13:36.859652,2025-05-19 16:14:02.061710,0 days 00:00:25.202058,True,4.0,COMPLETE,0.5,0.9,0.9,0.0004494554266321722,2.5545509272059054e-05,1.7000000000000002,0.25,0.1,True,90.0,0.25
