number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
85,0.852,2025-05-20 21:44:05.787369,2025-05-20 21:44:26.729597,0 days 00:00:20.942228,cwd,False,4.5,COMPLETE,0.6,0.99,0.99,0.0006227545806528127,0.058517585704952045,1.5,0.25,0.05,True,120.0,0.15000000000000002
79,0.852,2025-05-20 21:42:21.552887,2025-05-20 21:42:36.364144,0 days 00:00:14.811257,cwd,False,4.0,COMPLETE,0.6,0.99,0.99,0.001490226871695292,0.008297557280091529,0.5,0.25,0.05,True,150.0,0.15000000000000002
24,0.852,2025-05-20 21:27:30.288537,2025-05-20 21:27:45.351118,0 days 00:00:15.062581,mse,False,,COMPLETE,0.6,0.995,0.995,0.0028482853391785788,0.009761919999029662,0.75,0.25,0.05,True,120.0,0.05
93,0.8516666666666667,2025-05-20 21:46:50.655476,2025-05-20 21:47:09.760385,0 days 00:00:19.104909,cwd,False,3.25,COMPLETE,0.6,0.99,0.99,0.0001829672488973691,0.14599170303439626,1.0,0.25,0.1,False,,0.25
64,0.8516666666666667,2025-05-20 21:38:17.903217,2025-05-20 21:38:35.230424,0 days 00:00:17.327207,mse,False,,COMPLETE,0.6,0.8,0.8,0.002781528131797986,0.012639603662347041,0.75,0.25,0.05,True,150.0,0.1
75,0.8516666666666666,2025-05-20 21:41:12.691938,2025-05-20 21:41:25.419945,0 days 00:00:12.728007,mse,False,,COMPLETE,0.6,0.995,0.995,0.0010100981242129993,0.006669004666892353,1.25,0.25,0.05,True,120.0,0.05
80,0.8516666666666666,2025-05-20 21:42:36.404600,2025-05-20 21:42:55.924428,0 days 00:00:19.519828,cwd,True,4.0,COMPLETE,0.6,0.99,0.99,0.0018986970443680108,0.008953121994612068,0.5,0.25,0.05,True,30.0,0.05
14,0.8513333333333334,2025-05-20 21:25:03.322548,2025-05-20 21:25:23.352498,0 days 00:00:20.029950,mse,False,,COMPLETE,0.6,0.8,0.8,0.0011354244945240692,0.027737221829116403,1.25,0.25,0.05,True,150.0,0.0
121,0.8513333333333334,2025-05-20 21:55:41.121151,2025-05-20 21:56:01.942814,0 days 00:00:20.821663,cwd,False,1.75,COMPLETE,0.6,0.995,0.995,0.0003154889697985427,0.059847798961324486,0.75,0.25,0.05,False,,0.3
83,0.8513333333333334,2025-05-20 21:43:33.312276,2025-05-20 21:43:50.391585,0 days 00:00:17.079309,cwd,False,4.25,COMPLETE,0.6,0.99,0.99,0.0022807643342447797,0.019564592662181916,1.25,0.25,0.05,True,150.0,0.15000000000000002
56,0.8513333333333333,2025-05-20 21:36:10.748541,2025-05-20 21:36:23.221501,0 days 00:00:12.472960,mse,False,,COMPLETE,0.6,0.995,0.995,0.0017788061828938662,0.002139850987366056,1.0,0.25,0.1,True,120.0,0.1
11,0.8513333333333333,2025-05-20 21:24:18.573788,2025-05-20 21:24:34.766736,0 days 00:00:16.192948,mse,False,,COMPLETE,0.6,0.8,0.8,0.0014300696849627427,0.020080112292980064,1.75,0.25,0.15,True,150.0,0.1
51,0.851,2025-05-20 21:34:51.959335,2025-05-20 21:35:09.932029,0 days 00:00:17.972694,mse,False,,COMPLETE,0.6,0.8,0.8,0.0011846832325983594,0.0584762303781675,1.25,0.25,0.05,True,150.0,0.0
46,0.851,2025-05-20 21:33:34.871625,2025-05-20 21:33:48.740521,0 days 00:00:13.868896,mse,True,,COMPLETE,0.6,0.9,0.9,0.000901954742631492,0.01614955128964482,2.0,0.25,0.05,True,120.0,0.05
107,0.851,2025-05-20 21:51:11.008690,2025-05-20 21:51:29.215428,0 days 00:00:18.206738,cwd,False,2.75,COMPLETE,0.6,0.99,0.99,0.0006411280870625793,0.028975467833316622,3.25,0.25,0.1,False,,0.25
21,0.851,2025-05-20 21:26:49.172026,2025-05-20 21:27:01.858264,0 days 00:00:12.686238,mse,False,,COMPLETE,0.6,0.995,0.995,0.00045943425099362583,0.05254084225174028,1.5,0.25,0.05,True,120.0,0.0
47,0.851,2025-05-20 21:33:48.782102,2025-05-20 21:34:03.951721,0 days 00:00:15.169619,cwd,False,1.0,COMPLETE,0.6,0.8,0.8,0.0016343994442581326,0.0034302655430146845,0.75,0.25,0.1,True,90.0,0.0
27,0.8506666666666667,2025-05-20 21:28:16.781884,2025-05-20 21:28:34.739250,0 days 00:00:17.957366,mse,False,,COMPLETE,0.6,0.995,0.995,0.004838638598149263,0.004047184930978271,0.75,0.0,0.0,True,120.0,0.1
71,0.8506666666666666,2025-05-20 21:40:01.593658,2025-05-20 21:40:19.602351,0 days 00:00:18.008693,mse,False,,COMPLETE,0.6,0.8,0.8,0.0016201005560120725,0.035740242669399784,1.0,0.25,0.05,True,150.0,0.2
67,0.8506666666666666,2025-05-20 21:39:03.099448,2025-05-20 21:39:16.586309,0 days 00:00:13.486861,mse,False,,COMPLETE,0.6,0.8,0.8,0.0020882239566229555,0.008871050163291882,1.0,0.25,0.05,True,150.0,0.1
32,0.8506666666666666,2025-05-20 21:29:35.213078,2025-05-20 21:29:56.535183,0 days 00:00:21.322105,mse,False,,COMPLETE,0.6,0.995,0.995,0.00040265986102140503,0.11619430077710943,1.5,0.25,0.05,True,120.0,0.05
105,0.8506666666666666,2025-05-20 21:50:36.832458,2025-05-20 21:50:53.679548,0 days 00:00:16.847090,cwd,False,2.0,COMPLETE,0.6,0.99,0.99,0.00021613619291994938,0.03763537291676763,1.25,0.25,0.05,False,,0.2
110,0.8506666666666666,2025-05-20 21:52:10.375298,2025-05-20 21:52:33.507324,0 days 00:00:23.132026,cwd,False,1.75,COMPLETE,0.6,0.995,0.995,0.00027797864223639955,0.15501842768801696,1.75,0.25,0.1,False,,0.3
54,0.8503333333333334,2025-05-20 21:35:38.331945,2025-05-20 21:35:50.244069,0 days 00:00:11.912124,mse,False,,COMPLETE,0.6,0.8,0.8,0.001994511703960415,1.8573034115983703e-05,0.75,0.25,0.05,True,120.0,0.0
62,0.8503333333333334,2025-05-20 21:37:38.661186,2025-05-20 21:37:59.549619,0 days 00:00:20.888433,mse,False,,COMPLETE,0.6,0.8,0.8,0.0005452450477539964,0.06762740409325936,1.75,0.25,0.15,True,150.0,0.1
106,0.8503333333333334,2025-05-20 21:50:53.714662,2025-05-20 21:51:10.968892,0 days 00:00:17.254230,cwd,False,2.25,COMPLETE,0.6,0.99,0.99,0.0004823287584073642,0.12605192209700913,0.75,0.25,0.05,False,,0.2
66,0.8503333333333334,2025-05-20 21:38:47.892542,2025-05-20 21:39:03.060285,0 days 00:00:15.167743,mse,False,,COMPLETE,0.6,0.995,0.995,0.004106906970014507,0.005132379936989961,0.75,0.25,0.05,True,150.0,0.15000000000000002
