number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_power,params_imp_type,params_norm,params_num_layers,params_prune_type,params_residual,state
36,0.965507246,14:07.4,38:22.3,0 days 00:24:14.929449,0.6,6,group,,1,group,TRUE,COMPLETE
57,0.965362319,53:37.2,23:01.7,0 days 00:29:24.464845,0.3,9,lamp,layer,2,bnscale,FALSE,COMPLETE
56,0.965217391,29:28.9,53:37.2,0 days 00:24:08.272842,0.6,6,group,layer,1,group,TRUE,COMPLETE
44,0.965169082,34:45.5,58:54.7,0 days 00:24:09.202166,0.6,6,group,layer,1,group,TRUE,COMPLETE
20,0.964927536,36:55.3,01:24.6,0 days 00:24:29.325909,0.1,7,group,batch,1,bnscale,TRUE,COMPLETE
69,0.964879227,51:16.5,17:51.4,0 days 00:26:34.952294,0.1,8,fpgm,layer,2,group,TRUE,COMPLETE
109,0.964589372,26:18.7,50:47.5,0 days 00:24:28.740724,0,7,lamp,batch,1,group,TRUE,COMPLETE
7,0.964154589,03:51.6,28:07.2,0 days 00:24:15.575285,0.7,6,lamp,layer,1,bnscale,FALSE,COMPLETE
30,0.964057971,45:45.4,10:16.1,0 days 00:24:30.673480,0.6,7,group,batch,1,bnscale,FALSE,COMPLETE
60,0.963140097,11:37.3,36:05.0,0 days 00:24:27.768132,0.4,6,group,,2,bnscale,FALSE,COMPLETE
34,0.962657005,25:05.5,49:37.6,0 days 00:24:32.055743,0.4,6,group,layer,2,group,TRUE,COMPLETE
81,0.962463768,49:44.8,15:24.6,0 days 00:25:39.839120,0.1,7,fpgm,layer,3,group,TRUE,COMPLETE
99,0.96236715,16:40.6,41:42.9,0 days 00:25:02.344447,0,7,fpgm,layer,2,group,TRUE,COMPLETE
46,0.962318841,23:02.6,47:57.5,0 days 00:24:54.839733,0.4,7,group,,2,group,TRUE,COMPLETE
1,0.962222222,20:11.3,48:44.6,0 days 00:28:33.323351,0.5,9,group,,2,bnscale,TRUE,COMPLETE
38,0.962125604,05:28.4,29:56.5,0 days 00:24:28.119612,0.5,6,group,,2,base,TRUE,COMPLETE
15,0.961980676,28:41.1,57:06.0,0 days 00:28:24.954414,0.1,8,fpgm,layer,4,group,FALSE,COMPLETE
31,0.96178744,10:16.1,36:48.0,0 days 00:26:31.867751,0.3,8,lamp,batch,2,bnscale,TRUE,COMPLETE
48,0.96173913,12:04.3,37:07.2,0 days 00:25:02.966829,0.4,7,group,layer,2,group,TRUE,COMPLETE
11,0.961594203,41:13.5,06:52.9,0 days 00:25:39.413129,0.2,7,group,layer,3,bnscale,TRUE,COMPLETE
12,0.961545894,06:52.9,36:17.7,0 days 00:29:24.708865,0.8,9,fpgm,layer,2,group,TRUE,COMPLETE
55,0.961497585,04:56.2,29:28.9,0 days 00:24:32.696104,0.4,6,group,layer,2,group,TRUE,COMPLETE
23,0.961207729,51:18.1,16:19.9,0 days 00:25:01.820319,0.4,7,fpgm,layer,2,group,TRUE,COMPLETE
18,0.960772947,47:16.3,11:44.9,0 days 00:24:28.676735,0.4,6,group,layer,2,bnscale,FALSE,COMPLETE
19,0.96057971,11:45.0,36:55.3,0 days 00:25:10.337089,0.4,6,group,layer,3,bnscale,FALSE,COMPLETE
79,0.960241546,59:22.9,25:14.1,0 days 00:25:51.177359,0,8,fpgm,,2,base,TRUE,COMPLETE
25,0.960096618,40:51.9,05:55.2,0 days 00:25:03.312160,0.4,7,fpgm,layer,2,bnscale,TRUE,COMPLETE
21,0.959951691,01:24.7,26:47.4,0 days 00:25:22.753245,0.2,6,group,layer,4,bnscale,TRUE,COMPLETE
58,0.959951691,23:01.7,47:07.4,0 days 00:24:05.629909,0.4,6,group,batch,1,base,TRUE,COMPLETE
41,0.959565217,20:56.2,46:28.6,0 days 00:25:32.448677,0.4,6,fpgm,layer,4,base,FALSE,COMPLETE
49,0.959468599,37:07.2,02:52.3,0 days 00:25:45.015258,0.2,6,fpgm,layer,5,bnscale,FALSE,COMPLETE
29,0.95942029,21:04.3,45:45.4,0 days 00:24:41.140666,0.4,6,lamp,,3,group,FALSE,COMPLETE
40,0.959227053,55:24.3,20:56.2,0 days 00:25:31.872991,0.3,7,lamp,batch,3,group,TRUE,COMPLETE
104,0.959033816,20:45.3,48:17.1,0 days 00:27:31.814842,0.1,7,fpgm,layer,6,group,TRUE,COMPLETE
96,0.95884058,00:15.8,27:25.4,0 days 00:27:09.649085,0,7,fpgm,layer,5,group,TRUE,COMPLETE
37,0.958454106,38:22.3,05:28.4,0 days 00:27:06.049712,0.5,7,fpgm,layer,6,group,FALSE,COMPLETE
4,0.957777778,44:27.5,11:22.6,0 days 00:26:55.179032,0.5,8,fpgm,,3,group,FALSE,COMPLETE
5,0.957391304,11:22.7,39:34.2,0 days 00:28:11.583101,0.3,8,fpgm,,5,base,TRUE,COMPLETE
88,0.95705314,42:23.3,07:40.6,0 days 00:25:17.244786,0.2,7,fpgm,batch,2,group,TRUE,COMPLETE
0,0.956425121,53:23.0,20:11.3,0 days 00:26:48.247688,0.6,7,lamp,batch,5,bnscale,FALSE,COMPLETE
3,0.956231884,17:30.5,44:27.4,0 days 00:26:56.895718,0.5,7,fpgm,,5,group,FALSE,COMPLETE
2,0.95531401,48:44.6,17:30.5,0 days 00:28:45.887724,0,8,lamp,batch,5,base,FALSE,COMPLETE
17,0.95531401,21:12.8,47:16.2,0 days 00:26:03.489099,0.3,6,group,batch,6,bnscale,TRUE,COMPLETE
71,0.955024155,42:21.7,07:54.8,0 days 00:25:33.100998,0.1,6,group,batch,4,group,TRUE,COMPLETE
14,0.930772947,03:21.8,28:41.0,0 days 00:25:19.269905,0.8,7,fpgm,layer,2,bnscale,TRUE,COMPLETE
9,,55:17.1,,,0.7,6,group,batch,5,bnscale,FALSE,RUNNING
