number,values_0,values_1,datetime_start,datetime_complete,duration,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_lr,params_weight_decay,params_warmup,params_scheduler,params_T_0,params_prune_lr,params_prune_weight_decay,params_prune_step,params_prune_scheduler,params_prune_T_0,params_prune_warmup,params_pruner_type,params_imp_type,params_isomorphic
15,0.8811341330425301,0.6,2025-05-15 07:42:52.335448,2025-05-15 07:44:19.535989,0 days 00:01:27.200541,0,COMPLETE,0.6,0.000856827768406427,0.005093753971135847,0.1,True,60.0,0.00646364592648654,0.13051415659291252,2,True,60.0,0.05,base,fpgm,False
28,0.8799224524415363,0.7,2025-05-15 08:02:56.060783,2025-05-15 08:04:09.539089,0 days 00:01:13.478306,0,COMPLETE,0.7,0.00294378399684764,0.001986565172172172,0.05,True,30.0,7.482677261317104e-05,2.8271822489249916e-05,2,True,120.0,0.05,base,fpgm,False
98,0.8781049315400461,0.5,2025-05-15 09:36:39.090088,2025-05-15 09:38:17.358754,0 days 00:01:38.268666,1,COMPLETE,0.5,0.0001944051356633701,0.012098998850481492,0.0,True,150.0,0.001112191906071875,0.3424721513486162,2,False,,0.1,base,group,True
14,0.8765297467587544,0.5,2025-05-15 07:41:06.712792,2025-05-15 07:42:52.313163,0 days 00:01:45.600371,0,COMPLETE,0.5,0.0001944051356633701,0.012098998850481492,0.0,True,150.0,0.001112191906071875,2.6907369853026184e-05,2,False,,0.1,base,group,False
46,0.8737428813764692,0.5,2025-05-15 08:28:14.265995,2025-05-15 08:30:03.909173,0 days 00:01:49.643178,0,COMPLETE,0.5,1.0474413491993676e-05,0.00236333540832012,0.1,True,120.0,0.006039436265737595,7.676619354858657e-05,3,False,,0.1,group,lamp,False
82,0.8736217133163698,0.7,2025-05-15 09:15:21.752647,2025-05-15 09:16:39.041517,0 days 00:01:17.288870,1,COMPLETE,0.7,3.368473078097966e-05,0.0052887558546854735,0.05,True,150.0,0.0005675551847187331,0.589879613049789,1,False,,0.0,group,group,False
16,0.8718041924148795,0.5,2025-05-15 07:44:19.558949,2025-05-15 07:46:02.007546,0 days 00:01:42.448597,0,COMPLETE,0.5,0.0010341384632334943,0.003632533147139099,0.05,False,,0.00033780642820379204,0.07468877085586356,2,True,30.0,0.0,bnscale,lamp,True
51,0.8668363019508059,0.7,2025-05-15 08:35:37.391645,2025-05-15 08:36:44.209056,0 days 00:01:06.817411,1,COMPLETE,0.7,0.0003234678814829949,0.00528461007572705,0.15,True,150.0,0.0013354537889540786,0.07284421717558778,3,True,60.0,0.0,bnscale,fpgm,True
86,0.8566581849024596,0.7,2025-05-15 09:20:32.116943,2025-05-15 09:21:39.293662,0 days 00:01:07.176719,1,COMPLETE,0.7,2.43719077115388e-05,0.00012047085549944669,0.0,False,,0.00012222062932513056,0.03778392699813649,2,False,,0.05,bnscale,lamp,False
57,0.853750151460075,0.7,2025-05-15 08:43:23.485715,2025-05-15 08:44:29.615788,0 days 00:01:06.130073,1,COMPLETE,0.7,0.000856827768406427,0.005093753971135847,0.1,False,,0.00646364592648654,3.231921800913101e-05,2,True,30.0,0.1,base,fpgm,False
32,0.8464800678541137,0.7,2025-05-15 08:08:05.340664,2025-05-15 08:09:17.986626,0 days 00:01:12.645962,0,COMPLETE,0.7,0.003289489036962355,0.0031958067874004645,0.15,False,,4.048122167537284e-05,0.3424721513486162,3,True,90.0,0.0,base,lamp,True
65,0.8413910093299406,0.7,2025-05-15 08:53:13.365457,2025-05-15 08:54:20.624378,0 days 00:01:07.258921,1,COMPLETE,0.7,1.0826378712335703e-05,0.0030198649080710495,0.15,False,,0.0018616469210137303,0.0002298118868247977,2,False,,0.0,bnscale,group,True
79,0.8413910093299406,0.7,2025-05-15 09:11:41.201149,2025-05-15 09:12:54.816167,0 days 00:01:13.615018,1,COMPLETE,0.7,1.0826378712335703e-05,0.0030198649080710495,0.15,False,,0.0005129005906043031,0.0016847107215560726,3,False,,0.0,bnscale,lamp,False
58,0.821519447473646,0.6,2025-05-15 08:44:29.637998,2025-05-15 08:45:51.319873,0 days 00:01:21.681875,1,COMPLETE,0.6,0.00294378399684764,0.005093753971135847,0.1,True,30.0,0.00646364592648654,2.8271822489249916e-05,2,True,60.0,0.05,group,fpgm,False
45,0.8108566581849025,0.5,2025-05-15 08:26:18.303767,2025-05-15 08:28:14.242705,0 days 00:01:55.938938,0,COMPLETE,0.5,0.00024308779307518485,0.027799210695479692,0.05,True,90.0,0.0005988072910994077,0.5894333797773361,1,False,,0.1,base,fpgm,False
