number,value,datetime_start,datetime_complete,duration,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_prune_mlp,params_prune_rate,state
8,0.951884058,10:59.2,22:35.0,0 days 00:11:35.757287,0.4,0.7,4.78E-05,0.995,batch,FALSE,TRUE,0.05,0.25,0.114841866,FALSE,0.5,COMPLETE
50,0.951352657,00:03.7,32:22.3,0 days 00:32:18.584120,,0.8,2.79E-05,0.8,,,FALSE,0.25,,1.63E-05,TRUE,0.6,COMPLETE
6,0.947294686,43:45.3,57:38.4,0 days 00:13:53.128825,,0.3,1.92E-05,0.8,,,FALSE,0.05,,0.000133685,TRUE,0.7,COMPLETE
41,0.944975845,22:15.2,35:39.4,0 days 00:13:24.177243,,0.8,2.72E-05,0.995,,,TRUE,0.3,0.5,0.569037719,TRUE,0.7,COMPLETE
33,0.932318841,41:14.0,54:36.0,0 days 00:13:22.018710,,0.9,5.71E-05,0.995,,,FALSE,0.15,,0.000962086,TRUE,0.7,COMPLETE
52,0.912753623,51:27.9,03:37.3,0 days 00:12:09.369884,0.4,0.7,7.65E-05,0.995,,FALSE,FALSE,0.3,,0.000587748,FALSE,0.6,COMPLETE
0,,14:41.1,15:14.5,0 days 00:00:33.387825,,0.5,0.000568829,0.995,,,FALSE,0.25,,0.000286878,TRUE,0.7,FAIL
1,,15:14.6,,,,0.1,0.000155936,0.995,,,FALSE,0.05,,0.000252814,TRUE,0.5,RUNNING
2,,15:54.9,16:04.3,0 days 00:00:09.478100,0.1,0.7,1.74E-05,0.99,,FALSE,FALSE,0,,0.000540305,FALSE,0.5,FAIL
3,,16:04.4,,,0.1,0.2,4.57E-05,0.99,,FALSE,FALSE,0.3,,6.32E-05,FALSE,0.5,RUNNING
53,,03:37.3,05:22.5,0 days 00:01:45.161074,0.7,0.5,0.000874724,0.99,layer,TRUE,FALSE,0.2,,0.000243524,FALSE,0.6,FAIL
54,,05:22.6,,,0.55,0.5,0.000784054,0.99,layer,TRUE,FALSE,0.2,,0.00027382,FALSE,0.6,RUNNING
