number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
63,0.8133333333333334,2025-05-21 00:07:58.842189,2025-05-21 00:08:45.144550,0 days 00:00:46.302361,mse,True,,COMPLETE,0.6,0.8,0.8,0.0005593782329908477,0.027176701422177322,4.5,0.25,0.05,True,60.0,0.1
26,0.8133333333333334,2025-05-20 23:40:04.206986,2025-05-20 23:40:40.693445,0 days 00:00:36.486459,mse,True,,COMPLETE,0.6,0.9,0.9,0.000933061288604342,0.00481949023393114,4.5,0.0,0.05,True,90.0,0.0
95,0.8133333333333334,2025-05-21 00:35:50.731263,2025-05-21 00:36:54.071458,0 days 00:01:03.340195,mse,False,,COMPLETE,0.6,0.99,0.99,0.0001929449930931317,0.001163300663356836,5.0,0.25,0.1,True,60.0,0.25
73,0.8133333333333334,2025-05-21 00:16:13.917437,2025-05-21 00:17:08.940254,0 days 00:00:55.022817,mse,True,,COMPLETE,0.6,0.8,0.8,0.00024939533064685795,0.007012694416616772,3.0,0.25,0.1,True,90.0,0.2
88,0.8133333333333334,2025-05-21 00:29:17.494347,2025-05-21 00:30:06.179822,0 days 00:00:48.685475,mse,False,,COMPLETE,0.6,0.99,0.99,0.0003801593235431436,0.00586398512880537,4.75,0.25,0.1,False,,0.3
99,0.8130000000000001,2025-05-21 00:39:21.011460,2025-05-21 00:40:13.480998,0 days 00:00:52.469538,mse,False,,COMPLETE,0.6,0.99,0.99,0.0014083630686274105,0.009674875905741334,5.0,0.25,0.1,False,,0.3
92,0.8130000000000001,2025-05-21 00:33:04.491665,2025-05-21 00:33:55.029931,0 days 00:00:50.538266,mse,False,,COMPLETE,0.6,0.99,0.99,0.0008186161387048024,0.0009613258237981756,5.0,0.25,0.1,True,60.0,0.3
69,0.8130000000000001,2025-05-21 00:12:51.879553,2025-05-21 00:13:43.715564,0 days 00:00:51.836011,mse,False,,COMPLETE,0.6,0.8,0.8,0.00020269682403666362,0.010664158611788661,4.0,0.5,0.1,True,90.0,0.2
113,0.8126666666666668,2025-05-21 00:52:35.651608,2025-05-21 00:53:21.550210,0 days 00:00:45.898602,cwd,False,5.0,COMPLETE,0.6,0.99,0.99,0.0004086473902307568,0.008255033999360818,5.0,0.25,0.1,True,60.0,0.3
64,0.8123333333333335,2025-05-21 00:08:45.190298,2025-05-21 00:09:31.529337,0 days 00:00:46.339039,mse,True,,COMPLETE,0.6,0.8,0.8,0.00047030065715700605,0.03912298877419622,4.0,0.25,0.05,True,120.0,0.15000000000000002
74,0.8119999999999999,2025-05-21 00:17:08.986534,2025-05-21 00:18:12.487079,0 days 00:01:03.500545,mse,True,,COMPLETE,0.6,0.8,0.8,0.00013998014264135847,0.001967291636958841,3.75,0.25,0.1,True,60.0,0.25
84,0.8119999999999999,2025-05-21 00:25:47.567392,2025-05-21 00:26:43.336225,0 days 00:00:55.768833,mse,True,,COMPLETE,0.6,0.8,0.8,0.00021834726116330043,0.0021333232528592695,4.75,0.25,0.1,True,60.0,0.3
111,0.8119999999999999,2025-05-21 00:50:45.859701,2025-05-21 00:51:44.787820,0 days 00:00:58.928119,cwd,False,4.5,COMPLETE,0.6,0.99,0.99,0.000804670591818359,0.015861833066213492,4.75,0.25,0.1,True,60.0,0.3
115,0.8119999999999999,2025-05-21 00:54:17.036504,2025-05-21 00:55:02.133806,0 days 00:00:45.097302,cwd,False,4.0,COMPLETE,0.6,0.99,0.99,0.0005562022025942244,0.0034007660202314827,5.0,0.25,0.1,True,60.0,0.3
75,0.8116666666666666,2025-05-21 00:18:12.533511,2025-05-21 00:18:59.832606,0 days 00:00:47.299095,mse,True,,COMPLETE,0.6,0.8,0.8,0.000444565835826406,0.0032886059666539427,4.5,0.25,0.1,True,90.0,0.15000000000000002
103,0.8116666666666666,2025-05-21 00:43:25.627541,2025-05-21 00:44:31.295269,0 days 00:01:05.667728,mse,False,,COMPLETE,0.6,0.99,0.99,0.00020489594058697153,0.0028217237799061825,5.0,0.25,0.1,True,60.0,0.3
13,0.8116666666666666,2025-05-20 23:29:36.526268,2025-05-20 23:30:21.271885,0 days 00:00:44.745617,cwd,True,2.0,COMPLETE,0.6,0.9,0.9,0.00045599841598137683,0.00011494493237609381,3.75,0.0,0.05,False,,0.05
