number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
105,0.8346666666666666,2025-05-21 02:11:46.203011,2025-05-21 02:12:33.535631,0 days 00:00:47.332620,mse,True,,COMPLETE,0.6,0.99,0.99,0.0002806778990449396,0.006750538848994862,2.0,0.0,0.05,False,,0.3
96,0.8346666666666666,2025-05-21 02:04:47.180166,2025-05-21 02:05:33.197984,0 days 00:00:46.017818,mse,True,,COMPLETE,0.6,0.99,0.99,0.0002863554411939877,0.007361371010685431,1.5,0.0,0.05,False,,0.25
87,0.8343333333333333,2025-05-21 01:58:26.268244,2025-05-21 01:59:09.607789,0 days 00:00:43.339545,mse,True,,COMPLETE,0.6,0.99,0.99,0.00013719474967654156,0.025957308019068776,2.0,0.0,0.05,False,,0.3
124,0.8343333333333333,2025-05-21 02:24:12.825079,2025-05-21 02:24:53.828204,0 days 00:00:41.003125,mse,True,,COMPLETE,0.6,0.995,0.995,0.00020163902417459235,0.018041936389228047,2.5,0.25,0.1,False,,0.0
108,0.834,2025-05-21 02:13:58.878583,2025-05-21 02:14:36.623185,0 days 00:00:37.744602,mse,True,,COMPLETE,0.6,0.99,0.99,0.000139920285591266,0.022024815640806737,2.25,0.0,0.05,False,,0.25
64,0.834,2025-05-21 01:41:29.120767,2025-05-21 01:42:19.720995,0 days 00:00:50.600228,mse,True,,COMPLETE,0.6,0.995,0.995,0.0001846460536592893,0.059490052556912955,2.25,0.0,0.05,False,,0.2
90,0.834,2025-05-21 02:00:39.390511,2025-05-21 02:01:27.072039,0 days 00:00:47.681528,mse,True,,COMPLETE,0.6,0.99,0.99,0.0004943636239932902,0.03183388358739483,1.75,0.25,0.05,False,,0.3
115,0.8336666666666667,2025-05-21 02:18:19.021370,2025-05-21 02:18:53.076807,0 days 00:00:34.055437,mse,True,,COMPLETE,0.6,0.99,0.99,0.00019519310876836216,0.03996336424093837,1.25,0.0,0.1,False,,0.15000000000000002
113,0.8333333333333334,2025-05-21 02:17:06.500308,2025-05-21 02:17:43.488696,0 days 00:00:36.988388,mse,True,,COMPLETE,0.6,0.99,0.99,0.00015946437473530995,0.005083266697368037,1.5,0.0,0.1,False,,0.05
66,0.8333333333333334,2025-05-21 01:43:18.223837,2025-05-21 01:44:14.510829,0 days 00:00:56.286992,mse,True,,COMPLETE,0.6,0.99,0.99,8.620830764926788e-05,0.01980857354204579,2.25,0.0,0.05,False,,0.2
3,0.8333333333333334,2025-05-21 01:04:23.800152,2025-05-21 01:05:03.909357,0 days 00:00:40.109205,cwd,False,2.0,COMPLETE,0.5,0.9,0.9,0.0007846984824728216,5.8098155981496354e-05,1.5,0.0,0.1,True,60.0,0.25
