number,value,datetime_start,datetime_complete,duration,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_prune_mlp,params_prune_rate,state
8,0.789122627,49:23.8,51:58.3,0 days 00:02:34.477561,0.55,0.5,0.006889163,0.8,,TRUE,TRUE,0.25,0.05,0.000127331,FALSE,0.7,COMPLETE
5,0.788153469,36:58.9,43:13.2,0 days 00:06:14.274559,,0.3,0.000190271,0.9,,,FALSE,0.05,,0.010201286,TRUE,0.5,COMPLETE
27,0.780514224,45:41.8,48:40.4,0 days 00:02:58.573793,,0.6,0.009794341,0.995,,,FALSE,0.05,,0.001863649,TRUE,0.6,COMPLETE
49,0.765862836,54:00.8,57:15.5,0 days 00:03:14.679287,,0.6,2.28E-05,0.99,,,FALSE,0.3,,2.38E-05,TRUE,0.5,COMPLETE
6,0.752123596,43:13.2,46:21.6,0 days 00:03:08.373615,0.1,0.8,5.47E-05,0.99,layer,TRUE,TRUE,0.25,0.4,0.052063585,FALSE,0.5,COMPLETE
2,0.722136708,21:26.3,26:20.8,0 days 00:04:54.470561,0.2,0.9,3.85E-05,0.9,,TRUE,FALSE,0.2,,0.001201294,FALSE,0.7,COMPLETE
3,0.71233111,26:20.8,32:39.2,0 days 00:06:18.359073,,0.9,0.007612529,0.8,,,TRUE,0.1,0.2,0.038575691,TRUE,0.5,COMPLETE
13,0.704007753,03:51.4,06:53.0,0 days 00:03:01.563444,,0.1,1.38E-05,0.9,,,TRUE,0.1,0.15,1.52E-05,TRUE,0.7,COMPLETE
1,0.703038595,16:11.4,21:26.3,0 days 00:05:14.878348,,0.4,7.71E-05,0.995,,,FALSE,0,,0.783144675,TRUE,0.5,COMPLETE
0,0.694943276,10:57.8,16:11.3,0 days 00:05:13.527107,0.25,0.6,7.15E-05,0.8,,FALSE,TRUE,0.3,0.5,0.001557842,FALSE,0.6,COMPLETE
9,0.230773616,51:58.3,54:32.7,0 days 00:02:34.379143,0.8,0.7,0.001638442,0.995,,TRUE,FALSE,0.25,,0.213538998,FALSE,0.7,COMPLETE
4,0.190125991,32:39.2,36:58.8,0 days 00:04:19.610660,0.35,0.3,0.001333275,0.99,,FALSE,TRUE,0.3,0.3,0.179695383,FALSE,0.6,COMPLETE
