number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
90,0.827,0.5,2025-05-17 05:49:01.650203,2025-05-17 05:49:23.137059,0 days 00:00:21.486856,cwd,False,3.25,1,COMPLETE,0.5,0.9,0.9,0.00024213773224463192,0.22760943547797097,3.75,2.75,0.15,True,120.0,0.05
64,0.827,0.6,2025-05-17 05:39:59.448586,2025-05-17 05:40:20.634304,0 days 00:00:21.185718,cwd,False,2.0,1,COMPLETE,0.6,0.995,0.995,0.003276226977650566,2.278462659104514e-05,2.0,3.25,0.05,True,90.0,0.2
59,0.8266666666666667,0.5,2025-05-17 05:38:17.266043,2025-05-17 05:38:37.304668,0 days 00:00:20.038625,mse,True,,1,COMPLETE,0.5,0.995,0.995,0.006509736571892151,0.0011003146520550252,0.75,1.0,0.15,True,90.0,0.3
101,0.8263333333333333,0.5,2025-05-17 05:52:47.839280,2025-05-17 05:53:09.247447,0 days 00:00:21.408167,cwd,True,2.0,2,COMPLETE,0.5,0.9,0.9,0.00012219964644540564,0.0025411641522835268,2.0,1.0,0.1,False,,0.25
42,0.826,0.5,2025-05-17 05:32:23.353333,2025-05-17 05:32:44.619976,0 days 00:00:21.266643,cwd,False,0.25,0,COMPLETE,0.5,0.995,0.995,0.00020930581275735238,2.278462659104514e-05,4.75,3.25,0.0,True,60.0,0.25
77,0.826,0.5,2025-05-17 05:44:28.981867,2025-05-17 05:44:50.314097,0 days 00:00:21.332230,cwd,False,0.5,1,COMPLETE,0.5,0.995,0.995,0.007194362324686879,0.03836493641922187,2.0,1.75,0.0,False,,0.3
38,0.826,0.6,2025-05-17 05:31:03.243304,2025-05-17 05:31:23.064375,0 days 00:00:19.821071,mse,False,,0,COMPLETE,0.6,0.995,0.995,0.008729015264022935,0.00028844075679703156,1.0,5.0,0.0,True,90.0,0.05
111,0.8256666666666667,0.5,2025-05-17 05:56:15.434634,2025-05-17 05:56:35.555165,0 days 00:00:20.120531,mse,False,,2,COMPLETE,0.5,0.995,0.995,0.0008116136215497599,0.000284950959817275,2.5,2.0,0.1,False,,0.2
106,0.8253333333333334,0.5,2025-05-17 05:54:31.249408,2025-05-17 05:54:52.589126,0 days 00:00:21.339718,cwd,True,3.25,2,COMPLETE,0.5,0.8,0.8,0.001924540125497474,0.05292335809336619,3.25,2.75,0.15,True,30.0,0.15000000000000002
33,0.8253333333333334,0.5,2025-05-17 05:29:18.170829,2025-05-17 05:29:39.653383,0 days 00:00:21.482554,cwd,False,4.5,0,COMPLETE,0.5,0.995,0.995,0.000454839002265219,0.03836493641922187,2.0,1.75,0.0,False,,0.3
62,0.8236666666666667,0.7,2025-05-17 05:39:17.824998,2025-05-17 05:39:37.953657,0 days 00:00:20.128659,mse,False,,1,COMPLETE,0.7,0.995,0.995,0.0019347139582463612,0.002904988981668198,3.75,1.75,0.0,False,,0.3
121,0.8236666666666667,0.5,2025-05-17 05:59:42.470119,2025-05-17 06:00:02.579008,0 days 00:00:20.108889,mse,False,,2,COMPLETE,0.5,0.8,0.8,5.237188989565712e-05,0.01298776416260821,3.5,4.25,0.1,False,,0.3
122,0.8236666666666665,0.7,2025-05-17 06:00:02.603016,2025-05-17 06:00:22.611773,0 days 00:00:20.008757,mse,True,,2,COMPLETE,0.7,0.995,0.995,0.0022031878921753025,2.278462659104514e-05,4.75,3.25,0.0,True,60.0,0.25
114,0.8233333333333333,0.7,2025-05-17 05:57:16.055015,2025-05-17 05:57:36.104199,0 days 00:00:20.049184,cwd,False,0.25,2,COMPLETE,0.7,0.8,0.8,0.004429877691243502,0.00010294967409551345,2.75,3.25,0.05,True,150.0,0.0
88,0.823,0.7,2025-05-17 05:48:19.866286,2025-05-17 05:48:41.045971,0 days 00:00:21.179685,cwd,False,0.5,1,COMPLETE,0.7,0.8,0.8,0.008904787789131912,0.010421996424017227,4.5,3.25,0.0,True,150.0,0.3
95,0.8220000000000001,0.7,2025-05-17 05:50:47.561624,2025-05-17 05:51:06.325934,0 days 00:00:18.764310,mse,True,,1,COMPLETE,0.7,0.99,0.99,0.003360844259940501,0.05292335809336619,3.25,2.75,0.15,True,90.0,0.0
86,0.822,0.5,2025-05-17 05:47:38.721041,2025-05-17 05:47:59.984228,0 days 00:00:21.263187,cwd,True,1.25,1,COMPLETE,0.5,0.995,0.995,0.005417447600229689,0.2293721648181384,4.75,3.25,0.0,False,,0.2
61,0.8216666666666667,0.5,2025-05-17 05:38:57.285482,2025-05-17 05:39:17.801313,0 days 00:00:20.515831,cwd,True,2.25,1,COMPLETE,0.5,0.995,0.995,0.00042322536044373134,0.05292335809336619,1.5,3.0,0.05,False,,0.0
20,0.8216666666666667,0.7,2025-05-17 05:24:45.944850,2025-05-17 05:25:07.131454,0 days 00:00:21.186604,cwd,False,4.0,0,COMPLETE,0.7,0.8,0.8,0.00082965588547798,0.010421996424017227,2.75,3.25,0.15,True,60.0,0.3
3,0.8210000000000001,0.5,2025-05-17 05:18:40.284534,2025-05-17 05:19:00.385437,0 days 00:00:20.100903,mse,True,,0,COMPLETE,0.5,0.8,0.8,0.00022871450242960343,0.4105084368975735,2.5,0.0,0.15,True,30.0,0.1
85,0.8210000000000001,0.5,2025-05-17 05:47:17.253157,2025-05-17 05:47:38.697260,0 days 00:00:21.444103,cwd,True,4.5,1,COMPLETE,0.5,0.99,0.99,0.0031441204366819044,0.22760943547797097,3.75,2.75,0.15,True,150.0,0.15000000000000002
1,0.8203333333333335,0.5,2025-05-17 05:17:43.411606,2025-05-17 05:18:18.896253,0 days 00:00:35.484647,cwd,True,5.0,0,COMPLETE,0.5,0.99,0.99,0.0031441204366819044,0.22760943547797097,3.75,2.75,0.15,True,60.0,0.0
25,0.8196666666666665,0.7,2025-05-17 05:26:29.802593,2025-05-17 05:26:49.853273,0 days 00:00:20.050680,mse,True,,0,COMPLETE,0.7,0.995,0.995,0.0022031878921753025,0.00010564116791601982,1.75,1.75,0.0,False,,0.05
93,0.8193333333333332,0.7,2025-05-17 05:50:05.998833,2025-05-17 05:50:26.386897,0 days 00:00:20.388064,mse,True,,1,COMPLETE,0.7,0.995,0.995,0.005417447600229689,0.05292335809336619,2.75,3.0,0.1,True,30.0,0.2
23,0.8193333333333332,0.5,2025-05-17 05:25:48.424137,2025-05-17 05:26:08.471115,0 days 00:00:20.046978,mse,False,,0,COMPLETE,0.5,0.995,0.995,7.192737564492567e-05,0.00021469222138029083,5.0,2.0,0.15,True,120.0,0.1
21,0.8190000000000001,0.7,2025-05-17 05:25:07.153704,2025-05-17 05:25:28.305072,0 days 00:00:21.151368,cwd,False,2.0,0,COMPLETE,0.7,0.8,0.8,0.0005125880746640288,0.000250356910183457,3.5,2.0,0.15,True,150.0,0.2
48,0.8183333333333334,0.7,2025-05-17 05:34:27.334496,2025-05-17 05:34:47.099126,0 days 00:00:19.764630,mse,False,,0,COMPLETE,0.7,0.9,0.9,0.00024213773224463192,0.0003570522007522971,4.25,1.75,0.15,True,150.0,0.05
115,0.8180000000000001,0.5,2025-05-17 05:57:36.129244,2025-05-17 05:57:56.157491,0 days 00:00:20.028247,mse,False,,2,COMPLETE,0.5,0.8,0.8,0.0005125880746640288,0.1878701363795742,3.75,3.5,0.15,False,,0.2
44,0.818,0.6,2025-05-17 05:33:05.171007,2025-05-17 05:33:26.146758,0 days 00:00:20.975751,cwd,False,4.75,0,COMPLETE,0.6,0.99,0.99,4.472341979628542e-05,0.000284950959817275,2.5,0.25,0.1,False,,0.2
99,0.818,0.5,2025-05-17 05:52:07.502022,2025-05-17 05:52:27.962160,0 days 00:00:20.460138,cwd,False,3.25,1,COMPLETE,0.5,0.9,0.9,9.531096469215897e-05,0.0007498486197120746,4.25,1.75,0.15,True,120.0,0.0
10,0.8176666666666667,0.7,2025-05-17 05:21:17.087035,2025-05-17 05:21:37.504427,0 days 00:00:20.417392,cwd,True,2.75,0,COMPLETE,0.7,0.8,0.8,0.004429877691243502,0.00010294967409551345,1.25,4.75,0.1,True,120.0,0.0
43,0.8176666666666667,0.5,2025-05-17 05:32:44.642103,2025-05-17 05:33:05.148064,0 days 00:00:20.505961,cwd,True,3.0,0,COMPLETE,0.5,0.9,0.9,0.004585990756997956,0.2635751659414699,4.0,0.0,0.15,False,,0.0
68,0.8169999999999998,0.7,2025-05-17 05:41:21.876677,2025-05-17 05:41:42.037026,0 days 00:00:20.160349,cwd,False,1.75,1,COMPLETE,0.7,0.8,0.8,0.004429877691243502,0.00010294967409551345,1.25,3.5,0.05,True,90.0,0.0
65,0.8156666666666667,0.7,2025-05-17 05:40:20.656096,2025-05-17 05:40:40.717951,0 days 00:00:20.061855,cwd,True,0.25,1,COMPLETE,0.7,0.8,0.8,0.0008116136215497599,0.000250356910183457,2.75,2.0,0.05,True,90.0,0.0
15,0.8146666666666667,0.5,2025-05-17 05:22:59.991073,2025-05-17 05:23:21.392974,0 days 00:00:21.401901,cwd,False,3.5,0,COMPLETE,0.5,0.99,0.99,5.237188989565712e-05,0.005936811036149469,3.5,4.25,0.1,True,150.0,0.25
40,0.8146666666666667,0.5,2025-05-17 05:31:44.454033,2025-05-17 05:32:04.374145,0 days 00:00:19.920112,mse,False,,0,COMPLETE,0.5,0.99,0.99,0.0004727238171419038,0.34687743195897086,3.75,0.0,0.15,False,,0.05
69,0.8140000000000001,0.7,2025-05-17 05:41:42.058851,2025-05-17 05:42:03.106415,0 days 00:00:21.047564,cwd,False,1.5,1,COMPLETE,0.7,0.9,0.9,0.003276226977650566,0.14910964581822087,4.25,1.75,0.15,True,120.0,0.2
24,0.8130000000000001,0.6,2025-05-17 05:26:08.504957,2025-05-17 05:26:29.762439,0 days 00:00:21.257482,cwd,False,0.5,0,COMPLETE,0.6,0.995,0.995,6.042657808196016e-05,0.03757225093876984,2.0,2.75,0.1,True,150.0,0.2
76,0.8126666666666668,0.5,2025-05-17 05:44:07.418304,2025-05-17 05:44:28.959891,0 days 00:00:21.541587,cwd,False,3.0,1,COMPLETE,0.5,0.995,0.995,4.472341979628542e-05,0.000284950959817275,2.5,3.25,0.1,False,,0.2
50,0.8123333333333335,0.5,2025-05-17 05:35:08.530339,2025-05-17 05:35:28.663200,0 days 00:00:20.132861,mse,False,,1,COMPLETE,0.5,0.99,0.99,5.237188989565712e-05,0.0011003146520550252,3.5,1.0,0.15,True,30.0,0.15000000000000002
78,0.8123333333333332,0.5,2025-05-17 05:44:50.337119,2025-05-17 05:45:10.455376,0 days 00:00:20.118257,mse,False,,1,COMPLETE,0.5,0.995,0.995,7.192737564492567e-05,0.0013549848720041944,5.0,2.0,0.15,True,120.0,0.1
96,0.8119999999999999,0.5,2025-05-17 05:51:06.350027,2025-05-17 05:51:26.359884,0 days 00:00:20.009857,mse,False,,1,COMPLETE,0.5,0.99,0.99,7.839688297767999e-05,0.1878701363795742,3.75,3.5,0.15,False,,0.25
81,0.8113333333333334,0.5,2025-05-17 05:45:52.603021,2025-05-17 05:46:13.943974,0 days 00:00:21.340953,cwd,False,3.0,1,COMPLETE,0.5,0.99,0.99,5.237188989565712e-05,0.14009451827671296,3.5,4.25,0.1,False,,0.15000000000000002
56,0.8103333333333333,0.7,2025-05-17 05:37:14.433171,2025-05-17 05:37:34.627208,0 days 00:00:20.194037,cwd,True,3.75,1,COMPLETE,0.7,0.8,0.8,0.004429877691243502,0.05292335809336619,1.25,3.0,0.15,True,60.0,0.0
45,0.8086666666666665,0.5,2025-05-17 05:33:26.168730,2025-05-17 05:33:47.523115,0 days 00:00:21.354385,cwd,False,4.25,0,COMPLETE,0.5,0.8,0.8,7.839688297767999e-05,0.1878701363795742,3.75,3.25,0.15,True,90.0,0.1
116,0.8076666666666666,0.7,2025-05-17 05:57:56.180002,2025-05-17 05:58:17.126776,0 days 00:00:20.946774,cwd,False,4.5,2,COMPLETE,0.7,0.8,0.8,0.00014052405686529375,0.00022657921370352309,4.5,3.25,0.0,True,150.0,0.3
82,0.8073333333333333,0.5,2025-05-17 05:46:13.965899,2025-05-17 05:46:34.341567,0 days 00:00:20.375668,cwd,True,3.5,1,COMPLETE,0.5,0.99,0.99,0.0031441204366819044,0.09705128856021071,0.5,2.75,0.15,True,90.0,0.0
123,0.8066666666666666,0.5,2025-05-17 06:00:22.634771,2025-05-17 06:00:41.489372,0 days 00:00:18.854601,mse,False,,2,COMPLETE,0.5,0.8,0.8,5.237188989565712e-05,0.0011003146520550252,2.75,2.0,0.05,True,30.0,0.0
29,0.8063333333333333,0.5,2025-05-17 05:27:54.604070,2025-05-17 05:28:16.070153,0 days 00:00:21.466083,cwd,True,0.25,0,COMPLETE,0.5,0.9,0.9,4.9163421595064954e-05,1.4179889976142125e-05,2.5,0.25,0.05,False,,0.3
119,0.8043333333333335,0.6,2025-05-17 05:58:59.749303,2025-05-17 05:59:20.975630,0 days 00:00:21.226327,cwd,True,4.75,2,COMPLETE,0.6,0.8,0.8,4.692169505043119e-05,0.0001864676655124149,3.75,2.0,0.1,True,150.0,0.3
118,0.8036666666666666,0.5,2025-05-17 05:58:38.307513,2025-05-17 05:58:59.724724,0 days 00:00:21.417211,cwd,False,2.0,2,COMPLETE,0.5,0.995,0.995,5.237188989565712e-05,0.07059743586110068,1.0,4.25,0.1,False,,0.15000000000000002
54,0.8016666666666667,0.5,2025-05-17 05:36:32.705014,2025-05-17 05:36:54.262397,0 days 00:00:21.557383,cwd,True,3.75,1,COMPLETE,0.5,0.995,0.995,4.692169505043119e-05,0.00021469222138029083,5.0,2.0,0.0,True,30.0,0.3
84,0.793,0.5,2025-05-17 05:46:55.738913,2025-05-17 05:47:17.230975,0 days 00:00:21.492062,cwd,False,4.5,1,COMPLETE,0.5,0.995,0.995,2.4930194219447664e-05,0.07059743586110068,4.0,2.75,0.1,True,150.0,0.05
104,0.79,0.5,2025-05-17 05:53:50.859931,2025-05-17 05:54:11.056443,0 days 00:00:20.196512,mse,False,,2,COMPLETE,0.5,0.995,0.995,2.6264483568195053e-05,3.5621527882196116e-05,2.75,4.5,0.05,True,120.0,0.25
124,0.7833333333333333,0.5,2025-05-17 06:00:41.514261,2025-05-17 06:01:02.973724,0 days 00:00:21.459463,cwd,False,0.75,2,COMPLETE,0.5,0.995,0.995,2.6264483568195053e-05,3.5621527882196116e-05,1.5,1.0,0.05,False,,0.15000000000000002
120,0.7806666666666665,0.5,2025-05-17 05:59:21.000866,2025-05-17 05:59:42.447838,0 days 00:00:21.446972,cwd,True,2.25,2,COMPLETE,0.5,0.99,0.99,0.00012219964644540564,0.2989298606005835,3.75,1.0,0.1,True,90.0,0.2
