number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
69,0.7856666666666667,0.6,2025-05-17 04:44:07.849505,2025-05-17 04:44:45.216350,0 days 00:00:37.366845,cwd,False,1.25,1,COMPLETE,0.6,0.995,0.995,0.004830205016403438,0.0016394290570760739,3.75,3.25,0.15,True,90.0,0.15000000000000002
33,0.7833333333333333,0.6,2025-05-17 04:23:01.543344,2025-05-17 04:23:35.838259,0 days 00:00:34.294915,mse,True,,0,COMPLETE,0.6,0.8,0.8,0.0016334838879627463,0.00011465483599041588,0.5,0.25,0.1,True,150.0,0.25
14,0.7823333333333333,0.6,2025-05-17 04:11:22.729598,2025-05-17 04:12:00.059180,0 days 00:00:37.329582,cwd,False,3.0,0,COMPLETE,0.6,0.995,0.995,0.00072369602148381,1.791482303789075e-05,0.75,4.5,0.1,False,,0.05
87,0.7816666666666667,0.6,2025-05-17 04:54:47.940892,2025-05-17 04:55:22.152631,0 days 00:00:34.211739,mse,True,,1,COMPLETE,0.6,0.995,0.995,0.00014629085300811123,2.035096354852021e-05,3.25,4.25,0.15,True,150.0,0.05
72,0.7816666666666666,0.6,2025-05-17 04:45:55.865016,2025-05-17 04:46:32.803776,0 days 00:00:36.938760,cwd,True,4.25,1,COMPLETE,0.6,0.9,0.9,0.0028870361564330357,0.02205917493401615,3.75,2.75,0.05,True,150.0,0.25
54,0.7806666666666667,0.6,2025-05-17 04:35:42.494424,2025-05-17 04:36:19.845002,0 days 00:00:37.350578,cwd,False,4.25,1,COMPLETE,0.6,0.995,0.995,0.000794689082055752,0.00011465483599041588,0.25,1.0,0.1,True,60.0,0.25
88,0.7753333333333333,0.7,2025-05-17 04:55:22.175350,2025-05-17 04:55:55.749425,0 days 00:00:33.574075,cwd,True,3.5,1,COMPLETE,0.7,0.8,0.8,0.0005524782118880533,0.0012251028405798202,5.0,2.25,0.1,True,150.0,0.3
34,0.7736666666666666,0.7,2025-05-17 04:23:35.860464,2025-05-17 04:24:06.527475,0 days 00:00:30.667011,mse,True,,0,COMPLETE,0.7,0.995,0.995,0.00033638405700660425,0.00019615802608247628,4.75,1.75,0.05,True,30.0,0.25
97,0.7736666666666666,0.6,2025-05-17 05:01:00.546321,2025-05-17 05:01:36.837237,0 days 00:00:36.290916,cwd,True,4.75,1,COMPLETE,0.6,0.9,0.9,0.0001328965067805332,1.9824313200024474e-05,2.5,5.0,0.15,True,60.0,0.0
20,0.7720000000000001,0.6,2025-05-17 04:14:55.109939,2025-05-17 04:15:32.181531,0 days 00:00:37.071592,cwd,True,4.5,0,COMPLETE,0.6,0.9,0.9,0.0028870361564330357,0.02205917493401615,3.75,2.75,0.05,True,120.0,0.25
11,0.7719999999999999,0.6,2025-05-17 04:09:38.881104,2025-05-17 04:10:15.252472,0 days 00:00:36.371368,cwd,True,0.25,0,COMPLETE,0.6,0.995,0.995,0.004830205016403438,0.0016394290570760739,1.25,3.25,0.15,True,150.0,0.0
65,0.7719999999999999,0.7,2025-05-17 04:41:56.817864,2025-05-17 04:42:26.462704,0 days 00:00:29.644840,mse,False,,1,COMPLETE,0.7,0.995,0.995,0.000794689082055752,0.034467287186635706,4.25,1.0,0.15,True,30.0,0.0
12,0.771,0.7,2025-05-17 04:10:15.275109,2025-05-17 04:10:48.660572,0 days 00:00:33.385463,cwd,True,1.25,0,COMPLETE,0.7,0.8,0.8,0.0005524782118880533,0.0012251028405798202,5.0,2.25,0.1,False,,0.3
91,0.7709999999999999,0.6,2025-05-17 04:57:13.527834,2025-05-17 04:57:50.769864,0 days 00:00:37.242030,cwd,True,0.5,1,COMPLETE,0.6,0.995,0.995,0.00014629085300811123,1.791482303789075e-05,0.75,4.25,0.1,False,,0.25
124,0.7706666666666666,0.7,2025-05-17 05:16:39.128712,2025-05-17 05:17:12.959954,0 days 00:00:33.831242,cwd,True,4.25,2,COMPLETE,0.7,0.9,0.9,0.00012432475473042777,3.6472055552747683e-05,2.25,2.0,0.15,False,,0.3
115,0.766,0.7,2025-05-17 05:11:08.746059,2025-05-17 05:11:42.500335,0 days 00:00:33.754276,cwd,True,2.0,2,COMPLETE,0.7,0.995,0.995,0.0005524782118880533,0.0012251028405798202,5.0,3.0,0.1,True,120.0,0.3
52,0.7653333333333333,0.7,2025-05-17 04:34:36.865971,2025-05-17 04:35:06.161646,0 days 00:00:29.295675,mse,False,,1,COMPLETE,0.7,0.8,0.8,0.0014349543255972625,0.30440923597472785,4.75,0.75,0.15,True,30.0,0.0
92,0.7626666666666666,0.7,2025-05-17 04:57:50.794900,2025-05-17 04:58:24.536725,0 days 00:00:33.741825,cwd,True,0.25,1,COMPLETE,0.7,0.9,0.9,0.0008952650340953836,3.6472055552747683e-05,3.5,1.5,0.1,True,150.0,0.15000000000000002
107,0.761,0.6,2025-05-17 05:06:34.965336,2025-05-17 05:07:11.829384,0 days 00:00:36.864048,cwd,False,1.75,2,COMPLETE,0.6,0.99,0.99,0.00072369602148381,0.00012242564510141023,0.75,4.5,0.15,True,150.0,0.05
111,0.7606666666666667,0.7,2025-05-17 05:08:53.848672,2025-05-17 05:09:24.111385,0 days 00:00:30.262713,mse,False,,2,COMPLETE,0.7,0.8,0.8,0.0009481812381108525,0.0012251028405798202,5.0,4.75,0.1,True,60.0,0.3
55,0.7553333333333333,0.7,2025-05-17 04:36:19.869629,2025-05-17 04:36:50.022368,0 days 00:00:30.152739,mse,True,,1,COMPLETE,0.7,0.99,0.99,0.0007657913119110995,3.32085653313211e-05,4.5,2.75,0.1,True,150.0,0.15000000000000002
78,0.7543333333333333,0.6,2025-05-17 04:49:29.117906,2025-05-17 04:50:03.508728,0 days 00:00:34.390822,mse,True,,1,COMPLETE,0.6,0.8,0.8,0.00021792999104871066,0.00011465483599041588,0.5,2.25,0.0,False,,0.25
8,0.7536666666666666,0.7,2025-05-17 04:07:44.234882,2025-05-17 04:08:14.417177,0 days 00:00:30.182295,mse,False,,0,COMPLETE,0.7,0.8,0.8,0.0014349543255972625,0.30440923597472785,4.75,0.75,0.15,True,150.0,0.15000000000000002
