number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
102,0.9586056644880174,2025-05-20 03:18:13.993004,2025-05-20 03:19:19.328724,0 days 00:01:05.335720,False,4.0,COMPLETE,0.5,0.9,0.0007758178700881015,2.281425958285208e-05,1.25,0.35,0.1,False,,0.05
74,0.9583877995642701,2025-05-20 02:48:05.459578,2025-05-20 02:49:14.608439,0 days 00:01:09.148861,False,3.75,COMPLETE,0.5,0.9,0.0002445939101780567,0.00013237406696508416,1.3,0.35,0.1,False,,0.0
83,0.9583877995642701,2025-05-20 02:56:35.239158,2025-05-20 02:57:45.381308,0 days 00:01:10.142150,False,4.75,COMPLETE,0.5,0.9,0.00031138857830152343,0.00026178684186989147,1.2000000000000002,0.30000000000000004,0.1,False,,0.05
112,0.9583877995642701,2025-05-20 03:27:52.024103,2025-05-20 03:29:04.017108,0 days 00:01:11.993005,False,3.75,COMPLETE,0.5,0.9,0.0004086010977578168,7.581299170406191e-05,1.3,0.1,0.1,False,,0.0
113,0.9583877995642701,2025-05-20 03:29:04.058170,2025-05-20 03:30:13.858428,0 days 00:01:09.800258,False,3.0,COMPLETE,0.5,0.9,0.0005073739615322299,4.263339639957671e-05,1.2000000000000002,0.30000000000000004,0.1,False,,0.1
97,0.9583877995642701,2025-05-20 03:12:30.647289,2025-05-20 03:13:41.421547,0 days 00:01:10.774258,False,3.75,COMPLETE,0.5,0.9,0.00045855827192832266,3.726744757831583e-05,1.4,0.35,0.1,True,150.0,0.1
33,0.9581699346405229,2025-05-20 02:02:49.588889,2025-05-20 02:04:01.768874,0 days 00:01:12.179985,False,3.5,COMPLETE,0.5,0.99,0.0005724645196553618,2.8044573999541682e-05,0.7,0.2,0.05,False,,0.05
70,0.9581699346405229,2025-05-20 02:43:32.346797,2025-05-20 02:44:38.334070,0 days 00:01:05.987273,False,4.0,COMPLETE,0.5,0.9,0.0004732105312573363,0.00011384081651569527,1.2000000000000002,0.30000000000000004,0.1,False,,0.1
76,0.9581699346405229,2025-05-20 02:49:34.294840,2025-05-20 02:50:41.385296,0 days 00:01:07.090456,False,3.5,COMPLETE,0.5,0.9,0.0006790314846981058,8.232421208739847e-05,1.1,0.35,0.1,False,,0.0
72,0.9581699346405229,2025-05-20 02:45:45.731523,2025-05-20 02:46:56.040945,0 days 00:01:10.309422,False,4.25,COMPLETE,0.5,0.9,0.0003184392922402532,0.00024377524386215272,1.15,0.30000000000000004,0.1,False,,0.05
119,0.9579520697167756,2025-05-20 03:34:55.482775,2025-05-20 03:36:04.741730,0 days 00:01:09.258955,False,4.25,COMPLETE,0.5,0.9,0.0003306489934956403,0.0001384038988220671,1.15,0.35,0.1,False,,0.0
98,0.9579520697167756,2025-05-20 03:13:41.464063,2025-05-20 03:14:47.858164,0 days 00:01:06.394101,False,4.25,COMPLETE,0.5,0.9,0.0006246723637145316,0.0001296373777195622,1.35,0.35,0.1,False,,0.05
120,0.9579520697167756,2025-05-20 03:36:04.780815,2025-05-20 03:37:13.667797,0 days 00:01:08.886982,False,4.5,COMPLETE,0.5,0.9,0.0002785794435818646,0.00018738679409347367,1.2000000000000002,0.35,0.1,False,,0.0
123,0.9579520697167756,2025-05-20 03:39:31.789881,2025-05-20 03:40:40.751961,0 days 00:01:08.962080,False,4.25,COMPLETE,0.5,0.9,0.00042037224960645407,2.8948120191713242e-05,1.1,0.35,0.1,False,,0.0
66,0.9579520697167756,2025-05-20 02:38:53.261578,2025-05-20 02:40:04.049596,0 days 00:01:10.788018,False,4.25,COMPLETE,0.5,0.9,0.00025566425628153046,7.151726345346042e-05,1.2000000000000002,0.35,0.1,False,,0.1
28,0.9579520697167756,2025-05-20 01:58:00.502269,2025-05-20 01:59:11.418216,0 days 00:01:10.915947,False,3.25,COMPLETE,0.5,0.99,0.0001975111403127769,0.0005218030530295211,1.5,0.2,0.05,False,,0.05
80,0.9575163398692811,2025-05-20 02:53:11.363035,2025-05-20 02:54:20.570073,0 days 00:01:09.207038,False,4.0,COMPLETE,0.5,0.9,0.0002243391657858247,0.00015184204887187152,0.9,0.35,0.1,False,,0.0
71,0.9572984749455338,2025-05-20 02:44:38.372576,2025-05-20 02:45:45.692156,0 days 00:01:07.319580,False,4.5,COMPLETE,0.5,0.9,0.0005867983662731917,6.583621780011137e-05,1.15,0.35,0.1,False,,0.05
56,0.9572984749455338,2025-05-20 02:27:26.580551,2025-05-20 02:28:31.609757,0 days 00:01:05.029206,False,2.75,COMPLETE,0.5,0.8,0.0004287858453366871,0.00029529929268097,1.35,0.35,0.1,False,,0.15000000000000002
93,0.9570806100217865,2025-05-20 03:08:01.037825,2025-05-20 03:09:10.759942,0 days 00:01:09.722117,False,3.25,COMPLETE,0.5,0.9,0.0007172626176890948,4.786558124087776e-05,1.3,0.30000000000000004,0.1,False,,0.1
84,0.9570806100217865,2025-05-20 02:57:45.421690,2025-05-20 02:58:54.421318,0 days 00:01:08.999628,False,3.5,COMPLETE,0.5,0.9,0.0001806351164676431,0.00010832695425293618,1.35,0.35,0.1,False,,0.0
21,0.9570806100217865,2025-05-20 01:51:34.798628,2025-05-20 01:52:45.143182,0 days 00:01:10.344554,False,2.75,COMPLETE,0.5,0.8,0.0002088790138714915,0.00015835187235736323,0.95,0.2,0.1,False,,0.15000000000000002
87,0.9568627450980393,2025-05-20 03:00:58.235072,2025-05-20 03:02:09.084909,0 days 00:01:10.849837,False,4.25,COMPLETE,0.5,0.9,0.00021203071786915194,0.0011391018054614495,1.15,0.35,0.1,False,,0.05
61,0.956644880174292,2025-05-20 02:33:01.295798,2025-05-20 02:34:11.098518,0 days 00:01:09.802720,False,3.5,COMPLETE,0.5,0.9,0.0003670847973519392,0.00032052692725571477,1.15,0.30000000000000004,0.1,False,,0.1
63,0.956644880174292,2025-05-20 02:35:24.175685,2025-05-20 02:36:32.850986,0 days 00:01:08.675301,False,3.75,COMPLETE,0.5,0.9,0.000275942632632465,0.0005547411565710838,1.1,0.30000000000000004,0.1,False,,0.1
88,0.956644880174292,2025-05-20 03:02:09.123546,2025-05-20 03:03:22.358061,0 days 00:01:13.234515,False,3.75,COMPLETE,0.5,0.9,0.0001351006648095107,0.0001683271374916653,1.3,0.30000000000000004,0.1,False,,0.1
44,0.956644880174292,2025-05-20 02:15:12.599404,2025-05-20 02:16:17.059509,0 days 00:01:04.460105,False,2.0,COMPLETE,0.5,0.8,0.0017888656962489066,3.875449390042773e-05,1.4,0.25,0.1,False,,0.15000000000000002
46,0.956644880174292,2025-05-20 02:17:15.225082,2025-05-20 02:18:12.903611,0 days 00:00:57.678529,False,2.0,COMPLETE,0.5,0.99,0.003033687585880059,1.8458468831745397e-05,1.4500000000000002,0.25,0.1,False,,0.2
