number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
112,0.7553333333333333,2025-05-19 18:44:38.743027,2025-05-19 18:45:01.654357,0 days 00:00:22.911330,True,2.25,COMPLETE,0.5,0.9,0.9,5.004105147014344e-05,0.004656059382502409,1.35,0.2,0.1,True,120.0,0.2
58,0.7553333333333333,2025-05-19 18:25:00.404867,2025-05-19 18:25:18.109029,0 days 00:00:17.704162,True,3.5,COMPLETE,0.5,0.8,0.8,0.0002863187547558265,0.013022349773396976,0.8500000000000001,0.0,0.05,True,90.0,0.05
67,0.755,2025-05-19 18:28:25.538342,2025-05-19 18:28:49.529022,0 days 00:00:23.990680,True,2.0,COMPLETE,0.5,0.9,0.9,3.0951668861451064e-05,0.0017016193900887516,1.35,0.2,0.1,True,150.0,0.15000000000000002
61,0.755,2025-05-19 18:26:02.656603,2025-05-19 18:26:25.769567,0 days 00:00:23.112964,True,2.5,COMPLETE,0.5,0.9,0.9,4.63868330577963e-05,0.004448463071077083,1.4,0.15000000000000002,0.1,True,120.0,0.15000000000000002
96,0.755,2025-05-19 18:38:36.815550,2025-05-19 18:39:00.273669,0 days 00:00:23.458119,True,1.5,COMPLETE,0.5,0.9,0.9,6.260386469519632e-05,0.013653342057918252,1.85,0.2,0.1,True,120.0,0.1
13,0.755,2025-05-19 18:11:31.353811,2025-05-19 18:11:51.681209,0 days 00:00:20.327398,True,0.75,COMPLETE,0.5,0.8,0.8,0.00015111059292777657,0.044473210959324834,0.9,0.15000000000000002,0.15,True,30.0,0.15000000000000002
18,0.755,2025-05-19 18:13:10.851837,2025-05-19 18:13:34.350638,0 days 00:00:23.498801,True,3.25,COMPLETE,0.5,0.9,0.9,5.5944347910525684e-05,0.09056400460359718,0.5,0.05,0.0,True,120.0,0.1
23,0.755,2025-05-19 18:14:50.173866,2025-05-19 18:15:05.053999,0 days 00:00:14.880133,True,1.0,COMPLETE,0.5,0.8,0.8,0.0005935659126111669,0.011127252389792041,1.05,0.0,0.1,True,60.0,0.15000000000000002
12,0.755,2025-05-19 18:11:13.614853,2025-05-19 18:11:31.315222,0 days 00:00:17.700369,True,0.25,COMPLETE,0.5,0.995,0.995,0.00020621071749290842,0.0202958216483831,1.25,0.0,0.15,True,30.0,0.15000000000000002
33,0.755,2025-05-19 18:17:38.694492,2025-05-19 18:17:55.909972,0 days 00:00:17.215480,True,1.25,COMPLETE,0.5,0.99,0.99,0.0002140974871216309,0.009731638529032721,1.15,0.0,0.1,True,60.0,0.25
