number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
106,0.858839209984248,2025-05-20 05:07:11.737759,2025-05-20 05:08:08.410528,0 days 00:00:56.672769,False,1.0,COMPLETE,0.5,0.995,0.0003789228778160963,1.2276641298973896e-05,2.0,0.35,0.15,False,,0.0
92,0.8578698655034533,2025-05-20 04:54:39.252284,2025-05-20 04:55:36.071450,0 days 00:00:56.819166,True,0.75,COMPLETE,0.5,0.99,0.0011489174510254617,1.2733739610363195e-05,1.9500000000000002,0.35,0.15,False,,0.0
74,0.8578698655034532,2025-05-20 04:38:58.805210,2025-05-20 04:39:48.072348,0 days 00:00:49.267138,False,0.5,COMPLETE,0.5,0.9,0.00242126943947699,2.6481481734742106e-05,1.85,0.35,0.15,False,,0.05
56,0.8575063613231553,2025-05-20 04:24:20.015574,2025-05-20 04:25:12.267574,0 days 00:00:52.252000,False,0.25,COMPLETE,0.5,0.995,0.00772657447705819,9.199156802593314e-05,1.9500000000000002,0.25,0.15,True,90.0,0.15000000000000002
62,0.8573851932630557,2025-05-20 04:28:25.843671,2025-05-20 04:29:23.931740,0 days 00:00:58.088069,False,1.25,COMPLETE,0.5,0.9,0.007970959022827568,2.7980680777967714e-05,1.7000000000000002,0.35,0.15,False,,0.15000000000000002
47,0.8570216890827579,2025-05-20 04:16:31.173062,2025-05-20 04:17:29.337692,0 days 00:00:58.164630,False,1.75,COMPLETE,0.5,0.9,0.0007124738825293191,1.0090467558389747e-05,1.3,0.2,0.05,True,150.0,0.2
53,0.8570216890827579,2025-05-20 04:21:48.491607,2025-05-20 04:22:30.715838,0 days 00:00:42.224231,False,1.0,COMPLETE,0.5,0.9,0.007802508527845634,8.131240871248214e-05,1.75,0.25,0.1,True,120.0,0.1
34,0.8569005210226583,2025-05-20 04:06:24.269949,2025-05-20 04:07:15.857800,0 days 00:00:51.587851,False,2.5,COMPLETE,0.5,0.9,0.0061505558054355544,5.769396142896626e-05,1.1,0.0,0.05,True,120.0,0.1
43,0.8562946807221615,2025-05-20 04:13:15.398571,2025-05-20 04:14:12.111940,0 days 00:00:56.713369,False,2.0,COMPLETE,0.5,0.9,0.0008884899597035191,1.1255465904013782e-05,1.4500000000000002,0.30000000000000004,0.1,True,90.0,0.2
35,0.8527808069792803,2025-05-20 04:07:15.897609,2025-05-20 04:08:02.892418,0 days 00:00:46.994809,False,3.0,COMPLETE,0.5,0.9,0.009012769696871367,0.00011334683776176035,1.4,0.05,0.0,True,150.0,0.15000000000000002
107,0.8521749666787835,2025-05-20 05:08:08.450018,2025-05-20 05:09:07.035499,0 days 00:00:58.585481,True,0.75,COMPLETE,0.5,0.99,0.0010331368155692645,1.6982095583220495e-05,1.75,0.35,0.15,False,,0.05
105,0.849630437416697,2025-05-20 05:06:13.666935,2025-05-20 05:07:11.699454,0 days 00:00:58.032519,True,0.25,COMPLETE,0.5,0.99,0.0007633863963580549,2.0455279971385607e-05,1.9000000000000001,0.30000000000000004,0.15,False,,0.05
109,0.8484187568157034,2025-05-20 05:10:00.502986,2025-05-20 05:10:54.908744,0 days 00:00:54.405758,False,0.25,COMPLETE,0.5,0.99,0.0031759077825042844,0.00010135498736915408,1.8,0.35,0.15,False,,0.05
63,0.8475705803950079,2025-05-20 04:29:23.973462,2025-05-20 04:30:17.900459,0 days 00:00:53.926997,False,1.5,COMPLETE,0.5,0.9,0.009919083110576002,5.5415163109830794e-05,1.9000000000000001,0.30000000000000004,0.15,False,,0.05
45,0.844904883072822,2025-05-20 04:14:54.651170,2025-05-20 04:15:45.870464,0 days 00:00:51.219294,True,2.5,COMPLETE,0.5,0.99,0.006853199117533607,7.692040652251799e-05,1.4,0.05,0.05,True,90.0,0.2
29,0.842239185750636,2025-05-20 04:02:16.684084,2025-05-20 04:03:14.602084,0 days 00:00:57.918000,False,3.25,COMPLETE,0.5,0.9,0.000496804381575598,0.0004038071189915606,1.85,0.25,0.05,True,120.0,0.1
48,0.8406640009693446,2025-05-20 04:17:29.380859,2025-05-20 04:18:27.338212,0 days 00:00:57.957353,True,2.0,COMPLETE,0.5,0.995,0.001629453744,1.7070007630963316e-05,0.95,0.15000000000000002,0.1,True,90.0,0.05
49,0.8372712952865625,2025-05-20 04:18:27.378018,2025-05-20 04:19:25.853688,0 days 00:00:58.475670,False,1.25,COMPLETE,0.5,0.9,0.0004325709019068674,4.3948331653566426e-05,1.15,0.0,0.1,True,30.0,0.25
21,0.8350902702047739,2025-05-20 03:55:51.512349,2025-05-20 03:56:46.135425,0 days 00:00:54.623076,False,1.5,COMPLETE,0.6,0.8,0.00119667539595812,2.9783229288365153e-05,0.8500000000000001,0.30000000000000004,0.1,True,60.0,0.2
23,0.8332727493032835,2025-05-20 03:57:44.048889,2025-05-20 03:58:28.841580,0 days 00:00:44.792691,False,2.25,COMPLETE,0.5,0.8,0.0026223114489413776,0.0002842575760531562,1.3,0.30000000000000004,0.1,True,60.0,0.15000000000000002
24,0.8293953713801043,2025-05-20 03:58:28.885523,2025-05-20 03:59:26.545055,0 days 00:00:57.659532,False,1.0,COMPLETE,0.6,0.8,0.0009753202707623974,2.4271393118810584e-05,0.8500000000000001,0.25,0.05,True,30.0,0.25
14,0.8290318671998061,2025-05-20 03:51:17.972521,2025-05-20 03:52:15.781724,0 days 00:00:57.809203,False,1.5,COMPLETE,0.6,0.8,0.001081802787489753,6.256310216180526e-05,0.75,0.35,0.1,False,,0.2
38,0.8269720101781171,2025-05-20 04:09:32.330383,2025-05-20 04:10:24.159500,0 days 00:00:51.829117,True,3.25,COMPLETE,0.5,0.9,0.005665056329167347,4.499953409948321e-05,1.3,0.1,0.0,True,90.0,0.2
97,0.8268508421180177,2025-05-20 04:59:17.039647,2025-05-20 05:00:13.901902,0 days 00:00:56.862255,False,4.75,COMPLETE,0.5,0.99,0.00020507894836299773,3.2035542029213994e-05,0.65,0.35,0.15,False,,0.0
19,0.8250333212165274,2025-05-20 03:54:27.380082,2025-05-20 03:55:25.568992,0 days 00:00:58.188910,False,2.5,COMPLETE,0.5,0.9,0.0002675777445737575,0.00020260773947280663,1.2000000000000002,0.25,0.0,True,30.0,0.3
46,0.8194595904519568,2025-05-20 04:15:45.908823,2025-05-20 04:16:31.132040,0 days 00:00:45.223217,False,3.0,COMPLETE,0.6,0.9,0.0022027183787569453,0.00031127495078674334,1.6,0.1,0.1,True,60.0,0.15000000000000002
22,0.8161880528292742,2025-05-20 03:56:46.176134,2025-05-20 03:57:44.009483,0 days 00:00:57.833349,False,1.5,COMPLETE,0.5,0.8,0.0002998807775704277,3.509848464537126e-05,1.0,0.25,0.05,True,60.0,0.2
59,0.8149763722282807,2025-05-20 04:25:42.448075,2025-05-20 04:26:29.455114,0 days 00:00:47.007039,False,3.25,COMPLETE,0.5,0.8,0.004206211349892596,0.00023076636910056257,1.8,0.2,0.05,True,120.0,0.25
10,0.8079486247425178,2025-05-20 03:47:55.244122,2025-05-20 03:48:51.713868,0 days 00:00:56.469746,True,5.0,COMPLETE,0.6,0.8,0.0006497117180457103,1.4472289754103518e-05,0.7,0.2,0.1,False,,0.0
5,0.8000727008360596,2025-05-20 03:45:57.262765,2025-05-20 03:46:27.006298,0 days 00:00:29.743533,False,4.25,COMPLETE,0.5,0.9,0.0017493784317051447,0.0007152102943142186,1.75,0.1,0.15,False,,0.3
15,0.7994668605355629,2025-05-20 03:52:15.822422,2025-05-20 03:52:56.928955,0 days 00:00:41.106533,False,1.25,COMPLETE,0.6,0.8,0.00992991636858598,8.844921998978158e-05,1.35,0.35,0.05,False,,0.2
4,0.7957106506724827,2025-05-20 03:45:12.395872,2025-05-20 03:45:57.222025,0 days 00:00:44.826153,False,2.0,COMPLETE,0.6,0.99,8.222509078475277e-05,0.005204776170497718,1.8,0.30000000000000004,0.0,False,,0.25
36,0.7908639282685083,2025-05-20 04:08:02.937706,2025-05-20 04:09:00.798738,0 days 00:00:57.861032,False,2.25,COMPLETE,0.5,0.99,0.00013313464997824202,2.1085884361852963e-05,1.6500000000000001,0.05,0.05,True,60.0,0.1
50,0.7907427602084091,2025-05-20 04:19:25.892521,2025-05-20 04:19:56.750310,0 days 00:00:30.857789,False,2.75,COMPLETE,0.6,0.99,2.7989872570318242e-05,0.0001516028401723492,1.4500000000000002,0.35,0.05,True,60.0,0.15000000000000002
11,0.7905004240882102,2025-05-20 03:48:51.753573,2025-05-20 03:49:48.027357,0 days 00:00:56.273784,True,1.0,COMPLETE,0.6,0.8,0.0006319841012249906,1.0794507007574891e-05,0.5,0.2,0.1,False,,0.0
3,0.7871077184054283,2025-05-20 03:44:14.668490,2025-05-20 03:45:12.355011,0 days 00:00:57.686521,True,2.25,COMPLETE,0.5,0.9,0.00015886726779043022,8.356579641457675e-05,1.15,0.30000000000000004,0.05,True,150.0,0.05
99,0.7862595419847329,2025-05-20 05:01:12.019012,2025-05-20 05:01:27.745432,0 days 00:00:15.726420,False,0.75,COMPLETE,0.6,0.99,0.0017197090623882355,0.05973134509299677,1.85,0.30000000000000004,0.15,False,,0.0
12,0.7786259541984731,2025-05-20 03:49:48.069284,2025-05-20 03:50:44.637473,0 days 00:00:56.568189,True,4.5,COMPLETE,0.7,0.8,0.0005135448634342621,1.3468351647633987e-05,1.4,0.15000000000000002,0.1,False,,0.0
33,0.7757179207560888,2025-05-20 04:05:52.698462,2025-05-20 04:06:24.228543,0 days 00:00:31.530081,False,3.0,COMPLETE,0.5,0.9,0.006744034597679803,0.0005577050056924438,1.25,0.1,0.05,True,90.0,0.15000000000000002
37,0.7751120804555919,2025-05-20 04:09:00.838997,2025-05-20 04:09:32.291813,0 days 00:00:31.452816,False,3.5,COMPLETE,0.5,0.9,0.0035962379668069565,0.00102680935996115,1.2000000000000002,0.1,0.05,True,90.0,0.15000000000000002
115,0.7748697443353931,2025-05-20 05:15:41.743666,2025-05-20 05:16:23.949316,0 days 00:00:42.205650,False,0.75,COMPLETE,0.5,0.99,9.4632269359559e-05,3.875206459023685e-05,1.9000000000000001,0.35,0.15,False,,0.0
