number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
62,0.463333333,0.6,59:47.3,59:59.5,0 days 00:00:12.212448,group,TRUE,0.000258578,9.80E-05,FALSE,,0.000175362,TRUE,0.6,2,group,TRUE,0.4,0.012333619,1,COMPLETE
18,0.44,0.9,51:28.5,51:41.5,0 days 00:00:13.061534,lamp,FALSE,0.006358398,2.61E-05,TRUE,0.15,0.261877378,FALSE,0.9,3,base,FALSE,,0.012273051,0,COMPLETE
97,0.434666667,0.6,06:20.6,06:34.7,0 days 00:00:14.120803,group,FALSE,0.003389486,1.83E-05,FALSE,,0.000152455,TRUE,0.6,3,base,FALSE,,0.059160333,1,COMPLETE
33,0.430333333,0.5,54:27.1,54:38.5,0 days 00:00:11.488712,lamp,TRUE,7.88E-05,0.000268589,TRUE,0.4,2.17E-05,FALSE,0.5,1,bnscale,FALSE,,0.111971824,0,COMPLETE
24,0.427333333,0.5,52:37.8,52:49.3,0 days 00:00:11.472371,lamp,FALSE,0.001403934,0.000170892,FALSE,,0.008743976,FALSE,0.5,1,bnscale,TRUE,0,0.635342179,0,COMPLETE
6,0.426,0.9,49:07.5,49:20.8,0 days 00:00:13.247764,group,FALSE,0.000297826,0.000654275,TRUE,0.25,0.002440667,TRUE,0.9,3,bnscale,TRUE,0.35,0.059160333,0,COMPLETE
94,0.422333333,0.9,05:42.6,05:55.7,0 days 00:00:13.180577,group,TRUE,0.000297826,0.000509085,TRUE,0.4,0.002440667,TRUE,0.9,3,bnscale,FALSE,,0.059160333,1,COMPLETE
91,0.412,0.6,05:05.2,05:19.0,0 days 00:00:13.801616,fpgm,FALSE,0.00072932,0.000292795,TRUE,0.1,0.001770845,TRUE,0.6,3,bnscale,FALSE,,0.705991275,1,COMPLETE
22,0.408666667,0.8,52:15.0,52:28.1,0 days 00:00:13.165139,lamp,FALSE,3.83E-05,0.000691194,TRUE,0.15,0.057106005,FALSE,0.8,3,base,FALSE,,0.001413725,0,COMPLETE
41,0.397666667,0.9,55:58.1,56:07.8,0 days 00:00:09.697832,group,FALSE,0.000271522,0.001078794,TRUE,0.4,1.29E-05,FALSE,0.9,1,bnscale,TRUE,0.45,0.016761379,0,COMPLETE
19,0.394,0.6,51:41.6,51:55.5,0 days 00:00:13.967469,fpgm,TRUE,0.00072932,0.000155331,TRUE,0.35,0.001770845,TRUE,0.6,3,bnscale,TRUE,0.3,0.705991275,0,COMPLETE
35,0.394,0.9,54:50.2,55:01.6,0 days 00:00:11.372500,group,TRUE,3.23E-05,0.00410086,FALSE,,0.146486592,TRUE,0.9,2,base,FALSE,,0.000434369,0,COMPLETE
80,0.394,0.9,03:08.1,03:19.7,0 days 00:00:11.563297,fpgm,FALSE,1.22E-05,0.001162037,FALSE,,0.475989456,TRUE,0.9,2,base,TRUE,0.15,0.002704116,1,COMPLETE
44,0.391,0.9,56:32.7,56:45.2,0 days 00:00:12.513266,group,FALSE,2.39E-05,0.001123088,TRUE,0,0.008280384,TRUE,0.9,2,base,TRUE,0.25,1.51E-05,0,COMPLETE
30,0.388,0.5,53:46.7,53:59.9,0 days 00:00:13.180132,group,TRUE,0.007335304,8.35E-05,TRUE,0.2,0.002527386,FALSE,0.5,2,base,FALSE,,0.100188408,0,COMPLETE
54,0.388,0.8,58:23.6,58:34.9,0 days 00:00:11.306869,group,FALSE,0.006358398,5.20E-05,TRUE,0.4,0.261877378,TRUE,0.8,2,base,TRUE,0.35,0.391277834,1,COMPLETE
99,0.388,0.8,06:47.3,06:57.0,0 days 00:00:09.683028,group,TRUE,0.00620977,2.49E-05,FALSE,,0.00011543,TRUE,0.8,1,group,FALSE,,0.042164335,1,COMPLETE
8,0.369,0.7,49:32.4,49:42.2,0 days 00:00:09.845872,fpgm,TRUE,4.52E-05,6.71E-05,TRUE,0.35,0.002215438,FALSE,0.7,1,group,TRUE,0.5,0.971173825,0,COMPLETE
59,0.337333333,0.9,59:14.7,59:24.3,0 days 00:00:09.645015,group,FALSE,3.63E-05,0.000169998,TRUE,0.5,0.000174672,FALSE,0.9,1,group,TRUE,0.45,0.006034614,1,COMPLETE
11,0.336333333,0.9,50:07.0,50:16.8,0 days 00:00:09.791010,fpgm,TRUE,1.22E-05,0.001162037,FALSE,,0.475989456,TRUE,0.9,1,base,FALSE,,0.002704116,0,COMPLETE
25,0.336333333,0.8,52:49.3,52:59.0,0 days 00:00:09.616869,group,FALSE,5.97E-05,0.001556527,TRUE,0.45,0.580100952,TRUE,0.8,1,base,TRUE,0.35,0.391277834,0,COMPLETE
37,0.336333333,0.7,55:13.1,55:22.8,0 days 00:00:09.761360,fpgm,TRUE,1.60E-05,4.16E-05,TRUE,0,0.008666752,TRUE,0.7,1,group,FALSE,,0.001022551,0,COMPLETE
42,0.336333333,0.8,56:07.8,56:17.5,0 days 00:00:09.684359,group,FALSE,6.29E-05,0.000113281,TRUE,0.1,0.000632641,TRUE,0.8,1,group,TRUE,0.25,0.016552999,0,COMPLETE
