number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_star,state
55,0.81,2025-05-24 07:36:05.018099,2025-05-24 07:36:41.124668,0 days 00:00:36.106569,0.75,0.23056908926470185,True,COMPLETE
21,0.8086666666666668,2025-05-24 07:15:27.237433,2025-05-24 07:16:02.195427,0 days 00:00:34.957994,0.8,0.23107563402830472,True,COMPLETE
43,0.807,2025-05-24 07:28:38.838681,2025-05-24 07:29:17.586702,0 days 00:00:38.748021,0.7000000000000001,0.5493011680225961,True,COMPLETE
76,0.807,2025-05-24 07:49:04.470509,2025-05-24 07:49:43.413332,0 days 00:00:38.942823,0.65,0.290409850382876,True,COMPLETE
88,0.8066666666666666,2025-05-24 07:56:34.813077,2025-05-24 07:57:12.327743,0 days 00:00:37.514666,0.75,0.44822142891526173,True,COMPLETE
75,0.8063333333333333,2025-05-24 07:48:24.151509,2025-05-24 07:49:04.432711,0 days 00:00:40.281202,0.7000000000000001,0.2687613828763682,True,COMPLETE
61,0.8043333333333335,2025-05-24 07:39:54.379812,2025-05-24 07:40:33.651959,0 days 00:00:39.272147,0.55,0.2981208245319084,True,COMPLETE
89,0.8036666666666669,2025-05-24 07:57:12.368092,2025-05-24 07:57:50.482714,0 days 00:00:38.114622,0.75,0.3967832140627935,True,COMPLETE
81,0.8036666666666666,2025-05-24 07:52:15.244111,2025-05-24 07:52:51.745071,0 days 00:00:36.500960,0.65,0.24332104757417078,True,COMPLETE
31,0.8033333333333333,2025-05-24 07:21:23.489515,2025-05-24 07:21:58.180896,0 days 00:00:34.691381,0.55,0.3763640425605067,True,COMPLETE
97,0.8026666666666668,2025-05-24 08:02:19.024012,2025-05-24 08:02:58.861655,0 days 00:00:39.837643,0.8,0.2776917494623394,True,COMPLETE
78,0.8026666666666666,2025-05-24 07:50:23.633366,2025-05-24 07:51:02.843796,0 days 00:00:39.210430,0.65,0.04656477236227467,True,COMPLETE
64,0.8023333333333333,2025-05-24 07:41:48.614513,2025-05-24 07:42:27.733663,0 days 00:00:39.119150,0.6,0.7358441764322299,True,COMPLETE
