number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_power,params_imp_type,params_norm,params_num_layers,params_prune_type,params_residual,state
10,0.697,57:35.7,58:35.0,0 days 00:00:59.292478,0.8,9,fpgm,layer,2,base,TRUE,COMPLETE
14,0.694,01:04.1,02:15.0,0 days 00:01:10.958159,0.5,9,fpgm,layer,3,base,FALSE,COMPLETE
3,0.692333333,49:12.6,50:20.1,0 days 00:01:07.492302,0.1,7,group,,4,base,TRUE,COMPLETE
12,0.690333333,59:34.5,00:26.1,0 days 00:00:51.632770,0.6,8,fpgm,layer,2,base,TRUE,COMPLETE
40,0.682333333,26:35.5,27:11.2,0 days 00:00:35.652969,0.3,8,fpgm,,1,group,FALSE,COMPLETE
46,0.681333333,32:06.1,32:50.2,0 days 00:00:44.086506,0.6,9,group,,1,bnscale,TRUE,COMPLETE
87,0.681333333,10:49.8,11:33.3,0 days 00:00:43.419528,0.6,9,fpgm,,1,group,TRUE,COMPLETE
30,0.680333333,16:19.3,17:03.0,0 days 00:00:43.671728,0.8,9,group,,1,group,TRUE,COMPLETE
35,0.680333333,21:04.7,21:48.4,0 days 00:00:43.646634,0.8,9,fpgm,,1,group,TRUE,COMPLETE
54,0.680333333,39:25.6,40:09.6,0 days 00:00:43.952293,0.8,9,fpgm,,1,group,TRUE,COMPLETE
57,0.680333333,42:14.9,42:58.7,0 days 00:00:43.814275,0.8,9,fpgm,,1,group,TRUE,COMPLETE
96,0.680333333,18:49.6,19:32.5,0 days 00:00:42.977524,0.8,9,fpgm,,1,group,TRUE,COMPLETE
20,0.68,06:56.8,07:32.1,0 days 00:00:35.224674,0.3,8,fpgm,,1,group,TRUE,COMPLETE
13,0.679666667,00:26.1,01:04.0,0 days 00:00:37.913500,0.7,8,fpgm,layer,1,base,TRUE,COMPLETE
15,0.679666667,02:15.0,03:18.3,0 days 00:01:03.276051,0.4,8,fpgm,layer,3,base,TRUE,COMPLETE
17,0.679666667,04:17.9,05:03.1,0 days 00:00:45.277947,0.8,9,fpgm,layer,1,base,TRUE,COMPLETE
24,0.679666667,10:31.8,11:07.7,0 days 00:00:35.916206,0.5,8,fpgm,,1,group,TRUE,COMPLETE
68,0.679,52:15.1,52:51.2,0 days 00:00:36.052146,0.8,8,fpgm,layer,1,group,TRUE,COMPLETE
60,0.678666667,44:56.6,45:40.3,0 days 00:00:43.742242,0.7,9,group,,1,group,TRUE,COMPLETE
78,0.677666667,02:17.4,03:02.9,0 days 00:00:45.430191,0.7,9,lamp,layer,1,group,TRUE,COMPLETE
8,0.675,54:45.9,56:01.6,0 days 00:01:15.683461,0.6,7,group,layer,4,group,TRUE,COMPLETE
77,0.671666667,01:17.4,02:17.4,0 days 00:01:00.043721,0.8,9,fpgm,batch,2,group,TRUE,COMPLETE
6,0.670333333,53:05.6,53:40.6,0 days 00:00:35.026466,0.8,7,group,layer,1,group,FALSE,COMPLETE
98,0.666333333,20:28.5,22:08.9,0 days 00:01:40.370842,0.6,9,fpgm,layer,5,group,TRUE,COMPLETE
39,0.659666667,25:21.0,26:35.5,0 days 00:01:14.524008,0.6,9,fpgm,batch,3,bnscale,TRUE,COMPLETE
59,0.659333333,43:45.9,44:56.6,0 days 00:01:10.681970,0.6,9,fpgm,batch,3,group,TRUE,COMPLETE
28,0.656,13:58.1,15:31.0,0 days 00:01:32.874312,0.6,9,group,,5,group,TRUE,COMPLETE
90,0.655333333,13:10.2,14:09.7,0 days 00:00:59.477075,0.7,9,fpgm,batch,2,base,TRUE,COMPLETE
33,0.652666667,18:55.6,19:55.7,0 days 00:01:00.108962,0.6,9,fpgm,batch,2,group,TRUE,COMPLETE
9,0.645666667,56:01.6,57:35.7,0 days 00:01:34.053119,0,7,lamp,,6,bnscale,TRUE,COMPLETE
2,0.645333333,47:58.4,49:12.6,0 days 00:01:14.148479,0.6,9,lamp,batch,3,base,FALSE,COMPLETE
4,0.638666667,50:20.1,51:52.5,0 days 00:01:32.401494,0.2,6,fpgm,,6,bnscale,FALSE,COMPLETE
72,0.621,55:49.7,57:32.6,0 days 00:01:42.876871,0.7,9,fpgm,,6,group,TRUE,COMPLETE
49,0.620333333,34:26.6,35:38.7,0 days 00:01:12.106185,0.7,8,fpgm,,4,group,TRUE,COMPLETE
36,0.613666667,21:48.4,23:04.0,0 days 00:01:15.646172,0.5,8,fpgm,batch,4,bnscale,FALSE,COMPLETE
1,0.519666667,46:31.6,47:58.4,0 days 00:01:26.795648,0.4,7,lamp,batch,5,bnscale,FALSE,COMPLETE
48,0.433,33:42.3,34:26.5,0 days 00:00:44.261293,0.6,6,fpgm,batch,2,group,FALSE,COMPLETE
37,0.358,23:04.1,24:25.7,0 days 00:01:21.608116,0.7,6,lamp,,5,group,TRUE,COMPLETE
0,0.332666667,45:44.3,46:31.6,0 days 00:00:47.226247,0.1,6,group,batch,2,group,FALSE,COMPLETE
5,0.265333333,51:52.5,53:05.6,0 days 00:01:13.088142,0,6,lamp,batch,4,bnscale,FALSE,COMPLETE
