number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_power,params_imp_type,params_norm,params_num_layers,params_prune_type,params_residual,state
66,0.673666667,54:35.9,55:06.8,0 days 00:00:30.857264,0.6,9,fpgm,,2,group,TRUE,COMPLETE
54,0.673333333,46:51.3,47:31.4,0 days 00:00:40.082433,0.5,8,fpgm,layer,3,bnscale,TRUE,COMPLETE
78,0.673,01:11.6,01:43.1,0 days 00:00:31.573193,0.7,7,group,layer,2,bnscale,FALSE,COMPLETE
25,0.672333333,32:07.2,32:38.9,0 days 00:00:31.730769,0.4,7,lamp,layer,2,base,TRUE,COMPLETE
37,0.672333333,37:51.9,38:14.8,0 days 00:00:22.914290,0.8,8,group,layer,1,bnscale,TRUE,COMPLETE
83,0.671666667,03:51.8,04:23.8,0 days 00:00:32.080958,0.8,8,lamp,layer,2,bnscale,TRUE,COMPLETE
29,0.670333333,34:44.2,35:04.8,0 days 00:00:20.550498,0.7,7,group,,1,base,FALSE,COMPLETE
50,0.668666667,44:44.3,45:16.0,0 days 00:00:31.648669,0.8,8,lamp,layer,2,bnscale,TRUE,COMPLETE
57,0.667666667,48:42.9,49:13.9,0 days 00:00:31.016872,0.5,7,lamp,layer,2,bnscale,TRUE,COMPLETE
73,0.667333333,58:55.1,59:26.9,0 days 00:00:31.732515,0.8,8,lamp,layer,2,bnscale,TRUE,COMPLETE
64,0.666666667,52:57.1,53:29.1,0 days 00:00:31.938321,0.8,8,lamp,layer,2,bnscale,TRUE,COMPLETE
35,0.664,37:09.0,37:29.7,0 days 00:00:20.645290,0.6,6,group,layer,1,group,TRUE,COMPLETE
67,0.659333333,55:06.8,55:38.7,0 days 00:00:31.909685,0.8,8,lamp,layer,2,group,TRUE,COMPLETE
9,0.655,22:27.8,22:58.8,0 days 00:00:31.028175,0.1,6,fpgm,layer,2,bnscale,TRUE,COMPLETE
45,0.647,41:46.2,42:17.3,0 days 00:00:31.034044,0.7,7,lamp,layer,2,group,TRUE,COMPLETE
18,0.625,28:10.4,28:49.5,0 days 00:00:39.150853,0.3,9,group,,3,group,TRUE,COMPLETE
11,0.607,23:45.6,24:22.9,0 days 00:00:37.228145,0,9,fpgm,,3,group,TRUE,COMPLETE
39,0.606333333,38:46.7,39:26.4,0 days 00:00:39.769866,0.7,8,lamp,layer,3,group,TRUE,COMPLETE
14,0.604666667,25:41.5,26:16.5,0 days 00:00:34.981919,0,9,lamp,,3,base,FALSE,COMPLETE
10,0.559333333,22:58.8,23:45.6,0 days 00:00:46.797954,0.3,9,group,,4,base,FALSE,COMPLETE
77,0.558,00:49.1,01:11.5,0 days 00:00:22.470287,0.6,8,fpgm,batch,1,group,TRUE,COMPLETE
20,0.555666667,29:12.1,29:57.6,0 days 00:00:45.533603,0.3,7,group,,4,group,TRUE,COMPLETE
34,0.548,36:48.9,37:09.0,0 days 00:00:20.055038,0.7,7,group,batch,1,group,TRUE,COMPLETE
5,0.530333333,19:41.8,20:18.8,0 days 00:00:36.973669,0.6,8,group,,3,bnscale,FALSE,COMPLETE
69,0.520666667,56:38.1,57:18.9,0 days 00:00:40.802445,0.5,6,lamp,layer,3,group,TRUE,COMPLETE
1,0.503,17:16.7,17:38.4,0 days 00:00:21.683647,0.7,6,group,batch,1,bnscale,FALSE,COMPLETE
16,0.502333333,26:47.3,27:38.6,0 days 00:00:51.288494,0.4,9,group,,5,base,FALSE,COMPLETE
90,0.492,07:38.9,08:11.5,0 days 00:00:32.616696,0.4,8,group,batch,2,bnscale,TRUE,COMPLETE
59,0.445333333,49:45.6,50:40.5,0 days 00:00:54.925207,0.3,9,lamp,batch,4,bnscale,TRUE,COMPLETE
12,0.438,24:22.9,25:10.8,0 days 00:00:47.885872,0.4,9,fpgm,,4,group,TRUE,COMPLETE
28,0.417,33:50.8,34:44.2,0 days 00:00:53.430555,0.4,8,group,batch,5,bnscale,FALSE,COMPLETE
36,0.4,37:29.7,37:51.9,0 days 00:00:22.183727,0.3,7,group,batch,1,base,FALSE,COMPLETE
4,0.391,18:31.3,19:41.8,0 days 00:01:10.481347,0.6,7,lamp,batch,6,group,FALSE,COMPLETE
2,0.383333333,17:38.4,18:00.4,0 days 00:00:22.015053,0.2,7,group,batch,1,base,TRUE,COMPLETE
3,0.381333333,18:00.5,18:31.3,0 days 00:00:30.836282,0.5,6,lamp,batch,2,base,TRUE,COMPLETE
48,0.359333333,43:31.6,44:12.8,0 days 00:00:41.190397,0.8,8,lamp,layer,3,group,TRUE,COMPLETE
46,0.341666667,42:17.3,42:58.7,0 days 00:00:41.393275,0.8,8,lamp,layer,3,group,TRUE,COMPLETE
47,0.324333333,42:58.7,43:31.6,0 days 00:00:32.922017,0.7,8,lamp,batch,2,group,TRUE,COMPLETE
97,0.318333333,11:07.0,11:42.9,0 days 00:00:35.885253,0.8,8,lamp,layer,3,bnscale,TRUE,COMPLETE
56,0.316333333,48:01.5,48:42.9,0 days 00:00:41.356222,0.8,8,lamp,layer,3,bnscale,TRUE,COMPLETE
68,0.307333333,55:38.7,56:38.0,0 days 00:00:59.315618,0.7,8,lamp,layer,5,bnscale,FALSE,COMPLETE
88,0.302,06:30.8,07:07.8,0 days 00:00:37.046373,0.8,8,lamp,,3,bnscale,TRUE,COMPLETE
65,0.297,53:29.1,54:35.9,0 days 00:01:06.816444,0.7,8,lamp,layer,6,bnscale,TRUE,COMPLETE
8,0.240333333,21:19.1,22:27.7,0 days 00:01:08.603323,0.8,8,fpgm,layer,6,base,FALSE,COMPLETE
