number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_star,state
64,0.26862778632917167,2025-06-05 18:36:10.539325,2025-06-05 18:37:09.011309,0 days 00:00:58.471984,0.35,3.2739763742974356e-06,False,COMPLETE
60,0.2527221937175759,2025-06-05 18:32:20.201010,2025-06-05 18:33:19.578748,0 days 00:00:59.377738,0.30000000000000004,1.3153419719497097e-06,False,COMPLETE
14,0.25112593352716495,2025-06-05 17:47:44.889120,2025-06-05 17:48:42.254008,0 days 00:00:57.364888,0.35,3.717867083626351e-05,False,COMPLETE
73,0.2478193945613135,2025-06-05 18:44:50.161847,2025-06-05 18:45:47.176647,0 days 00:00:57.014800,0.25,4.849685967060558e-06,False,COMPLETE
29,0.24696425517359333,2025-06-05 18:02:17.104112,2025-06-05 18:03:15.749621,0 days 00:00:58.645509,0.30000000000000004,0.015476917450780005,False,COMPLETE
15,0.24650818083347584,2025-06-05 17:48:42.290625,2025-06-05 17:49:39.230166,0 days 00:00:56.939541,0.30000000000000004,3.6715310125504016e-05,False,COMPLETE
50,0.2464511715409612,2025-06-05 18:22:43.829760,2025-06-05 18:23:40.477891,0 days 00:00:56.648131,0.55,2.4181014281833224e-06,False,COMPLETE
84,0.24479790205803545,2025-06-05 18:55:24.824198,2025-06-05 18:56:20.533493,0 days 00:00:55.709295,0.25,1.0051410095221125e-06,False,COMPLETE
45,0.2446838834730061,2025-06-05 18:17:54.863877,2025-06-05 18:18:52.130781,0 days 00:00:57.266904,0.30000000000000004,1.2891746450050678e-05,False,COMPLETE
62,0.2418904281397868,2025-06-05 18:34:17.586233,2025-06-05 18:35:13.697941,0 days 00:00:56.111708,0.30000000000000004,1.0810647420854552e-06,False,COMPLETE
61,0.2408072515820079,2025-06-05 18:33:19.618774,2025-06-05 18:34:17.548466,0 days 00:00:57.929692,0.30000000000000004,1.6223124656884715e-06,False,COMPLETE
77,0.2408072515820079,2025-06-05 18:48:38.898327,2025-06-05 18:49:36.047848,0 days 00:00:57.149521,0.15000000000000002,9.208426467836405e-06,False,COMPLETE
66,0.23898295422153812,2025-06-05 18:38:08.307837,2025-06-05 18:39:05.026690,0 days 00:00:56.718853,0.35,6.288902993916287e-06,False,COMPLETE
71,0.23892594492902344,2025-06-05 18:42:56.910834,2025-06-05 18:43:53.632012,0 days 00:00:56.721178,0.30000000000000004,1.1279066167068548e-06,False,COMPLETE
4,0.2367595918134656,2025-06-05 17:37:58.020824,2025-06-05 17:38:55.989237,0 days 00:00:57.968413,0.85,0.36961924401992824,False,COMPLETE
93,0.23641753605837754,2025-06-05 19:04:04.820605,2025-06-05 19:05:02.645865,0 days 00:00:57.825260,0.35,1.0490993176364828e-06,False,COMPLETE
87,0.23596146171826007,2025-06-05 18:58:17.040525,2025-06-05 18:59:14.847852,0 days 00:00:57.807327,0.2,2.4430077529917743e-06,False,COMPLETE
17,0.235619405963172,2025-06-05 17:50:36.615438,2025-06-05 17:51:34.443037,0 days 00:00:57.827599,0.25,2.0018355840054105e-05,False,COMPLETE
19,0.23373809931018755,2025-06-05 17:52:34.399644,2025-06-05 17:53:31.164650,0 days 00:00:56.765006,0.5,4.773003595843869e-06,False,COMPLETE
8,0.23282595062995268,2025-06-05 17:41:49.615030,2025-06-05 17:42:47.737516,0 days 00:00:58.122486,0.4,0.0035902201521518457,False,COMPLETE
3,0.232768941337438,2025-06-05 17:36:59.343662,2025-06-05 17:37:57.982797,0 days 00:00:58.639135,0.15000000000000002,0.0007956454679256324,True,COMPLETE
52,0.23145772760960037,2025-06-05 18:24:38.479561,2025-06-05 18:25:35.734859,0 days 00:00:57.255298,0.30000000000000004,0.050392571330570304,False,COMPLETE
63,0.23145772760960037,2025-06-05 18:35:13.736435,2025-06-05 18:36:10.501174,0 days 00:00:56.764739,0.25,1.0535851247481541e-06,False,COMPLETE
10,0.23128669973205632,2025-06-05 17:43:46.726087,2025-06-05 17:44:47.731611,0 days 00:01:01.005524,0.9,0.9204517219578986,False,COMPLETE
55,0.2310586625619976,2025-06-05 18:27:32.394297,2025-06-05 18:28:29.223471,0 days 00:00:56.829174,0.25,6.955206780304006e-06,False,COMPLETE
86,0.23014651388176274,2025-06-05 18:57:20.110449,2025-06-05 18:58:16.997508,0 days 00:00:56.887059,0.15000000000000002,9.355215440747211e-05,True,COMPLETE
96,0.22957642095661593,2025-06-05 19:07:00.337120,2025-06-05 19:07:59.510737,0 days 00:00:59.173617,0.4,2.8660291043032974e-06,False,COMPLETE
