number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_star,state
56,0.920392584514722,2025-06-05 07:47:09.723520,2025-06-05 07:49:17.158043,0 days 00:02:07.434523,0.7000000000000001,1.174270096444074e-06,False,COMPLETE
78,0.9201502483945232,2025-06-05 08:32:48.991129,2025-06-05 08:34:55.749275,0 days 00:02:06.758146,0.8,5.64193370450825e-06,False,COMPLETE
48,0.9201502483945232,2025-06-05 07:30:34.284610,2025-06-05 07:32:40.279300,0 days 00:02:05.994690,0.4,0.003646281761358725,False,COMPLETE
85,0.9201502483945232,2025-06-05 08:47:30.467811,2025-06-05 08:49:35.839033,0 days 00:02:05.371222,0.8,2.7177795395148055e-06,False,COMPLETE
59,0.9200290803344237,2025-06-05 07:53:28.793271,2025-06-05 07:55:34.001069,0 days 00:02:05.207798,0.8,1.9027765114746206e-06,False,COMPLETE
83,0.9195444080940264,2025-06-05 08:43:19.042281,2025-06-05 08:45:25.414072,0 days 00:02:06.371791,0.7000000000000001,1.473714057463067e-06,False,COMPLETE
65,0.9191809039137283,2025-06-05 08:05:56.352792,2025-06-05 08:08:00.613223,0 days 00:02:04.260431,0.65,3.3536033543425647e-06,False,COMPLETE
25,0.9188173997334302,2025-06-05 06:43:27.795510,2025-06-05 06:45:34.054489,0 days 00:02:06.258979,0.2,0.0008277818018902446,False,COMPLETE
50,0.9186962316733309,2025-06-05 07:34:43.841479,2025-06-05 07:36:51.426514,0 days 00:02:07.585035,0.7000000000000001,3.445007433147396e-06,False,COMPLETE
93,0.9186962316733309,2025-06-05 09:04:07.782256,2025-06-05 09:06:13.787816,0 days 00:02:06.005560,0.8,6.134454601448889e-06,False,COMPLETE
98,0.9185750636132316,2025-06-05 09:14:33.322795,2025-06-05 09:16:40.171847,0 days 00:02:06.849052,0.85,4.90766144887594e-06,False,COMPLETE
58,0.9185750636132314,2025-06-05 07:51:21.456583,2025-06-05 07:53:28.753685,0 days 00:02:07.297102,0.8,1.0117209834378182e-06,False,COMPLETE
18,0.9184538955531322,2025-06-05 06:28:58.265303,2025-06-05 06:31:04.858940,0 days 00:02:06.593637,0.2,1.014142307191795e-06,False,COMPLETE
39,0.9183327274930329,2025-06-05 07:12:18.979341,2025-06-05 07:14:25.189964,0 days 00:02:06.210623,0.25,0.007520886958144191,False,COMPLETE
2,0.9183327274930329,2025-06-05 05:55:40.745807,2025-06-05 05:57:47.820852,0 days 00:02:07.075045,0.2,0.006864794615264168,True,COMPLETE
26,0.9183327274930329,2025-06-05 06:45:34.092807,2025-06-05 06:47:42.367845,0 days 00:02:08.275038,0.15000000000000002,0.0018598421643817268,True,COMPLETE
47,0.9182115594329335,2025-06-05 07:28:29.043672,2025-06-05 07:30:34.247061,0 days 00:02:05.203389,0.85,0.0010396099894151032,True,COMPLETE
73,0.918090391372834,2025-06-05 08:22:36.570252,2025-06-05 08:24:43.253052,0 days 00:02:06.682800,0.55,1.399377402423766e-06,False,COMPLETE
79,0.9179692233127348,2025-06-05 08:34:55.787712,2025-06-05 08:36:57.602284,0 days 00:02:01.814572,0.9,4.367658642202843e-06,False,COMPLETE
80,0.9178480552526355,2025-06-05 08:36:57.640468,2025-06-05 08:39:04.288988,0 days 00:02:06.648520,0.8,1.0806612868662735e-05,False,COMPLETE
71,0.9178480552526355,2025-06-05 08:18:24.273738,2025-06-05 08:20:31.391693,0 days 00:02:07.117955,0.7000000000000001,1.5894263777649674e-06,False,COMPLETE
69,0.9178480552526355,2025-06-05 08:14:22.674343,2025-06-05 08:16:20.904751,0 days 00:01:58.230408,0.75,4.5161618109597385e-06,False,COMPLETE
87,0.917726887192536,2025-06-05 08:51:38.040941,2025-06-05 08:53:40.694181,0 days 00:02:02.653240,0.75,2.1857266813171828e-05,False,COMPLETE
64,0.917726887192536,2025-06-05 08:03:50.227293,2025-06-05 08:05:56.314345,0 days 00:02:06.087052,0.8,1.874121994113006e-06,False,COMPLETE
72,0.917726887192536,2025-06-05 08:20:31.433824,2025-06-05 08:22:36.533462,0 days 00:02:05.099638,0.6,2.8383122247548557e-06,False,COMPLETE
90,0.917726887192536,2025-06-05 08:57:48.137165,2025-06-05 08:59:54.748302,0 days 00:02:06.611137,0.7000000000000001,4.5583967003389256e-05,False,COMPLETE
1,0.9176057191324367,2025-06-05 05:53:35.700890,2025-06-05 05:55:40.709021,0 days 00:02:05.008131,0.25,0.00046682215719691866,False,COMPLETE
7,0.9174845510723374,2025-06-05 06:06:10.907502,2025-06-05 06:08:17.745079,0 days 00:02:06.837577,0.25,7.276877302842242e-05,False,COMPLETE
55,0.9174845510723374,2025-06-05 07:45:02.853296,2025-06-05 07:47:09.683089,0 days 00:02:06.829793,0.55,1.5635641835894232e-05,False,COMPLETE
74,0.9174845510723374,2025-06-05 08:24:43.292077,2025-06-05 08:26:43.336185,0 days 00:02:00.044108,0.75,1.0221959326753206e-05,False,COMPLETE
10,0.9174845510723374,2025-06-05 06:12:31.755169,2025-06-05 06:14:39.599583,0 days 00:02:07.844414,0.1,3.4221788072984084e-06,True,COMPLETE
4,0.917363383012238,2025-06-05 05:59:49.024951,2025-06-05 06:01:56.527312,0 days 00:02:07.502361,0.55,0.00023276297049545285,True,COMPLETE
63,0.917363383012238,2025-06-05 08:01:43.601332,2025-06-05 08:03:50.188803,0 days 00:02:06.587471,0.7000000000000001,6.426246383763091e-06,False,COMPLETE
41,0.917363383012238,2025-06-05 07:16:20.690026,2025-06-05 07:18:21.166281,0 days 00:02:00.476255,0.2,0.006333253233760668,False,COMPLETE
35,0.9173633830122379,2025-06-05 07:03:59.757317,2025-06-05 07:06:06.842041,0 days 00:02:07.084724,0.1,0.0027794721629560482,True,COMPLETE
54,0.9173633830122379,2025-06-05 07:42:57.214296,2025-06-05 07:45:02.816838,0 days 00:02:05.602542,0.9,5.6265548041052265e-06,False,COMPLETE
61,0.9173633830122379,2025-06-05 07:57:38.642573,2025-06-05 07:59:45.955173,0 days 00:02:07.312600,0.85,1.0309079352506445e-06,False,COMPLETE
88,0.9173633830122379,2025-06-05 08:53:40.733660,2025-06-05 08:55:46.620284,0 days 00:02:05.886624,0.85,0.0003004990298801924,False,COMPLETE
67,0.9172422149521386,2025-06-05 08:10:08.959883,2025-06-05 08:12:15.301049,0 days 00:02:06.341166,0.65,1.7755978164629602e-05,False,COMPLETE
