number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
23,0.9621955652490004,2025-05-20 12:35:17.418923,2025-05-20 12:36:03.749767,0 days 00:00:46.330844,True,3.75,COMPLETE,0.6,0.995,6.554100916054022e-05,8.083279836691908e-05,0.5,0.2,0.05,True,90.0,0.05
28,0.9621955652490004,2025-05-20 12:40:13.864561,2025-05-20 12:40:59.821317,0 days 00:00:45.956756,True,1.0,COMPLETE,0.6,0.8,5.3724459344034024e-05,0.001977661286600134,0.6,0.1,0.05,True,90.0,0.05
75,0.9621046892039259,2025-05-20 13:19:33.521061,2025-05-20 13:20:12.334539,0 days 00:00:38.813478,True,3.25,COMPLETE,0.7,0.8,0.000257776401096756,3.936321409395443e-05,0.65,0.1,0.1,False,,0.25
42,0.9620138131588515,2025-05-20 12:52:19.774159,2025-05-20 12:53:32.711749,0 days 00:01:12.937590,True,3.25,COMPLETE,0.6,0.995,2.7814331395182165e-05,0.01577846242987772,0.7,0.15000000000000002,0.0,True,90.0,0.0
76,0.9620138131588513,2025-05-20 13:20:12.373345,2025-05-20 13:20:47.035065,0 days 00:00:34.661720,True,3.0,COMPLETE,0.7,0.9,0.0012916910717790985,0.00010742935824117635,0.55,0.1,0.15,False,,0.25
69,0.9618320610687023,2025-05-20 13:15:18.107047,2025-05-20 13:16:04.387556,0 days 00:00:46.280509,True,2.25,COMPLETE,0.6,0.99,5.6211266419337954e-05,0.00019894126714093985,0.8,0.15000000000000002,0.15,False,,0.2
18,0.9618320610687023,2025-05-20 12:29:51.595760,2025-05-20 12:30:53.449689,0 days 00:01:01.853929,True,1.5,COMPLETE,0.5,0.8,2.7453386787781775e-05,6.627335563553966e-05,1.4500000000000002,0.0,0.05,True,60.0,0.1
16,0.9618320610687023,2025-05-20 12:27:53.719328,2025-05-20 12:28:58.747880,0 days 00:01:05.028552,True,3.0,COMPLETE,0.5,0.8,2.9009107057292847e-05,1.577870300615711e-05,0.9,0.2,0.1,True,90.0,0.05
26,0.9615594329334787,2025-05-20 12:38:17.682280,2025-05-20 12:39:30.840159,0 days 00:01:13.157879,False,4.75,COMPLETE,0.5,0.8,1.7667192430281408e-05,0.0001669854955302301,1.0,0.30000000000000004,0.05,True,60.0,0.05
1,0.9614685568884043,2025-05-20 12:14:04.769464,2025-05-20 12:14:40.133764,0 days 00:00:35.364300,True,1.5,COMPLETE,0.7,0.8,0.0007605097781611147,0.0014893989232960144,1.9500000000000002,0.30000000000000004,0.1,False,,0.2
60,0.9614685568884043,2025-05-20 13:08:27.835906,2025-05-20 13:09:22.289207,0 days 00:00:54.453301,True,4.5,COMPLETE,0.5,0.8,6.146316370969069e-05,0.0002591110581102662,1.05,0.05,0.0,True,60.0,0.15000000000000002
27,0.9614685568884042,2025-05-20 12:39:30.884058,2025-05-20 12:40:13.821222,0 days 00:00:42.937164,True,3.5,COMPLETE,0.7,0.995,0.00011370783953825004,0.0005057722083987489,0.8500000000000001,0.2,0.0,True,30.0,0.0
36,0.9613776808433298,2025-05-20 12:46:28.191306,2025-05-20 12:47:10.770329,0 days 00:00:42.579023,True,1.75,COMPLETE,0.5,0.99,0.0004556430849591431,2.595032536991785e-05,1.15,0.25,0.05,True,120.0,0.0
66,0.9613776808433298,2025-05-20 13:13:17.727354,2025-05-20 13:13:52.283048,0 days 00:00:34.555694,False,1.25,COMPLETE,0.6,0.8,0.00033001421779377385,0.00010735074264051624,1.1,0.1,0.1,True,90.0,0.1
40,0.9611050527081061,2025-05-20 12:50:19.292040,2025-05-20 12:51:09.768135,0 days 00:00:50.476095,False,3.75,COMPLETE,0.5,0.8,0.00025374202577879,0.00018766297528994687,1.25,0.25,0.15,False,,0.05
85,0.9610141766630317,2025-05-20 13:25:51.945015,2025-05-20 13:26:33.077032,0 days 00:00:41.132017,True,2.75,COMPLETE,0.7,0.99,0.0005942110373165407,0.0026373467513789123,0.5,0.0,0.1,False,,0.25
