number,value,datetime_start,datetime_complete,duration,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_prune_mlp,params_prune_rate,state
29,0.833636253,14:20.1,17:43.0,0 days 00:03:22.923307,0.7,0.5,0.000693797,0.99,batch,FALSE,FALSE,0.1,,0.008969796,FALSE,0.6,COMPLETE
39,0.823336968,50:04.2,54:29.5,0 days 00:04:25.335457,,0.2,0.001045067,0.8,,,TRUE,0.1,0.35,0.00115362,TRUE,0.6,COMPLETE
1,0.818369078,35:51.6,39:07.1,0 days 00:03:15.521673,0.35,0.1,3.07E-05,0.99,batch,FALSE,TRUE,0,0.35,3.05E-05,FALSE,0.6,COMPLETE
37,0.81824791,42:25.0,46:41.0,0 days 00:04:16.070972,,0.1,0.000150619,0.99,,,FALSE,0,,0.00056597,TRUE,0.7,COMPLETE
2,0.795710651,39:07.2,43:29.3,0 days 00:04:22.146152,,0.5,5.35E-05,0.8,,,FALSE,0.25,,1.83E-05,TRUE,0.7,COMPLETE
4,0.730885739,46:59.8,51:17.9,0 days 00:04:18.074473,,0.1,2.95E-05,0.8,,,FALSE,0.2,,0.015516892,TRUE,0.6,COMPLETE
18,0.670422877,37:08.0,40:34.7,0 days 00:03:26.656336,0.1,0.2,0.000149701,0.995,layer,TRUE,FALSE,0.05,,0.039014028,FALSE,0.6,COMPLETE
3,0.652368836,43:29.4,46:59.8,0 days 00:03:30.444863,0.35,0.4,0.003411695,0.8,,TRUE,TRUE,0,0.35,0.000807549,FALSE,0.5,COMPLETE
30,0.634678299,17:43.0,22:06.3,0 days 00:04:23.235422,,0.6,0.000221112,0.995,,,TRUE,0.2,0,0.053951401,TRUE,0.7,COMPLETE
0,0.480189022,31:35.0,35:51.6,0 days 00:04:16.513033,,0.6,0.000251211,0.8,,,TRUE,0.15,0.2,0.490256893,TRUE,0.7,COMPLETE
5,0.419483824,51:18.0,55:54.0,0 days 00:04:36.068104,,0.5,5.75E-05,0.99,,,TRUE,0.05,0.15,0.955217089,TRUE,0.5,COMPLETE
6,0.388828305,55:54.1,59:30.2,0 days 00:03:36.115488,0.3,0.4,9.50E-05,0.8,,TRUE,FALSE,0.3,,0.004428845,FALSE,0.5,COMPLETE
21,0.386041439,47:19.3,50:43.9,0 days 00:03:24.616803,0.65,0.3,1.08E-05,0.9,,TRUE,FALSE,0.2,,0.001784565,FALSE,0.7,COMPLETE
8,0.385193263,02:59.9,07:37.1,0 days 00:04:37.221093,,0.4,0.007481409,0.9,,,TRUE,0.1,0.05,0.366058578,TRUE,0.5,COMPLETE
15,,28:44.3,,,0.55,0.2,0.00017192,0.995,layer,FALSE,FALSE,0.1,,0.002463632,FALSE,0.6,RUNNING
61,,04:39.9,,,0.3,0.5,0.001856593,0.8,,TRUE,TRUE,0.2,0.2,0.000202288,FALSE,0.5,RUNNING
