number,values_0,values_1,datetime_start,datetime_complete,duration,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_lr,params_weight_decay,params_warmup,params_scheduler,params_T_0,params_prune_lr,params_prune_weight_decay,params_prune_step,params_prune_scheduler,params_prune_T_0,params_prune_warmup,params_pruner_type,params_imp_type,params_isomorphic
44,0.23866666666666667,0.6,2025-05-15 00:39:17.187652,2025-05-15 00:39:29.011288,0 days 00:00:11.823636,0,COMPLETE,0.6,9.088608697515478e-05,0.05479599075956023,0.05,True,120.0,0.0009735570125860872,0.02069977084582663,2.0,False,,0.05,base,group,False
80,0.23700000000000002,0.5,2025-05-15 00:47:00.966152,2025-05-15 00:47:14.158189,0 days 00:00:13.192037,1,COMPLETE,0.5,9.088608697515478e-05,0.05479599075956023,0.05,True,60.0,2.2305659909602163e-05,0.0023181434735041204,2.0,False,,0.0,bnscale,group,False
96,0.2203333333333333,0.7,2025-05-15 00:50:28.198250,2025-05-15 00:50:40.584887,0 days 00:00:12.386637,1,COMPLETE,0.7,9.088608697515478e-05,0.05479599075956023,0.05,False,,1.3090406541706608e-05,0.02069977084582663,2.0,True,60.0,0.05,base,group,True
62,0.21233333333333335,0.5,2025-05-15 00:43:08.330312,2025-05-15 00:43:20.106417,0 days 00:00:11.776105,1,COMPLETE,0.5,5.6902808487592106e-05,0.04873754250378305,0.15,True,60.0,0.0002993148129549608,0.0022748791497092143,2.0,True,30.0,0.05,bnscale,group,True
39,0.19366666666666665,0.7,2025-05-15 00:38:12.415917,2025-05-15 00:38:26.911558,0 days 00:00:14.495641,0,COMPLETE,0.7,0.00011335741723849631,0.1830819262083259,0.05,False,,1.7159763992976724e-05,5.607052975773597e-05,1.0,True,60.0,0.15,bnscale,group,False
51,0.17966666666666664,0.5,2025-05-15 00:40:41.589881,2025-05-15 00:40:56.924818,0 days 00:00:15.334937,0,COMPLETE,0.5,5.1981470594800496e-05,0.15300988156572,0.15,True,150.0,0.0007032230855260861,1.3413884700840272e-05,1.0,True,150.0,0.1,group,fpgm,False
41,0.159,0.5,2025-05-15 00:38:38.748294,2025-05-15 00:38:52.163573,0 days 00:00:13.415279,0,COMPLETE,0.5,0.00011678742421845997,0.07609852392220115,0.0,False,,0.008432883170624779,0.6729942390742953,1.0,True,30.0,0.15,bnscale,group,True
24,0.144,0.5,2025-05-15 00:33:58.733824,2025-05-15 00:34:11.450048,0 days 00:00:12.716224,0,COMPLETE,0.5,6.535320877153813e-05,0.13384236695406532,0.05,False,,0.0002800885736591804,0.0005381323536239394,2.0,True,150.0,0.05,bnscale,lamp,False
36,0.14366666666666666,0.7,2025-05-15 00:36:35.887411,2025-05-15 00:36:47.279581,0 days 00:00:11.392170,0,COMPLETE,0.7,1.0935090273367503e-05,0.0005487544075400385,0.15,True,150.0,0.0020115421134189286,7.223889392086239e-05,3.0,False,,0.0,bnscale,lamp,False
63,0.13433333333333333,0.6,2025-05-15 00:43:20.131069,2025-05-15 00:43:33.841225,0 days 00:00:13.710156,1,COMPLETE,0.6,6.492991159762848e-05,0.08421433260117613,0.0,False,,5.42222663169915e-05,0.034449229554932244,1.0,False,,0.05,base,group,False
49,0.133,0.7,2025-05-15 00:40:17.287347,2025-05-15 00:40:28.646144,0 days 00:00:11.358797,0,COMPLETE,0.7,1.9928852291481974e-05,0.0001932585390116176,0.0,False,,1.951161605167927e-05,0.0011582932101594208,3.0,True,120.0,0.05,bnscale,fpgm,False
0,0.12933333333333333,0.7,2025-05-15 00:29:00.705789,2025-05-15 00:29:13.789186,0 days 00:00:13.083397,0,COMPLETE,0.7,2.1333375730124528e-05,0.006348953490283933,0.0,False,,0.0002603733697291401,0.0002549842073534971,3.0,True,30.0,0.1,group,lamp,True
26,0.12933333333333333,0.7,2025-05-15 00:34:25.425297,2025-05-15 00:34:36.989565,0 days 00:00:11.564268,0,COMPLETE,0.7,0.00022693443701785247,0.6507615468264583,0.0,False,,3.436272547270423e-05,1.8016363409018927e-05,3.0,False,,0.0,base,group,False
8,0.12866666666666668,0.7,2025-05-15 00:30:42.930312,2025-05-15 00:30:53.747080,0 days 00:00:10.816768,0,COMPLETE,0.7,1.3251058515361897e-05,0.0002422137480360575,0.0,False,,0.0005435254392329249,0.00016396796174730674,3.0,False,,0.05,group,fpgm,True
86,0.125,0.7,2025-05-15 00:48:20.904917,2025-05-15 00:48:32.355431,0 days 00:00:11.450514,1,COMPLETE,0.7,0.0004761019916796658,0.6507615468264583,0.05,False,,5.9501497484056715e-05,0.4041864337503245,3.0,False,,0.05,base,lamp,False
58,0.12433333333333334,0.7,2025-05-15 00:42:16.607187,2025-05-15 00:42:27.951058,0 days 00:00:11.343871,1,COMPLETE,0.7,0.00011335741723849631,0.47634610220302986,0.05,False,,1.7159763992976724e-05,0.00026149714031717495,3.0,True,120.0,0.0,bnscale,group,False
9,0.12433333333333334,0.7,2025-05-15 00:30:53.768764,2025-05-15 00:31:04.374513,0 days 00:00:10.605749,0,COMPLETE,0.7,9.8923989496843e-05,0.47634610220302986,0.1,True,120.0,1.0589104631913756e-05,0.00026149714031717495,3.0,True,90.0,0.0,bnscale,group,False
71,0.12433333333333334,0.7,2025-05-15 00:45:07.187433,2025-05-15 00:45:18.603020,0 days 00:00:11.415587,1,COMPLETE,0.7,1.9928852291481974e-05,0.0001932585390116176,0.0,False,,1.951161605167927e-05,0.0011440079343861811,3.0,False,,0.05,group,group,False
18,0.123,0.5,2025-05-15 00:32:45.619689,2025-05-15 00:32:56.658507,0 days 00:00:11.038818,0,COMPLETE,0.5,8.158070894786287e-05,0.08421433260117613,0.0,False,,0.006579735300411827,0.00542846295821381,3.0,False,,0.05,base,group,False
35,,,2025-05-15 00:36:27.952180,2025-05-15 00:36:35.848906,0 days 00:00:07.896726,0,FAIL,0.5,0.00013435599184850414,0.0003314897776028075,0.15,False,,0.00015077831720936927,0.004627148640864774,2.0,True,120.0,0.0,group,lamp,True
37,,,2025-05-15 00:36:47.303183,,,0,RUNNING,0.7,0.00012319250616008753,4.985704477827281e-05,0.0,False,,0.004209401171737492,0.026162816761451917,1.0,True,30.0,0.05,bnscale,lamp,True
102,,,2025-05-15 00:51:44.857743,2025-05-15 00:51:44.912567,0 days 00:00:00.054824,2,FAIL,,,,,,,,,,,,,,,
103,,,2025-05-15 00:51:44.955046,2025-05-15 00:51:45.008622,0 days 00:00:00.053576,2,FAIL,,,,,,,,,,,,,,,
