number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
89,0.9746859903381644,2025-05-18 14:06:18.615936,2025-05-18 14:08:09.792264,0 days 00:01:51.176328,mse,False,,COMPLETE,0.6,0.8,0.8,0.0008370578672563195,0.00016419958705426047,0.25,1.75,0.1,False,,0.15000000000000002
61,0.9746859903381644,2025-05-18 13:13:45.332600,2025-05-18 13:16:02.109208,0 days 00:02:16.776608,mse,False,,COMPLETE,0.6,0.8,0.8,0.00012207520011662672,3.930262783470094e-05,0.0,0.75,0.1,False,,0.25
114,0.9746859903381644,2025-05-18 14:55:26.845831,2025-05-18 14:57:32.230058,0 days 00:02:05.384227,mse,False,,COMPLETE,0.6,0.8,0.8,0.0003201261927403464,4.080191295862081e-05,0.0,0.5,0.1,False,,0.25
105,0.9746859903381644,2025-05-18 14:35:42.357276,2025-05-18 14:37:58.006053,0 days 00:02:15.648777,mse,False,,COMPLETE,0.6,0.8,0.8,0.00015673920722125904,2.38519179179341e-05,0.25,0.75,0.1,False,,0.3
124,0.9746859903381643,2025-05-18 15:16:57.972291,2025-05-18 15:19:19.919143,0 days 00:02:21.946852,mse,False,,COMPLETE,0.6,0.8,0.8,0.00022251075860519183,5.594773948020814e-05,0.25,1.0,0.1,False,,0.15000000000000002
122,0.9746376811594203,2025-05-18 15:11:46.120602,2025-05-18 15:14:21.032182,0 days 00:02:34.911580,mse,False,,COMPLETE,0.6,0.8,0.8,0.00016866571469916023,3.188081807367705e-05,0.25,1.0,0.1,False,,0.15000000000000002
53,0.9746376811594203,2025-05-18 12:56:03.232734,2025-05-18 12:58:00.476896,0 days 00:01:57.244162,mse,False,,COMPLETE,0.6,0.8,0.8,0.00030355015949105316,9.510728867141773e-05,0.0,1.5,0.1,False,,0.25
55,0.9745893719806764,2025-05-18 13:00:15.504519,2025-05-18 13:02:25.310470,0 days 00:02:09.805951,mse,False,,COMPLETE,0.6,0.8,0.8,0.00031792679962695114,6.087002173968966e-05,0.0,0.25,0.1,False,,0.25
102,0.9745893719806764,2025-05-18 14:29:40.765002,2025-05-18 14:31:40.018343,0 days 00:01:59.253341,mse,False,,COMPLETE,0.6,0.8,0.8,0.0002636009357346591,0.00021719064775674334,0.0,1.5,0.1,False,,0.3
94,0.9745893719806764,2025-05-18 14:15:03.303155,2025-05-18 14:17:11.983749,0 days 00:02:08.680594,mse,False,,COMPLETE,0.6,0.8,0.8,0.00027589234440461477,0.0005721081555618474,0.25,4.75,0.1,False,,0.25
101,0.9744927536231884,2025-05-18 14:27:39.612345,2025-05-18 14:29:40.726550,0 days 00:02:01.114205,mse,False,,COMPLETE,0.6,0.8,0.8,0.00035344883816659035,0.00012969263320952834,0.0,1.25,0.1,False,,0.3
95,0.9744927536231884,2025-05-18 14:17:12.025554,2025-05-18 14:19:27.846068,0 days 00:02:15.820514,mse,False,,COMPLETE,0.6,0.8,0.8,0.00014346519490015,0.00029766376778367994,0.5,1.0,0.1,False,,0.2
42,0.9744927536231884,2025-05-18 12:35:32.055284,2025-05-18 12:37:08.116177,0 days 00:01:36.060893,mse,False,,COMPLETE,0.6,0.995,0.995,0.0005044181839501696,0.00040324798793613765,0.25,1.5,0.1,False,,0.25
35,0.9744444444444444,2025-05-18 12:23:58.875909,2025-05-18 12:25:06.263073,0 days 00:01:07.387164,cwd,True,2.5,COMPLETE,0.6,0.995,0.995,0.006357924115525739,0.00020949373766337583,0.25,2.0,0.1,False,,0.15000000000000002
36,0.9744444444444444,2025-05-18 12:25:06.301745,2025-05-18 12:27:05.347449,0 days 00:01:59.045704,mse,False,,COMPLETE,0.6,0.995,0.995,0.0004398620079247524,0.00013755104505343386,0.25,2.25,0.15,False,,0.1
77,0.9744444444444443,2025-05-18 13:44:12.244171,2025-05-18 13:46:16.193300,0 days 00:02:03.949129,mse,False,,COMPLETE,0.6,0.8,0.8,0.00017953409759667203,2.911372165770171e-05,0.25,0.75,0.05,False,,0.15000000000000002
93,0.9743961352657005,2025-05-18 14:13:00.629639,2025-05-18 14:15:03.264210,0 days 00:02:02.634571,mse,False,,COMPLETE,0.6,0.8,0.8,0.0004303815136897995,7.41120988665571e-05,0.25,0.5,0.1,False,,0.25
120,0.9743961352657005,2025-05-18 15:07:02.509504,2025-05-18 15:09:07.929958,0 days 00:02:05.420454,mse,False,,COMPLETE,0.6,0.8,0.8,0.000317037292446043,2.07484942717638e-05,0.0,0.75,0.1,False,,0.3
83,0.9743961352657005,2025-05-18 13:54:57.583322,2025-05-18 13:56:56.749372,0 days 00:01:59.166050,mse,False,,COMPLETE,0.6,0.8,0.8,0.0002694779000523066,0.00014644270272126238,0.25,1.25,0.1,False,,0.25
84,0.9742995169082125,2025-05-18 13:56:56.788505,2025-05-18 13:59:11.183315,0 days 00:02:14.394810,mse,False,,COMPLETE,0.6,0.8,0.8,0.000232091565838708,4.3630736883629935e-05,0.75,1.25,0.1,False,,0.3
43,0.9742512077294686,2025-05-18 12:37:08.154666,2025-05-18 12:38:46.586101,0 days 00:01:38.431435,mse,False,,COMPLETE,0.6,0.995,0.995,0.0005681289322641351,0.0003845872432449787,0.25,1.25,0.1,False,,0.05
25,0.9742512077294686,2025-05-18 12:05:41.536291,2025-05-18 12:07:46.108706,0 days 00:02:04.572415,cwd,True,2.25,COMPLETE,0.6,0.995,0.995,0.0009398770503525058,0.001234956871714323,0.5,1.0,0.1,True,30.0,0.15000000000000002
88,0.9742028985507246,2025-05-18 14:04:33.102746,2025-05-18 14:06:18.576191,0 days 00:01:45.473445,mse,False,,COMPLETE,0.6,0.8,0.8,0.0005203548993828636,9.940140964591939e-05,0.5,0.75,0.1,False,,0.2
49,0.9742028985507246,2025-05-18 12:47:41.139021,2025-05-18 12:49:56.161381,0 days 00:02:15.022360,mse,False,,COMPLETE,0.6,0.99,0.99,0.00013208041825867097,0.00023461644742318,0.75,5.0,0.1,False,,0.3
72,0.9742028985507245,2025-05-18 13:36:18.021127,2025-05-18 13:38:24.079722,0 days 00:02:06.058595,mse,False,,COMPLETE,0.6,0.8,0.8,0.0003133670714652149,2.627979335473039e-05,0.0,0.25,0.1,False,,0.25
21,0.9741545893719806,2025-05-18 11:59:58.103184,2025-05-18 12:01:06.912669,0 days 00:01:08.809485,cwd,True,3.25,COMPLETE,0.6,0.995,0.995,0.00416557856702954,0.0011356379258108955,0.5,2.0,0.0,True,60.0,0.2
46,0.9741545893719806,2025-05-18 12:43:12.496126,2025-05-18 12:45:10.670210,0 days 00:01:58.174084,mse,False,,COMPLETE,0.6,0.99,0.99,0.0002531006576008261,0.0002520991387266501,0.0,2.5,0.1,False,,0.25
69,0.9741062801932366,2025-05-18 13:30:53.949663,2025-05-18 13:32:21.307125,0 days 00:01:27.357462,mse,False,,COMPLETE,0.6,0.8,0.8,0.0006355154648257919,7.110803215385165e-05,0.75,0.75,0.1,False,,0.3
37,0.9740579710144927,2025-05-18 12:27:05.385671,2025-05-18 12:28:26.622767,0 days 00:01:21.237096,mse,False,,COMPLETE,0.7,0.8,0.8,0.00653333348204441,3.236535153050654e-05,0.25,3.0,0.15,False,,0.1
32,0.9740579710144927,2025-05-18 12:17:30.900841,2025-05-18 12:19:33.640114,0 days 00:02:02.739273,cwd,True,2.5,COMPLETE,0.6,0.995,0.995,0.0004762803844713832,0.0006693874517400831,0.25,1.75,0.1,True,30.0,0.15000000000000002
19,0.9740096618357489,2025-05-18 11:57:04.862105,2025-05-18 11:58:02.397169,0 days 00:00:57.535064,cwd,True,3.0,COMPLETE,0.6,0.995,0.995,0.004638075445395112,0.0008547160351380727,1.25,1.75,0.05,True,60.0,0.15000000000000002
66,0.9739613526570047,2025-05-18 13:25:01.462308,2025-05-18 13:26:42.058544,0 days 00:01:40.596236,mse,False,,COMPLETE,0.6,0.8,0.8,0.0003533158043037789,2.6501739323369255e-05,1.0,1.0,0.1,False,,0.2
44,0.9739130434782609,2025-05-18 12:38:46.626846,2025-05-18 12:40:59.672680,0 days 00:02:13.045834,mse,False,,COMPLETE,0.6,0.995,0.995,0.0001480683123747559,0.00012014735892277361,0.0,0.75,0.1,False,,0.1
100,0.9739130434782609,2025-05-18 14:25:24.127238,2025-05-18 14:27:39.573807,0 days 00:02:15.446569,mse,False,,COMPLETE,0.6,0.8,0.8,0.00020448938243749316,0.0001001561236728009,1.25,1.0,0.1,False,,0.25
80,0.9739130434782609,2025-05-18 13:48:51.432138,2025-05-18 13:50:27.064338,0 days 00:01:35.632200,mse,False,,COMPLETE,0.6,0.8,0.8,0.0004960571031819223,7.887762404245462e-05,0.5,0.75,0.1,False,,0.15000000000000002
24,0.9739130434782609,2025-05-18 12:03:28.200900,2025-05-18 12:05:41.498336,0 days 00:02:13.297436,cwd,True,2.25,COMPLETE,0.6,0.995,0.995,0.0007642249746009562,0.0011331123747685135,0.5,1.0,0.1,True,30.0,0.2
118,0.9739130434782609,2025-05-18 15:03:12.636061,2025-05-18 15:05:22.798712,0 days 00:02:10.162651,mse,False,,COMPLETE,0.6,0.8,0.8,0.00025363794403480646,3.677733944905656e-05,0.5,0.75,0.1,False,,0.25
64,0.9738647342995169,2025-05-18 13:20:29.165223,2025-05-18 13:22:44.326828,0 days 00:02:15.161605,mse,False,,COMPLETE,0.6,0.8,0.8,0.00016397967535899637,1.894347171738625e-05,0.5,1.0,0.1,False,,0.2
31,0.9738164251207729,2025-05-18 12:15:31.592437,2025-05-18 12:17:30.861966,0 days 00:01:59.269529,cwd,True,2.25,COMPLETE,0.6,0.995,0.995,0.000766661777209104,0.002162534592283178,0.5,1.0,0.1,True,30.0,0.2
99,0.9737681159420291,2025-05-18 14:23:51.032325,2025-05-18 14:25:24.087110,0 days 00:01:33.054785,mse,False,,COMPLETE,0.6,0.9,0.9,0.0005732216463852372,4.392546202309379e-05,0.25,0.5,0.1,False,,0.2
117,0.9737681159420291,2025-05-18 15:00:49.773685,2025-05-18 15:03:12.596613,0 days 00:02:22.822928,mse,False,,COMPLETE,0.6,0.9,0.9,0.00027695501446133356,4.8804801019103974e-05,0.0,0.25,0.1,False,,0.3
65,0.9737681159420291,2025-05-18 13:22:44.365266,2025-05-18 13:25:01.421952,0 days 00:02:17.056686,mse,False,,COMPLETE,0.6,0.8,0.8,0.00010876089183843163,4.981481005773179e-05,0.0,0.5,0.1,False,,0.2
76,0.973719806763285,2025-05-18 13:42:04.714114,2025-05-18 13:44:12.201866,0 days 00:02:07.487752,mse,False,,COMPLETE,0.6,0.9,0.9,0.00010564839513937874,9.153953961133182e-05,0.0,0.5,0.1,False,,0.3
107,0.973719806763285,2025-05-18 14:40:10.146507,2025-05-18 14:42:24.320572,0 days 00:02:14.174065,mse,False,,COMPLETE,0.6,0.8,0.8,0.00010267095575373796,1.3293497209798717e-05,0.5,1.0,0.1,False,,0.15000000000000002
