number,values_0,values_1,datetime_start,datetime_complete,duration,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_lr,params_weight_decay,params_warmup,params_scheduler,params_T_0,params_prune_lr,params_prune_weight_decay,params_prune_step,params_prune_scheduler,params_prune_T_0,params_prune_warmup,params_pruner_type,params_imp_type,params_isomorphic
25,0.7830796419816431,0.7,2025-05-15 10:59:19.525555,2025-05-15 11:00:00.598513,0 days 00:00:41.072958,0,COMPLETE,0.7,0.0003347149972020098,0.029403700053528797,0.0,True,30.0,0.00025984846138697216,0.09245465148237354,1,True,60.0,0.0,base,group,True
69,0.7783478707029245,0.6,2025-05-15 11:32:58.088684,2025-05-15 11:33:45.072356,0 days 00:00:46.983672,1,COMPLETE,0.6,0.00041103259791781154,0.054344720521177406,0.15,False,,0.002192237838844699,0.0005024696412654938,3,True,120.0,0.15,group,fpgm,False
39,0.7762385268798814,0.6,2025-05-15 11:10:05.445190,2025-05-15 11:10:50.109068,0 days 00:00:44.663878,0,COMPLETE,0.6,0.00041103259791781154,0.054344720521177406,0.15,False,,0.002192237838844699,0.0005024696412654938,3,True,120.0,0.15,group,fpgm,False
17,0.7709936719685309,0.7,2025-05-15 10:53:08.579492,2025-05-15 10:53:49.520039,0 days 00:00:40.940547,0,COMPLETE,0.7,0.00022384425182827948,0.04034906264565446,0.05,True,30.0,0.00015349617422241225,0.019875601047215745,1,True,60.0,0.05,base,lamp,False
33,0.7691123653155465,0.5,2025-05-15 11:05:12.993184,2025-05-15 11:06:04.598714,0 days 00:00:51.605530,0,COMPLETE,0.5,3.592108108330022e-05,3.617248666306456e-05,0.0,True,60.0,0.0002492181032046923,0.000269788234704295,3,False,,0.15,base,fpgm,True
65,0.7573114417650076,0.6,2025-05-15 11:29:47.614602,2025-05-15 11:30:34.181137,0 days 00:00:46.566535,1,COMPLETE,0.6,0.00025362210085495737,0.0742900685168299,0.05,False,,0.0007484705610222026,0.0006938477699996359,3,False,,0.05,bnscale,lamp,False
74,0.757254432472493,0.7,2025-05-15 11:36:45.043373,2025-05-15 11:37:22.887373,0 days 00:00:37.844000,1,COMPLETE,0.7,0.0004840334084120879,0.05253016862322121,0.15,False,,0.000684335228006852,2.1917184797012603e-05,3,False,,0.1,bnscale,fpgm,True
2,0.7470497691123653,0.6,2025-05-15 10:41:23.497654,2025-05-15 10:42:11.490326,0 days 00:00:47.992672,0,COMPLETE,0.6,0.00025362210085495737,0.0742900685168299,0.0,False,,0.00031418206281552615,0.0006938477699996359,1,False,,0.05,bnscale,lamp,False
83,0.7453964996294395,0.7,2025-05-15 11:43:25.573520,2025-05-15 11:44:07.848031,0 days 00:00:42.274511,1,COMPLETE,0.7,0.00038544605417681696,0.0742900685168299,0.0,False,,0.00031418206281552615,0.0006938477699996359,1,False,,0.1,group,lamp,False
12,0.7373011800923551,0.5,2025-05-15 10:49:00.439377,2025-05-15 10:49:51.473947,0 days 00:00:51.034570,0,COMPLETE,0.5,0.00023879638721979702,0.15505038938681742,0.05,False,,0.0007484705610222026,0.018199300413812992,3,False,,0.0,base,fpgm,False
78,0.7273245539022861,0.5,2025-05-15 11:39:30.533409,2025-05-15 11:40:24.075896,0 days 00:00:53.542487,1,COMPLETE,0.5,0.0022876812848792154,0.11313043792719428,0.0,False,,0.00013115287223085196,0.002795814482566703,3,True,60.0,0.0,group,group,False
67,0.7095376546377059,0.7,2025-05-15 11:31:28.081330,2025-05-15 11:32:11.107202,0 days 00:00:43.025872,1,COMPLETE,0.7,3.592108108330022e-05,3.617248666306456e-05,0.0,True,60.0,0.0002492181032046923,0.000269788234704295,1,True,60.0,0.15,base,group,True
34,0.7057750413317372,0.6,2025-05-15 11:06:04.622621,2025-05-15 11:06:50.307954,0 days 00:00:45.685333,0,COMPLETE,0.6,0.00017613192984542163,0.14703438726932214,0.0,False,,0.0071611321053167195,1.2492293442225827e-05,2,True,30.0,0.05,base,group,False
80,0.702240465195827,0.6,2025-05-15 11:41:02.587702,2025-05-15 11:41:51.716417,0 days 00:00:49.128715,1,COMPLETE,0.6,5.348990702764322e-05,0.034701667288260005,0.15,True,150.0,0.008496055005116564,0.20373587305824,3,False,,0.0,group,group,False
13,0.701499344393136,0.7,2025-05-15 10:49:51.497070,2025-05-15 10:50:32.705098,0 days 00:00:41.208028,0,COMPLETE,0.7,2.146680510613951e-05,0.000233272583335331,0.1,False,,0.004713346758907256,0.7363976838956278,1,True,120.0,0.1,group,fpgm,True
35,0.694943275753948,0.6,2025-05-15 11:06:50.331068,2025-05-15 11:07:34.973300,0 days 00:00:44.642232,0,COMPLETE,0.6,2.3246938746194363e-05,0.0006116113053856237,0.1,True,30.0,5.116281213333078e-05,0.23460638130425882,3,False,,0.15,base,group,False
10,0.6947722478764038,0.7,2025-05-15 10:47:29.336222,2025-05-15 10:48:06.870083,0 days 00:00:37.533861,0,COMPLETE,0.7,0.008378861460959142,0.05748215894438072,0.15,False,,0.0013222333050217307,0.03572009476160836,3,True,120.0,0.15,group,group,True
89,0.6869619748018927,0.5,2025-05-15 11:48:22.057212,2025-05-15 11:49:22.618150,0 days 00:01:00.560938,1,COMPLETE,0.5,3.592108108330022e-05,3.617248666306456e-05,0.0,False,,0.0002492181032046923,0.00026393810506869807,3,True,120.0,0.15,bnscale,fpgm,False
