number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
40,0.7756666666666666,2025-05-22 17:07:13.946922,2025-05-22 17:08:12.110821,0 days 00:00:58.163899,0.35,0.442161910519491,COMPLETE
17,0.7713333333333333,2025-05-22 16:44:41.840558,2025-05-22 16:45:43.554704,0 days 00:01:01.714146,0.5,0.64983786184037,COMPLETE
43,0.771,2025-05-22 17:09:59.492730,2025-05-22 17:10:55.633412,0 days 00:00:56.140682,0.2,0.4503783288252143,COMPLETE
51,0.771,2025-05-22 17:17:33.843884,2025-05-22 17:18:30.878228,0 days 00:00:57.034344,0.2,0.5508331794900346,COMPLETE
86,0.771,2025-05-22 17:51:01.080134,2025-05-22 17:52:01.436578,0 days 00:01:00.356444,0.30000000000000004,0.15674664804665034,COMPLETE
54,0.7709999999999999,2025-05-22 17:20:26.587770,2025-05-22 17:21:27.125578,0 days 00:01:00.537808,0.25,0.5095161105731316,COMPLETE
65,0.7696666666666667,2025-05-22 17:30:47.029435,2025-05-22 17:31:47.821764,0 days 00:01:00.792329,0.4,0.9497518139117086,COMPLETE
46,0.7696666666666667,2025-05-22 17:12:49.756252,2025-05-22 17:13:49.948229,0 days 00:01:00.191977,0.15000000000000002,0.5237782122397628,COMPLETE
62,0.7686666666666667,2025-05-22 17:27:52.116897,2025-05-22 17:28:52.565302,0 days 00:01:00.448405,0.4,0.29428453023801054,COMPLETE
83,0.7683333333333334,2025-05-22 17:48:06.058469,2025-05-22 17:49:05.166651,0 days 00:00:59.108182,0.30000000000000004,0.27333194475363404,COMPLETE
99,0.7676666666666666,2025-05-22 18:05:25.110901,2025-05-22 18:06:41.517594,0 days 00:01:16.406693,0.35,0.2495261875829082,COMPLETE
61,0.7673333333333333,2025-05-22 17:26:51.787410,2025-05-22 17:27:52.078460,0 days 00:01:00.291050,0.4,0.4874989773855928,COMPLETE
39,0.7666666666666666,2025-05-22 17:06:14.511605,2025-05-22 17:07:13.908272,0 days 00:00:59.396667,0.35,0.4654797549681368,COMPLETE
94,0.7666666666666666,2025-05-22 17:59:49.529847,2025-05-22 18:01:03.990523,0 days 00:01:14.460676,0.30000000000000004,0.5873359559593097,COMPLETE
63,0.7666666666666666,2025-05-22 17:28:52.604316,2025-05-22 17:29:50.886383,0 days 00:00:58.282067,0.30000000000000004,0.28474731620105787,COMPLETE
44,0.7663333333333333,2025-05-22 17:10:55.674025,2025-05-22 17:11:52.853291,0 days 00:00:57.179266,0.2,0.4511294341915377,COMPLETE
81,0.766,2025-05-22 17:46:00.735743,2025-05-22 17:47:03.343406,0 days 00:01:02.607663,0.4,0.44151586217547245,COMPLETE
82,0.7653333333333334,2025-05-22 17:47:03.384995,2025-05-22 17:48:06.019327,0 days 00:01:02.634332,0.45000000000000007,0.5398097233693522,COMPLETE
58,0.7653333333333334,2025-05-22 17:24:11.978947,2025-05-22 17:25:05.196390,0 days 00:00:53.217443,0.2,0.18033747139965028,COMPLETE
71,0.765,2025-05-22 17:36:31.639853,2025-05-22 17:37:34.078509,0 days 00:01:02.438656,0.4,0.2507537579957668,COMPLETE
69,0.7646666666666667,2025-05-22 17:34:37.636985,2025-05-22 17:35:34.946863,0 days 00:00:57.309878,0.25,0.342431935768195,COMPLETE
22,0.7646666666666667,2025-05-22 16:49:41.932074,2025-05-22 16:50:37.164831,0 days 00:00:55.232757,0.55,0.3624594376446469,COMPLETE
41,0.7646666666666667,2025-05-22 17:08:12.151243,2025-05-22 17:09:09.046192,0 days 00:00:56.894949,0.5,0.3958149291178335,COMPLETE
66,0.7643333333333334,2025-05-22 17:31:47.862501,2025-05-22 17:32:47.894796,0 days 00:01:00.032295,0.2,0.8887951392777239,COMPLETE
91,0.7643333333333334,2025-05-22 17:56:24.478002,2025-05-22 17:57:36.704544,0 days 00:01:12.226542,0.30000000000000004,0.3629831446498582,COMPLETE
72,0.7636666666666666,2025-05-22 17:37:34.119693,2025-05-22 17:38:30.590326,0 days 00:00:56.470633,0.4,0.577549479332326,COMPLETE
